ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
8620	ten	b42sangumi	diɣumi	d i ɣ u m i	1 7 3 7 4 7	AXBYBZ	TIGYMI	45	45.T.C 45.I.V 45.G.C 45.Y.V 45.M.C 45.I.V	2.0 1.5 1.75 1.3 1.75 0.8	diɣumi	0	16508	d i - ɣ - u - m - i
8717	ten	b43punu	diɣumi	d i ɣ u m i	1 7 3 7 4 7	AXBYBZ	TIGYMI	46	46.T.C 46.I.V 46.G.C 46.Y.V 46.M.C 46.I.V	2.0 1.5 1.75 1.3 1.75 0.8	diɣumi	0	16508	d i - ɣ - u - m - i
8815	ten	b44lumbu	kumi	k u m i	1 7 4 7	AXBZ	KYMI	47	47.K.C 47.Y.V 47.M.C 47.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
9001	ten	b501wanzimo	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	48	48.I.V 48.K.C 48.Y.V 48.M.C 48.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
9266	ten	b51dumala	likumi	l i k u m i	5 7 1 7 4 7	AXBYBZ	LIKYMI	49	49.L.C 49.I.V 49.K.C 49.Y.V 49.M.C 49.I.V	2.0 1.5 1.75 1.3 1.75 0.8	likumi	0	16508	l i - k - u - m - i
9365	ten	b52nzebi	ləkumi	l ə k u m i	5 7 1 7 4 7	AXBYBZ	LEKYMI	50	50.L.C 50.E.V 50.K.C 50.Y.V 50.M.C 50.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ləkumi	0	16508	l ə - k - u - m - i
9465	ten	b53tsaangipoungi	lekumi	l e k u m i	5 7 1 7 4 7	AXBYBZ	LEKYMI	51	51.L.C 51.E.V 51.K.C 51.Y.V 51.M.C 51.I.V	2.0 1.5 1.75 1.3 1.75 0.8	lekumi	0	16508	l e - k - u - m - i
9563	ten	b601lempini	kuumi	k u u m i	1 7 7 4 7	AXYBZ	KYYMI	52	52.K.C 52.Y.V 52.Y.V 52.M.C 52.I.V	2.0 1.5 1.3 1.75 0.8	kuumi	0	16508	- - - k - u u m - i
9663	ten	b602kaninginord	kumu	k u m u	1 7 4 7	AXBZ	KYMY	53	53.K.C 53.Y.V 53.M.C 53.Y.V	2.0 1.5 1.75 0.8	kumu	0	16508	- - - k - u - m - u
9763	ten	b602kaningisud	mukumi	m u k u m i	4 7 1 7 4 7	AXBYBZ	MYKYMI	54	54.M.C 54.Y.V 54.K.C 54.Y.V 54.M.C 54.I.V	2.0 1.5 1.75 1.3 1.75 0.8	mukumi	0	16508	m u - k - u - m - i
9863	ten	b62mbaama	kumi	k u m i	1 7 4 7	AXBZ	KYMI	55	55.K.C 55.Y.V 55.M.C 55.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
9963	ten	b63ndumu	kuumu	k u u m u	1 7 7 4 7	AXYBZ	KYYMY	56	56.K.C 56.Y.V 56.Y.V 56.M.C 56.Y.V	2.0 1.5 1.3 1.75 0.8	kuumu	1	16508	- - - k - u u m - u
10063	ten	b701atsitsege	kuumi	k u u m i	1 7 7 4 7	AXYBZ	KYYMI	57	57.K.C 57.Y.V 57.Y.V 57.M.C 57.I.V	2.0 1.5 1.3 1.75 0.8	kuumi	0	16508	- - - k - u u m - i
10301	ten	b71atekedj	kuumi	k u u m i	1 7 7 4 7	AXYBZ	KYYMI	58	58.K.C 58.Y.V 58.Y.V 58.M.C 58.I.V	2.0 1.5 1.3 1.75 0.8	kuumi	0	16508	- - - k - u u m - i
10401	ten	b71atekeos	kumi	k u m i	1 7 4 7	AXBZ	KYMI	59	59.K.C 59.Y.V 59.M.C 59.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
11479	ten	b865nzadi	dzüm̀	dz y m	2 7 4	AXN	CYM	60	60.C.C 60.Y.V 60.M.c	2.0 1.5 0.8	dzym	0	16508	- - - dz - y - m - -
12255	ten	c104aka	kámɔ́	k a m ɔ	1 7 4 7	AXBZ	KAMU	61	61.K.C 61.A.V 61.M.C 61.U.V	2.0 1.5 1.75 0.8	kamɔ	0	16508	- - - k - a - m - ɔ
12452	ten	c141bonyala	dzómi	dz o m i	2 7 4 7	AXBZ	CUMI	62	62.C.C 62.U.V 62.M.C 62.I.V	2.0 1.5 1.75 0.8	dzomi	0	16508	- - - - dz o - m - i
12689	ten	c21ngare	dzómi	dz o m i	2 7 4 7	AXBZ	CUMI	63	63.C.C 63.U.V 63.M.C 63.I.V	2.0 1.5 1.75 0.8	dzomi	0	16508	- - - - dz o - m - i
12789	ten	c22akwa	dzómi	dz o m i	2 7 4 7	AXBZ	CUMI	64	64.C.C 64.U.V 64.M.C 64.I.V	2.0 1.5 1.75 0.8	dzomi	0	16508	- - - - dz o - m - i
12889	ten	c24koyo	ʤ̑ómù	dʒ o m u	1 7 4 7	AXBZ	TUMY	65	65.T.C 65.U.V 65.M.C 65.Y.V	2.0 1.5 1.75 0.8	dʒomu	0	16508	- - - - dʒ o - m - u
12989	ten	c25abunji	dzómi	dz o m i	2 7 4 7	AXBZ	CUMI	66	66.C.C 66.U.V 66.M.C 66.I.V	2.0 1.5 1.75 0.8	dzomi	0	16508	- - - - dz o - m - i
13089	ten	c25bolee	dzómi	dz o m i	2 7 4 7	AXBZ	CUMI	67	67.C.C 67.U.V 67.M.C 67.I.V	2.0 1.5 1.75 0.8	dzomi	0	16508	- - - - dz o - m - i
13188	ten	c25condinga	dzómi	dz o m i	2 7 4 7	AXBZ	CUMI	68	68.C.C 68.U.V 68.M.C 68.I.V	2.0 1.5 1.75 0.8	dzomi	0	16508	- - - - dz o - m - i
13288	ten	c25eeboyi	dzómu	dz o m u	2 7 4 7	AXBZ	CUMY	69	69.C.C 69.U.V 69.M.C 69.Y.V	2.0 1.5 1.75 0.8	dzomu	0	16508	- - - - dz o - m - u
13689	ten	c32bobangi	zómu	z o m u	3 7 4 7	AXBZ	SUMY	70	70.S.C 70.U.V 70.M.C 70.Y.V	2.0 1.5 1.75 0.8	zomu	0	16508	- - - - z o - m - u
15076	ten	c61mongo	jómi	j o m i	6 7 4 7	AXBZ	JUMI	71	71.J.C 71.U.V 71.M.C 71.I.V	2.0 1.5 1.75 0.8	jomi	0	16360	- j o - m i
16545	ten	d32bira	moko	m o k o	4 7 1 7	AXBZ	MUKU	72	72.M.C 72.U.V 72.K.C 72.U.V	2.0 1.5 1.75 0.8	moko	1	16361	m o k o
17191	ten	e46sonjo	ekomi	e k o m i	7 1 7 4 7	XBYBZ	EKUMI	73	73.E.V 73.K.C 73.U.V 73.M.C 73.I.V	1.5 1.75 1.3 1.75 0.8	ekomi	0	16508	- e - k - o - m - i
17291	ten	e51kikuyu	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	74	74.I.V 74.K.C 74.Y.V 74.M.C 74.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
17391	ten	e52embu	ekómi	e k o m i	7 1 7 4 7	XBYBZ	EKUMI	75	75.E.V 75.K.C 75.U.V 75.M.C 75.I.V	1.5 1.75 1.3 1.75 0.8	ekomi	0	16508	- e - k - o - m - i
17838	ten	e53imenti	ekómi	e k o m i	7 1 7 4 7	XBYBZ	EKUMI	76	76.E.V 76.K.C 76.U.V 76.M.C 76.I.V	1.5 1.75 1.3 1.75 0.8	ekomi	0	16508	- e - k - o - m - i
17937	ten	e53meru	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	77	77.I.V 77.K.C 77.Y.V 77.M.C 77.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
18035	ten	e53meruimenti	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	78	78.I.V 78.K.C 78.Y.V 78.M.C 78.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
18135	ten	e53merutig	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	79	79.I.V 79.K.C 79.Y.V 79.M.C 79.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
18321	ten	e53tigania	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	80	80.I.V 80.K.C 80.Y.V 80.M.C 80.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
18420	ten	e541chuka	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	81	81.I.V 81.K.C 81.Y.V 81.M.C 81.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
18518	ten	e54tharaka	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	82	82.I.V 82.K.C 82.Y.V 82.M.C 82.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
18618	ten	e55kamba	ekómȉ	e k o m i	7 1 7 4 7	XBYBZ	EKUMI	83	83.E.V 83.K.C 83.U.V 83.M.C 83.I.V	1.5 1.75 1.3 1.75 0.8	ekomi	0	16508	- e - k - o - m - i
18717	ten	e55kambakitu	ekomi	e k o m i	7 1 7 4 7	XBYBZ	EKUMI	84	84.E.V 84.K.C 84.U.V 84.M.C 84.I.V	1.5 1.75 1.3 1.75 0.8	ekomi	0	16508	- e - k - o - m - i
19009	ten	e621bmachame	ikumii	i k u m i i	7 1 7 4 7 7	XBYBYZ	IKYMII	85	85.I.V 85.K.C 85.Y.V 85.M.C 85.I.V 85.I.V	1.5 1.75 1.3 1.75 1.3 0.8	ikumii	0	16508	- i - k - u - m i i
19109	ten	e621csiha	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	86	86.I.V 86.K.C 86.Y.V 86.M.C 86.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
19209	ten	e621dkibosho	ikimi	i k i m i	7 1 7 4 7	XBYBZ	IKIMI	87	87.I.V 87.K.C 87.I.V 87.M.C 87.I.V	1.5 1.75 1.3 1.75 0.8	ikimi	0	16508	- i - k - i - m - i
19581	ten	e622cvunjo	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	88	88.I.V 88.K.C 88.Y.V 88.M.C 88.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
19680	ten	e623akiseri	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	89	89.I.V 89.K.C 89.Y.V 89.M.C 89.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
19869	ten	e623mkuu	kumi	k u m i	1 7 4 7	AXBZ	KYMI	90	90.K.C 90.Y.V 90.M.C 90.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
20053	ten	e65gweno	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	91	91.I.V 91.K.C 91.Y.V 91.M.C 91.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
20152	ten	e701elwana	ikʊmu	i k ʊ m u	7 1 7 4 7	XBYBZ	IKYMY	92	92.I.V 92.K.C 92.Y.V 92.M.C 92.Y.V	1.5 1.75 1.3 1.75 0.8	ikʊmu	0	16508	- i - k - ʊ - m - u
20252	ten	e71aupperpokomo	kumi	k u m i	1 7 4 7	AXBZ	KYMI	93	93.K.C 93.Y.V 93.M.C 93.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
20352	ten	e72agiryama	kumi	k u m i	1 7 4 7	AXBZ	KYMI	94	94.K.C 94.Y.V 94.M.C 94.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
20452	ten	e73digo	kumi	k u m i	1 7 4 7	AXBZ	KYMI	95	95.K.C 95.Y.V 95.M.C 95.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
20552	ten	e74adawida	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	96	96.I.V 96.K.C 96.Y.V 96.M.C 96.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
21032	ten	f22nyamwezi	ikʊmi	i k ʊ m i	7 1 7 4 7	XBYBZ	IKYMI	97	97.I.V 97.K.C 97.Y.V 97.M.C 97.I.V	1.5 1.75 1.3 1.75 0.8	ikʊmi	0	16508	- i - k - ʊ - m - i
21130	ten	f23sumbwa	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	98	98.I.V 98.K.C 98.Y.V 98.M.C 98.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
21229	ten	f24kimbu	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	99	99.I.V 99.K.C 99.Y.V 99.M.C 99.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
21329	ten	f25bungu	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	100	100.I.V 100.K.C 100.Y.V 100.M.C 100.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
21428	ten	f31nyiramba	kyʊmi	k j ʊ m i	1 6 7 4 7	ACXBZ	KJYMI	101	101.K.C 101.J.C 101.Y.V 101.M.C 101.I.V	2.0 1.5 1.5 1.75 0.8	kjʊmi	0	16360	k j ʊ - m i
21527	ten	f32nyaturucha	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	102	102.I.V 102.K.C 102.Y.V 102.M.C 102.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
21627	ten	f32nyaturuwil	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	103	103.I.V 103.K.C 103.Y.V 103.M.C 103.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
21727	ten	f33langi	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	104	104.I.V 104.K.C 104.Y.V 104.M.C 104.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
21915	ten	g11gogo	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	105	105.I.V 105.K.C 105.Y.V 105.M.C 105.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
22014	ten	g12kagulu	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	106	106.I.V 106.K.C 106.Y.V 106.M.C 106.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
22400	ten	g23sambaa	kumi	k u m i	1 7 4 7	AXBZ	KYMI	107	107.K.C 107.Y.V 107.M.C 107.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
22500	ten	g24bondei	kumi	k u m i	1 7 4 7	AXBZ	KYMI	108	108.K.C 108.Y.V 108.M.C 108.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
22600	ten	g31zigua	mlongo-umwenga	m l o n g o u m w e n g a	4 5 7 4 1 7 7 4 6 7 4 1 7	ACXMBYYBCYMBZ	MLUNKUYMWENKA	109	109.M.C 109.L.C 109.U.V 109.N.c 109.K.C 109.U.V 109.Y.V 109.M.C 109.W.C 109.E.V 109.N.c 109.K.C 109.A.V	2.0 1.5 1.5 1.1 1.75 1.3 1.3 1.75 1.5 1.3 1.1 1.75 0.8	mlongoumwenga	0	16465	m l o n g o u m w e n g a
22700	ten	g32doe	kumi	k u m i	1 7 4 7	AXBZ	KYMI	110	110.K.C 110.Y.V 110.M.C 110.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
22800	ten	g32kwere	kumi	k u m i	1 7 4 7	AXBZ	KYMI	111	111.K.C 111.Y.V 111.M.C 111.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
22900	ten	g33zaramo	kumi	k u m i	1 7 4 7	AXBZ	KYMI	112	112.K.C 112.Y.V 112.M.C 112.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
23000	ten	g34nguungulu	kumi	k u m i	1 7 4 7	AXBZ	KYMI	113	113.K.C 113.Y.V 113.M.C 113.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
23192	ten	g36kami	kumi	k u m i	1 7 4 7	AXBZ	KYMI	114	114.K.C 114.Y.V 114.M.C 114.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
23291	ten	g37kutu	kumi	k u m i	1 7 4 7	AXBZ	KYMI	115	115.K.C 115.Y.V 115.M.C 115.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
23390	ten	g39saghala	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	116	116.I.V 116.K.C 116.Y.V 116.M.C 116.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
23489	ten	g401mwani	kumi	k u m i	1 7 4 7	AXBZ	KYMI	117	117.K.C 117.Y.V 117.M.C 117.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
23683	ten	g41bajuni	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	118	118.I.V 118.K.C 118.Y.V 118.M.C 118.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
23780	ten	g42swahili	kumi	k u m i	1 7 4 7	AXBZ	KYMI	121	121.K.C 121.Y.V 121.M.C 121.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
23879	ten	g42aamu	kumi	k u m i	1 7 4 7	AXBZ	KYMI	119	119.K.C 119.Y.V 119.M.C 119.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
23977	ten	g42dunguja	kumi	k u m i	1 7 4 7	AXBZ	KYMI	120	120.K.C 120.Y.V 120.M.C 120.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
24258	ten	g44angazija	kume	k u m e	1 7 4 7	AXBZ	KYME	122	122.K.C 122.Y.V 122.M.C 122.E.V	2.0 1.5 1.75 0.8	kume	0	16508	- - - k - u - m - e
24356	ten	g44bndzwani	kúmi	k u m i	1 7 4 7	AXBZ	KYMI	123	123.K.C 123.Y.V 123.M.C 123.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
24551	ten	g52ndamba	kumi	k u m i	1 7 4 7	AXBZ	KYMI	124	124.K.C 124.Y.V 124.M.C 124.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
24651	ten	g61sangu	liʃumi	l i ʃ u m i	5 7 3 7 4 7	AXBYBZ	LISYMI	125	125.L.C 125.I.V 125.S.C 125.Y.V 125.M.C 125.I.V	2.0 1.5 1.75 1.3 1.75 0.8	liʃumi	0	16508	l i - - ʃ u - m - i
24750	ten	g62hehe	ichumi	i tʃ u m i	7 1 7 4 7	XBYBZ	ITYMI	126	126.I.V 126.T.C 126.Y.V 126.M.C 126.I.V	1.5 1.75 1.3 1.75 0.8	itʃumi	0	16508	- i - - tʃ u - m - i
24850	ten	g63bena	fiɲikyumi	f i ɲ i k j u m i	3 7 4 7 1 6 7 4 7	AXBYBCYBZ	BINIKJYMI	127	127.B.C 127.I.V 127.N.C 127.I.V 127.K.C 127.J.C 127.Y.V 127.M.C 127.I.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	fiɲikjumi	0	16483	f i ɲ i k j u m i
24950	ten	g64pangwa	kumi	k u m i	1 7 4 7	AXBZ	KYMI	128	128.K.C 128.Y.V 128.M.C 128.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
25049	ten	g65kinga	kitsigo	k i ts i g o	1 7 2 7 1 7	AXBYBZ	KICIKU	129	129.K.C 129.I.V 129.C.C 129.I.V 129.K.C 129.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kitsigo	0	16485	k i ts i g o
25147	ten	g66wanji	kijiɣo	k i j i ɣ o	1 7 6 7 3 7	AXBYBZ	KIJIGU	130	130.K.C 130.I.V 130.J.C 130.I.V 130.G.C 130.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kijiɣo	0	16485	k i j i ɣ o
25315	ten	h11beembe	kú:̀mì	k uː m i	1 7 4 7	AXBZ	KYMI	131	131.K.C 131.Y.V 131.M.C 131.I.V	2.0 1.5 1.75 0.8	kuːmi	0	16508	- - - k - uː - m - i
25843	ten	h16kikongo	kumi	k u m i	1 7 4 7	AXBZ	KYMI	132	132.K.C 132.Y.V 132.M.C 132.I.V	2.0 1.5 1.75 0.8	kumi	0	16508	- - - k - u - m - i
26855	ten	h31yaka	kúúmí	k u u m i	1 7 7 4 7	AXYBZ	KYYMI	133	133.K.C 133.Y.V 133.Y.V 133.M.C 133.I.V	2.0 1.5 1.3 1.75 0.8	kuumi	0	16508	- - - k - u u m - i
27327	ten	jd62rundi	icumi	i c u m i	7 1 7 4 7	XBYBZ	ICYMI	134	134.I.V 134.C.C 134.Y.V 134.M.C 134.I.V	1.5 1.75 1.3 1.75 0.8	icumi	0	16508	- i - - c u - m - i
27427	ten	jd64shubi	ichumi	i tʃ u m i	7 1 7 4 7	XBYBZ	ITYMI	135	135.I.V 135.T.C 135.Y.V 135.M.C 135.I.V	1.5 1.75 1.3 1.75 0.8	itʃumi	0	16508	- i - - tʃ u - m - i
27527	ten	jd65hangaza	chumi	tʃ u m i	1 7 4 7	AXBZ	TYMI	136	136.T.C 136.Y.V 136.M.C 136.I.V	2.0 1.5 1.75 0.8	tʃumi	0	16508	- - - - tʃ u - m - i
27627	ten	jd66kiha	chumi	tʃ u m i	1 7 4 7	AXBZ	TYMI	137	137.T.C 137.Y.V 137.M.C 137.I.V	2.0 1.5 1.75 0.8	tʃumi	0	16508	- - - - tʃ u - m - i
27727	ten	jd67kivinza	chumi	tʃ u m i	1 7 4 7	AXBZ	TYMI	138	138.T.C 138.Y.V 138.M.C 138.I.V	2.0 1.5 1.75 0.8	tʃumi	0	16508	- - - - tʃ u - m - i
27827	ten	je11runyoro	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	139	139.I.V 139.K.C 139.Y.V 139.M.C 139.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
27927	ten	je12rutooro	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	140	140.I.V 140.K.C 140.Y.V 140.M.C 140.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
28027	ten	je13runyankore	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	141	141.I.V 141.K.C 141.Y.V 141.M.C 141.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
28126	ten	je14rukiga	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	142	142.I.V 142.K.C 142.Y.V 142.M.C 142.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
28320	ten	je16lusoga	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	143	143.I.V 143.K.C 143.Y.V 143.M.C 143.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
28420	ten	je17gwere	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	144	144.I.V 144.K.C 144.Y.V 144.M.C 144.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
28520	ten	je21runyambo	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	145	145.I.V 145.K.C 145.Y.V 145.M.C 145.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
28620	ten	je22haya	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	146	146.I.V 146.K.C 146.Y.V 146.M.C 146.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
28720	ten	je23zinza	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	147	147.I.V 147.K.C 147.Y.V 147.M.C 147.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
28819	ten	je24kerebe	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	148	148.I.V 148.K.C 148.Y.V 148.M.C 148.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
28917	ten	je25jita	ekumi	e k u m i	7 1 7 4 7	XBYBZ	EKYMI	149	149.E.V 149.K.C 149.Y.V 149.M.C 149.I.V	1.5 1.75 1.3 1.75 0.8	ekumi	0	16508	- e - k - u - m - i
29017	ten	je25kilegi	ekumi	e k u m i	7 1 7 4 7	XBYBZ	EKYMI	150	150.E.V 150.K.C 150.Y.V 150.M.C 150.I.V	1.5 1.75 1.3 1.75 0.8	ekumi	0	16508	- e - k - u - m - i
29117	ten	je25mkwaya	ekumi	e k u m i	7 1 7 4 7	XBYBZ	EKYMI	151	151.E.V 151.K.C 151.Y.V 151.M.C 151.I.V	1.5 1.75 1.3 1.75 0.8	ekumi	0	16508	- e - k - u - m - i
29217	ten	je31lumasaaba	likhumi	l i k h u m i	5 7 1 3 7 4 7	AXBCYBZ	LIKHYMI	152	152.L.C 152.I.V 152.K.C 152.H.C 152.Y.V 152.M.C 152.I.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	likhumi	0	16508	l i - k h u - m - i
29407	ten	je32luyia	likhumi	l i k h u m i	5 7 1 3 7 4 7	AXBCYBZ	LIKHYMI	153	153.L.C 153.I.V 153.K.C 153.H.C 153.Y.V 153.M.C 153.I.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	likhumi	0	16508	l i - k h u - m - i
29507	ten	je34samialugwe	ehumi	e h u m i	7 3 7 4 7	XBYBZ	EHYMI	154	154.E.V 154.H.C 154.Y.V 154.M.C 154.I.V	1.5 1.75 1.3 1.75 0.8	ehumi	0	16508	- e - - h u - m - i
29607	ten	je401ngoreme	ikomi	i k o m i	7 1 7 4 7	XBYBZ	IKUMI	155	155.I.V 155.K.C 155.U.V 155.M.C 155.I.V	1.5 1.75 1.3 1.75 0.8	ikomi	0	16508	- i - k - o - m - i
29707	ten	je402ikizu	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	156	156.I.V 156.K.C 156.Y.V 156.M.C 156.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
29807	ten	je403suba	ikomi	i k o m i	7 1 7 4 7	XBYBZ	IKUMI	157	157.I.V 157.K.C 157.U.V 157.M.C 157.I.V	1.5 1.75 1.3 1.75 0.8	ikomi	0	16508	- i - k - o - m - i
29907	ten	je404shasi	ikumi	i k u m i	7 1 7 4 7	XBYBZ	IKYMI	158	158.I.V 158.K.C 158.Y.V 158.M.C 158.I.V	1.5 1.75 1.3 1.75 0.8	ikumi	0	16508	- i - k - u - m - i
30007	ten	je41maragoli	likomi	l i k o m i	5 7 1 7 4 7	AXBYBZ	LIKUMI	159	159.L.C 159.I.V 159.K.C 159.U.V 159.M.C 159.I.V	2.0 1.5 1.75 1.3 1.75 0.8	likomi	0	16508	l i - k - o - m - i
30107	ten	je42gusii	ikomi	i k o m i	7 1 7 4 7	XBYBZ	IKUMI	160	160.I.V 160.K.C 160.U.V 160.M.C 160.I.V	1.5 1.75 1.3 1.75 0.8	ikomi	0	16508	- i - k - o - m - i
