ID	Concept	Doculect	Value
258	woman	AOM-Ngun-2	ʊtʃûlʊ́ / bɛ̀tʃʊ̀lʊ́ ~bɛ̀tʃùlə́
259	woman	APB-Mumfu-1	kpɛ᷆ / tʃɛ᷆
260	woman	DNM-Mumfu-2	kpɛ᷇~tʃɛ̂ / tʃɛ᷇ː~tʃɛ́hɛ̄~tsɛ̂
261	woman	BKB-Mashi-2	mwɪ́kpān / bʊ́kǎbó
262	woman	KFK-Mashi-1	mwɪ́kpān / bʊ́kâːbó
263	woman	ABS-Missong-1	ʊ̀tʃʊ̀lə́ / bàtʃʊ̀lə́bʊ̄
264	woman	AGA-Missong-2	ʊ̀tʃœ̀lə́ / bàtʃœ̀lə́bū
265	person	NVB-Abar-7	ònò~ʊ̀nʊ̀ / ána᷇ː
266	person	ECL-Abar-8	ʊ̀nò / bʷɪ̀na᷇ː
267	person	NMA-Abar-1	ʊ̀nʊ̀ / bə́na᷇ː
268	person	NAC-Abar-2	ʊ̀nò / bə́na᷇ː
269	person	NEM-Ajumbu-9	ŋʊ̀ / ánɪ̂~ánîbə̄
270	person	NVI-Ajumbu-1	ŋʊ̀ / ánɪ̀
271	person	KMN-Ajumbu-2	ŋʊ̀ / ánɪ̂
272	person	KDC-Ajumbu-10	ŋʊ̀ / ànè
273	person	ENB-Biya-1	ʊ̀nʊ̀ / bə̀nô
274	person	ICN-Biya-2	ʊ̀nə̀~ʊ̀nò / bə̀nø̂
275	person	NNB-Buu-3	mgbɪ̀ / mbɪ́lə́
276	person	MNJ-Buu-4	mgbɪ̀ː / mbɪ᷇ːlə́
277	person	KEM-Buu-1	mgbɪ̀ / mbɪ̀ːlə̀
278	person	KCY-Buu-2	mgbɪ̀ / mbɪ́ːlə́
279	person	KHK-Fang-12	ŋmə̀ / ŋmɪ̀m
280	person	DPN-Fang-13	ŋmə̀~ŋmə̀tə̀ / ŋmɪ᷇ːm
281	person	KDV-Fang-1	nan
282	person	KJS-Fang-2	nan
283	person	JGY-Koshin-3	mùèɲ ~ mwèɲ / bə́nî
284	person	TEL-Koshin-4	mɥɪ̀ɲ / bə́nî
285	person	DPJ-Koshin-1	mʷə̀n  /  bə̀nɪ̀
286	person	MRY-Koshin-2	mwɪ̀n  /  bə̀nɪ̀
287	person	KCS-Kung-3	wùò / àɣʲə᷇ː
288	person	NJS-Kung-4	wʊ̀ə̀ / ɣʲə᷇ː
289	person	ZKG-Kung-1	wùò / ə́ɣyə᷇
290	person	BNM-Kung-2	wʊ̀ə̀ / ə́ɣɨ᷇ː
291	person	NMN-Mundabli-3	mò / ḿbɛ̂ː
292	person	CEN-Mundabli-2	mò / mbɛ̂ː
293	person	LFN-Mundabli-1	mɔ̀wɔ́ / mbɛ̀ːbó
294	person	NIN-Mundabli-4	mò / mbɛːbɛ́n
295	person	NGT-Munken-3	ʊ̀nɛ̀ / bə̀nɛ̂
296	person	NUN-Munken-4	ʊ̀nè / bə́nê
297	person	NEA-Munken-1	ʊ̀nɛ̀ / bə́nɛ᷇ː
298	person	TNT-Munken-2	ʊ̀nɛ̀ló / bə̀nɛ̂bə̀ló
299	person	MCA-Ngun-3	ʊ̀nò / bɛ̀no᷇ː~áno᷇ː
300	person	KBM-Ngun-4	ʊ̀nò / bə́nô
301	person	WCA-Ngun-1	ɪ̀nò / bə̀nô
