Doculect	Segment	Zscore	Normedcount	SalienceScore
NJNBiya6	ŋmʷ	7.21	1	7
NJNBiya6	ŋʷ	-0.34	0	0
NJNBiya6	ŋˤ	-0.14	0	0
NJNBiya6	œ	-0.36	0	0
NJNBiya6	œː	-0.29	0	0
NJNBiya6	œ̃	-0.14	0	0
NJNBiya6	ũ	-0.28	0	0
NJNBiya6	ũʱ	-0.14	0	0
NJNBiya6	ũː	-0.24	0	0
NJNBiya6	ɑ	0.74	3	2
NJNBiya6	ɑː	-0.4	0	0
NJNBiya6	ɑ̃	-0.14	0	0
NJNBiya6	ɑ̃ː	-0.14	0	0
NJNBiya6	ɒ	-0.32	0	0
NJNBiya6	ɒː	-0.28	0	0
NJNBiya6	ɒ̃	-0.14	0	0
NJNBiya6	ɒ̃ː	-0.14	0	0
NJNBiya6	ɔ	-0.69	18	-13
NJNBiya6	ɔː	-0.94	0	0
NJNBiya6	ɔ̃	-0.23	0	0
NJNBiya6	ɔ̃ː	-0.19	0	0
NJNBiya6	ɘ	-0.34	0	0
NJNBiya6	ɘː	-0.29	0	0
NJNBiya6	ə	0.14	204	29
NJNBiya6	əː	-0.64	1	-1
NJNBiya6	əˠ	-0.14	0	0
NJNBiya6	ə̃	-0.56	0	0
NJNBiya6	ə̃ː	-0.2	0	0
NJNBiya6	ɛ	-0.3	19	-6
NJNBiya6	ɛː	-0.94	1	-1
NJNBiya6	ɛ̃	5.28	9	47
NJNBiya6	ɛ̃ː	-0.28	0	0
NJNBiya6	ɠ	-0.14	0	0
NJNBiya6	ɣ	-0.46	0	0
NJNBiya6	ɥ	1.3	25	33
NJNBiya6	ɦ	-0.24	0	0
NJNBiya6	ɦː	-0.16	0	0
NJNBiya6	ɨ	-0.68	0	0
NJNBiya6	ɨː	-0.34	0	0
NJNBiya6	ɨ̃	-0.24	0	0
NJNBiya6	ɪ	1.16	111	128
NJNBiya6	ɪː	-1.19	0	0
NJNBiya6	ɪ̃	-0.26	0	0
NJNBiya6	ɪ̃ː	-0.22	0	0
NJNBiya6	ɯ	-0.2	0	0
NJNBiya6	ɱ	0.94	1	1
NJNBiya6	ɲ	0.91	36	33
NJNBiya6	ɲʲ	-0.26	1	0
NJNBiya6	ɲʷ	-0.4	0	0
NJNBiya6	ɳ	-0.14	0	0
NJNBiya6	ʃ	-0.68	10	-7
NJNBiya6	ʃʲ	0.22	3	1
NJNBiya6	ʃʷ	-0.4	0	0
NJNBiya6	ʉ	-0.26	0	0
NJNBiya6	ʉʱ	-0.14	0	0
NJNBiya6	ʉː	-0.14	0	0
NJNBiya6	ʊ	1.21	104	125
NJNBiya6	ʊʱ	-0.47	0	0
NJNBiya6	ʊʱː	-0.14	0	0
NJNBiya6	ʊː	-0.5	3	-1
NJNBiya6	ʊ̃	-0.38	0	0
NJNBiya6	ʊ̃ː	1.88	1	2
NJNBiya6	ʊ̤	-0.14	0	0
NJNBiya6	ʒ	0.17	4	1
NJNBiya6	ʒʷ	-0.2	0	0
NJNBiya6	ʔ	-0.5	0	0
NJNBiya6	β	-0.35	0	0
NJNBiya6	βʷ	-0.14	0	0
NJNBiya6	ẽ	-0.23	0	0
NJNBiya6	ẽː	-0.14	0	0
NJNBiya6	⁴⁵	-0.14	0	0
NJNBiya6	⁵	-0.25	284	-72
NJNBiya6	⁵³	-0.96	3	-3
NJNBiya6	⁵¹	-0.55	41	-22
NJNBiya6	ⁿb	0.24	4	1
NJNBiya6	ⁿbʷ	1.04	1	1
NJNBiya6	ⁿd	1.6	10	16
NJNBiya6	ⁿdʷ	-0.14	0	0
NJNBiya6	ⁿt	1.78	3	5
NJSKung4	a	-1.55	67	-104
NJSKung4	aː	-1.08	8	-9
NJSKung4	b	-0.72	57	-41
NJSKung4	bʷ	-0.41	2	-1
NJSKung4	d	0.37	34	12
NJSKung4	dzʷ	-0.2	0	0
NJSKung4	dʒ	-1.22	2	-2
NJSKung4	dʒʷ	-0.22	0	0
NJSKung4	dʷ	-0.19	0	0
NJSKung4	e	0.8	31	25
NJSKung4	eː	-0.45	3	-1
NJSKung4	f	0.43	59	26
NJSKung4	fʲ	-0.6	0	0
NJSKung4	fʷ	0.36	3	1
NJSKung4	g	-0.78	8	-6
NJSKung4	gb	-1.22	5	-6
NJSKung4	gʷ	-0.31	0	0
NJSKung4	h	-0.65	2	-1
NJSKung4	i	-1.08	19	-21
NJSKung4	iː	-1.05	2	-2
NJSKung4	j	-0.01	37	0
NJSKung4	k	0.52	124	65
NJSKung4	kp	-2.43	0	0
NJSKung4	kpʳʷ	-0.2	0	0
NJSKung4	kpʷ	-0.14	0	0
NJSKung4	kx	0.42	3	1
NJSKung4	kʰ	-0.14	0	0
NJSKung4	kʲ	-0.4	0	0
NJSKung4	kʷ	-0.13	5	-1
NJSKung4	l	-0.12	28	-3
NJSKung4	m	1.71	127	217
NJSKung4	mʷ	-0.56	0	0
NJSKung4	n	-1.97	59	-116
NJSKung4	nʷ	-0.2	0	0
NJSKung4	o	-0.31	32	-10
NJSKung4	oː	-0.48	5	-2
NJSKung4	p	0.77	5	4
NJSKung4	q	-0.14	0	0
NJSKung4	r	-0.69	0	0
NJSKung4	s	2.41	63	152
NJSKung4	sʷ	-0.14	0	0
NJSKung4	t	0.59	53	31
NJSKung4	ts	-0.43	12	-5
NJSKung4	tsʷ	-0.24	0	0
NJSKung4	tsː	-0.14	0	0
NJSKung4	tʃ	-1.32	3	-4
NJSKung4	tʃʷ	-0.41	0	0
NJSKung4	tʰ	-0.24	0	0
NJSKung4	tʲ	2.46	9	22
NJSKung4	tʷ	-0.43	0	0
NJSKung4	tˢ	-0.14	0	0
NJSKung4	u	-0.06	22	-1
NJSKung4	uʱ	-0.48	0	0
NJSKung4	uː	0.77	5	4
NJSKung4	uːʱ	-0.14	0	0
NJSKung4	v	0.54	3	2
NJSKung4	vʷ	-0.24	0	0
NJSKung4	w	-0.5	23	-12
NJSKung4	z	1.29	40	52
NJSKung4	zː	-0.14	0	0
NJSKung4	²¹	-0.14	0	0
NJSKung4	³	-1.06	34	-36
NJSKung4	³¹	-0.2	0	0
NJSKung4	³⁵	-0.14	0	0
NJSKung4	¹	0.53	326	174
NJSKung4	¹³	-0.76	0	0
NJSKung4	¹⁵	-0.56	23	-13
NJSKung4	ã	-0.44	0	0
NJSKung4	ãː	-0.33	0	0
NJSKung4	æ	-0.25	0	0
NJSKung4	æː	-0.2	0	0
NJSKung4	æ̃	-0.2	0	0
NJSKung4	õ	-0.34	0	0
NJSKung4	õː	-0.31	0	0
NJSKung4	ø	-0.54	0	0
NJSKung4	øː	-0.28	0	0
NJSKung4	ĩ	-0.26	0	0
NJSKung4	ĩː	-0.14	0	0
NJSKung4	ŋ	-0.95	56	-53
NJSKung4	ŋm	-0.53	0	0
NJSKung4	ŋmʷ	-0.14	0	0
NJSKung4	ŋʷ	0.59	2	1
NJSKung4	ŋˤ	-0.14	0	0
NJSKung4	œ	-0.36	0	0
NJSKung4	œː	-0.29	0	0
NJSKung4	œ̃	-0.14	0	0
NJSKung4	ũ	-0.28	0	0
NJSKung4	ũʱ	-0.14	0	0
NJSKung4	ũː	-0.24	0	0
NJSKung4	ɑ	1.95	6	12
NJSKung4	ɑː	-0.4	0	0
NJSKung4	ɑ̃	-0.14	0	0
NJSKung4	ɑ̃ː	-0.14	0	0
NJSKung4	ɒ	-0.32	0	0
NJSKung4	ɒː	-0.28	0	0
NJSKung4	ɒ̃	-0.14	0	0
NJSKung4	ɒ̃ː	-0.14	0	0
NJSKung4	ɔ	0.25	31	8
NJSKung4	ɔː	-0.46	2	-1
NJSKung4	ɔ̃	-0.23	0	0
NJSKung4	ɔ̃ː	-0.19	0	0
NJSKung4	ɘ	3.52	11	39
NJSKung4	ɘː	3.83	9	34
NJSKung4	ə	1.12	300	337
NJSKung4	əː	0.03	6	0
NJSKung4	əˠ	-0.14	0	0
NJSKung4	ə̃	-0.56	0	0
NJSKung4	ə̃ː	-0.2	0	0
NJSKung4	ɛ	-0.82	6	-5
NJSKung4	ɛː	1.92	19	37
NJSKung4	ɛ̃	-0.32	0	0
NJSKung4	ɛ̃ː	-0.28	0	0
NJSKung4	ɠ	-0.14	0	0
NJSKung4	ɣ	4.95	71	351
NJSKung4	ɥ	-0.61	0	0
NJSKung4	ɦ	-0.24	0	0
NJSKung4	ɦː	-0.16	0	0
NJSKung4	ɨ	0.94	5	5
NJSKung4	ɨː	-0.34	0	0
NJSKung4	ɨ̃	-0.24	0	0
NJSKung4	ɪ	0.47	82	39
NJSKung4	ɪː	-1.19	0	0
NJSKung4	ɪ̃	-0.26	0	0
NJSKung4	ɪ̃ː	-0.22	0	0
NJSKung4	ɯ	-0.2	0	0
NJSKung4	ɱ	-0.44	0	0
NJSKung4	ɲ	-0.64	12	-8
NJSKung4	ɲʲ	0.27	2	1
NJSKung4	ɲʷ	-0.4	0	0
NJSKung4	ɳ	-0.14	0	0
NJSKung4	ʃ	-1.6	0	0
NJSKung4	ʃʲ	-0.59	0	0
NJSKung4	ʃʷ	-0.4	0	0
NJSKung4	ʉ	-0.26	0	0
NJSKung4	ʉʱ	-0.14	0	0
NJSKung4	ʉː	-0.14	0	0
NJSKung4	ʊ	-0.53	50	-27
NJSKung4	ʊʱ	-0.47	0	0
NJSKung4	ʊʱː	-0.14	0	0
NJSKung4	ʊː	-0.63	2	-1
NJSKung4	ʊ̃	-0.38	0	0
NJSKung4	ʊ̃ː	-0.33	0	0
NJSKung4	ʊ̤	-0.14	0	0
NJSKung4	ʒ	0.94	8	7
NJSKung4	ʒʷ	-0.2	0	0
NJSKung4	ʔ	1.81	45	81
NJSKung4	β	1.98	2	4
NJSKung4	βʷ	-0.14	0	0
NJSKung4	ẽ	-0.23	0	0
NJSKung4	ẽː	-0.14	0	0
NJSKung4	⁴⁵	-0.14	0	0
NJSKung4	⁵	-0.68	263	-178
NJSKung4	⁵³	0.99	26	26
NJSKung4	⁵¹	1.14	73	83
NJSKung4	ⁿb	-0.37	0	0
NJSKung4	ⁿbʷ	-0.37	0	0
NJSKung4	ⁿd	-0.45	0	0
NJSKung4	ⁿdʷ	-0.14	0	0
NJSKung4	ⁿt	-0.4	0	0
NMAAbar1	a	0.79	160	126
NMAAbar1	aː	-0.66	13	-9
NMAAbar1	b	-0.15	68	-10
NMAAbar1	bʷ	-0.91	0	0
NMAAbar1	d	-0.05	27	-1
NMAAbar1	dzʷ	-0.2	0	0
NMAAbar1	dʒ	-0.48	11	-5
NMAAbar1	dʒʷ	-0.22	0	0
NMAAbar1	dʷ	-0.19	0	0
NMAAbar1	e	3.72	73	272
NMAAbar1	eː	-0.86	0	0
NMAAbar1	f	-1.53	25	-38
NMAAbar1	fʲ	-0.6	0	0
NMAAbar1	fʷ	-0.59	0	0
NMAAbar1	g	-0.87	7	-6
NMAAbar1	gb	0.65	13	8
NMAAbar1	gʷ	-0.31	0	0
NMAAbar1	h	1.05	36	38
NMAAbar1	i	0.9	87	78
NMAAbar1	iː	0.64	10	6
NMAAbar1	j	-0.01	37	0
NMAAbar1	k	0.82	134	110
NMAAbar1	kp	-1.31	7	-9
NMAAbar1	kpʳʷ	-0.2	0	0
NMAAbar1	kpʷ	-0.14	0	0
NMAAbar1	kx	-0.71	0	0
NMAAbar1	kʰ	-0.14	0	0
NMAAbar1	kʲ	-0.4	0	0
NMAAbar1	kʷ	-0.58	1	-1
NMAAbar1	l	-0.33	25	-8
NMAAbar1	m	0.18	95	17
NMAAbar1	mʷ	-0.56	0	0
NMAAbar1	n	-0.26	99	-26
NMAAbar1	nʷ	-0.2	0	0
NMAAbar1	o	1.35	70	94
NMAAbar1	oː	-0.59	4	-2
NMAAbar1	p	-0.61	1	-1
NMAAbar1	q	-0.14	0	0
NMAAbar1	r	-0.69	0	0
NMAAbar1	s	-0.87	15	-13
NMAAbar1	sʷ	-0.14	0	0
NMAAbar1	t	0.59	53	31
NMAAbar1	ts	-0.23	15	-3
NMAAbar1	tsʷ	-0.24	0	0
NMAAbar1	tsː	-0.14	0	0
NMAAbar1	tʃ	0.85	18	15
NMAAbar1	tʃʷ	-0.41	0	0
NMAAbar1	tʰ	-0.24	0	0
NMAAbar1	tʲ	-0.35	0	0
NMAAbar1	tʷ	0.56	1	1
NMAAbar1	tˢ	-0.14	0	0
NMAAbar1	u	1.28	38	49
NMAAbar1	uʱ	-0.48	0	0
NMAAbar1	uː	-0.26	2	-1
NMAAbar1	uːʱ	-0.14	0	0
NMAAbar1	v	-0.45	0	0
NMAAbar1	vʷ	-0.24	0	0
NMAAbar1	w	0.37	38	14
NMAAbar1	z	-0.53	15	-8
NMAAbar1	zː	-0.14	0	0
NMAAbar1	²¹	-0.14	0	0
NMAAbar1	³	-0.82	41	-34
NMAAbar1	³¹	-0.2	0	0
NMAAbar1	³⁵	-0.14	0	0
NMAAbar1	¹	-0.13	282	-38
NMAAbar1	¹³	0.58	2	1
NMAAbar1	¹⁵	0.55	43	24
NMAAbar1	ã	-0.44	0	0
NMAAbar1	ãː	-0.33	0	0
NMAAbar1	æ	-0.25	0	0
NMAAbar1	æː	-0.2	0	0
NMAAbar1	æ̃	-0.2	0	0
NMAAbar1	õ	3.56	5	18
NMAAbar1	õː	-0.31	0	0
NMAAbar1	ø	-0.54	0	0
NMAAbar1	øː	-0.28	0	0
NMAAbar1	ĩ	-0.26	0	0
NMAAbar1	ĩː	-0.14	0	0
NMAAbar1	ŋ	0.44	92	40
NMAAbar1	ŋm	-0.27	1	0
NMAAbar1	ŋmʷ	-0.14	0	0
NMAAbar1	ŋʷ	-0.34	0	0
NMAAbar1	ŋˤ	-0.14	0	0
NMAAbar1	œ	-0.36	0	0
NMAAbar1	œː	-0.29	0	0
NMAAbar1	œ̃	-0.14	0	0
NMAAbar1	ũ	-0.28	0	0
NMAAbar1	ũʱ	-0.14	0	0
NMAAbar1	ũː	-0.24	0	0
NMAAbar1	ɑ	-0.47	0	0
NMAAbar1	ɑː	-0.4	0	0
NMAAbar1	ɑ̃	-0.14	0	0
NMAAbar1	ɑ̃ː	-0.14	0	0
NMAAbar1	ɒ	-0.32	0	0
NMAAbar1	ɒː	-0.28	0	0
NMAAbar1	ɒ̃	-0.14	0	0
NMAAbar1	ɒ̃ː	-0.14	0	0
NMAAbar1	ɔ	0.62	36	22
NMAAbar1	ɔː	0.02	4	0
NMAAbar1	ɔ̃	-0.23	0	0
NMAAbar1	ɔ̃ː	-0.19	0	0
NMAAbar1	ɘ	-0.34	0	0
NMAAbar1	ɘː	-0.29	0	0
NMAAbar1	ə	-1.49	44	-66
NMAAbar1	əː	-0.51	2	-1
NMAAbar1	əˠ	-0.14	0	0
NMAAbar1	ə̃	1.71	2	3
NMAAbar1	ə̃ː	-0.2	0	0
NMAAbar1	ɛ	-0.9	4	-4
NMAAbar1	ɛː	-1.1	0	0
NMAAbar1	ɛ̃	0.3	1	0
NMAAbar1	ɛ̃ː	-0.28	0	0
NMAAbar1	ɠ	-0.14	0	0
NMAAbar1	ɣ	-0.31	2	-1
NMAAbar1	ɥ	-0.46	2	-1
NMAAbar1	ɦ	-0.24	0	0
NMAAbar1	ɦː	-0.16	0	0
NMAAbar1	ɨ	0.29	3	1
NMAAbar1	ɨː	-0.34	0	0
NMAAbar1	ɨ̃	0.9	1	1
NMAAbar1	ɪ	1.09	108	117
NMAAbar1	ɪː	1.1	6	7
NMAAbar1	ɪ̃	-0.26	0	0
NMAAbar1	ɪ̃ː	-0.22	0	0
NMAAbar1	ɯ	-0.2	0	0
NMAAbar1	ɱ	-0.44	0	0
NMAAbar1	ɲ	-0.83	9	-7
NMAAbar1	ɲʲ	-0.79	0	0
NMAAbar1	ɲʷ	-0.4	0	0
NMAAbar1	ɳ	-0.14	0	0
NMAAbar1	ʃ	1.52	34	52
NMAAbar1	ʃʲ	-0.59	0	0
NMAAbar1	ʃʷ	-0.4	0	0
NMAAbar1	ʉ	-0.26	0	0
NMAAbar1	ʉʱ	-0.14	0	0
NMAAbar1	ʉː	-0.14	0	0
NMAAbar1	ʊ	0.63	86	54
NMAAbar1	ʊʱ	0.85	2	2
NMAAbar1	ʊʱː	7.21	1	7
NMAAbar1	ʊː	-0.09	6	-1
NMAAbar1	ʊ̃	-0.38	0	0
NMAAbar1	ʊ̃ː	-0.33	0	0
NMAAbar1	ʊ̤	-0.14	0	0
NMAAbar1	ʒ	-0.6	0	0
NMAAbar1	ʒʷ	-0.2	0	0
NMAAbar1	ʔ	-0.5	0	0
NMAAbar1	β	-0.35	0	0
NMAAbar1	βʷ	-0.14	0	0
NMAAbar1	ẽ	-0.23	0	0
NMAAbar1	ẽː	-0.14	0	0
NMAAbar1	⁴⁵	-0.14	0	0
NMAAbar1	⁵	1.06	349	370
NMAAbar1	⁵³	-0.2	12	-2
NMAAbar1	⁵¹	-0.07	50	-4
NMAAbar1	ⁿb	-0.37	0	0
NMAAbar1	ⁿbʷ	-0.37	0	0
NMAAbar1	ⁿd	-0.45	0	0
NMAAbar1	ⁿdʷ	-0.14	0	0
NMAAbar1	ⁿt	-0.4	0	0
NMNMundabli3	a	-0.24	119	-28
NMNMundabli3	aː	-0.83	11	-9
NMNMundabli3	b	0.27	76	21
NMNMundabli3	bʷ	0.1	4	0
NMNMundabli3	d	1.31	50	66
NMNMundabli3	dzʷ	5.05	2	10
NMNMundabli3	dʒ	-0.48	11	-5
NMNMundabli3	dʒʷ	0.62	2	1
NMNMundabli3	dʷ	-0.19	0	0
NMNMundabli3	e	0.94	33	31
NMNMundabli3	eː	0.37	9	3
NMNMundabli3	f	-0.61	41	-25
NMNMundabli3	fʲ	0.26	2	1
NMNMundabli3	fʷ	0.04	2	0
NMNMundabli3	g	0.65	24	15
NMNMundabli3	gb	0.65	13	8
NMNMundabli3	gʷ	1.2	6	7
NMNMundabli3	h	-0.75	0	0
NMNMundabli3	i	1.01	91	92
NMNMundabli3	iː	-0.63	4	-3
NMNMundabli3	j	1.95	71	138
NMNMundabli3	k	-2.2	32	-70
NMNMundabli3	kp	2.04	28	57
NMNMundabli3	kpʳʷ	-0.2	0	0
NMNMundabli3	kpʷ	-0.14	0	0
NMNMundabli3	kx	-0.71	0	0
NMNMundabli3	kʰ	-0.14	0	0
NMNMundabli3	kʲ	0.07	2	0
NMNMundabli3	kʷ	0.09	7	1
NMNMundabli3	l	-1.2	13	-16
NMNMundabli3	m	1.85	130	241
NMNMundabli3	mʷ	2.72	7	19
NMNMundabli3	n	1.79	147	264
NMNMundabli3	nʷ	5.05	2	10
NMNMundabli3	o	0.82	58	48
NMNMundabli3	oː	1.8	26	47
NMNMundabli3	p	-0.96	0	0
NMNMundabli3	q	-0.14	0	0
NMNMundabli3	r	-0.69	0	0
NMNMundabli3	s	0.15	30	5
NMNMundabli3	sʷ	-0.14	0	0
NMNMundabli3	t	-0.91	39	-35
NMNMundabli3	ts	1.57	41	64
NMNMundabli3	tsʷ	4.75	2	10
NMNMundabli3	tsː	-0.14	0	0
NMNMundabli3	tʃ	1.14	20	23
NMNMundabli3	tʃʷ	2.51	2	5
NMNMundabli3	tʰ	-0.24	0	0
NMNMundabli3	tʲ	-0.35	0	0
NMNMundabli3	tʷ	5.46	6	33
NMNMundabli3	tˢ	-0.14	0	0
NMNMundabli3	u	-0.31	19	-6
NMNMundabli3	uʱ	-0.48	0	0
NMNMundabli3	uː	0.43	4	2
NMNMundabli3	uːʱ	-0.14	0	0
NMNMundabli3	v	-0.45	0	0
NMNMundabli3	vʷ	-0.24	0	0
NMNMundabli3	w	-1.09	13	-14
NMNMundabli3	z	1.22	39	47
NMNMundabli3	zː	-0.14	0	0
NMNMundabli3	²¹	-0.14	0	0
NMNMundabli3	³	0.87	91	79
NMNMundabli3	³¹	-0.2	0	0
NMNMundabli3	³⁵	-0.14	0	0
NMNMundabli3	¹	-1.03	223	-229
NMNMundabli3	¹³	-0.76	0	0
NMNMundabli3	¹⁵	1.89	67	127
NMNMundabli3	ã	-0.44	0	0
NMNMundabli3	ãː	-0.33	0	0
NMNMundabli3	æ	-0.25	0	0
NMNMundabli3	æː	-0.2	0	0
NMNMundabli3	æ̃	-0.2	0	0
NMNMundabli3	õ	-0.34	0	0
NMNMundabli3	õː	-0.31	0	0
NMNMundabli3	ø	-0.54	0	0
NMNMundabli3	øː	-0.28	0	0
NMNMundabli3	ĩ	-0.26	0	0
NMNMundabli3	ĩː	-0.14	0	0
NMNMundabli3	ŋ	0.97	106	103
NMNMundabli3	ŋm	-0.53	0	0
NMNMundabli3	ŋmʷ	-0.14	0	0
NMNMundabli3	ŋʷ	-0.34	0	0
NMNMundabli3	ŋˤ	-0.14	0	0
NMNMundabli3	œ	2.44	9	22
NMNMundabli3	œː	2.52	2	5
NMNMundabli3	œ̃	-0.14	0	0
NMNMundabli3	ũ	-0.28	0	0
NMNMundabli3	ũʱ	-0.14	0	0
NMNMundabli3	ũː	-0.24	0	0
NMNMundabli3	ɑ	3.16	9	28
NMNMundabli3	ɑː	-0.4	0	0
NMNMundabli3	ɑ̃	-0.14	0	0
NMNMundabli3	ɑ̃ː	-0.14	0	0
NMNMundabli3	ɒ	4.16	26	108
NMNMundabli3	ɒː	4.53	20	91
NMNMundabli3	ɒ̃	-0.14	0	0
NMNMundabli3	ɒ̃ː	-0.14	0	0
NMNMundabli3	ɔ	-0.77	17	-13
NMNMundabli3	ɔː	0.02	4	0
NMNMundabli3	ɔ̃	-0.23	0	0
NMNMundabli3	ɔ̃ː	-0.19	0	0
NMNMundabli3	ɘ	1.06	4	4
NMNMundabli3	ɘː	-0.29	0	0
NMNMundabli3	ə	-0.92	100	-92
NMNMundabli3	əː	-0.51	2	-1
NMNMundabli3	əˠ	-0.14	0	0
NMNMundabli3	ə̃	-0.56	0	0
NMNMundabli3	ə̃ː	-0.2	0	0
NMNMundabli3	ɛ	-0.02	26	-1
NMNMundabli3	ɛː	-0.47	4	-2
NMNMundabli3	ɛ̃	-0.32	0	0
NMNMundabli3	ɛ̃ː	-0.28	0	0
NMNMundabli3	ɠ	-0.14	0	0
NMNMundabli3	ɣ	-0.46	0	0
NMNMundabli3	ɥ	-0.31	4	-1
NMNMundabli3	ɦ	2.19	22	48
NMNMundabli3	ɦː	1.16	2	2
NMNMundabli3	ɨ	-0.03	2	0
NMNMundabli3	ɨː	-0.34	0	0
NMNMundabli3	ɨ̃	-0.24	0	0
NMNMundabli3	ɪ	-0.94	22	-21
NMNMundabli3	ɪː	-0.42	2	-1
NMNMundabli3	ɪ̃	-0.26	0	0
NMNMundabli3	ɪ̃ː	-0.22	0	0
NMNMundabli3	ɯ	-0.2	0	0
NMNMundabli3	ɱ	-0.44	0	0
NMNMundabli3	ɲ	0.01	22	0
NMNMundabli3	ɲʲ	0.27	2	1
NMNMundabli3	ɲʷ	3.11	4	12
NMNMundabli3	ɳ	-0.14	0	0
NMNMundabli3	ʃ	-0.59	11	-7
NMNMundabli3	ʃʲ	2.9	13	38
NMNMundabli3	ʃʷ	1.46	2	3
NMNMundabli3	ʉ	-0.26	0	0
NMNMundabli3	ʉʱ	-0.14	0	0
NMNMundabli3	ʉː	-0.14	0	0
NMNMundabli3	ʊ	-1.31	26	-34
NMNMundabli3	ʊʱ	0.85	2	2
NMNMundabli3	ʊʱː	-0.14	0	0
NMNMundabli3	ʊː	-0.36	4	-1
NMNMundabli3	ʊ̃	-0.38	0	0
NMNMundabli3	ʊ̃ː	-0.33	0	0
NMNMundabli3	ʊ̤	-0.14	0	0
NMNMundabli3	ʒ	-0.6	0	0
NMNMundabli3	ʒʷ	-0.2	0	0
NMNMundabli3	ʔ	-0.4	2	-1
NMNMundabli3	β	-0.35	0	0
NMNMundabli3	βʷ	-0.14	0	0
NMNMundabli3	ẽ	-0.23	0	0
NMNMundabli3	ẽː	-0.14	0	0
NMNMundabli3	⁴⁵	-0.14	0	0
NMNMundabli3	⁵	-0.74	260	-192
NMNMundabli3	⁵³	0.99	26	26
NMNMundabli3	⁵¹	0.03	52	2
NMNMundabli3	ⁿb	-0.37	0	0
NMNMundabli3	ⁿbʷ	-0.37	0	0
NMNMundabli3	ⁿd	-0.45	0	0
NMNMundabli3	ⁿdʷ	-0.14	0	0
NMNMundabli3	ⁿt	-0.4	0	0
NMSMissong4	a	1.22	177	215
NMSMissong4	aː	0.52	27	14
NMSMissong4	b	0.63	83	53
NMSMissong4	bʷ	0.86	7	6
NMSMissong4	d	-0.58	18	-10
NMSMissong4	dzʷ	-0.2	0	0
NMSMissong4	dʒ	2.64	49	129
NMSMissong4	dʒʷ	-0.22	0	0
NMSMissong4	dʷ	-0.19	0	0
NMSMissong4	e	-0.24	16	-4
NMSMissong4	eː	1.18	15	18
NMSMissong4	f	-1.19	31	-37
NMSMissong4	fʲ	0.68	3	2
NMSMissong4	fʷ	-0.27	1	0
NMSMissong4	g	-0.95	6	-6
NMSMissong4	gb	0.65	13	8
NMSMissong4	gʷ	-0.31	0	0
NMSMissong4	h	2.15	58	124
NMSMissong4	i	0.14	61	9
NMSMissong4	iː	1.28	13	17
NMSMissong4	j	-0.87	22	-19
NMSMissong4	k	-0.25	98	-24
NMSMissong4	kp	0.12	16	2
NMSMissong4	kpʳʷ	-0.2	0	0
NMSMissong4	kpʷ	-0.14	0	0
NMSMissong4	kx	-0.71	0	0
NMSMissong4	kʰ	-0.14	0	0
NMSMissong4	kʲ	-0.17	1	0
NMSMissong4	kʷ	0.09	7	1
NMSMissong4	l	-0.12	28	-3
NMSMissong4	m	-0.44	82	-36
NMSMissong4	mʷ	1.32	4	5
NMSMissong4	n	-1.37	73	-100
NMSMissong4	nʷ	-0.2	0	0
NMSMissong4	o	2.62	99	259
NMSMissong4	oː	0.28	12	3
NMSMissong4	p	0.08	3	0
NMSMissong4	q	-0.14	0	0
NMSMissong4	r	-0.69	0	0
NMSMissong4	s	-0.87	15	-13
NMSMissong4	sʷ	-0.14	0	0
NMSMissong4	t	-0.27	45	-12
NMSMissong4	ts	-0.64	9	-6
NMSMissong4	tsʷ	-0.24	0	0
NMSMissong4	tsː	-0.14	0	0
NMSMissong4	tʃ	-0.02	12	0
NMSMissong4	tʃʷ	-0.41	0	0
NMSMissong4	tʰ	-0.24	0	0
NMSMissong4	tʲ	-0.35	0	0
NMSMissong4	tʷ	-0.43	0	0
NMSMissong4	tˢ	-0.14	0	0
NMSMissong4	u	-1.39	6	-8
NMSMissong4	uʱ	-0.48	0	0
NMSMissong4	uː	1.46	7	10
NMSMissong4	uːʱ	-0.14	0	0
NMSMissong4	v	-0.45	0	0
NMSMissong4	vʷ	-0.24	0	0
NMSMissong4	w	-0.91	16	-15
NMSMissong4	z	-0.31	18	-6
NMSMissong4	zː	-0.14	0	0
NMSMissong4	²¹	-0.14	0	0
NMSMissong4	³	-0.62	47	-29
NMSMissong4	³¹	-0.2	0	0
NMSMissong4	³⁵	-0.14	0	0
NMSMissong4	¹	0.46	321	147
NMSMissong4	¹³	-0.76	0	0
NMSMissong4	¹⁵	-0.12	31	-4
NMSMissong4	ã	-0.44	0	0
NMSMissong4	ãː	-0.33	0	0
NMSMissong4	æ	-0.25	0	0
NMSMissong4	æː	-0.2	0	0
NMSMissong4	æ̃	-0.2	0	0
NMSMissong4	õ	-0.34	0	0
NMSMissong4	õː	-0.31	0	0
NMSMissong4	ø	-0.23	1	0
NMSMissong4	øː	-0.28	0	0
NMSMissong4	ĩ	-0.26	0	0
NMSMissong4	ĩː	-0.14	0	0
NMSMissong4	ŋ	-1.49	42	-62
NMSMissong4	ŋm	-0.53	0	0
NMSMissong4	ŋmʷ	-0.14	0	0
NMSMissong4	ŋʷ	0.12	1	0
NMSMissong4	ŋˤ	-0.14	0	0
NMSMissong4	œ	-0.36	0	0
NMSMissong4	œː	-0.29	0	0
NMSMissong4	œ̃	-0.14	0	0
NMSMissong4	ũ	-0.28	0	0
