Doculect	Segment	Zscore	Normedcount	SalienceScore
Mumfu	œ	-0.38	1	0
Mumfu	œː	-0.38	0	0
Mumfu	œ̃	-0.29	0	0
Mumfu	ũ	-0.32	0	0
Mumfu	ũʱ	-0.29	0	0
Mumfu	ũː	-0.37	0	0
Mumfu	ɑ	-0.67	0	0
Mumfu	ɑː	-0.72	0	0
Mumfu	ɑ̃	-0.29	0	0
Mumfu	ɑ̃ː	-0.29	0	0
Mumfu	ɒ	-0.41	0	0
Mumfu	ɒː	-0.47	0	0
Mumfu	ɒ̃	-0.29	0	0
Mumfu	ɒ̃ː	-0.29	0	0
Mumfu	ɔ	1.74	199	346
Mumfu	ɔː	3.17	67	213
Mumfu	ɔ̃	-0.32	0	0
Mumfu	ɔ̃ː	-0.37	0	0
Mumfu	ɘ	-0.41	1	0
Mumfu	ɘː	-0.45	0	0
Mumfu	ə	-1.34	260	-348
Mumfu	əː	-0.24	18	-4
Mumfu	əˠ	-0.29	0	0
Mumfu	ə̃	-0.82	0	0
Mumfu	ə̃ː	-0.42	0	0
Mumfu	ɛ	2.45	312	763
Mumfu	ɛː	1.73	64	111
Mumfu	ɛ̃	-0.51	0	0
Mumfu	ɛ̃ː	-0.43	0	0
Mumfu	ɠ	3.46	10	35
Mumfu	ɣ	-0.55	1	-1
Mumfu	ɥ	2.54	95	241
Mumfu	ɦ	-0.29	0	0
Mumfu	ɦː	-0.29	0	0
Mumfu	ɨ	-0.5	5	-3
Mumfu	ɨː	-0.59	0	0
Mumfu	ɨ̃	-0.45	0	0
Mumfu	ɪ	-1.02	82	-84
Mumfu	ɪː	-1.31	3	-4
Mumfu	ɪ̃	-0.4	0	0
Mumfu	ɪ̃ː	-0.29	0	0
Mumfu	ɯ	-0.29	0	0
Mumfu	ɱ	-0.6	0	0
Mumfu	ɲ	-0.71	47	-33
Mumfu	ɲʲ	0.0	5	0
Mumfu	ɲʷ	0.57	3	2
Mumfu	ɳ	-0.29	0	0
Mumfu	ʃ	1.19	129	154
Mumfu	ʃʲ	1.9	16	30
Mumfu	ʃʷ	-0.57	0	0
Mumfu	ʉ	-0.42	0	0
Mumfu	ʉʱ	-0.29	0	0
Mumfu	ʉː	-0.29	0	0
Mumfu	ʊ	-0.38	223	-84
Mumfu	ʊʱ	0.12	4	0
Mumfu	ʊʱː	-0.29	0	0
Mumfu	ʊː	0.99	37	37
Mumfu	ʊ̃	-0.48	0	0
Mumfu	ʊ̃ː	-0.43	0	0
Mumfu	ʊ̤	-0.29	0	0
Mumfu	ʒ	-0.8	0	0
Mumfu	ʒʷ	-0.29	0	0
Mumfu	ʔ	2.4	242	581
Mumfu	β	-0.5	0	0
Mumfu	βʷ	-0.29	0	0
Mumfu	ẽ	-0.39	0	0
Mumfu	ẽː	-0.29	0	0
Mumfu	⁴⁵	-0.29	0	0
Mumfu	⁵	-1.27	1019	-1292
Mumfu	⁵³	1.24	93	115
Mumfu	⁵¹	0.08	209	17
Mumfu	ⁿb	-0.5	0	0
Mumfu	ⁿbʷ	-0.65	0	0
Mumfu	ⁿd	-0.82	0	0
Mumfu	ⁿdʷ	-0.29	0	0
Mumfu	ⁿt	-0.62	0	0
Mundabli	a	-0.35	464	-162
Mundabli	aː	-0.1	82	-8
Mundabli	b	-0.37	261	-96
Mundabli	bʷ	-0.46	7	-3
Mundabli	d	1.35	187	252
Mundabli	dzʷ	2.35	1	2
Mundabli	dʒ	-0.3	55	-16
Mundabli	dʒʷ	0.19	2	0
Mundabli	dʷ	-0.37	0	0
Mundabli	e	1.9	155	294
Mundabli	eː	0.82	36	30
Mundabli	f	-1.29	130	-168
Mundabli	fʲ	-0.73	1	-1
Mundabli	fʷ	-0.66	1	-1
Mundabli	g	0.72	103	74
Mundabli	gb	1.53	66	101
Mundabli	gʷ	0.38	6	2
Mundabli	h	-0.46	23	-11
Mundabli	i	-0.22	193	-43
Mundabli	iː	0.4	33	13
Mundabli	j	1.75	265	464
Mundabli	k	-1.63	262	-426
Mundabli	kp	1.66	97	161
Mundabli	kpʳʷ	-0.29	0	0
Mundabli	kpʷ	-0.29	0	0
Mundabli	kx	-0.75	1	-1
Mundabli	kʰ	-0.29	0	0
Mundabli	kʲ	-0.39	2	-1
Mundabli	kʷ	0.14	20	3
Mundabli	l	-0.91	82	-75
Mundabli	m	1.86	489	910
Mundabli	mʷ	1.04	6	6
Mundabli	n	1.35	549	739
Mundabli	nʷ	2.35	1	2
Mundabli	o	0.74	194	144
Mundabli	oː	0.15	36	5
Mundabli	p	-0.83	2	-2
Mundabli	q	-0.29	0	0
Mundabli	r	-0.56	2	-1
Mundabli	s	0.43	142	61
Mundabli	sʷ	3.46	1	3
Mundabli	t	-0.14	184	-26
Mundabli	ts	2.12	174	369
Mundabli	tsʷ	3.07	2	6
Mundabli	tsː	-0.29	0	0
Mundabli	tʃ	1.97	93	184
Mundabli	tʃʷ	0.34	1	0
Mundabli	tʰ	-0.51	0	0
Mundabli	tʲ	-0.49	0	0
Mundabli	tʷ	1.86	5	9
Mundabli	tˢ	-0.29	0	0
Mundabli	u	1.03	126	129
Mundabli	uʱ	-0.17	3	-1
Mundabli	uː	0.18	12	2
Mundabli	uːʱ	-0.29	0	0
Mundabli	v	-0.47	0	0
Mundabli	vʷ	-0.29	0	0
Mundabli	w	1.61	207	333
Mundabli	z	1.07	135	144
Mundabli	zː	-0.29	0	0
Mundabli	²¹	-0.29	0	0
Mundabli	³	2.34	542	1266
Mundabli	³¹	-0.43	0	0
Mundabli	³⁵	-0.29	0	0
Mundabli	¹	-0.92	951	-879
Mundabli	¹³	0.67	7	5
Mundabli	¹⁵	1.55	214	331
Mundabli	ã	-0.2	2	0
Mundabli	ãː	-0.54	0	0
Mundabli	æ	-0.44	0	0
Mundabli	æː	-0.43	0	0
Mundabli	æ̃	-0.4	0	0
Mundabli	õ	-0.51	0	0
Mundabli	õː	-0.46	0	0
Mundabli	ø	0.07	9	1
Mundabli	øː	-0.73	0	0
Mundabli	ĩ	-0.34	0	0
Mundabli	ĩː	-0.29	0	0
Mundabli	ŋ	1.95	515	1007
Mundabli	ŋm	0.43	15	6
Mundabli	ŋmʷ	-0.29	0	0
Mundabli	ŋʷ	0.05	2	0
Mundabli	ŋˤ	-0.29	0	0
Mundabli	œ	3.4	52	177
Mundabli	œː	3.23	8	26
Mundabli	œ̃	-0.29	0	0
Mundabli	ũ	-0.32	0	0
Mundabli	ũʱ	-0.29	0	0
Mundabli	ũː	-0.37	0	0
Mundabli	ɑ	2.68	27	72
Mundabli	ɑː	-0.1	1	0
Mundabli	ɑ̃	-0.29	0	0
Mundabli	ɑ̃ː	-0.29	0	0
Mundabli	ɒ	3.43	58	199
Mundabli	ɒː	3.06	27	83
Mundabli	ɒ̃	-0.29	0	0
Mundabli	ɒ̃ː	-0.29	0	0
Mundabli	ɔ	2.01	211	425
Mundabli	ɔː	0.38	24	9
Mundabli	ɔ̃	-0.32	0	0
Mundabli	ɔ̃ː	-0.37	0	0
Mundabli	ɘ	0.71	5	4
Mundabli	ɘː	-0.21	1	0
Mundabli	ə	-1.02	386	-395
Mundabli	əː	-0.24	18	-4
Mundabli	əˠ	-0.29	0	0
Mundabli	ə̃	-0.82	0	0
Mundabli	ə̃ː	-0.42	0	0
Mundabli	ɛ	0.29	126	37
Mundabli	ɛː	0.72	43	31
Mundabli	ɛ̃	-0.51	0	0
Mundabli	ɛ̃ː	-0.43	0	0
Mundabli	ɠ	-0.29	0	0
Mundabli	ɣ	-0.39	7	-3
Mundabli	ɥ	-0.57	8	-5
Mundabli	ɦ	3.46	103	357
Mundabli	ɦː	3.46	8	28
Mundabli	ɨ	0.28	13	4
Mundabli	ɨː	-0.59	0	0
Mundabli	ɨ̃	-0.45	0	0
Mundabli	ɪ	-1.14	63	-72
Mundabli	ɪː	-0.5	9	-5
Mundabli	ɪ̃	-0.4	0	0
Mundabli	ɪ̃ː	-0.29	0	0
Mundabli	ɯ	-0.29	0	0
Mundabli	ɱ	-0.6	0	0
Mundabli	ɲ	0.15	93	14
Mundabli	ɲʲ	-0.45	3	-1
Mundabli	ɲʷ	0.2	2	0
Mundabli	ɳ	-0.29	0	0
Mundabli	ʃ	-0.07	74	-5
Mundabli	ʃʲ	1.9	16	30
Mundabli	ʃʷ	0.36	2	1
Mundabli	ʉ	2.63	5	13
Mundabli	ʉʱ	3.46	1	3
Mundabli	ʉː	-0.29	0	0
Mundabli	ʊ	-0.87	167	-145
Mundabli	ʊʱ	0.31	5	2
Mundabli	ʊʱː	-0.29	0	0
Mundabli	ʊː	0.3	29	9
Mundabli	ʊ̃	-0.48	0	0
Mundabli	ʊ̃ː	-0.43	0	0
Mundabli	ʊ̤	-0.29	0	0
Mundabli	ʒ	-0.8	0	0
Mundabli	ʒʷ	-0.29	0	0
Mundabli	ʔ	-0.47	5	-2
Mundabli	β	-0.5	0	0
Mundabli	βʷ	-0.29	0	0
Mundabli	ẽ	-0.39	0	0
Mundabli	ẽː	-0.29	0	0
Mundabli	⁴⁵	-0.29	0	0
Mundabli	⁵	-2.19	877	-1917
Mundabli	⁵³	0.15	60	9
Mundabli	⁵¹	-0.15	196	-30
Mundabli	ⁿb	-0.5	0	0
Mundabli	ⁿbʷ	-0.65	0	0
Mundabli	ⁿd	-0.82	0	0
Mundabli	ⁿdʷ	-0.29	0	0
Mundabli	ⁿt	-0.62	0	0
Munken	a	1.67	773	1287
Munken	aː	-0.16	80	-13
Munken	b	1.83	335	613
Munken	bʷ	-0.76	5	-4
Munken	d	-0.71	79	-56
Munken	dzʷ	-0.43	0	0
Munken	dʒ	-0.26	56	-15
Munken	dʒʷ	-0.43	0	0
Munken	dʷ	-0.37	0	0
Munken	e	-0.13	73	-10
Munken	eː	-1.09	5	-5
Munken	f	-1.35	126	-170
Munken	fʲ	-0.97	0	0
Munken	fʷ	-0.8	0	0
Munken	g	-0.59	46	-27
Munken	gb	-0.52	37	-19
Munken	gʷ	-0.47	0	0
Munken	h	0.37	84	31
Munken	i	0.77	312	241
Munken	iː	-1.14	13	-15
Munken	j	-0.47	135	-63
Munken	k	-1.75	247	-433
Munken	kp	0.23	66	15
Munken	kpʳʷ	-0.29	0	0
Munken	kpʷ	-0.29	0	0
Munken	kx	-0.55	3	-2
Munken	kʰ	-0.29	0	0
Munken	kʲ	0.03	5	0
Munken	kʷ	-0.49	11	-5
Munken	l	0.42	147	62
Munken	m	-0.69	336	-232
Munken	mʷ	2.5	10	25
Munken	n	0.28	453	128
Munken	nʷ	-0.43	0	0
Munken	o	-1.18	72	-85
Munken	oː	-1.14	10	-11
Munken	p	-0.21	9	-2
Munken	q	-0.29	0	0
Munken	r	0.51	7	4
Munken	s	0.01	121	2
Munken	sʷ	-0.29	0	0
Munken	t	-1.23	147	-181
Munken	ts	-0.91	38	-34
Munken	tsʷ	-0.4	0	0
Munken	tsː	-0.29	0	0
Munken	tʃ	-0.5	46	-23
Munken	tʃʷ	-0.76	0	0
Munken	tʰ	-0.51	0	0
Munken	tʲ	-0.49	0	0
Munken	tʷ	-0.82	0	0
Munken	tˢ	-0.29	0	0
Munken	u	-0.98	65	-64
Munken	uʱ	-0.54	0	0
Munken	uː	-1.19	5	-6
Munken	uːʱ	-0.29	0	0
Munken	v	-0.47	0	0
Munken	vʷ	-0.29	0	0
Munken	w	-0.0	151	-1
Munken	z	-0.37	73	-27
Munken	zː	-0.29	0	0
Munken	²¹	-0.29	0	0
Munken	³	-0.74	195	-145
Munken	³¹	-0.43	0	0
Munken	³⁵	-0.29	0	0
Munken	¹	1.74	1551	2704
Munken	¹³	-1.24	0	0
Munken	¹⁵	-1.09	72	-78
Munken	ã	-0.44	0	0
Munken	ãː	-0.54	0	0
Munken	æ	-0.44	0	0
Munken	æː	-0.43	0	0
Munken	æ̃	-0.4	0	0
Munken	õ	-0.51	0	0
Munken	õː	-0.46	0	0
Munken	ø	-0.62	1	-1
Munken	øː	-0.73	0	0
Munken	ĩ	-0.34	0	0
Munken	ĩː	-0.29	0	0
Munken	ŋ	-0.68	294	-199
Munken	ŋm	-0.54	1	-1
Munken	ŋmʷ	-0.29	0	0
Munken	ŋʷ	-0.54	0	0
Munken	ŋˤ	-0.29	0	0
Munken	œ	-0.23	3	-1
Munken	œː	-0.38	0	0
Munken	œ̃	-0.29	0	0
Munken	ũ	-0.32	0	0
Munken	ũʱ	-0.29	0	0
Munken	ũː	-0.37	0	0
Munken	ɑ	-0.67	0	0
Munken	ɑː	-0.72	0	0
Munken	ɑ̃	-0.29	0	0
Munken	ɑ̃ː	-0.29	0	0
Munken	ɒ	-0.27	2	-1
Munken	ɒː	-0.47	0	0
Munken	ɒ̃	-0.29	0	0
Munken	ɒ̃ː	-0.29	0	0
Munken	ɔ	-0.01	123	-1
Munken	ɔː	-0.13	16	-2
Munken	ɔ̃	-0.32	0	0
Munken	ɔ̃ː	-0.37	0	0
Munken	ɘ	-0.69	0	0
Munken	ɘː	-0.45	0	0
Munken	ə	-0.32	667	-215
Munken	əː	-0.89	6	-5
Munken	əˠ	-0.29	0	0
Munken	ə̃	-0.41	1	0
Munken	ə̃ː	-0.42	0	0
Munken	ɛ	0.94	182	171
Munken	ɛː	-0.79	12	-9
Munken	ɛ̃	-0.51	0	0
Munken	ɛ̃ː	-0.43	0	0
Munken	ɠ	-0.29	0	0
Munken	ɣ	-0.55	1	-1
Munken	ɥ	0.75	45	34
Munken	ɦ	-0.29	0	0
Munken	ɦː	-0.29	0	0
Munken	ɨ	-0.8	2	-2
Munken	ɨː	-0.59	0	0
Munken	ɨ̃	-0.45	0	0
Munken	ɪ	0.97	396	383
Munken	ɪː	0.03	13	0
Munken	ɪ̃	-0.4	0	0
Munken	ɪ̃ː	-0.29	0	0
Munken	ɯ	-0.29	0	0
Munken	ɱ	0.78	3	2
Munken	ɲ	0.05	88	5
Munken	ɲʲ	-0.67	2	-1
Munken	ɲʷ	-0.17	1	0
Munken	ɳ	-0.29	0	0
Munken	ʃ	1.58	146	231
Munken	ʃʲ	-0.48	3	-1
Munken	ʃʷ	-0.57	0	0
Munken	ʉ	-0.42	0	0
Munken	ʉʱ	-0.29	0	0
Munken	ʉː	-0.29	0	0
Munken	ʊ	1.11	392	437
Munken	ʊʱ	-0.46	1	0
Munken	ʊʱː	-0.29	0	0
Munken	ʊː	-1.59	7	-11
Munken	ʊ̃	-0.48	0	0
Munken	ʊ̃ː	-0.43	0	0
Munken	ʊ̤	-0.29	0	0
Munken	ʒ	-0.58	3	-2
Munken	ʒʷ	-0.29	0	0
Munken	ʔ	-0.48	4	-2
Munken	β	-0.5	0	0
Munken	βʷ	-0.29	0	0
Munken	ẽ	-0.39	0	0
Munken	ẽː	-0.29	0	0
Munken	⁴⁵	-0.29	0	0
Munken	⁵	0.53	1296	681
Munken	⁵³	-0.84	30	-25
Munken	⁵¹	-0.92	154	-141
Munken	ⁿb	-0.5	0	0
Munken	ⁿbʷ	-0.65	0	0
Munken	ⁿd	-0.82	0	0
Munken	ⁿdʷ	-0.29	0	0
Munken	ⁿt	-0.62	0	0
Ngun	a	0.21	550	116
Ngun	aː	0.75	113	85
Ngun	b	1.38	320	443
Ngun	bʷ	0.61	14	9
Ngun	d	-0.79	75	-59
Ngun	dzʷ	-0.43	0	0
Ngun	dʒ	-0.49	49	-24
Ngun	dʒʷ	-0.12	1	0
Ngun	dʷ	-0.37	0	0
Ngun	e	-1.05	36	-38
Ngun	eː	-1.21	3	-4
Ngun	f	0.63	252	159
Ngun	fʲ	-0.26	3	-1
Ngun	fʷ	-0.11	5	-1
Ngun	g	-1.19	20	-24
Ngun	gb	-0.44	38	-17
Ngun	gʷ	-0.47	0	0
Ngun	h	1.42	161	228
Ngun	i	0.61	293	180
Ngun	iː	-0.14	26	-4
Ngun	j	-0.54	131	-70
Ngun	k	-0.03	449	-15
Ngun	kp	0.27	67	18
Ngun	kpʳʷ	-0.29	0	0
Ngun	kpʷ	-0.29	0	0
Ngun	kx	-0.65	2	-1
Ngun	kʰ	-0.29	0	0
Ngun	kʲ	-0.67	0	0
Ngun	kʷ	2.75	57	156
Ngun	l	-1.01	77	-78
Ngun	m	-0.79	330	-261
Ngun	mʷ	-0.42	2	-1
Ngun	n	-0.07	421	-30
Ngun	nʷ	-0.43	0	0
Ngun	o	0.25	163	41
Ngun	oː	-0.74	18	-13
Ngun	p	-0.21	9	-2
Ngun	q	-0.29	0	0
Ngun	r	0.29	6	2
Ngun	s	-0.93	73	-68
Ngun	sʷ	-0.29	0	0
Ngun	t	0.36	201	72
Ngun	ts	-0.95	36	-34
Ngun	tsʷ	-0.4	0	0
Ngun	tsː	-0.29	0	0
Ngun	tʃ	-0.34	49	-17
Ngun	tʃʷ	-0.76	0	0
Ngun	tʰ	-0.51	0	0
Ngun	tʲ	-0.49	0	0
Ngun	tʷ	-0.82	0	0
Ngun	tˢ	-0.29	0	0
Ngun	u	-0.06	93	-5
Ngun	uʱ	-0.3	2	-1
Ngun	uː	0.18	12	2
Ngun	uːʱ	3.46	1	3
Ngun	v	-0.39	1	0
Ngun	vʷ	-0.29	0	0
Ngun	w	0.31	162	51
Ngun	z	-0.65	61	-39
Ngun	zː	-0.29	0	0
Ngun	²¹	3.46	1	3
Ngun	³	-0.57	215	-122
Ngun	³¹	2.35	1	2
Ngun	³⁵	-0.29	0	0
Ngun	¹	1.28	1447	1853
Ngun	¹³	-0.97	1	-1
Ngun	¹⁵	-0.49	104	-51
Ngun	ã	-0.44	0	0
Ngun	ãː	-0.54	0	0
Ngun	æ	-0.44	0	0
Ngun	æː	-0.43	0	0
Ngun	æ̃	-0.4	0	0
Ngun	õ	-0.3	1	0
Ngun	õː	-0.46	0	0
Ngun	ø	2.49	37	92
Ngun	øː	0.99	2	2
Ngun	ĩ	-0.34	0	0
Ngun	ĩː	-0.29	0	0
Ngun	ŋ	-0.99	268	-264
Ngun	ŋm	-0.33	4	-1
Ngun	ŋmʷ	-0.29	0	0
Ngun	ŋʷ	-0.54	0	0
Ngun	ŋˤ	-0.29	0	0
Ngun	œ	0.22	9	2
Ngun	œː	-0.38	0	0
Ngun	œ̃	-0.29	0	0
Ngun	ũ	-0.32	0	0
Ngun	ũʱ	-0.29	0	0
Ngun	ũː	-0.37	0	0
Ngun	ɑ	-0.54	1	-1
Ngun	ɑː	0.53	2	1
Ngun	ɑ̃	-0.29	0	0
Ngun	ɑ̃ː	-0.29	0	0
Ngun	ɒ	-0.27	2	-1
Ngun	ɒː	-0.47	0	0
Ngun	ɒ̃	-0.29	0	0
Ngun	ɒ̃ː	-0.29	0	0
Ngun	ɔ	0.18	131	23
Ngun	ɔː	0.38	24	9
Ngun	ɔ̃	-0.32	0	0
Ngun	ɔ̃ː	-0.37	0	0
Ngun	ɘ	-0.69	0	0
Ngun	ɘː	-0.45	0	0
Ngun	ə	-0.76	492	-373
Ngun	əː	-1.1	2	-2
Ngun	əˠ	-0.29	0	0
Ngun	ə̃	0.0	2	0
Ngun	ə̃ː	-0.42	0	0
Ngun	ɛ	1.56	236	369
Ngun	ɛː	-0.45	19	-8
Ngun	ɛ̃	-0.51	0	0
Ngun	ɛ̃ː	-0.43	0	0
Ngun	ɠ	-0.29	0	0
Ngun	ɣ	-0.53	2	-1
Ngun	ɥ	-0.71	4	-3
Ngun	ɦ	-0.29	0	0
Ngun	ɦː	-0.29	0	0
Ngun	ɨ	1.74	28	49
Ngun	ɨː	0.18	1	0
Ngun	ɨ̃	3.3	9	30
Ngun	ɪ	1.41	466	657
Ngun	ɪː	0.3	15	4
Ngun	ɪ̃	-0.09	1	0
Ngun	ɪ̃ː	-0.29	0	0
Ngun	ɯ	-0.29	0	0
Ngun	ɱ	-0.6	0	0
Ngun	ɲ	0.18	95	17
Ngun	ɲʲ	-0.45	3	-1
Ngun	ɲʷ	-0.54	0	0
Ngun	ɳ	-0.29	0	0
Ngun	ʃ	-0.74	45	-33
Ngun	ʃʲ	-0.48	3	-1
Ngun	ʃʷ	-0.57	0	0
Ngun	ʉ	-0.42	0	0
Ngun	ʉʱ	-0.29	0	0
Ngun	ʉː	-0.29	0	0
Ngun	ʊ	0.73	349	256
Ngun	ʊʱ	-0.66	0	0
Ngun	ʊʱː	-0.29	0	0
Ngun	ʊː	-1.41	9	-13
Ngun	ʊ̃	0.35	2	1
Ngun	ʊ̃ː	-0.43	0	0
Ngun	ʊ̤	-0.29	0	0
Ngun	ʒ	-0.43	5	-2
Ngun	ʒʷ	-0.29	0	0
Ngun	ʔ	-0.53	0	0
Ngun	β	0.71	3	2
Ngun	βʷ	-0.29	0	0
Ngun	ẽ	-0.39	0	0
Ngun	ẽː	-0.29	0	0
Ngun	⁴⁵	-0.29	0	0
Ngun	⁵	-0.09	1201	-108
Ngun	⁵³	0.02	56	1
Ngun	⁵¹	-0.17	195	-34
Ngun	ⁿb	-0.31	3	-1
Ngun	ⁿbʷ	1.88	3	6
Ngun	ⁿd	0.91	12	11
Ngun	ⁿdʷ	-0.29	0	0
Ngun	ⁿt	1.27	4	5

