	Doculect1	Doculect2	cosDistance
14697	a62bmmala	c24koyo	0.838568591
83221	jd65hangaza	r22ndonga	0.838564166
47886	c21ngare	g23sambaa	0.838563297
51119	c32bobangi	m21ndali	0.838561997
5498	a27malimba	b501wanzie	0.838556870
84123	je17gwere	je402ikizu	0.838556044
68782	e622clema	f22nyamwezi	0.838545446
74412	g22asu	mbulajarawan	0.838545358
87870	l53runda	n11manda	0.838539835
42266	b85yanzi	h16dciwoyodrc2012	0.838536533
89254	n42kunda	r11umbundu	0.838536527
16261	a72aewondo	c61ekonda	0.838533726
55398	c55lokele	je43kuriamago	0.838533343
41666	b85dnsongo	jd65hangaza	0.838529546
51545	c36dlingala	f33langi	0.838518549
9511	a462yambeta	b11borungu	0.838518415
32473	b404ngubi	d20bvamba1919	0.838514970
65335	e53igoji	n31chewa	0.838513535
42462	b861ngul	d304homa1919	0.838510737
68881	e622clema	je42gusii	0.838507838
29945	b252mahongwe	m41taabwa	0.838505411
79512	h11beembe	s16kalanga	0.838504602
89594	r22ndonga	s51tshwa	0.838503837
48612	c24koyo	p15mbunga	0.838502015
44274	b86dzing	d14enya	0.838496107
64145	e51kikuyu	je17gwere	0.838493466
487	a121mbonge	b204ndambomoli	0.838488966
17147	a75afangbitam	h16akisolongodrc2012	0.838488348
51960	c36gmonyongo	m62soli	0.838488045
86163	je44zanaki	p11ndengeleko	0.838484519
37458	b602kaningisud	e541chuka	0.838481678
56557	c81dengese	e531mwimbi	0.838477546
25997	b204ndambomoli	h16cyombe	0.838474141
16941	a75afangbitam	b301viya	0.838473903
6800	a33ayasa	d11mbole	0.838469295
66440	e53miutini	r11umbundu	0.838468974
16385	a72aewondo	h16bkindibu2013	0.838459668
60939	d308bodo2	m13fipa	0.838452009
56142	c71tetela	h31yaka	0.838434982
82675	h42hunganna	je31cbukusu	0.838432095
47689	c15bongili	k14lwena	0.838430407
61019	d308ebodo	e53tigania	0.838424539
41276	b84mbunda	e72agiryama	0.838420776
18493	a81kwasio	b862lwel	0.838419543
56376	c76ombo	g65kinga	0.838418519
43722	b865nzadi	e623dkeni	0.838417757
72124	f22nyamwezi	g41bajuni	0.838417318
60546	d305nyangali	e56daiso	0.838417274
83346	jd66kiha	tivtivoid	0.838414656
12904	a61ngorolunda	h16cimbala	0.838414590
17061	a75afangbitam	e52mbeere	0.838411833
51480	c36dlingala	d24songola	0.838411774
7540	a41barombikang	b601lempini	0.838411770
75903	g35luguru	k332rumanyo	0.838406854
11651	a601tuki	e56daiso	0.838405983
3257	a15cakossi	je25mkwaya	0.838403239
49681	c25eeboyi	je403suba	0.838402608
70059	e64kahe	jd66kiha	0.838402430
6963	a33ayasa	je403suba	0.838397688
7992	a42abo	c34sakata	0.838395862
38845	b71aibtekeibalicongo	je13runyankore	0.838390246
84457	je23zinza	l32kanyok	0.838390235
32093	b32kande	c142mondongo	0.838386941
1075	a122bakundu	f12bende	0.838384139
49792	c25mboshi	c55lokele	0.838382509
63865	e46sonjo	g42aamu	0.838381945
18744	a81kwasio	m14rungu	0.838380266
45525	c101baboledz	e72agiryama	0.838380128
55908	c61mongo	je31cbukusu	0.838379993
83893	je14rukiga	s44ndebele	0.838379048
7199	a34benga	c61ekonda	0.838378629
3127	a15cakossi	dugurijarawan	0.838378317
9457	a45nyokon	p25mabia	0.838376642
35280	b503vili	je12rutooro	0.838368547
5487	a27malimba	b302himba	0.838366673
41269	b84mbunda	e623akiseri	0.838359468
36273	b52nzebi	je24kerebe	0.838355626
30314	b25kota	p21yao	0.838344993
85887	je43kuria	m28lambya	0.838343105
11621	a601tuki	d308ebodo	0.838340883
56961	c83bushong	kulungjarawan	0.838340152
49944	c25mboshi	je12rutooro	0.838336699
38633	b701atsitsege	s53tsonga	0.838326983
66638	e53tigania	n14mpoto	0.838322948
5554	a27malimba	c36dlingala	0.838321295
67087	e54tharaka	s16kalanga	0.838317085
41102	b82buma	m12lungwa	0.838312212
71735	f21ntuzu	g22bsouthpare	0.838306260
85459	je402ikizu	n31chewa	0.838302678
49140	c25bolee	l34hemba	0.838301349
26702	b204ndambomombadi	h16akisolongodrc2012	0.838289204
5729	a27malimba	je24kerebe	0.838288152
79462	h11beembe	l53runda	0.838284427
67435	e55kambakitu	je43kuriatari	0.838284135
24695	b11fenenga	zaambojarawan	0.838282708
28598	b22emwesa	s53tsonga	0.838281240
34515	b501wanzie	e541chuka	0.838280471
41369	b84mbunda	je24kerebe	0.838275647
55228	c55lokele	c83bushong	0.838273249
85246	je34samialugwe	m11pimbwe	0.838272682
17099	a75afangbitam	f23sumbwa	0.838271534
36939	b601lempini	je43kuriamago	0.838266210
55901	c61mongo	je21runyambo	0.838261658
70332	e65gweno	moghamograssfields	0.838261320
621	a121mbonge	e531muthambi	0.838260381
47052	c141bonyala	h16bkindibu2013	0.838258629
5946	a31bubi	c105mbenga	0.838257324
28552	b22emwesa	m25safwa	0.838248116
43215	b863pindi	je25jita	0.838240954
30789	b302himba	d333ndaaka	0.838237595
41325	b84mbunda	g66wanji	0.838236769
67875	e56daiso	l35sanga	0.838234872
87516	l33lubashaba	r21kwanyama	0.838229442
47919	c21ngare	h13kikunyi1989	0.838228801
5512	a27malimba	b71aletekeleconi	0.838228149
48961	c25bolee	d25lega	0.838224946
54431	c52soko	c52soko1919	0.838213649
72971	f31nyiramba	m22namwanga	0.838209074
61615	d313mbuttu1919	je34samialugwe	0.838206495
64390	e52embu	je43kuriatari	0.838205677
24847	b201ndasa	e621bmachame	0.838204363
56929	c83bushong	je16lusoga	0.838201069
33817	b43punu	d21baali	0.838199897
6517	a32cbatanga	h16flaadi	0.838198274
29424	b251shake	e53imenti	0.838194148
48077	c22akwa	c412libobi	0.838193639
46818	c105mbenga	k21lozi	0.838180143
65040	e531mwimbi	je21runyambo	0.838176507
44067	b86dinga	g42swahili	0.838174160
52456	c37ebudza	je403suba	0.838173982
5618	a27malimba	e55kamba	0.838168766
71719	f12bende	tivtivoid	0.838163001
61191	d308ebodo	m52lala	0.838159555
28660	b23mbangwe	c21ngare	0.838159506
64058	e51kikuyu	e74adawida	0.838150169
83548	je11runyoro	p15mbunga	0.838139806
34279	b44lumbu	h42hunganna	0.838138655
50756	c323mpama	h16akisolongodrc2012	0.838132063
30253	b25kota	k11ciokwe	0.838126238
7868	a42abo	a45nyokon	0.838121073
29449	b251shake	e71aupperpokomo	0.838120734
27791	b22bkoya	je14rukiga	0.838118956
59435	d23kibirakumu1919	je17gwere	0.838111484
57509	d11mbole	n11manda	0.838110973
42323	b85yanzi	kulungjarawan	0.838109631
58495	d201liko	m14rungu	0.838109327
21113	a86cmpiemo	c101baboledz	0.838105105
44349	b86dzing	g22anorthpare	0.838103439
5680	a27malimba	g61sangu	0.838103075
67787	e56daiso	g51pogoro	0.838101577
73582	fefegrassfields	g401mwani	0.838101290
44215	b86dinga	s21venda	0.838100493
17233	a75afangbitam	m21wanda	0.838100009
89385	p13matumbi	r21kwanyama	0.838099290
4652	a22bakweri	b204ndambomoli	0.838098189
14964	a62bmmala	p22mwera	0.838092740
9349	a45nyokon	h16kikongo	0.838088687
12172	a61ngoroasom	k11ciokwe	0.838087862
21865	a91kwakum	c25mboshi	0.838082103
41885	b85emput	e622clema	0.838081233
66590	e53tigania	k15mbunda	0.838080543
42359	b85yanzi	mbulajarawan	0.838076179
29766	b252mahongwe	e52mbeere	0.838073095
14189	a62anuasue	p22mwera	0.838071530
28407	b22emwesa	e73digo	0.838069705
25461	b203samaye	b84mbunda	0.838061164
53127	c412libobi	d333ndaaka	0.838053508
32655	b404ngubi	l32kanyok	0.838051125
16747	a74abulu	g42swahili	0.838050819
41713	b85dnsongo	l32kanyok	0.838048783
65050	e531mwimbi	je34samialugwe	0.838046622
56862	c83bushong	g23sambaa	0.838045582
45015	bilejarawan	je13runyankore	0.838041264
12258	a61ngorobisoo	a62anuasue	0.838040254
5001	a22bakweri	s311shekgalagari	0.838028449
42397	b85yanzi	zaambojarawan	0.838027151
57005	c83bushong	n31chewa	0.838023804
78796	g63bena	tivtivoid	0.838020475
6809	a33ayasa	d24songola	0.838020071
18620	a81kwasio	fefegrassfields	0.838017961
60237	d28holoholo	n11manda	0.838014043
24674	b11fenenga	p21yao	0.838011048
56559	c81dengese	e53imenti	0.838008438
62982	d33nyali	h16gntandu	0.838001348
33357	b42sangumb	mbulajarawan	0.838001074
43645	b865nzadi	c34sakata	0.837995863
13016	a61ngorolunda	p14ngindo	0.837994831
44404	b86dzing	h321soonde	0.837994578
17094	a75afangbitam	e74atuveta	0.837991777
56869	c83bushong	g35luguru	0.837987736
7376	a34benga	je44zanaki	0.837985864
35648	b51duma	l13kwese	0.837983958
51605	c36dlingala	h32suku	0.837983715
26110	b204ndambomoli	p23simakonde	0.837981561
23312	b11borungu	c101baboledz	0.837979327
5628	a27malimba	e622cvunjo	0.837976859
69883	e623mkuu	je403suba	0.837972190
47183	c141bonyala	s41xhosa	0.837967466
36201	b52nzebi	g23sambaa	0.837965968
29858	b252mahongwe	h16cyombe	0.837964392
17125	a75afangbitam	g41bajuni	0.837961804
29911	b252mahongwe	k21lozi	0.837958267
23237	b11ampongwe	s311shekgalagari	0.837957840
28416	b22emwesa	f25bungu	0.837957149
41593	b85dnsongo	f22nyamwezi	0.837953855
83561	je11runyoro	s21venda	0.837940193
56371	c76ombo	g52ndamba	0.837940113
39786	b71atekeos	h41mbala	0.837938931
47048	c141bonyala	h131kisundicongokimongo1988	0.837936990
79411	h11beembe	je11runyoro	0.837928598
26813	b204ndambomombadi	okugrassfields	0.837928449
5167	a24duala	d12lengola	0.837922984
13312	a621nubaca	h42hunganna	0.837921453
30300	b25kota	n11manda	0.837921364
13970	a62anuasue	d308ebodo	0.837920967
14085	a62anuasue	h16kimbeko	0.837912136
48861	c25abunji	l62nkoya	0.837907327
49068	c25bolee	h16bkindibu2013	0.837906712
76865	g41bajuni	je404shasi	0.837902748
47749	c15bongili	p21yao	0.837902393
3203	a15cakossi	g51pogoro	0.837900446
46451	c104aka	g44dmaore	0.837898796
58769	d20bvamba1919	n31chewa	0.837884244
53255	c412libobi	je17gwere	0.837883703
226	a11londo	e701elwana	0.837883225
78003	g44dmaore	m42bemba	0.837882156
34365	b44lumbu	n14mpoto	0.837881761
70396	e701elwana	g32kwere	0.837880928
43745	b865nzadi	g12kagulu	0.837871672
48934	c25bolee	c401pakabete	0.837869899
7061	a34benga	a46nomaande	0.837869761
26738	b204ndambomombadi	je23zinza	0.837865202
25499	b203samaye	c37ebudza	0.837863581
38522	b701atsitsege	jd66kiha	0.837860491
77494	g43kae	je403suba	0.837857621
64161	e51kikuyu	je41maragoli	0.837844104
43117	b863pindi	e64kahe	0.837840865
1395	a141lefo	c15bongili	0.837840728
49694	c25eeboyi	k31luyana	0.837839835
50025	c25mboshi	n42kunda	0.837835653
40984	b82buma	g22asu	0.837834853
46527	c104aka	k332rumanyo	0.837833212
33373	b42sangumb	p15mbunga	0.837831408
7375	a34benga	je43kuriatari	0.837829604
27711	b22bkoya	f21sukuma	0.837826224
73012	f31nyiramba	s16kalanga	0.837825179
514	a121mbonge	b503vili	0.837822648
31952	b31tsogo	je401ngoreme	0.837819735
33345	b42sangumb	m23nyiha	0.837814699
5631	a27malimba	e623mkuu	0.837806683
49419	c25condinga	l221lwalwa	0.837806271
57916	d13metoko	h16ckiyombedrc1982	0.837803979
84311	je21runyambo	s311shekgalagari	0.837802906
636	a121mbonge	e621bmachame	0.837801854
44424	b86dzing	je24kerebe	0.837799179
52375	c37ebudza	g24bondei	0.837797886
50483	c322zamba	h16cyombe	0.837796654
51010	c32bobangi	g401mwani	0.837792851
69105	e622cmamba	l32kanyok	0.837791982
85578	je403suba	s53tsonga	0.837791433
82688	h42hunganna	je44zanaki	0.837790006
40998	b82buma	g412mwiini	0.837788350
50475	c322zamba	h13kikunyi1989	0.837788289
43255	b863pindi	l53runda	0.837770984
48848	c25abunji	l12bholu	0.837769830
29294	b24wumbvu	s51tshwa	0.837768225
53487	c41ngombe	h12civilicongo	0.837765314
4762	a22bakweri	d21baali	0.837764072
14752	a62bmmala	d334mbo	0.837763240
24901	b201ndasa	g44bndzwani	0.837753944
66499	e53tigania	g31zigua	0.837747996
5491	a27malimba	b32kande	0.837747138
6415	a32cbatanga	d334mbo	0.837740698
7996	a42abo	c37ebudza	0.837734802
5296	a24duala	h16kimbeko	0.837734140
78783	g63bena	r21kwanyama	0.837733837
7187	a34benga	c37ebudza	0.837731751
58795	d20bvamba1919	s44ndebele	0.837729312
5668	a27malimba	g401mwani	0.837720815
47930	c21ngare	h16gkimpangu2012	0.837712733
32713	b404ngubi	s21venda	0.837712722
47950	c21ngare	je13runyankore	0.837710500
16797	a74abulu	je15luganda	0.837697337
29839	b252mahongwe	g52ndamba	0.837696882
49499	c25eeboyi	c37ebudza	0.837694567
46945	c141bonyala	d25lega	0.837690644
51657	c36dlingala	l31alubakasai	0.837690174
76379	g39saghala	je401ngoreme	0.837689961
4776	a22bakweri	d333ndaaka	0.837686146
72433	f23sumbwa	moghamograssfields	0.837683982
1030	a122bakundu	d32birabunia	0.837677861
41083	b82buma	k33kwangali	0.837675336
34184	b44lumbu	e54tharaka	0.837672854
7130	a34benga	b503vili	0.837670711
45442	c101baboledz	c34sakata	0.837670221
36046	b51dumala	tivtivoid	0.837666751
56802	c83bushong	d333ndaaka	0.837665843
27949	b22bngom	b86dzing	0.837663435
52411	c37ebudza	h16cilinji	0.837663047
86171	je44zanaki	p25mabia	0.837662272
28440	b22emwesa	g41bajuni	0.837657698
7569	a41barombikang	c101baboleep	0.837655956
14175	a62anuasue	n12ngoni	0.837653537
34791	b501wanzimo	c41ngombe	0.837645589
55227	c55lokele	c81dengese	0.837645130
25521	b203samaye	d14enya	0.837644184
36684	b53tsaangipoungi	p31gikorovere	0.837641982
28644	b23mbangwe	b863pindi	0.837635213
86287	k11ciokwe	l32kanyok	0.837634071
24647	b11fenenga	m25safwa	0.837632203
46687	c105mbenga	e55kambamach	0.837629023
26201	b204ndambomomassoukou	c25condinga	0.837627313
86277	k11ciokwe	k332rumanyo	0.837624482
83491	je11runyoro	k21lozi	0.837623721
47942	c21ngare	jd53shi	0.837623706
26809	b204ndambomombadi	n21tumbukamalawi	0.837622466
55867	c61mongo	h16akisolongodrc2012	0.837621598
67918	e56daiso	p21yao	0.837621212
26440	b204ndambomomassoukou	m41taabwa	0.837620093
51662	c36dlingala	l41kaonde	0.837614391
25312	b202sigu	je23zinza	0.837613586
1128	a122bakundu	h16bkindibu2013	0.837612859
52290	c37ebudza	c81dengese	0.837611673
36345	b52nzebi	n42kunda	0.837609851
26670	b204ndambomombadi	g32doe	0.837608121
46114	c101babolema	e701elwana	0.837607777
51141	c32bobangi	n21tumbukamalawi	0.837606849
53341	c412libobi	p23simakonde	0.837598296
36213	b52nzebi	g412mwiini	0.837591657
33068	b42sangumb	b52nzebi	0.837591271
3932	a15cmkaa	d13metoko	0.837589406
12579	a61ngorobisoo	l31alubakasai	0.837589062
27684	b22bkoya	e53tigania	0.837585432
40351	b78wuumu	f31nyiramba	0.837584718
47100	c141bonyala	je41maragoli	0.837579936
28655	b23mbangwe	c104aka	0.837575355
85645	je404shasi	p12rufiji	0.837569990
38346	b701atsitsege	c21ngare	0.837568211
17085	a75afangbitam	e623dkeni	0.837563657
24678	b11fenenga	p31emakhua	0.837562632
48849	c25abunji	l13kwese	0.837561993
850	a122bakundu	a15celungcentralmanenguba	0.837561274
15498	a63mangisa	c81dengese	0.837560659
17064	a75afangbitam	e53igoji	0.837559107
79440	h11beembe	k11ciokwe	0.837558841
60031	d28holoholo	d305nyangali	0.837558637
80137	h16akisolongodrc2012	je43kuriatari	0.837557441
16350	a72aewondo	g24bondei	0.837555052
71660	f12bende	l53runda	0.837552996
2146	a15ambuu	a832bekol	0.837552924
46394	c104aka	e55kambamach	0.837551642
89464	p21yao	tivtivoid	0.837551088
53805	c42ebwela	je402ikizu	0.837548561
55838	c61mongo	g34nguungulu	0.837546681
38173	b63ndumu	h12civilicongo	0.837546158
70371	e701elwana	e72agiryama	0.837542474
705	a121mbonge	h16akisikongo2013	0.837541645
12528	a61ngorobisoo	h41mbala	0.837540545
67753	e56daiso	f23sumbwa	0.837533062
24509	b11fenenga	f23sumbwa	0.837531260
3501	a15celungcentralmanenguba	c41ngombe	0.837525823
65391	e53imenti	e72agiryama	0.837525236
85030	je31lumasaaba	je43kuriatari	0.837517798
34440	b501wanzie	c21ngare	0.837517636
72847	f31nyiramba	g22asu	0.837516067
19911	a841badwe	r22ndonga	0.837515217
65891	e53meruimenti	h16dciwoyodrc2012	0.837514150
9339	a45nyokon	h16cilinji	0.837512029
50863	c323mpama	n21tumbukamalawi	0.837508124
17251	a75afangbitam	n12ngoni	0.837504854
44175	b86dinga	m24malila	0.837504404
43211	b863pindi	je21runyambo	0.837504173
45217	bwazzajarawan	e622akimochi	0.837502869
63644	dugurijarawan	g44dmaore	0.837497367
88106	m13fipa	n42kunda	0.837496015
21150	a86cmpiemo	c61mongo	0.837495458
41886	b85emput	e622cmamba	0.837493000
34485	b501wanzie	d25lega	0.837492453
37845	b62mbaama	g62hehe	0.837491341
32359	b32kande	p12rufiji	0.837491204
58700	d20bvamba1919	je25kilegi	0.837489914
41852	b85emput	d313mbuttu1919	0.837488294
51967	c36gmonyongo	n13matengo	0.837486551
43285	b863pindi	n31chewa	0.837480849
41539	b85dnsongo	d305nyangali	0.837474039
5191	a24duala	d55buyu	0.837471473
51335	c34sakata	jd65hangaza	0.837469756
45658	c101baboledz	l52lunda	0.837466010
36444	b53tsaangipoungi	c83bushong	0.837465223
1649	a141lefo	mungakagrassfields	0.837462775
64089	e51kikuyu	g412mwiini	0.837458148
50825	c323mpama	l23songe	0.837455127
45814	c101baboleep	e623akiseri	0.837453004
12283	a61ngorobisoo	b11borungu	0.837451726
59183	d21baali	je11runyoro	0.837451632
44273	b86dzing	d13metoko	0.837451455
46003	c101baboleep	r31herero	0.837447585
50420	c322zamba	e71aupperpokomo	0.837442989
83337	jd66kiha	s16kalanga	0.837437443
57975	d13metoko	kulungjarawan	0.837437212
19584	a841badwe	b31tsogo	0.837436643
14183	a62anuasue	p11ndengeleko	0.837429932
36525	b53tsaangipoungi	g22asu	0.837409512
54526	c52soko	g32kwere	0.837409042
56831	c83bushong	e622clema	0.837406587
27972	b22bngom	c32bobangi	0.837405565
5592	a27malimba	d311bila	0.837403527
25617	b203samaye	g44angazija	0.837398871
30304	b25kota	n21tumbukamalawi	0.837394961
71747	f21ntuzu	g401mwani	0.837385675
59417	d23kibirakumu1919	h21akimbundu	0.837385151
65960	e53meruimenti	l51salampasu	0.837384933
35505	b51duma	e541chuka	0.837379088
7605	a41barombikang	c61mongo	0.837378689
30483	b301viya	e701elwana	0.837378388
39623	b71atekeos	c25mboshi	0.837377587
1225	a122bakundu	m62soli	0.837374656
13842	a62anuasue	a93kako	0.837372001
57999	d13metoko	m23nyiha	0.837371718
23699	b11cgalwa	c37ebudza	0.837366940
73006	f31nyiramba	p31gikorovere	0.837355620
86728	k332rumanyo	p21yao	0.837353073
52499	c37ebudza	m25safwa	0.837352794
69562	e623akiseri	r22ndonga	0.837352559
25238	b202sigu	g22anorthpare	0.837348769
83751	je13runyankore	mbulajarawan	0.837348759
56797	c83bushong	d311bila	0.837344918
11487	a601tuki	a84njem	0.837343154
56891	c83bushong	h111hangala	0.837332156
46659	c105mbenga	d311bila	0.837321343
304	a11londo	h42hunganna	0.837320312
83283	jd66kiha	l35sanga	0.837315005
12382	a61ngorobisoo	c52soko	0.837311730
21825	a91kwakum	b62mbaama	0.837310076
47677	c15bongili	je401ngoreme	0.837304178
64013	e46sonjo	s11shona	0.837301167
42374	b85yanzi	p14ngindo	0.837297189
49688	c25eeboyi	je44zanaki	0.837295326
49018	c25bolee	f22nyamwezi	0.837294970
48222	c22akwa	h16kimbatangidinga	0.837294491
48768	c25abunji	g51pogoro	0.837291781
53157	c412libobi	e622cmamba	0.837291366
64037	e51kikuyu	e54tharaka	0.837290215
51433	c34sakata	p31gikorovere	0.837282840
57971	d13metoko	k31luyana	0.837281268
78634	g62hehe	r11umbundu	0.837275099
16423	a72aewondo	je25kilegi	0.837265346
1547	a141lefo	h16akisolongodrc2012	0.837265136
73832	g11gogo	je404shasi	0.837263240
80967	h16cyombe	l51salampasu	0.837259907
65583	e53imenti	s53tsonga	0.837255405
43657	b865nzadi	c52soko	0.837253781
65428	e53imenti	g42swahili	0.837251108
41330	b84mbunda	h13kikunyi1989	0.837249268
83618	je12rutooro	l51salampasu	0.837247997
69692	e623dkeni	je45nata	0.837246999
26211	b204ndambomomassoukou	c36gmosange	0.837245902
86170	je44zanaki	p23simakonde	0.837245574
46543	c104aka	l52lunda	0.837242837
51150	c32bobangi	p15mbunga	0.837237221
7496	a41barombikang	a87bomwali	0.837234070
26543	b204ndambomombadi	c101baboledz	0.837229532
1399	a141lefo	c25abunji	0.837229378
16522	a72aewondo	zaambojarawan	0.837228916
46965	c141bonyala	e52mbeere	0.837219071
80885	h16ckiyombedrc1982	r31herero	0.837214426
32382	b32kande	s53tsonga	0.837206582
43098	b863pindi	e53merutig	0.837206389
47678	c15bongili	je402ikizu	0.837202928
47247	c142mondongo	d333ndaaka	0.837191493
27654	b22bkoya	d24songola	0.837190902
59232	d21baali	l51salampasu	0.837190343
12878	a61ngorolunda	g412mwiini	0.837190237
15780	a71eton	b202sigu	0.837188517
41946	b85emput	h11beembe	0.837187959
367	a11londo	m14rungu	0.837187396
5894	a31bubi	b25kota	0.837184875
11682	a601tuki	g11gogo	0.837176623
45705	c101baboledz	r21kwanyama	0.837176495
6459	a32cbatanga	f21sukuma	0.837176350
51134	c32bobangi	mbulajarawan	0.837172825
57984	d13metoko	l34hemba	0.837170704
16085	a71eton	m15mambwe	0.837167573
4850	a22bakweri	g42aamu	0.837157678
34206	b44lumbu	e74atuveta	0.837152151
48699	c25abunji	e53igoji	0.837151816
63991	e46sonjo	n13matengo	0.837151074
49013	c25bolee	e74adawida	0.837150675
85099	je31lumasaaba	p31gikorovere	0.837148911
29523	b251shake	h321soonde	0.837148753
54617	c52soko	k31luyana	0.837146860
66591	e53tigania	k21lozi	0.837144642
57194	c85wongo	je31lumasaaba	0.837143422
29091	b24wumbvu	e621dkibosho	0.837141350
83873	je14rukiga	p13matumbi	0.837140957
41915	b85emput	g22bsouthpare	0.837140228
66461	e53tigania	e56daiso	0.837139923
29722	b252mahongwe	c42ebwela	0.837138591
47549	c15bongili	e53igoji	0.837134864
4193	a15manenguba	a42abo	0.837134252
64077	e51kikuyu	g23sambaa	0.837133777
57231	c85wongo	l62nkoya	0.837133307
24342	b11fenenga	b22akele	0.837132430
45865	c101baboleep	g61sangu	0.837132196
85593	je404shasi	k332rumanyo	0.837122896
24718	b201ndasa	b41shira	0.837117624
11585	a601tuki	c36gmonyongo	0.837113448
42585	b861ngul	h41mbala	0.837112896
18823	a832bekol	b22bkoya	0.837104397
81772	h16kikongo	njengrassfields	0.837102976
7133	a34benga	b52nzebi	0.837099591
83609	je12rutooro	l13kwese	0.837091789
55405	c55lokele	k21lozi	0.837088637
78337	g52ndamba	r22ndonga	0.837088460
58938	d211kango	je13runyankore	0.837086478
55388	c55lokele	je31lumasaaba	0.837083813
81012	h16cyombe	p31emakhua	0.837083001
13302	a621nubaca	h16gntandu	0.837078357
