	arm_639	ashes_835	bed_1627	belly_1901	belly_1917	big_2527	blood_3467	blood_3484	bone_3882	bone_4213	bone_3979	breast_4265	burn_4800	cloud_5504	cloud_5471	cloud_5434	come_5888	come_5832	come_6084	count_6163	count_6279	dew_6491	dog_7119	drink_7611	eat_8347	eat_8349	eat_8484	eat_8450	eat_8710	elephant_9150	elephant_9324	elephant_9381	fingernail_11424	fire_11997	fire-wood_12144	fire-wood_12057	fire-wood_12111	fish_12385	fish_12438	five_12951	fly_13153	give_13706	give_13701	ground, soil_14494	ground, soil_14542	head_15210	heart_16187	heart_16115	horn_16411	hunger_17083	intestine_17387	intestine_17567	iron_17817	knee_18296	knee_18540	leaf_19588	leg_19914	liver_20442	liver_20379	louse_20660	man_21142	moon_21365	mouth_22059	mouth_21787	mouth_22066	mouth_21987	navel_22582	night_23314	night_23359	nose_23832	nose_23805	nose_23825	one_24107	road_25370	root_25810	root_25695	root_25932	salt_26298	salt_26085	sand_26372	see_27049	skin_27971	skin_28024	sky_28440	sleep_28790	smoke_29254	smoke_29368	smoke_29065	spear_29917	steal_30153	steal_30068	steal_30283	stone_30529	stone_30436	tail_31155	tooth_32434	two_33280	urine_33537	urine_33588	urine_33672	vomit_34166	vomit_34266	walk_34537	war_35037	water_35363	wind_35517	bark_1249	bird_2842	count_6193	fire_11834	goat_14182	kill_18018	know_19101	leaf_19482	liver_20245	man_21257	name_22349	night_23445	salt_26042	sand_26369
two_33280	0.16666666666666666	0.12612612612612611	0.1827956989247312	0.0	0.023076923076923078	0.09615384615384616	0.059322033898305086	0.024	0.0	0.03333333333333333	0.13580246913580246	0.027777777777777776	0.075	0.125	0.05319148936170213	0.0	0.07627118644067797	0.06666666666666667	0.088	0.20930232558139536	0.12195121951219512	0.18421052631578946	0.016129032258064516	0.1271186440677966	0.019801980198019802	0.07766990291262135	0.12359550561797752	0.009615384615384616	0.11607142857142858	0.2289156626506024	0.1	0.011363636363636364	0.010752688172043012	0.16	0.04918032786885246	0.21951219512195122	0.15730337078651685	0.011235955056179775	0.06349206349206349	0.14705882352941177	0.010752688172043012	0.1	0.0	0.09195402298850575	0.041237113402061855	0.0	0.2222222222222222	0.09574468085106383	0.0449438202247191	0.09803921568627451	0.23076923076923078	0.10227272727272728	0.18181818181818182	0.0	0.054945054945054944	0.03529411764705882	0.02127659574468085	0.14432989690721648	0.14285714285714285	0.00684931506849315	0.05504587155963303	0.03	0.10909090909090909	0.017094017094017096	0.15702479338842976	0.11650485436893204	0.0	0.030927835051546393	0.18548387096774194	0.0	0.03278688524590164	0.053763440860215055	0.2830188679245283	0.16129032258064516	0.24691358024691357	0.0	0.10714285714285714	0.13253012048192772	0.2	0.1566265060240964	0.06451612903225806	0.018018018018018018	0.0916030534351145	0.02247191011235955	0.008264462809917356	0.11538461538461539	0.10638297872340426	0.03	0.26785714285714285	0.11	0.09322033898305085	0.14634146341463414	0.0707070707070707	0.06896551724137931	0.0	0.009900990099009901	0.0	0.06666666666666667	0.020202020202020204	0.0975609756097561	0.19327731092436976	0.09009009009009009	0.06666666666666667	0.046153846153846156	0.037037037037037035	0.046153846153846156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009345794392523364	0.011111111111111112	0.0	0.0	0.0	0.0	0.022727272727272728
urine_33537	0.10891089108910891	0.06837606837606838	0.057692307692307696	0.1111111111111111	0.064	0.05555555555555555	0.06837606837606838	0.0847457627118644	0.03	0.02197802197802198	0.09523809523809523	0.1044776119402985	0.075	0.01020408163265306	0.05319148936170213	0.1111111111111111	0.06722689075630252	0.02127659574468085	0.030303030303030304	0.009708737864077669	0.06976744186046512	0.10655737704918032	0.11504424778761062	0.064	0.07291666666666667	0.05714285714285714	0.08695652173913043	0.009615384615384616	0.03305785123966942	0.0625	0.0784313725490196	0.011363636363636364	0.044444444444444446	0.05454545454545454	0.07563025210084033	0.030927835051546393	0.04040404040404041	0.1111111111111111	0.08943089430894309	0.0	0.03296703296703297	0.0916030534351145	0.09734513274336283	0.09195402298850575	0.10989010989010989	0.022222222222222223	0.023255813953488372	0.08421052631578947	0.08139534883720931	0.08737864077669903	0.04672897196261682	0.021052631578947368	0.04	0.1487603305785124	0.0	0.03529411764705882	0.054945054945054944	0.11	0.05263157894736842	0.072992700729927	0.036036036036036036	0.09574468085106383	0.03389830508474576	0.05309734513274336	0.1111111111111111	0.017699115044247787	0.12941176470588237	0.030927835051546393	0.0425531914893617	0.09016393442622951	0.13513513513513514	0.020833333333333332	0.046153846153846156	0.038461538461538464	0.041237113402061855	0.16853932584269662	0.03333333333333333	0.08045977011494253	0.08661417322834646	0.09090909090909091	0.0	0.056074766355140186	0.051470588235294115	0.011111111111111112	0.08928571428571429	0.05454545454545454	0.04	0.04040404040404041	0.07575757575757576	0.08823529411764706	0.08403361344537816	0.03296703296703297	0.06	0.02197802197802198	0.2857142857142857	0.04081632653061224	0.06666666666666667	0.0	0.0	0.0	0.04411764705882353	0.08035714285714286	0.07865168539325842	0.1826086956521739	0.15702479338842976	0.15254237288135594	0.06451612903225806	0.12345679012345678	0.24358974358974358	0.0	0.13253012048192772	0.13095238095238096	0.09345794392523364	0.08	0.10975609756097561	0.011111111111111112	0.06896551724137931	0.10989010989010989	0.047058823529411764	0.046511627906976744
urine_33588	0.008620689655172414	0.1111111111111111	0.045454545454545456	0.15853658536585366	0.15	0.034782608695652174	0.1016949152542373	0.1875	0.21348314606741572	0.020833333333333332	0.031914893617021274	0.1417910447761194	0.05511811023622047	0.08333333333333333	0.14285714285714285	0.019417475728155338	0.1092436974789916	0.041237113402061855	0.1015625	0.11224489795918367	0.021052631578947368	0.08527131782945736	0.06504065040650407	0.11290322580645161	0.08	0.07407407407407407	0.05	0.1111111111111111	0.04838709677419355	0.038834951456310676	0.13861386138613863	0.03296703296703297	0.08791208791208792	0.06140350877192982	0.17699115044247787	0.019417475728155338	0.04854368932038835	0.03260869565217391	0.12096774193548387	0.016666666666666666	0.020618556701030927	0.14728682170542637	0.04878048780487805	0.19047619047619047	0.019230769230769232	0.05434782608695652	0.0	0.0	0.053763440860215055	0.017391304347826087	0.05405405405405406	0.0	0.009259259259259259	0.19008264462809918	0.052083333333333336	0.02197802197802198	0.0	0.017543859649122806	0.016260162601626018	0.2459016393442623	0.034482758620689655	0.1368421052631579	0.13392857142857142	0.19230769230769232	0.03571428571428571	0.02564102564102564	0.041237113402061855	0.009615384615384616	0.0410958904109589	0.15966386554621848	0.1391304347826087	0.0	0.044444444444444446	0.03669724770642202	0.019230769230769232	0.11224489795918367	0.08403361344537816	0.020618556701030927	0.02877697841726619	0.09782608695652174	0.009708737864077669	0.1346153846153846	0.1044776119402985	0.2972972972972973	0.14414414414414414	0.06140350877192982	0.06862745098039216	0.038461538461538464	0.06521739130434782	0.11538461538461539	0.13559322033898305	0.05319148936170213	0.00909090909090909	0.031578947368421054	0.0	0.09183673469387756	0.020202020202020204	0.0	0.0	0.0	0.0	0.26	0.041237113402061855	0.11023622047244094	0.04316546762589928	0.09302325581395349	0.07216494845360824	0.09090909090909091	0.1724137931034483	0.28378378378378377	0.2222222222222222	0.20481927710843373	0.19607843137254902	0.2840909090909091	0.12941176470588237	0.23076923076923078	0.10112359550561797	0.09278350515463918	0.175	0.10465116279069768
urine_33672	0.43243243243243246	0.21428571428571427	0.2839506172839506	0.012048192771084338	0.0	0.2	0.0	0.0	0.06593406593406594	0.0875	0.06172839506172839	0.02158273381294964	0.1388888888888889	0.02197802197802198	0.2236842105263158	0.22077922077922077	0.04310344827586207	0.15384615384615385	0.08333333333333333	0.10112359550561797	0.13157894736842105	0.12173913043478261	0.0	0.016	0.031914893617021274	0.05	0.09302325581395349	0.125	0.12264150943396226	0.03225806451612903	0.15555555555555556	0.4067796610169492	0.023255813953488372	0.047619047619047616	0.1619047619047619	0.11904761904761904	0.05434782608695652	0.012048192771084338	0.007874015748031496	0.24719101123595505	0.023255813953488372	0.0703125	0.05357142857142857	0.011363636363636364	0.28378378378378377	0.03614457831325301	0.012345679012345678	0.3472222222222222	0.04819277108433735	0.1276595744680851	0.019230769230769232	0.5689655172413793	0.4411764705882353	0.015267175572519083	0.058823529411764705	0.28125	0.08433734939759036	0.34615384615384615	0.045871559633027525	0.021739130434782608	0.17204301075268819	0.021052631578947368	0.02654867256637168	0.02727272727272727	0.12605042016806722	0.14736842105263157	0.011235955056179775	0.34285714285714286	0.029197080291970802	0.049586776859504134	0.0	0.35294117647058826	0.08333333333333333	0.0625	0.021505376344086023	0.0425531914893617	0.12380952380952381	0.023255813953488372	0.29411764705882354	0.022727272727272728	0.14814814814814814	0.038834951456310676	0.06201550387596899	0.0	0.02654867256637168	0.23595505617977527	0.031578947368421054	0.11494252873563218	0.088	0.12903225806451613	0.09821428571428571	0.08641975308641975	0.19047619047619047	0.17567567567567569	0.0	0.010526315789473684	0.0975609756097561	0.0	0.0	0.0	0.3333333333333333	0.008771929824561403	0.0975609756097561	0.08333333333333333	0.007518796992481203	0.0743801652892562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012048192771084338
vomit_34166	0.30578512396694213	0.16326530612244897	0.31092436974789917	0.007407407407407408	0.0056179775280898875	0.17647058823529413	0.0058823529411764705	0.005780346820809248	0.06428571428571428	0.12096774193548387	0.104	0.043010752688172046	0.26811594202898553	0.11538461538461539	0.1693548387096774	0.2066115702479339	0.11612903225806452	0.136	0.1375	0.22950819672131148	0.1694915254237288	0.17532467532467533	0.005847953216374269	0.11875	0.027586206896551724	0.08275862068965517	0.08955223880597014	0.10218978102189781	0.24817518248175183	0.21311475409836064	0.15555555555555556	0.3106796116504854	0.05263157894736842	0.11724137931034483	0.07407407407407407	0.3153153153153153	0.13740458015267176	0.022556390977443608	0.0975609756097561	0.3252032520325203	0.037037037037037035	0.06179775280898876	0.14864864864864866	0.03676470588235294	0.3008849557522124	0.045454545454545456	0.22935779816513763	0.30701754385964913	0.007246376811594203	0.2248062015503876	0.19696969696969696	0.3490566037735849	0.36363636363636365	0.022099447513812154	0.04411764705882353	0.18584070796460178	0.11811023622047244	0.24603174603174602	0.25757575757575757	0.03208556149732621	0.18382352941176472	0.013605442176870748	0.05	0.018518518518518517	0.21568627450980393	0.3416666666666667	0.05185185185185185	0.3153153153153153	0.13529411764705881	0.0718562874251497	0.005847953216374269	0.3090909090909091	0.25517241379310346	0.203125	0.176	0.04895104895104895	0.1564625850340136	0.16666666666666666	0.3939393939393939	0.10077519379844961	0.2288135593220339	0.052980132450331126	0.13855421686746988	0.022388059701492536	0.024390243902439025	0.19117647058823528	0.056338028169014086	0.24166666666666667	0.2702702702702703	0.12142857142857143	0.12903225806451613	0.15702479338842976	0.1968503937007874	0.13008130081300814	0.02112676056338028	0.0136986301369863	0.19327731092436976	0.04411764705882353	0.0	0.3333333333333333	0.0	0.0	0.11811023622047244	0.14465408805031446	0.11377245508982035	0.1165644171779141	0.0	0.0	0.02142857142857143	0.0	0.021897810218978103	0.014388489208633094	0.0	0.006535947712418301	0.007352941176470588	0.0	0.0	0.0425531914893617	0.0	0.007407407407407408
vomit_34266	0.06201550387596899	0.2	0.08870967741935484	0.08490566037735849	0.06756756756756757	0.13934426229508196	0.16279069767441862	0.10869565217391304	0.14285714285714285	0.1346153846153846	0.06363636363636363	0.07453416149068323	0.2125984251968504	0.04201680672268908	0.0782608695652174	0.07758620689655173	0.07801418439716312	0.008333333333333333	0.1925925925925926	0.15178571428571427	0.18181818181818182	0.2698412698412698	0.09420289855072464	0.0896551724137931	0.04918032786885246	0.05426356589147287	0.11607142857142858	0.1111111111111111	0.16279069767441862	0.08547008547008547	0.18421052631578946	0.02702702702702703	0.08181818181818182	0.18487394957983194	0.10869565217391304	0.041666666666666664	0.2549019607843137	0.05504587155963303	0.20454545454545456	0.17355371900826447	0.02586206896551724	0.08387096774193549	0.13740458015267176	0.1320754716981132	0.07692307692307693	0.07339449541284404	0.1188118811881188	0.04918032786885246	0.04424778761061947	0.0873015873015873	0.1810344827586207	0.0	0.05737704918032787	0.06493506493506493	0.14150943396226415	0.02727272727272727	0.04310344827586207	0.07086614173228346	0.19834710743801653	0.16216216216216217	0.06870229007633588	0.07563025210084033	0.21487603305785125	0.08270676691729323	0.04430379746835443	0.09375	0.025423728813559324	0.02459016393442623	0.2198581560283688	0.11267605633802817	0.17054263565891473	0.03361344537815126	0.17518248175182483	0.047244094488188976	0.17757009345794392	0.075	0.12878787878787878	0.07207207207207207	0.15602836879432624	0.12037037037037036	0.16981132075471697	0.104	0.16666666666666666	0.3333333333333333	0.12213740458015267	0.06015037593984962	0.06611570247933884	0.19626168224299065	0.26515151515151514	0.14285714285714285	0.09219858156028368	0.19	0.14912280701754385	0.102803738317757	0.03333333333333333	0.007936507936507936	0.09009009009009009	0.08035714285714286	0.26	0.008771929824561403	0.0	0.0	0.05217391304347826	0.1103448275862069	0.2222222222222222	0.03870967741935484	0.09734513274336283	0.06422018348623854	0.07017543859649122	0.18556701030927836	0.14423076923076922	0.17647058823529413	0.136	0.11764705882352941	0.09433962264150944	0.13725490196078433	0.06306306306306306	0.05	0.10679611650485436	0.017699115044247787
walk_34537	0.15463917525773196	0.05042016806722689	0.1	0.034482758620689655	0.023076923076923078	0.10679611650485436	0.12612612612612611	0.03225806451612903	0.10752688172043011	0.0449438202247191	0.16455696202531644	0.07246376811594203	0.11206896551724138	0.020618556701030927	0.07608695652173914	0.041666666666666664	0.13392857142857142	0.07865168539325842	0.088	0.050505050505050504	0.08235294117647059	0.11570247933884298	0.016129032258064516	0.023076923076923078	0.019801980198019802	0.0673076923076923	0.05263157894736842	0.08247422680412371	0.06837606837606838	0.05154639175257732	0.15789473684210525	0.07228915662650602	0.03296703296703297	0.1262135922330097	0.21904761904761905	0.07526881720430108	0.07291666666666667	0.046511627906976744	0.08943089430894309	0.044642857142857144	0.175	0.10852713178294573	0.03333333333333333	0.010638297872340425	0.14772727272727273	0.0	0.047619047619047616	0.15730337078651685	0.03333333333333333	0.07692307692307693	0.05660377358490566	0.0898876404494382	0.09473684210526316	0.05303030303030303	0.10344827586206896	0.08641975308641975	0.06666666666666667	0.09900990099009901	0.043478260869565216	0.00684931506849315	0.05504587155963303	0.1839080459770115	0.07964601769911504	0.08181818181818182	0.05263157894736842	0.09523809523809523	0.11627906976744186	0.17647058823529413	0.072992700729927	0.10833333333333334	0.058823529411764705	0.07692307692307693	0.07086614173228346	0.02857142857142857	0.041237113402061855	0.11827956989247312	0.13761467889908258	0.044444444444444446	0.15966386554621848	0.09090909090909091	0.042105263157894736	0.018018018018018018	0.05925925925925926	0.05813953488372093	0.08928571428571429	0.1836734693877551	0.07216494845360824	0.019801980198019802	0.12698412698412698	0.08823529411764706	0.15178571428571427	0.10588235294117647	0.10416666666666667	0.08139534883720931	0.07608695652173914	0.009900990099009901	0.06666666666666667	0.07865168539325842	0.041237113402061855	0.0975609756097561	0.11811023622047244	0.05217391304347826	0.0	0.0625	0.05263157894736842	0.07936507936507936	0.11235955056179775	0.18181818181818182	0.031914893617021274	0.0	0.010752688172043012	0.1728395061728395	0.14705882352941177	0.018867924528301886	0.08333333333333333	0.0	0.17721518987341772	0.030612244897959183	0.15584415584415584	0.08433734939759036
war_35037	0.13432835820895522	0.1702127659574468	0.1111111111111111	0.1504424778761062	0.0880503144654088	0.09219858156028368	0.04430379746835443	0.08387096774193549	0.06716417910447761	0.09016393442622951	0.047619047619047616	0.175	0.14965986394557823	0.045112781954887216	0.15833333333333333	0.07692307692307693	0.12837837837837837	0.07086614173228346	0.06666666666666667	0.14285714285714285	0.07317073170731707	0.11464968152866242	0.1527777777777778	0.06134969325153374	0.10852713178294573	0.09420289855072464	0.08527131782945736	0.058394160583941604	0.057692307692307696	0.05970149253731343	0.0948905109489051	0.09322033898305085	0.03875968992248062	0.061224489795918366	0.18309859154929578	0.09375	0.1171875	0.08333333333333333	0.2	0.06802721088435375	0.046875	0.12269938650306748	0.1310344827586207	0.07142857142857142	0.14634146341463414	0.03125	0.06666666666666667	0.0916030534351145	0.023076923076923078	0.10144927536231885	0.08571428571428572	0.096	0.08270676691729323	0.16993464052287582	0.07086614173228346	0.10344827586206896	0.05426356589147287	0.12686567164179105	0.08108108108108109	0.1761006289308176	0.06164383561643835	0.1	0.13286713286713286	0.08904109589041095	0.09090909090909091	0.08391608391608392	0.1826086956521739	0.08527131782945736	0.0625	0.06790123456790123	0.1773049645390071	0.078125	0.1069182389937107	0.04964539007092199	0.06015037593984962	0.152	0.10067114093959731	0.13559322033898305	0.09876543209876543	0.07086614173228346	0.06923076923076923	0.18604651162790697	0.12962962962962962	0.10084033613445378	0.11724137931034483	0.10638297872340426	0.043478260869565216	0.12598425196850394	0.08333333333333333	0.16153846153846155	0.14189189189189189	0.05511811023622047	0.12307692307692308	0.05555555555555555	0.12096774193548387	0.11811023622047244	0.046153846153846156	0.1826086956521739	0.11023622047244094	0.08333333333333333	0.14465408805031446	0.1103448275862069	0.0625	0.0	0.16883116883116883	0.2222222222222222	0.13008130081300814	0.16964285714285715	0.15126050420168066	0.09243697478991597	0.2072072072072072	0.19469026548672566	0.13768115942028986	0.13846153846153847	0.056451612903225805	0.048	0.064	0.175	0.13157894736842105	0.023622047244094488
water_35363	0.04	0.1118421052631579	0.047619047619047616	0.10743801652892562	0.11320754716981132	0.12056737588652482	0.08333333333333333	0.08860759493670886	0.10526315789473684	0.16101694915254236	0.014925373134328358	0.09714285714285714	0.2097902097902098	0.043795620437956206	0.043795620437956206	0.11627906976744186	0.062111801242236024	0.1111111111111111	0.19205298013245034	0.11278195488721804	0.14285714285714285	0.18543046357615894	0.12582781456953643	0.07926829268292683	0.072992700729927	0.040268456375838924	0.058823529411764705	0.06428571428571428	0.15753424657534246	0.06569343065693431	0.11594202898550725	0.0390625	0.104	0.1678832116788321	0.075	0.09923664122137404	0.21487603305785125	0.06349206349206349	0.2108843537414966	0.18382352941176472	0.022222222222222223	0.03888888888888889	0.23529411764705882	0.05303030303030303	0.09848484848484848	0.03816793893129771	0.1	0.06521739130434782	0.05384615384615385	0.05405405405405406	0.10638297872340426	0.06015037593984962	0.04964539007092199	0.13664596273291926	0.06060606060606061	0.007633587786259542	0.10236220472440945	0.11510791366906475	0.19708029197080293	0.15757575757575756	0.08163265306122448	0.05	0.12162162162162163	0.06535947712418301	0.10843373493975904	0.19548872180451127	0.07692307692307693	0.043478260869565216	0.22435897435897437	0.12738853503184713	0.14093959731543623	0.08396946564885496	0.11801242236024845	0.034013605442176874	0.14173228346456693	0.07246376811594203	0.09090909090909091	0.15966386554621848	0.12345679012345678	0.12903225806451613	0.16260162601626016	0.12142857142857143	0.13333333333333333	0.11570247933884298	0.08496732026143791	0.0457516339869281	0.04964539007092199	0.225	0.21568627450980393	0.10714285714285714	0.08125	0.13114754098360656	0.13636363636363635	0.07874015748031496	0.12598425196850394	0.10606060606060606	0.037037037037037035	0.15702479338842976	0.04316546762589928	0.007518796992481203	0.11377245508982035	0.2222222222222222	0.05263157894736842	0.16883116883116883	0.0	0.08433734939759036	0.1	0.046511627906976744	0.06818181818181818	0.08064516129032258	0.15	0.10317460317460317	0.09523809523809523	0.10144927536231885	0.0546875	0.038461538461538464	0.03787878787878788	0.02112676056338028	0.031007751937984496	0.022900763358778626
wind_35517	0.07801418439716312	0.10738255033557047	0.12781954887218044	0.13043478260869565	0.11612903225806452	0.06944444444444445	0.0784313725490196	0.1506849315068493	0.051470588235294115	0.08130081300813008	0.047619047619047616	0.19745222929936307	0.05625	0.022058823529411766	0.16806722689075632	0.06060606060606061	0.1360544217687075	0.07936507936507936	0.023255813953488372	0.043478260869565216	0.023255813953488372	0.08695652173913043	0.136986301369863	0.12337662337662338	0.1532258064516129	0.16153846153846155	0.07692307692307693	0.013986013986013986	0.024844720496894408	0.05970149253731343	0.0948905109489051	0.04878048780487805	0.015151515151515152	0.0196078431372549	0.20863309352517986	0.08527131782945736	0.02877697841726619	0.14035087719298245	0.16	0.026143790849673203	0.08064516129032258	0.31654676258992803	0.09333333333333334	0.07142857142857142	0.13709677419354838	0.047619047619047616	0.024	0.1	0.08130081300813008	0.08571428571428572	0.05555555555555555	0.096	0.1076923076923077	0.17763157894736842	0.05426356589147287	0.10344827586206896	0.088	0.07857142857142857	0.03896103896103896	0.147239263803681	0.10714285714285714	0.1171875	0.05194805194805195	0.15217391304347827	0.0975609756097561	0.0472972972972973	0.19298245614035087	0.05263157894736842	0.05056179775280899	0.10897435897435898	0.09933774834437085	0.06153846153846154	0.05389221556886228	0.07246376811594203	0.029197080291970802	0.14285714285714285	0.05806451612903226	0.08943089430894309	0.07228915662650602	0.07086614173228346	0.022058823529411766	0.11678832116788321	0.07017543859649122	0.007692307692307693	0.14893617021276595	0.09090909090909091	0.02127659574468085	0.02877697841726619	0.04597701149425287	0.09420289855072464	0.19858156028368795	0.015151515151515152	0.08148148148148149	0.05555555555555555	0.18803418803418803	0.136	0.046153846153846156	0.15254237288135594	0.09302325581395349	0.0743801652892562	0.1165644171779141	0.03870967741935484	0.07936507936507936	0.2222222222222222	0.08433734939759036	0.0	0.09448818897637795	0.11016949152542373	0.20175438596491227	0.031746031746031744	0.18584070796460178	0.15384615384615385	0.145985401459854	0.1044776119402985	0.056451612903225805	0.015503875968992248	0.11764705882352941	0.13709677419354838	0.10256410256410256	0.06557377049180328
bark_1249	0.0	0.04065040650406504	0.018018018018018018	0.13414634146341464	0.13333333333333333	0.017391304347826087	0.20754716981132076	0.07377049180327869	0.11578947368421053	0.03225806451612903	0.05555555555555555	0.1889763779527559	0.015384615384615385	0.14606741573033707	0.02	0.019801980198019802	0.1111111111111111	0.03125	0.112	0.0594059405940594	0.0	0.022222222222222223	0.12173913043478261	0.046153846153846156	0.13978494623655913	0.03636363636363636	0.00980392156862745	0.10204081632653061	0.015873015873015872	0.019417475728155338	0.008928571428571428	0.022222222222222223	0.06593406593406594	0.017094017094017096	0.11965811965811966	0.019801980198019802	0.019230769230769232	0.0449438202247191	0.11382113821138211	0.0	0.18292682926829268	0.11450381679389313	0.07627118644067797	0.08888888888888889	0.04	0.07954545454545454	0.0	0.009523809523809525	0.06666666666666667	0.008771929824561403	0.008771929824561403	0.0	0.0	0.19327731092436976	0.1511627906976744	0.02247191011235955	0.07608695652173914	0.017857142857142856	0.0	0.11940298507462686	0.008547008547008548	0.17777777777777778	0.11607142857142858	0.12962962962962962	0.02142857142857143	0.008547008547008548	0.1927710843373494	0.08421052631578947	0.013513513513513514	0.19298245614035087	0.08403361344537816	0.01	0.02962962962962963	0.027777777777777776	0.0	0.2441860465116279	0.024193548387096774	0.05434782608695652	0.0	0.03125	0.009900990099009901	0.08411214953271028	0.10606060606060606	0.09302325581395349	0.1792452830188679	0.043859649122807015	0.10309278350515463	0.009523809523809525	0.0	0.045871559633027525	0.13793103448275862	0.0	0.018691588785046728	0.03225806451612903	0.0851063829787234	0.06060606060606061	0.0	0.06451612903225806	0.07216494845360824	0.0	0.0	0.09734513274336283	0.11235955056179775	0.13008130081300814	0.1	0.09448818897637795	0.0	0.2702702702702703	0.08695652173913043	0.09411764705882353	0.1411764705882353	0.2564102564102564	0.22448979591836735	0.20652173913043478	0.09302325581395349	0.20512820512820512	0.28	0.050505050505050504	0.1794871794871795	0.13414634146341464
bird_2842	0.0	0.061946902654867256	0.019417475728155338	0.18055555555555555	0.03225806451612903	0.0	0.18811881188118812	0.0603448275862069	0.11363636363636363	0.011494252873563218	0.06097560975609756	0.1171875	0.0	0.06818181818181818	0.09302325581395349	0.0	0.17307692307692307	0.0	0.031496062992125984	0.08791208791208792	0.0	0.015625	0.04310344827586207	0.03225806451612903	0.06521739130434782	0.019230769230769232	0.06741573033707865	0.030927835051546393	0.008403361344537815	0.010416666666666666	0.0	0.037037037037037035	0.011363636363636364	0.0	0.1388888888888889	0.021505376344086023	0.0	0.036585365853658534	0.27722772277227725	0.0	0.17105263157894737	0.15	0.05309734513274336	0.125	0.043478260869565216	0.011627906976744186	0.0	0.010309278350515464	0.03529411764705882	0.0	0.01904761904761905	0.0	0.0	0.2072072072072072	0.10975609756097561	0.0	0.04597701149425287	0.009523809523809525	0.0	0.06766917293233082	0.009174311926605505	0.30666666666666664	0.07339449541284404	0.15151515151515152	0.022727272727272728	0.009174311926605505	0.28169014084507044	0.07954545454545454	0.0070921985815602835	0.12280701754385964	0.19801980198019803	0.0	0.015503875968992248	0.0	0.010526315789473684	0.4142857142857143	0.02586206896551724	0.07228915662650602	0.0	0.02247191011235955	0.021739130434782608	0.10204081632653061	0.045454545454545456	0.10256410256410256	0.17	0.01834862385321101	0.01020408163265306	0.0	0.014814814814814815	0.019230769230769232	0.22772277227722773	0.0	0.01	0.03529411764705882	0.10588235294117647	0.010416666666666666	0.0	0.12345679012345678	0.09090909090909091	0.0	0.0	0.06422018348623854	0.18181818181818182	0.16964285714285715	0.046511627906976744	0.11016949152542373	0.2702702702702703	0.0	0.12195121951219512	0.11842105263157894	0.17105263157894737	0.42857142857142855	0.3023255813953488	0.14444444444444443	0.2112676056338028	0.16216216216216217	0.31343283582089554	0.11627906976744186	0.2727272727272727	0.11842105263157894
count_6193	0.0	0.024390243902439025	0.01834862385321101	0.03409090909090909	0.1452991452991453	0.017699115044247787	0.09565217391304348	0.11206896551724138	0.061224489795918366	0.03296703296703297	0.010869565217391304	0.11194029850746269	0.023622047244094488	0.08695652173913043	0.08695652173913043	0.06315789473684211	0.0847457627118644	0.010416666666666666	0.0703125	0.0	0.0	0.05426356589147287	0.07627118644067797	0.10743801652892562	0.07216494845360824	0.09803921568627451	0.08602150537634409	0.0392156862745098	0.016129032258064516	0.03	0.037383177570093455	0.07142857142857142	0.09195402298850575	0.008620689655172414	0.12173913043478261	0.01	0.0196078431372549	0.05813953488372093	0.13445378151260504	0.0	0.04395604395604396	0.1076923076923077	0.08695652173913043	0.11627906976744186	0.030303030303030304	0.03333333333333333	0.011363636363636364	0.009708737864077669	0.11904761904761904	0.056074766355140186	0.03669724770642202	0.0	0.0	0.1864406779661017	0.031914893617021274	0.0	0.07777777777777778	0.027522935779816515	0.025423728813559324	0.1044776119402985	0.03571428571428571	0.13043478260869565	0.03361344537815126	0.12149532710280374	0.06818181818181818	0.0	0.19753086419753085	0.01	0.0136986301369863	0.18584070796460178	0.07627118644067797	0.0	0.03787878787878788	0.02830188679245283	0.02	0.10526315789473684	0.016260162601626018	0.03260869565217391	0.007246376811594203	0.11494252873563218	0.010101010101010102	0.10679611650485436	0.09923664122137404	0.045454545454545456	0.11818181818181818	0.08333333333333333	0.009615384615384616	0.0	0.007042253521126761	0.05660377358490566	0.1111111111111111	0.0	0.028846153846153848	0.0	0.17647058823529413	0.13186813186813187	0.0	0.24358974358974358	0.1724137931034483	0.0	0.02142857142857143	0.07017543859649122	0.031914893617021274	0.15126050420168066	0.06818181818181818	0.20175438596491227	0.08695652173913043	0.12195121951219512	0.0	0.04597701149425287	0.1728395061728395	0.12941176470588237	0.11320754716981132	0.12371134020618557	0.09523809523809523	0.10843373493975904	0.08045977011494253	0.18604651162790697	0.125	0.08333333333333333
