ConceptA	ConceptB	ChisqPvalue
elephant stalk	rain	0.0004997501249375312
elephant stalk	root	0.00399800099950025
elephant stalk	rope	0.0004997501249375312
elephant stalk	sand	0.0004997501249375312
elephant stalk	sieve	0.0009995002498750624
elephant stalk	song	0.008995502248875561
elephant stalk	star	0.001999000499750125
elephant stalk	stone	0.0004997501249375312
elephant stalk	story	0.0014992503748125937
elephant stalk	tooth	0.0004997501249375312
elephant stalk	tree	0.0004997501249375312
elephant stalk	war	0.0004997501249375312
elephant stalk	wingless termite	0.012993503248375811
elephant stalk	yam	0.0004997501249375312
elephant stalk	zinc	0.0004997501249375312
eye	farm	0.0004997501249375312
eye	fence	0.0004997501249375312
eye	fish	0.0004997501249375312
eye	fly (bird)	0.014992503748125937
eye	forest	0.035982008995502246
eye	fowl	0.004497751124437781
eye	friend	0.0004997501249375312
eye	garden egg	0.0004997501249375312
eye	gizzard (fowl)	0.025487256371814093
eye	goat	0.0004997501249375312
eye	gong	0.0004997501249375312
eye	grass	0.0004997501249375312
eye	grasshopper	0.001999000499750125
eye	grave	0.0004997501249375312
eye	hailstone	0.04597701149425287
eye	hair	0.0004997501249375312
eye	hand	0.02148925537231384
eye	head	0.0004997501249375312
eye	headpad	0.0004997501249375312
eye	hill	0.004497751124437781
eye	hoe	0.0004997501249375312
eye	horse	0.0004997501249375312
eye	house	0.0004997501249375312
eye	jaw	0.0004997501249375312
eye	knife	0.001999000499750125
eye	ladder	0.0004997501249375312
eye	leaf	0.0004997501249375312
eye	monkey	0.04097951024487756
eye	mouth	0.0024987506246876563
eye	name	0.0004997501249375312
eye	nose	0.0014992503748125937
eye	owl	0.0004997501249375312
eye	palm nut	0.001999000499750125
eye	palm tree	0.0004997501249375312
eye	pepper	0.017491254372813594
eye	person	0.0004997501249375312
eye	pig	0.0004997501249375312
eye	pineapple	0.004497751124437781
eye	place	0.004997501249375313
eye	plantain	0.0004997501249375312
eye	pot	0.0004997501249375312
eye	potato	0.0004997501249375312
eye	raffia bamboo	0.001999000499750125
eye	rain	0.0004997501249375312
eye	rainbow	0.005497251374312844
eye	root	0.0009995002498750624
eye	sand	0.0004997501249375312
eye	seed	0.021989005497251374
eye	sheep	0.038980509745127435
eye	sieve	0.0004997501249375312
eye	snake	0.0004997501249375312
eye	soldier ant	0.0004997501249375312
eye	song	0.0004997501249375312
eye	spider	0.0004997501249375312
eye	star	0.01249375312343828
eye	stomach	0.0004997501249375312
eye	stone	0.0004997501249375312
eye	toilet	0.01249375312343828
eye	trap	0.004997501249375313
eye	war	0.0004997501249375312
eye	yam	0.0004997501249375312
faeces	farm	0.0004997501249375312
faeces	father	0.03498250874562719
faeces	feather	0.0009995002498750624
faeces	fence	0.0014992503748125937
faeces	fire	0.0004997501249375312
faeces	fireside	0.009995002498750625
faeces	fish	0.0004997501249375312
faeces	fly (bird)	0.0004997501249375312
faeces	forest	0.0004997501249375312
faeces	fowl	0.0004997501249375312
faeces	friend	0.0004997501249375312
faeces	garden egg	0.0004997501249375312
faeces	gizzard (fowl)	0.0014992503748125937
faeces	goat	0.0004997501249375312
faeces	gong	0.0004997501249375312
faeces	grasshopper	0.0004997501249375312
faeces	grave	0.001999000499750125
faeces	gun	0.0004997501249375312
faeces	hailstone	0.0024987506246876563
faeces	hand	0.009495252373813094
faeces	head	0.0004997501249375312
faeces	headpad	0.0004997501249375312
faeces	hill	0.0004997501249375312
faeces	hoe	0.0004997501249375312
faeces	horn (head)	0.0004997501249375312
faeces	horse	0.0004997501249375312
faeces	house	0.0004997501249375312
faeces	intestine	0.0004997501249375312
faeces	jaw	0.0004997501249375312
faeces	knife	0.0004997501249375312
faeces	ladder	0.0004997501249375312
faeces	leaf	0.0004997501249375312
faeces	medicine	0.0004997501249375312
faeces	moon	0.0004997501249375312
faeces	mouth	0.0004997501249375312
faeces	mushroom	0.0004997501249375312
faeces	name	0.0004997501249375312
faeces	nose	0.0004997501249375312
faeces	oil	0.0004997501249375312
faeces	owl	0.0004997501249375312
faeces	palm nut	0.0004997501249375312
faeces	palm tree	0.0004997501249375312
faeces	pap	0.0004997501249375312
faeces	pepper	0.0009995002498750624
faeces	person	0.0004997501249375312
faeces	pig	0.0004997501249375312
faeces	pineapple	0.0004997501249375312
faeces	place	0.0004997501249375312
faeces	pot	0.0004997501249375312
faeces	potato	0.0004997501249375312
faeces	raffia bamboo	0.0004997501249375312
faeces	rain	0.0004997501249375312
faeces	rainbow	0.0009995002498750624
faeces	road	0.0004997501249375312
faeces	root	0.0004997501249375312
faeces	rope	0.001999000499750125
faeces	salt	0.0004997501249375312
faeces	sand	0.0004997501249375312
faeces	sheep	0.0004997501249375312
faeces	sieve	0.0004997501249375312
faeces	sky	0.0004997501249375312
faeces	smoke	0.0004997501249375312
faeces	soap	0.0004997501249375312
faeces	song	0.0004997501249375312
faeces	star	0.010494752623688156
faeces	stone	0.0004997501249375312
faeces	storm (wind)	0.0004997501249375312
faeces	story	0.0004997501249375312
faeces	sun	0.0004997501249375312
faeces	termite	0.0004997501249375312
faeces	toilet	0.004497751124437781
faeces	tongue	0.0004997501249375312
faeces	tooth	0.0004997501249375312
faeces	trap	0.0004997501249375312
faeces	tree	0.0004997501249375312
faeces	umbrella	0.0079960019990005
faeces	war	0.0024987506246876563
faeces	water	0.0004997501249375312
faeces	work (n)	0.001999000499750125
faeces	yam	0.0004997501249375312
faeces	zinc	0.02348825587206397
farm	feather	0.0004997501249375312
farm	fence	0.0009995002498750624
farm	fire	0.0004997501249375312
farm	fireside	0.0004997501249375312
farm	fish	0.0004997501249375312
farm	fly (bird)	0.012993503248375811
farm	forest	0.0004997501249375312
farm	fowl	0.0004997501249375312
farm	friend	0.0004997501249375312
farm	garden egg	0.0004997501249375312
farm	gizzard (fowl)	0.0004997501249375312
farm	goat	0.0004997501249375312
farm	gong	0.0004997501249375312
farm	grass	0.0004997501249375312
farm	grasshopper	0.0009995002498750624
farm	grave	0.02348825587206397
farm	gun	0.0004997501249375312
farm	hailstone	0.0004997501249375312
farm	hair	0.0004997501249375312
farm	hand	0.0004997501249375312
farm	head	0.0004997501249375312
farm	headpad	0.0004997501249375312
farm	hill	0.0004997501249375312
farm	hoe	0.0004997501249375312
farm	horn (head)	0.0004997501249375312
farm	horse	0.03798100949525238
farm	house	0.0004997501249375312
farm	intestine	0.0004997501249375312
farm	jaw	0.0004997501249375312
farm	knife	0.0004997501249375312
farm	ladder	0.0004997501249375312
farm	leaf	0.0004997501249375312
farm	medicine	0.0004997501249375312
farm	monkey	0.0004997501249375312
farm	moon	0.0004997501249375312
farm	mouth	0.0004997501249375312
farm	mushroom	0.0034982508745627187
farm	name	0.0004997501249375312
farm	nose	0.0004997501249375312
farm	oil	0.0004997501249375312
farm	owl	0.0004997501249375312
farm	palm nut	0.0004997501249375312
farm	palm tree	0.0004997501249375312
farm	pap	0.0004997501249375312
farm	pepper	0.0004997501249375312
farm	person	0.0004997501249375312
farm	pig	0.0004997501249375312
farm	pineapple	0.0004997501249375312
farm	place	0.0004997501249375312
farm	pot	0.0004997501249375312
farm	potato	0.0004997501249375312
farm	raffia bamboo	0.0004997501249375312
farm	rain	0.0004997501249375312
farm	rainbow	0.0004997501249375312
farm	road	0.0004997501249375312
farm	root	0.0004997501249375312
farm	rope	0.0004997501249375312
farm	salt	0.0004997501249375312
farm	sand	0.0004997501249375312
farm	seed	0.01899050474762619
farm	sheep	0.0009995002498750624
farm	sieve	0.0004997501249375312
farm	sky	0.0014992503748125937
farm	smoke	0.0014992503748125937
farm	snake	0.0004997501249375312
farm	soap	0.00399800099950025
farm	song	0.0004997501249375312
farm	spider	0.0004997501249375312
farm	star	0.0004997501249375312
farm	stomach	0.02148925537231384
farm	stone	0.0004997501249375312
farm	storm (wind)	0.0004997501249375312
farm	story	0.0014992503748125937
farm	sun	0.0004997501249375312
farm	termite	0.0024987506246876563
farm	toilet	0.0004997501249375312
farm	tongue	0.001999000499750125
farm	tooth	0.0004997501249375312
farm	trap	0.001999000499750125
farm	tree	0.0004997501249375312
farm	war	0.0004997501249375312
farm	water	0.0004997501249375312
farm	wingless termite	0.006496751624187906
farm	yam	0.0004997501249375312
farm	zinc	0.00399800099950025
father	gun	0.02448775612193903
father	hoe	0.04447776111944028
father	house	0.03248375812093953
father	intestine	0.047976011994003
father	knife	0.02048975512243878
father	medicine	0.03648175912043978
father	name	0.03498250874562719
father	pot	0.010994502748625687
father	root	0.04547726136931534
father	sky	0.025487256371814093
father	star	0.0034982508745627187
father	tongue	0.025987006496751622
father	trap	0.005497251374312844
father	wingless termite	0.01699150424787606
father	work (n)	0.04397801099450275
father	yam	0.001999000499750125
feather	fence	0.0004997501249375312
feather	fire	0.0004997501249375312
feather	fish	0.0004997501249375312
feather	fly (bird)	0.02348825587206397
feather	friend	0.0034982508745627187
feather	garden egg	0.0009995002498750624
feather	goat	0.0009995002498750624
feather	gong	0.029985007496251874
feather	grass	0.0029985007496251873
feather	grasshopper	0.030484757621189407
feather	grave	0.030484757621189407
feather	gun	0.0004997501249375312
feather	hair	0.0004997501249375312
feather	head	0.0009995002498750624
feather	hoe	0.0014992503748125937
feather	horn (head)	0.0074962518740629685
feather	horse	0.001999000499750125
feather	house	0.018490754622688656
feather	intestine	0.0014992503748125937
feather	jaw	0.0004997501249375312
feather	knife	0.022488755622188907
feather	ladder	0.0004997501249375312
feather	leaf	0.01649175412293853
feather	medicine	0.02448775612193903
feather	moon	0.026986506746626688
feather	mouth	0.01649175412293853
feather	name	0.0004997501249375312
feather	nose	0.001999000499750125
feather	oil	0.02498750624687656
feather	owl	0.0004997501249375312
feather	palm tree	0.0034982508745627187
feather	pap	0.004997501249375313
feather	pepper	0.004497751124437781
feather	person	0.0009995002498750624
feather	pig	0.0004997501249375312
feather	pineapple	0.0024987506246876563
feather	plantain	0.001999000499750125
feather	pot	0.0004997501249375312
feather	rain	0.0004997501249375312
feather	root	0.00399800099950025
feather	rope	0.02948525737131434
feather	salt	0.0004997501249375312
feather	sand	0.0009995002498750624
feather	sieve	0.0004997501249375312
feather	smoke	0.022488755622188907
feather	soldier ant	0.0034982508745627187
feather	song	0.0004997501249375312
feather	spider	0.0004997501249375312
feather	stone	0.01699150424787606
feather	storm (wind)	0.00849575212393803
feather	sun	0.025987006496751622
feather	tongue	0.01699150424787606
feather	tooth	0.0004997501249375312
feather	trap	0.026486756621689155
feather	tree	0.0004997501249375312
feather	war	0.038980509745127435
feather	yam	0.0009995002498750624
fence	fire	0.0004997501249375312
fence	fireside	0.0004997501249375312
fence	fish	0.0004997501249375312
fence	fly (bird)	0.015992003998001
fence	fowl	0.001999000499750125
fence	friend	0.0004997501249375312
fence	garden egg	0.0004997501249375312
fence	gizzard (fowl)	0.04097951024487756
fence	goat	0.0004997501249375312
fence	gong	0.0004997501249375312
fence	grass	0.030984507746126936
fence	grasshopper	0.01899050474762619
fence	grave	0.0004997501249375312
fence	gun	0.00399800099950025
fence	hair	0.02948525737131434
fence	hand	0.0014992503748125937
fence	head	0.0004997501249375312
fence	headpad	0.0004997501249375312
fence	heart	0.0024987506246876563
fence	hill	0.04247876061969016
fence	hoe	0.0004997501249375312
fence	horn (head)	0.0004997501249375312
fence	horse	0.013993003498250875
fence	house	0.0004997501249375312
fence	jaw	0.0004997501249375312
fence	knife	0.0004997501249375312
fence	ladder	0.0014992503748125937
fence	leaf	0.0004997501249375312
fence	monkey	0.005497251374312844
fence	moon	0.006496751624187906
fence	mother	0.0074962518740629685
fence	mouth	0.0004997501249375312
fence	mushroom	0.0014992503748125937
fence	name	0.0004997501249375312
fence	nose	0.0009995002498750624
fence	oil	0.0004997501249375312
fence	owl	0.0009995002498750624
fence	palm nut	0.0014992503748125937
fence	palm tree	0.0004997501249375312
fence	pap	0.0034982508745627187
fence	person	0.0004997501249375312
fence	pig	0.0004997501249375312
fence	pineapple	0.001999000499750125
fence	place	0.0034982508745627187
fence	pot	0.0009995002498750624
fence	potato	0.0004997501249375312
fence	raffia bamboo	0.03498250874562719
fence	rain	0.0004997501249375312
fence	rainbow	0.0004997501249375312
fence	road	0.0009995002498750624
fence	root	0.02948525737131434
fence	rope	0.0004997501249375312
fence	salt	0.010494752623688156
fence	sand	0.0034982508745627187
fence	sieve	0.0024987506246876563
fence	snake	0.0004997501249375312
fence	soap	0.0034982508745627187
fence	soldier ant	0.046476761619190406
fence	song	0.0014992503748125937
fence	spider	0.0024987506246876563
fence	star	0.0004997501249375312
fence	stone	0.0004997501249375312
fence	storm (wind)	0.0009995002498750624
fence	story	0.0004997501249375312
fence	sun	0.0009995002498750624
fence	termite	0.037481259370314844
fence	toilet	0.0004997501249375312
fence	tooth	0.0004997501249375312
fence	trap	0.009995002498750625
fence	tree	0.0009995002498750624
fence	war	0.0004997501249375312
fence	water	0.0004997501249375312
fence	work (n)	0.025987006496751622
fence	yam	0.0004997501249375312
fire	fireside	0.0004997501249375312
fire	fish	0.0004997501249375312
fire	fly (bird)	0.0009995002498750624
fire	forest	0.0004997501249375312
fire	fowl	0.004497751124437781
fire	friend	0.0004997501249375312
fire	garden egg	0.0004997501249375312
fire	gizzard (fowl)	0.0004997501249375312
fire	goat	0.0004997501249375312
fire	gong	0.0004997501249375312
fire	grasshopper	0.0004997501249375312
fire	gun	0.0004997501249375312
fire	hand	0.0004997501249375312
fire	head	0.0004997501249375312
fire	headpad	0.0004997501249375312
fire	hill	0.0004997501249375312
fire	hoe	0.0004997501249375312
fire	horn (head)	0.0004997501249375312
fire	horse	0.0004997501249375312
fire	house	0.0004997501249375312
fire	intestine	0.0004997501249375312
fire	jaw	0.0004997501249375312
fire	knife	0.0004997501249375312
fire	ladder	0.0004997501249375312
fire	leaf	0.0004997501249375312
fire	medicine	0.0004997501249375312
fire	moon	0.0004997501249375312
fire	mouth	0.0004997501249375312
fire	mushroom	0.0004997501249375312
fire	name	0.0004997501249375312
fire	nose	0.0004997501249375312
fire	oil	0.0004997501249375312
fire	owl	0.0004997501249375312
fire	palm nut	0.0004997501249375312
fire	palm tree	0.0004997501249375312
fire	pap	0.0004997501249375312
fire	pepper	0.0004997501249375312
fire	person	0.0004997501249375312
fire	pig	0.0004997501249375312
fire	pineapple	0.0004997501249375312
fire	place	0.0004997501249375312
fire	pot	0.0004997501249375312
fire	potato	0.0004997501249375312
fire	raffia bamboo	0.0004997501249375312
fire	rain	0.0004997501249375312
fire	road	0.0004997501249375312
fire	root	0.0004997501249375312
fire	rope	0.0004997501249375312
fire	salt	0.0004997501249375312
fire	sand	0.0004997501249375312
fire	sheep	0.0004997501249375312
fire	sieve	0.0004997501249375312
fire	sky	0.020989505247376312
fire	smoke	0.0009995002498750624
fire	soap	0.0004997501249375312
fire	song	0.006496751624187906
fire	star	0.0004997501249375312
fire	stone	0.0004997501249375312
fire	storm (wind)	0.0004997501249375312
fire	story	0.0004997501249375312
fire	sun	0.0004997501249375312
fire	termite	0.0004997501249375312
fire	toilet	0.0004997501249375312
fire	tooth	0.0004997501249375312
fire	trap	0.0004997501249375312
fire	tree	0.0004997501249375312
fire	war	0.0004997501249375312
fire	water	0.0004997501249375312
fire	work (n)	0.01199400299850075
fire	yam	0.0004997501249375312
fire	zinc	0.0004997501249375312
fireside	fish	0.0004997501249375312
fireside	fly (bird)	0.0079960019990005
fireside	forest	0.0079960019990005
fireside	fowl	0.028985507246376812
fireside	friend	0.0004997501249375312
fireside	garden egg	0.0004997501249375312
fireside	gong	0.0004997501249375312
fireside	grasshopper	0.0079960019990005
fireside	grave	0.0004997501249375312
fireside	gun	0.00399800099950025
fireside	hand	0.0239880059970015
fireside	head	0.0004997501249375312
fireside	heart	0.0004997501249375312
fireside	hill	0.0034982508745627187
fireside	hoe	0.0004997501249375312
fireside	horse	0.0004997501249375312
fireside	house	0.0004997501249375312
fireside	intestine	0.0004997501249375312
fireside	jaw	0.0004997501249375312
fireside	knife	0.026486756621689155
fireside	ladder	0.047476261869065464
fireside	monkey	0.047976011994003
fireside	moon	0.0009995002498750624
fireside	mother	0.031984007996002
fireside	mouth	0.0004997501249375312
fireside	name	0.0004997501249375312
fireside	oil	0.0004997501249375312
fireside	owl	0.0004997501249375312
fireside	palm nut	0.005997001499250375
fireside	palm tree	0.0004997501249375312
fireside	person	0.0004997501249375312
fireside	pig	0.0004997501249375312
fireside	place	0.0004997501249375312
fireside	pot	0.0004997501249375312
fireside	potato	0.0004997501249375312
fireside	rain	0.0004997501249375312
fireside	rope	0.00399800099950025
fireside	sand	0.0024987506246876563
fireside	sieve	0.0009995002498750624
fireside	song	0.0004997501249375312
fireside	star	0.0004997501249375312
fireside	stone	0.0004997501249375312
fireside	storm (wind)	0.0004997501249375312
fireside	story	0.0014992503748125937
fireside	sun	0.0004997501249375312
fireside	toilet	0.0004997501249375312
fireside	tooth	0.0009995002498750624
fireside	tree	0.0004997501249375312
fireside	war	0.0004997501249375312
fireside	yam	0.0004997501249375312
fish	fly (bird)	0.0004997501249375312
fish	forest	0.0004997501249375312
fish	fowl	0.0004997501249375312
fish	friend	0.0004997501249375312
fish	garden egg	0.0004997501249375312
fish	gizzard (fowl)	0.0004997501249375312
fish	goat	0.0004997501249375312
fish	gong	0.0004997501249375312
fish	grass	0.0004997501249375312
fish	grasshopper	0.0004997501249375312
fish	grave	0.0004997501249375312
fish	gun	0.0004997501249375312
fish	hailstone	0.0004997501249375312
fish	hair	0.0004997501249375312
fish	hand	0.0004997501249375312
fish	head	0.0004997501249375312
fish	headpad	0.0004997501249375312
fish	heart	0.006496751624187906
fish	hill	0.0004997501249375312
fish	hoe	0.0004997501249375312
fish	horn (head)	0.0004997501249375312
fish	horse	0.0004997501249375312
fish	house	0.0004997501249375312
fish	intestine	0.0004997501249375312
fish	jaw	0.0004997501249375312
fish	knife	0.0004997501249375312
fish	ladder	0.0004997501249375312
fish	leaf	0.0004997501249375312
fish	medicine	0.0004997501249375312
fish	monkey	0.0004997501249375312
fish	moon	0.0004997501249375312
fish	mother	0.035982008995502246
fish	mouth	0.0004997501249375312
fish	mushroom	0.0004997501249375312
fish	name	0.0004997501249375312
fish	nose	0.0004997501249375312
fish	oil	0.0004997501249375312
fish	owl	0.0004997501249375312
fish	palm nut	0.0004997501249375312
fish	palm tree	0.0004997501249375312
fish	pap	0.0004997501249375312
fish	pepper	0.0004997501249375312
fish	person	0.0004997501249375312
fish	pig	0.0004997501249375312
fish	pineapple	0.0004997501249375312
fish	place	0.0004997501249375312
fish	plantain	0.0004997501249375312
fish	pot	0.0004997501249375312
fish	potato	0.0004997501249375312
fish	raffia bamboo	0.0004997501249375312
fish	rain	0.0004997501249375312
fish	rainbow	0.01199400299850075
fish	road	0.0004997501249375312
fish	root	0.0004997501249375312
fish	rope	0.0004997501249375312
fish	salt	0.0004997501249375312
fish	sand	0.0004997501249375312
fish	seed	0.0004997501249375312
fish	sheep	0.0004997501249375312
fish	sieve	0.0004997501249375312
fish	sky	0.0004997501249375312
fish	smoke	0.0004997501249375312
fish	snake	0.0004997501249375312
fish	soap	0.0004997501249375312
fish	soldier ant	0.0004997501249375312
fish	song	0.0004997501249375312
fish	spider	0.0004997501249375312
fish	star	0.0004997501249375312
fish	stomach	0.005997001499250375
fish	stone	0.0004997501249375312
fish	storm (wind)	0.0004997501249375312
fish	story	0.0004997501249375312
fish	sun	0.0004997501249375312
fish	termite	0.0004997501249375312
fish	toilet	0.0004997501249375312
fish	tongue	0.0004997501249375312
fish	tooth	0.0004997501249375312
fish	trap	0.0004997501249375312
fish	tree	0.0004997501249375312
fish	war	0.0004997501249375312
fish	water	0.0004997501249375312
fish	wingless termite	0.001999000499750125
fish	work (n)	0.0009995002498750624
fish	yam	0.0004997501249375312
fish	zinc	0.0009995002498750624
fly (bird)	fowl	0.029985007496251874
fly (bird)	friend	0.0029985007496251873
fly (bird)	garden egg	0.0004997501249375312
fly (bird)	grass	0.004497751124437781
fly (bird)	grave	0.0004997501249375312
fly (bird)	gun	0.038980509745127435
fly (bird)	hair	0.0014992503748125937
fly (bird)	head	0.0004997501249375312
fly (bird)	hill	0.0004997501249375312
fly (bird)	hoe	0.0009995002498750624
fly (bird)	horse	0.0004997501249375312
fly (bird)	house	0.0004997501249375312
fly (bird)	jaw	0.001999000499750125
fly (bird)	knife	0.009995002498750625
fly (bird)	ladder	0.004997501249375313
fly (bird)	leaf	0.0004997501249375312
fly (bird)	medicine	0.029985007496251874
fly (bird)	moon	0.0009995002498750624
fly (bird)	mouth	0.0004997501249375312
fly (bird)	name	0.0004997501249375312
fly (bird)	nose	0.0034982508745627187
fly (bird)	oil	0.0004997501249375312
fly (bird)	owl	0.02448775612193903
fly (bird)	person	0.0004997501249375312
fly (bird)	pig	0.0004997501249375312
fly (bird)	place	0.0004997501249375312
fly (bird)	pot	0.0009995002498750624
fly (bird)	potato	0.001999000499750125
fly (bird)	raffia bamboo	0.012993503248375811
fly (bird)	rain	0.0004997501249375312
fly (bird)	root	0.0004997501249375312
fly (bird)	salt	0.038980509745127435
fly (bird)	sand	0.0009995002498750624
fly (bird)	sieve	0.001999000499750125
fly (bird)	smoke	0.030984507746126936
fly (bird)	soap	0.037481259370314844
fly (bird)	song	0.0004997501249375312
fly (bird)	stone	0.01999000499750125
fly (bird)	storm (wind)	0.0014992503748125937
fly (bird)	story	0.0009995002498750624
fly (bird)	sun	0.0004997501249375312
fly (bird)	toilet	0.013493253373313344
fly (bird)	tongue	0.0004997501249375312
fly (bird)	tooth	0.001999000499750125
fly (bird)	tree	0.0004997501249375312
fly (bird)	war	0.005497251374312844
fly (bird)	water	0.006496751624187906
fly (bird)	yam	0.0004997501249375312
forest	fowl	0.019490254872563718
forest	friend	0.014492753623188406
forest	garden egg	0.0004997501249375312
forest	gizzard (fowl)	0.03648175912043978
forest	goat	0.0004997501249375312
forest	gong	0.0004997501249375312
forest	grasshopper	0.0004997501249375312
forest	gun	0.0004997501249375312
forest	hair	0.04547726136931534
forest	hand	0.047476261869065464
forest	head	0.0004997501249375312
forest	headpad	0.0014992503748125937
forest	hoe	0.0004997501249375312
forest	horn (head)	0.0034982508745627187
forest	horse	0.0004997501249375312
forest	house	0.0004997501249375312
forest	intestine	0.0004997501249375312
forest	jaw	0.0004997501249375312
forest	knife	0.0004997501249375312
forest	ladder	0.0069965017491254375
forest	medicine	0.0024987506246876563
forest	mushroom	0.001999000499750125
forest	name	0.0004997501249375312
forest	oil	0.00399800099950025
forest	owl	0.0004997501249375312
forest	palm tree	0.00399800099950025
forest	pap	0.02498750624687656
forest	pig	0.0004997501249375312
forest	pineapple	0.04547726136931534
forest	place	0.02848575712143928
forest	plantain	0.041979010494752625
forest	pot	0.0004997501249375312
forest	potato	0.01649175412293853
forest	rain	0.0004997501249375312
forest	root	0.0004997501249375312
forest	salt	0.011494252873563218
forest	sand	0.028985507246376812
forest	sieve	0.0004997501249375312
forest	smoke	0.0004997501249375312
forest	soap	0.02848575712143928
forest	star	0.021989005497251374
forest	stone	0.0009995002498750624
forest	storm (wind)	0.0034982508745627187
forest	story	0.0069965017491254375
forest	sun	0.0004997501249375312
forest	termite	0.0029985007496251873
forest	tooth	0.0004997501249375312
forest	trap	0.019490254872563718
forest	tree	0.0004997501249375312
forest	umbrella	0.022988505747126436
forest	war	0.030984507746126936
forest	wingless termite	0.0074962518740629685
forest	work (n)	0.005497251374312844
forest	yam	0.0004997501249375312
fowl	friend	0.0004997501249375312
fowl	garden egg	0.0014992503748125937
fowl	gizzard (fowl)	0.017491254372813594
fowl	goat	0.0004997501249375312
fowl	gong	0.0004997501249375312
fowl	grass	0.0014992503748125937
fowl	grasshopper	0.013993003498250875
fowl	grave	0.0074962518740629685
fowl	gun	0.0034982508745627187
fowl	hailstone	0.0004997501249375312
fowl	hair	0.0014992503748125937
fowl	hand	0.027486256871564217
fowl	head	0.0004997501249375312
fowl	headpad	0.015992003998001
fowl	hill	0.010494752623688156
fowl	hoe	0.0004997501249375312
fowl	horn (head)	0.0004997501249375312
fowl	horse	0.0004997501249375312
fowl	house	0.0004997501249375312
fowl	intestine	0.0004997501249375312
fowl	jaw	0.0004997501249375312
fowl	knife	0.0004997501249375312
fowl	ladder	0.0004997501249375312
fowl	monkey	0.038980509745127435
fowl	moon	0.0004997501249375312
fowl	mouth	0.0004997501249375312
fowl	name	0.0004997501249375312
fowl	nose	0.0004997501249375312
fowl	oil	0.0004997501249375312
fowl	owl	0.0004997501249375312
fowl	palm nut	0.047976011994003
fowl	pap	0.0004997501249375312
fowl	pepper	0.03298350824587706
fowl	person	0.0004997501249375312
fowl	pig	0.0004997501249375312
fowl	pineapple	0.0069965017491254375
fowl	place	0.0004997501249375312
fowl	plantain	0.04997501249375312
fowl	pot	0.0004997501249375312
fowl	potato	0.005497251374312844
fowl	raffia bamboo	0.0004997501249375312
fowl	rain	0.0004997501249375312
fowl	rainbow	0.018490754622688656
fowl	road	0.0004997501249375312
fowl	root	0.0004997501249375312
fowl	rope	0.0004997501249375312
fowl	sand	0.0004997501249375312
fowl	sieve	0.028985507246376812
fowl	sky	0.0009995002498750624
fowl	smoke	0.0004997501249375312
fowl	snake	0.017991004497751123
fowl	soldier ant	0.004997501249375313
fowl	song	0.0004997501249375312
fowl	spider	0.0004997501249375312
fowl	stone	0.0004997501249375312
fowl	storm (wind)	0.008995502248875561
fowl	story	0.009995002498750625
fowl	sun	0.0004997501249375312
fowl	termite	0.020989505247376312
fowl	toilet	0.011494252873563218
fowl	tongue	0.0004997501249375312
fowl	tooth	0.0004997501249375312
fowl	trap	0.00399800099950025
fowl	tree	0.0004997501249375312
fowl	war	0.0004997501249375312
fowl	wingless termite	0.0029985007496251873
fowl	work (n)	0.0024987506246876563
fowl	xylophone	0.038980509745127435
fowl	yam	0.0004997501249375312
friend	garden egg	0.0004997501249375312
friend	gizzard (fowl)	0.004997501249375313
friend	goat	0.0004997501249375312
friend	gong	0.0004997501249375312
friend	grass	0.0004997501249375312
friend	grave	0.0004997501249375312
friend	gun	0.00849575212393803
friend	hailstone	0.0004997501249375312
friend	hair	0.0004997501249375312
friend	hand	0.0004997501249375312
friend	head	0.0004997501249375312
friend	hill	0.0004997501249375312
friend	hoe	0.0004997501249375312
friend	horn (head)	0.0004997501249375312
friend	horse	0.0004997501249375312
friend	house	0.0004997501249375312
friend	intestine	0.0004997501249375312
friend	jaw	0.0004997501249375312
friend	knife	0.0004997501249375312
friend	ladder	0.0004997501249375312
friend	leaf	0.0004997501249375312
friend	moon	0.0004997501249375312
friend	mouth	0.0004997501249375312
friend	mushroom	0.001999000499750125
friend	name	0.0004997501249375312
friend	nose	0.0004997501249375312
friend	oil	0.0004997501249375312
friend	owl	0.0004997501249375312
friend	palm tree	0.0004997501249375312
friend	pap	0.0004997501249375312
friend	person	0.0004997501249375312
friend	pig	0.0004997501249375312
friend	pineapple	0.0024987506246876563
friend	place	0.0004997501249375312
friend	pot	0.0004997501249375312
friend	potato	0.0009995002498750624
friend	raffia bamboo	0.0004997501249375312
friend	rain	0.0004997501249375312
friend	road	0.0004997501249375312
friend	root	0.005997001499250375
friend	rope	0.0004997501249375312
friend	salt	0.0004997501249375312
friend	sand	0.0004997501249375312
friend	sieve	0.0009995002498750624
friend	sky	0.0004997501249375312
friend	smoke	0.0004997501249375312
friend	snake	0.0004997501249375312
friend	song	0.0004997501249375312
friend	spider	0.0004997501249375312
friend	star	0.0004997501249375312
friend	stone	0.0004997501249375312
friend	storm (wind)	0.0004997501249375312
friend	story	0.0004997501249375312
friend	sun	0.0004997501249375312
friend	toilet	0.0004997501249375312
friend	tongue	0.0004997501249375312
friend	tooth	0.0004997501249375312
friend	trap	0.0014992503748125937
friend	tree	0.0004997501249375312
friend	war	0.0004997501249375312
friend	water	0.0004997501249375312
friend	wingless termite	0.0004997501249375312
friend	work (n)	0.022988505747126436
