	air	animal	axe	bag	banana	basket	bat	bed	belly	bird	bitter leaf	blood	book	breast	bridge	broom	camwood	cap	case (court) (n)	cat	caterpillar	chair	chief	child	cloth	compound	corn	cow, cattle	crab	cricket	cup	cutlass	dance	day	deity, god, God	devil	dog	drum	dry season	dust	egg	elephant stalk	eye	faeces	farm	father	feather	fence	fire	fireside	fish	fly (bird)	forest	fowl	friend	garden egg	gizzard (fowl)	goat	gong	grass	grasshopper	grave	gun	hailstone	hair	hand	head	headpad	heart	hill	hoe	horn (head)	horse	house	intestine	jaw	knife	ladder	leaf	medicine	monkey	moon	mother	mouth	mushroom	name	nose	oil	owl	palm nut	palm tree	pap	pepper	person	pig	pineapple	place	plantain	pot	potato	raffia bamboo	rain	rainbow	road	root	rope	salt	sand	seed	sheep	sieve	sky	smoke	snake	soap	soldier ant	song	spider	star	stomach	stone	storm (wind)	story	sun	termite	toilet	tongue	tooth	trap	tree	umbrella	war	water	wingless termite	work (n)	xylophone	yam	zinc
potato	0.11177545850247397	0.11398904880897906	0.1717127175584684	0.5534860672019727	0.022355091700494795	0.15807436935466976	0.054758567819339354	0.022355091700494795	0.09484462161280185	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.8109692746447248	0.13780604031618565	0.04471018340098959	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.6093556784248307	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.727142099031481	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.2201721193042855	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.11398904880897906	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.7414345132452929	0.1203858530857692	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.12244387999457522	0.24488775998915044	0.13413055020296877	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08942036680197918	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.29992502811328636	0.022355091700494795	0.07414345132452929	0.022355091700494795	0.054758567819339354	0.724732627462946	0.022355091700494795	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.05914601317555325	0.038720154633118314	0.6513738220653053	0.14996251405664318	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.454858826147342	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.10721125348377948	0.17884073360395836	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.0	0.3153573764201001	0.022355091700494795	0.022355091700494795	0.08060242939383344	0.07414345132452929	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.1760241680739521	0.038720154633118314	0.04471018340098959	0.3506259128111222	0.2906161921064323	0.022355091700494795	0.35487607905331947	0.1843448087030175	0.04471018340098959	0.07069300707549024	0.022355091700494795	0.3555795011093798	0.08942036680197918	0.022355091700494795	0.022355091700494795	0.38003655890841154	0.022355091700494795	0.10951713563867871	0.13413055020296877	0.5180403624153762	0.14828690264905858	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.6105846323020244	0.022355091700494795	0.04998750468554773	0.03161487387093395	0.022355091700494795
raffia bamboo	0.022355091700494795	0.6521405955174383	0.022355091700494795	0.1657897972480943	0.14828690264905858	0.1244678828978121	0.6654161184511934	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.4091653600368352	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.3161487387093395	0.022355091700494795	0.3338327093935965	0.1829843118161079	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.15161960871578067	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.04998750468554773	0.4747497302230161	0.09484462161280185	0.022355091700494795	0.1203858530857692	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.1284202247425947	0.022355091700494795	0.08060242939383344	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.15807436935466976	0.08831760866327847	0.44598267872770286	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.47894186217778756	0.09484462161280185	0.09217240435150875	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.5341884698674526	0.04998750468554773	0.24180728818150035	0.022355091700494795	0.16877724112403095	0.13780604031618565	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10244389988519646	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.12244387999457522	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.2635626441025299	0.08831760866327847	1.0	0.14138601415098048	0.07744030926623663	0.2213041170965377	0.022355091700494795	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.07069300707549024	0.10721125348377948	0.022355091700494795	0.022355091700494795	0.3153573764201001	0.0	0.022355091700494795	0.41462518372442203	0.07069300707549024	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.20119582530445315	0.1717127175584684	0.022355091700494795	0.04998750468554773	0.022355091700494795	0.022355091700494795	1.0	0.0632297477418679	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.34560133081351113	0.2635626441025299	0.08831760866327847	0.1244678828978121	0.08831760866327847	0.15807436935466976	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.20119582530445315	0.022355091700494795	0.08831760866327847	0.41341812094855696	0.022355091700494795	0.2914747351647829	0.14996251405664318	0.09997500937109546	0.022355091700494795	0.2923307567881249
rain	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.15161960871578067	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.3293110643623203	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.23124286663228305	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.29657380529811717	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.3477636125802735	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.4352071889931557	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.24488775998915044	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.1264594954837358	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0	0.08364509399316518	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10721125348377948	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.24488775998915044	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.09217240435150875	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04998750468554773
rainbow	0.08831760866327847	0.5677489150889745	0.17884073360395836	0.08831760866327847	0.022355091700494795	0.236584052702213	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.9141018591467541	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.1717127175584684	0.022355091700494795	0.13780604031618565	0.08831760866327847	0.08831760866327847	0.03161487387093395	0.08831760866327847	0.601929265428846	0.2880252085141684	0.6702800625998364	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.05914601317555325	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.17316179571791196	0.022355091700494795	0.162747524164545	0.022355091700494795	0.15964728739259584	0.04471018340098959	0.08831760866327847	0.940243570046875	0.08831760866327847	0.5078100673162813	0.022355091700494795	0.05914601317555325	0.27287867013691663	0.08831760866327847	0.08831760866327847	0.36391452720171225	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08060242939383344	0.08831760866327847	0.08831760866327847	0.5816621309512152	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.15964728739259584	0.18703611615307666	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.41462518372442203	0.08364509399316518	0.0	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.09217240435150875	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.11616046389935494	0.5816621309512152	0.16729018798633036	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.9184651386386707	0.08831760866327847	0.054758567819339354	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847
road	0.08831760866327847	0.08831760866327847	0.03161487387093395	0.08831760866327847	0.21089751330786308	0.17884073360395836	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.236584052702213	0.054758567819339354	0.08831760866327847	0.04998750468554773	0.17316179571791196	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.27651721305452626	0.08831760866327847	0.05914601317555325	0.022355091700494795	0.8838039631487072	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.8576900278702358	0.04471018340098959	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.12244387999457522	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08364509399316518	0.08831760866327847	0.7688981712821923	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.30241407517436786	0.31456402327289623	0.022355091700494795	0.09217240435150875	0.08831760866327847	0.022355091700494795	0.3852606742277841	0.2818869806590355	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.04471018340098959	0.08831760866327847	0.1264594954837358	0.08831760866327847	0.1448775526000364	0.022355091700494795	0.09217240435150875	0.08831760866327847	0.2290715240234822	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.04471018340098959	0.13225450605863528	0.04471018340098959	0.022355091700494795	0.7795486847683332	0.08831760866327847	0.04471018340098959	0.022355091700494795	0.08831760866327847	0.8950415913659334	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.11616046389935494	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.40425028244216815	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08060242939383344	0.07069300707549024	0.022355091700494795	0.08831760866327847	0.0	0.022355091700494795	0.022355091700494795	0.08942036680197918	0.06706527510148438	0.08831760866327847	0.4537588031920294	0.38461154036444256	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.9233491826732877	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.04998750468554773	0.06706527510148438	0.08831760866327847	0.022355091700494795	0.6158817620514397	0.022355091700494795	0.06706527510148438	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.07414345132452929
root	0.022355091700494795	0.1203858530857692	0.022355091700494795	0.29488391230979427	0.04471018340098959	0.038720154633118314	0.1717127175584684	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.48309761782255467	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10485467442429873	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.14659213953112848	0.022355091700494795	0.022355091700494795	0.11398904880897906	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.15488061853247326	0.054758567819339354	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.1448775526000364	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.30570128125887586	0.022355091700494795	0.08060242939383344	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.14314242949747213	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10721125348377948	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.8325583602897492	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.07414345132452929	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.4259217009643015	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.16427570345801806	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.07744030926623663	0.04471018340098959	0.022355091700494795	0.03161487387093395
rope	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.16427570345801806	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.4913036844405175	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.2246658910887246	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.6093556784248307	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.09217240435150875	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.43749776896696796	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.16877724112403095	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08060242939383344	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.42179502661572615	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.34269706646004405	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.2201721193042855	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.0	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.2201721193042855	0.03161487387093395	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.49028543736781793	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.7852971757066961	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.09744358559604165
salt	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.5430032907019473	0.022355091700494795	0.022355091700494795	0.11398904880897906	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.2568404494851894	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.11398904880897906	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.1948871711920833	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.3948696480872007	0.022355091700494795	0.07069300707549024	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.038720154633118314	0.022355091700494795	0.03161487387093395	0.05914601317555325	0.07744030926623663	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.8192462497876353	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.4763261033384998	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08942036680197918	0.022355091700494795	0.022355091700494795	0.0	0.022355091700494795	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.17743803952665974	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795
sand	0.022355091700494795	0.654435525526743	0.022355091700494795	0.47789727672006227	0.038720154633118314	0.06706527510148438	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.6101752560358874	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.22243035397358787	0.022355091700494795	0.1448775526000364	0.03161487387093395	0.26639166229656935	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.5628868262896146	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.957622827244824	0.022355091700494795	0.038720154633118314	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.3852606742277841	0.022355091700494795	0.6191190078063235	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.26639166229656935	0.038720154633118314	0.054758567819339354	0.022355091700494795	0.29573006587776623	0.022355091700494795	0.7434538574658884	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.06706527510148438	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.20970934884859746	0.8060242939383345	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.06706527510148438	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08658089785895598	0.022355091700494795	1.0	0.04998750468554773	0.09484462161280185	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.06706527510148438	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.0	0.14828690264905858	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.9677456970366407	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.3713906763541037	0.022355091700494795	0.038720154633118314	0.09484462161280185	0.04998750468554773	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.17743803952665974	0.3520483361479042	0.022355091700494795	0.4928271103740542	0.5863685581245139	0.04998750468554773	0.022355091700494795	0.18836735086146092
seed	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.08831760866327847	0.08831760866327847	0.28099914544377164	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.32778998895873745	0.4928271103740542	0.08060242939383344	0.08831760866327847	0.022355091700494795	0.21442250696755896	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.16120485878766688	0.7051605308813331	0.03161487387093395	0.5383819020581655	0.08831760866327847	0.26826110040593754	0.022355091700494795	0.8527229513646902	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.6555799779174749	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.05914601317555325	0.03161487387093395	0.37071725662264643	0.3300689734530978	0.17316179571791196	0.690841059372807	0.08831760866327847	0.022355091700494795	0.20610376177957102	0.9072422255231036	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.23015975591614254	0.08831760866327847	0.6215358771436381	0.022355091700494795	0.9006078240686193	0.2120790212264707	0.022355091700494795	0.2407717061715384	0.022355091700494795	0.08831760866327847	0.34123566506220415	0.06706527510148438	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.07069300707549024	0.08831760866327847	0.851843401928603	0.022355091700494795	0.0632297477418679	0.038720154633118314	0.022355091700494795	0.5434632681590182	0.14659213953112848	0.08831760866327847	0.09484462161280185	0.04471018340098959	0.08831760866327847	0.022355091700494795	0.14659213953112848	0.022355091700494795	0.08831760866327847	0.09997500937109546	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.09744358559604165	0.022355091700494795	0.1760241680739521	0.20119582530445315	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.14828690264905858	0.0	0.08831760866327847	0.2756120806323713	0.38784634535624657	0.2201721193042855	0.022355091700494795	0.9219950989667681	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.07069300707549024	0.08831760866327847	0.022355091700494795	0.038720154633118314	0.13035146431044056	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.25781149434556183	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.45595619523591624
