	e46sonjo	e51kikuyu	e52embu	e52mbeere	e531muthambi	e531mwimbi	e53igoji	e53imenti	e53meru	e53meruimenti	e53merutig	e53miutini	e53tigania	e541chuka	e54tharaka	e55kamba	e55kambakitu	e55kambamach	e56daiso	e621bmachame	e621csiha	e621dkibosho	e622akimochi	e622clema	e622cmamba	e622cvunjo	e623akiseri	e623dkeni	e623mkuu	e64kahe	e65gweno	e701elwana	e71aupperpokomo	e72agiryama	e73digo	e74adawida	e74atuveta	f12bende	f21ntuzu	f21sukuma	f22nyamwezi	f23sumbwa	f24kimbu	f25bungu	f31nyiramba	f32nyaturucha	f32nyaturuwil	f33langi	g23sambaa	g24bondei	g31zigua	g32doe	g32kwere	g33zaramo	g34nguungulu	g35luguru	g36kami	g37kutu	g39saghala	g51pogoro	g52ndamba	g61sangu	g62hehe	g63bena	g64pangwa	g65kinga	g66wanji	jd62rundi	jd64shubi	jd65hangaza	jd66kiha	jd67kivinza	je11runyoro	je12rutooro	je13runyankore	je14rukiga	je15luganda	je16lusoga	je17gwere	je21runyambo	je22haya	je23zinza	je24kerebe	je25jita	je25kilegi	je25mkwaya	je31cbukusu	je31lumasaaba	je32luyia	je34samialugwe	je401ngoreme	je402ikizu	je403suba	je404shasi	je41maragoli	je42gusii	je43kuria	je43kuriamago	je43kuriatari	je44zanaki	je45nata	n11manda	n12ngoni	n13matengo	n14mpoto	p11ndengeleko	p12rufiji	p13matumbi	p14ngindo	p15mbunga	p21yao	p22mwera	p23simakonde	p25mabia
je34samialugwe	0.9096317348279713	0.8569923079817875	0.8595246886283165	0.8473098990374663	0.841637772858691	0.8380466224918605	0.8451155704653679	0.8430506080135182	0.8704404332697661	0.8247329114444235	0.8134432220112171	0.8477544103127469	0.7268858440195607	0.870481337269347	0.8198810404761205	0.8436454235105775	0.883283410992138	0.8786697288394446	0.8541724301252397	0.9039597969639798	0.9086460057811491	0.8964910375972507	0.9048683835540265	0.8945596255164371	0.9156839254289035	0.9019658653730465	0.9045959952242988	0.8668955948437765	0.8844514942304735	0.9172897743582564	0.8912930647771538	0.836060453056504	0.8994417720320316	0.9012908314807523	0.9027810558456953	0.8676029770506464	0.9267489441454836	0.8888063991137843	0.7683569101615807	0.846139870565849	0.8275348037027648	0.874504042740001	0.8689168132941235	0.8232104016814894	0.792121056250788	0.8678254254848806	0.8609437333396033	0.8514458733443342	0.8707124356973944	0.8700749440565595	0.8911969960292982	0.8941784495491264	0.9000338372173662	0.9036894777640927	0.8939452016731725	0.8908245476181358	0.9117225655422718	0.9055237147057389	0.901635760989214	0.8362078021300282	0.8260982294747948	0.8832110937056403	0.852091782729841	0.8566234530396072	0.8892693256682406	0.8456007243756191	0.8519546542893636	0.8213548816356331	0.8369675486922362	0.8411348158894443	0.804463297140624	0.8206303435781557	0.9368866631886741	0.9360144155786849	0.929209488540259	0.9374762548100855	0.8573155777417197	0.9550747233470237	0.8944756586149839	0.9524235293472296	0.9487164997943675	0.9476701591744324	0.9401407785858944	0.9263148237684983	0.9087488074445349	0.8999337839414298	0.9315073604584992	0.8634083300531762	0.836551756357446	1.0	0.9128178892867133	0.8919336814882378	0.9323491860268932	0.8909656991865839	0.8699402072211359	0.8931802376019032	0.882137242605933	0.8923959053335665	0.8900507025533424	0.9138779620331896	0.91899187212348	0.8929242485463407	0.8799856639390723	0.8734864263999864	0.8842665688082537	0.8678983638723008	0.9093123053068064	0.8674060792546356	0.9222143968219635	0.8424652087685717	0.8902675728317299	0.8769872591675238	0.8863989819520552	0.8928484358440437
je401ngoreme	0.8354488969988801	0.908907838395687	0.915539254050957	0.9110698529831451	0.9103543355414533	0.9062097497404336	0.9152512950088479	0.9083621157576789	0.8102791307051326	0.7921101500866239	0.7721773578863494	0.9242526201367471	0.6863305462019105	0.8768652436734663	0.7823297494385966	0.8358495456355305	0.8808913548176712	0.8769730948288145	0.86093112510625	0.8474027948885142	0.8291212579801074	0.8113302865471038	0.8488075166177144	0.8713803070948358	0.8781921471999165	0.850588387946871	0.8327849952908374	0.8028574276879238	0.8155561029241146	0.859213382077042	0.8546415294791256	0.7768798757761693	0.8021686200294401	0.8154522090914412	0.8536524006596561	0.7923783160933039	0.8550748186983393	0.7870278990565628	0.6611850249534813	0.7125528768526801	0.7528705134841015	0.7571561501567641	0.7477049954641619	0.7205828319149563	0.7021056077585636	0.7772146359258059	0.7798003643192083	0.7943644825440166	0.7931035814474595	0.7875473281386429	0.8011888323881535	0.7953459625643	0.7961762085663769	0.800992100272419	0.8038906169144782	0.7739216143570911	0.7878605304709188	0.8145514397142387	0.8376899606109273	0.7248817686440837	0.6909949667760418	0.7518090467027954	0.7297548644389759	0.7339567475507189	0.7569247906735802	0.7200595715346317	0.7111901432763453	0.7686480324435284	0.768897845646841	0.7641614017029652	0.7117625676526227	0.7109752925181023	0.9169484210539282	0.8997901264024709	0.9003937657779628	0.9184885191539895	0.747170385370336	0.8908802441299398	0.8247341028908803	0.8819295991020843	0.865922585485826	0.8831443783298127	0.8405584166292482	0.8310105379977786	0.8280046745015053	0.9013624440446689	0.8511891637455146	0.7594714615815724	0.7068253372608084	0.9128178892867133	1.0	0.9727914915493516	0.9718176682287074	0.9328423582904679	0.805371059191688	0.984811567913016	0.9541886052273253	0.9412363773931375	0.9512476073479987	0.9384578511385789	0.949645624483676	0.7650887288873482	0.7388284374369141	0.7406436420174423	0.7653573201176915	0.7460529263820812	0.8006651829688312	0.749093721848366	0.8096182308232636	0.7151242021145061	0.774086801849109	0.7611488354681242	0.7656547801105723	0.7753877227814077
je402ikizu	0.8242778561028314	0.8874496654695334	0.8849175420597608	0.8820171324558406	0.8851782233666443	0.8792998527463547	0.8875278050018441	0.8829742617247912	0.7893242278931927	0.8214028378740418	0.7999938244307644	0.8989859148456172	0.6877253226352632	0.9024783661544371	0.8093841786074971	0.8349143560156032	0.8920645622048559	0.8887333818230961	0.8530825351995898	0.8354849310712226	0.8108630865147275	0.7965329125215549	0.8421525972553487	0.879830282451734	0.8803565871363547	0.8500409445518016	0.817422210461145	0.7825828813612531	0.8007724691173961	0.8521096178272703	0.8410174566425149	0.75068315968393	0.8013279824888712	0.8239124045634859	0.8425329407679146	0.815631648595699	0.8620200878730256	0.7903477052682588	0.6603164106178046	0.7230903487269961	0.7395957661478412	0.7562573366089008	0.730391735434922	0.740637153576392	0.7055061728647857	0.7881188922537832	0.7939225456756023	0.818543405086446	0.8186466441994975	0.8184369885570625	0.8209594630186835	0.8155914735802001	0.8259019038664639	0.8241114123852383	0.8269687219377383	0.7951290539772543	0.810061287194183	0.8194696435040534	0.8360106366128164	0.736494039254182	0.6918719781923854	0.7462007019151335	0.7354580736800672	0.7370385789261642	0.7662060775636546	0.735767700867598	0.7096501294015812	0.7902289596383625	0.7876600078124771	0.7839820006535104	0.7415640351357123	0.7333474950936013	0.9333677084928298	0.9157852436836016	0.9174640842976228	0.9381505754211966	0.7780227729457208	0.9069203953249529	0.8385560437001819	0.8946973422814737	0.8774082471858085	0.8926099437672596	0.8584596073871071	0.8227377816506772	0.8413079378003756	0.9155701694529168	0.8170282424858294	0.7860513991624658	0.7134333877446793	0.8919336814882378	0.9727914915493516	1.0	0.97737098949192	0.9644727007343071	0.8131840956383526	0.9594943192433647	0.9258764127515007	0.9508006349484509	0.9584858244423526	0.9543649714233453	0.974872499317515	0.7782575189427428	0.7486917715999873	0.7635201185862017	0.7856113168984507	0.7624777137949834	0.807841392798422	0.7426802951990679	0.8243088844284434	0.7036131918305363	0.7738651989296857	0.766039172368	0.7735076372943318	0.7780728295734037
je403suba	0.8713938474124194	0.9151479833429784	0.8965442984888218	0.8959794143329699	0.8974064272938456	0.8941825621416116	0.9000060577117676	0.8985648879847472	0.8342341235209075	0.8329332375659609	0.8096428986981621	0.9100185286014184	0.7082081672004849	0.9074009956391095	0.8265908324299951	0.8413129661876851	0.8955088380390048	0.8848466970874225	0.8730934136036167	0.872575888706343	0.8627657377300557	0.8361403266815535	0.8806544675248352	0.8958920015227708	0.9043726925947747	0.8742321817379612	0.8518045825301415	0.8247571548405318	0.837972189829628	0.8896384368378549	0.8705243995140395	0.782436897972253	0.8338100670265248	0.8530288853062975	0.8779446555470294	0.8267473362810858	0.889950139180597	0.8055690987840501	0.7054613984295133	0.7598175409523145	0.76731750801166	0.7903414080031035	0.766499488888245	0.749169287549092	0.7312962182067284	0.8221852910185684	0.8192498687909034	0.8286954462053135	0.8337860117260608	0.8246347288031898	0.8401404971761359	0.8273113247587268	0.8430160162594756	0.8470447889179863	0.8456121649719257	0.8088996328862548	0.8396393992543725	0.8448357816773973	0.8498997541623354	0.7690769972465995	0.7242344589818293	0.785452712425479	0.7537570154740778	0.7606190928311694	0.8062300274797386	0.7519014761380951	0.7350680007305463	0.8037058809045057	0.8018464735684565	0.7994631328723337	0.7394211769284166	0.7352581186853112	0.9379613422820583	0.9292297637635413	0.9241794057860714	0.9434767361167883	0.7849249903604518	0.9135355344579864	0.8499297378211993	0.9078275940528593	0.8939866768884941	0.9004821458738465	0.8656850920424769	0.8535558074170398	0.8522833205168064	0.9275997432145712	0.8451202732321801	0.8052554114409136	0.7552715788999619	0.9323491860268932	0.9718176682287074	0.97737098949192	1.0	0.9388353663393177	0.8299086168228322	0.9615040524084758	0.9348994963218047	0.957140219073265	0.9575428798536827	0.9491269770336436	0.9843683178716633	0.8027392475803858	0.7795537583661628	0.7993621071776167	0.8185972554751257	0.7829073202449498	0.8292789253648695	0.784249346433355	0.8577568486922427	0.7454338828618825	0.8005188017148565	0.8032029465370975	0.8019878561614345	0.8048660987111164
je404shasi	0.7842171610803045	0.8688742666000855	0.8489987601053799	0.844125659719157	0.8473871920903703	0.8415452531373946	0.8501158829196213	0.8625472006289402	0.8477949439316513	0.9125574792374946	0.9017289723812689	0.8588348941606508	0.8036664410677765	0.9479260901054619	0.9014616557144974	0.7727041183865629	0.814616115735004	0.8208057998123486	0.8399779442562405	0.8724516184710417	0.8580568473751713	0.8331876070366817	0.8696963838043817	0.9287292321510141	0.9194814546105465	0.9004172431971464	0.864129240903881	0.8281378165040423	0.8581371631131199	0.8679045888753479	0.8748689302930838	0.7149472398934263	0.8581724574482144	0.8801659927386255	0.8818136347310466	0.8806973141178991	0.8909976080398212	0.8479425571066589	0.6612765315952555	0.7952148953990198	0.7349492470268831	0.8070832384291126	0.8130900019714822	0.8298317016660262	0.7172024534840381	0.8837993597420989	0.888361055730223	0.8933484482069384	0.8655584749923508	0.8772093428448723	0.8493362505426006	0.8545545273745462	0.8682587355832035	0.8577450486345626	0.8549233693925616	0.8514488994873158	0.847750815459502	0.835340429226937	0.8826046066702097	0.81461190372333	0.7776941821562541	0.8189096344597214	0.8304079059969406	0.811654993526402	0.8027950536488246	0.8337613487303719	0.7840676111046153	0.8998351269306871	0.8942380345164614	0.8837900548764491	0.8729543236859562	0.8450625584922297	0.9566411733128727	0.9480513416811793	0.9432060831596373	0.9592468966594958	0.8479578437640637	0.9408603779591547	0.8823764152098871	0.9288992283605682	0.908434293732359	0.9201312200382026	0.8959461667726797	0.8662728167500338	0.8722047853338984	0.9523505368587728	0.8350704183455782	0.8433927755181754	0.7912848881312685	0.8909656991865839	0.9328423582904679	0.9644727007343071	0.9388353663393177	1.0	0.88963908059319	0.9067691322012484	0.9307008007523011	0.9467368294096634	0.9511311798200373	0.9822350439742018	0.9540257616011735	0.8227364372397415	0.8116753060546053	0.8226518153610278	0.8318379663057761	0.8309010517947264	0.8375699899633751	0.7512229372090528	0.8335705469328665	0.7769842385460113	0.8148595988150614	0.811181121006674	0.8269535668265946	0.8209655847521915
je41maragoli	0.804358035055658	0.8378441035464425	0.7720362416447482	0.7783820501996105	0.7795188093081344	0.7750251198169323	0.7738189559769879	0.8170657981240644	0.9540312549474613	0.9482235304439585	0.9466072019382838	0.7793903170735178	0.91728149270592	0.9327838061397564	0.9444126629860446	0.7265015001992918	0.7230716402905438	0.7321264246676199	0.8569671514732614	0.944632996087817	0.9519892822805115	0.9333312010622334	0.945343535353298	0.9628792131206566	0.9583690963810028	0.9580036729607214	0.9551754167955596	0.9508642910997999	0.9685560407409367	0.9358577597743288	0.9476826910111573	0.7898403583983813	0.9489732929721486	0.9655297072165304	0.9421392933236223	0.9670264796892756	0.9478335669539416	0.9430381563190049	0.8005611095270322	0.9456811598603462	0.8515377112576799	0.9552888167471839	0.9550060090845277	0.961536623874976	0.8516013456038468	0.9595840846076655	0.9649501660470654	0.9750058600346506	0.9425448707224207	0.9386636218548318	0.9380823459539891	0.9437808476344027	0.9495713057853128	0.9512527157132592	0.9418034025335718	0.954356353593946	0.9431444657946485	0.9378342373766486	0.9723686724152876	0.9691308920470691	0.9528551590947284	0.9652854799712397	0.9679238699121543	0.9629310289783828	0.9347318987360245	0.9689070182037698	0.933600063924525	0.9633366238642191	0.9724881249429674	0.9800698620814229	0.9459086240347562	0.9567145555610035	0.9145738850280959	0.9424097908309094	0.902489694326351	0.9084055995090242	0.9215483004302633	0.9413564784962402	0.963031611665008	0.9297485473616405	0.9299617411001043	0.9395963186856569	0.9328664836083551	0.9497931026252062	0.9248321783587774	0.9489314122031558	0.884756365629876	0.9399803029870195	0.9562231763818035	0.8699402072211359	0.805371059191688	0.8131840956383526	0.8299086168228322	0.88963908059319	1.0	0.7699585751664634	0.8786242150148873	0.8781584920958306	0.8782282467342885	0.9078691172853247	0.8541441292771467	0.938833533341144	0.9552306922904046	0.9428363472811777	0.9442233923332461	0.9500402455201098	0.926566833997785	0.8734538300945481	0.9045141958665357	0.9491478342948375	0.9374194490298492	0.9412683356782449	0.9563747890637778	0.9465869929436166
je42gusii	0.8331759889930171	0.8998823956551814	0.904340260291246	0.8968863620467552	0.8965981486724288	0.8934786627163729	0.9031924993578092	0.891888646262549	0.7770691947274598	0.7556658990083523	0.7199765089723044	0.9101224343702284	0.6498720694102672	0.8583440916267545	0.743502241382408	0.8228069295427611	0.8664275480748898	0.8599513310529042	0.8540323103730726	0.8178129777105142	0.7999136548840854	0.7729678194776505	0.822906576358828	0.8385078375636418	0.849240868170303	0.821534178633885	0.8014199164321083	0.7679660600307269	0.7826880872564189	0.8307153353019368	0.8265258120636584	0.7517484659361158	0.7644447855361842	0.7771664060704876	0.82022222882882	0.7521697426994549	0.8305050886344028	0.739002755676364	0.64028960009516	0.6806514795327365	0.7158260141815467	0.7283748098092103	0.7154476793859414	0.6754568224147071	0.6758016851808699	0.7340179317936348	0.7398585814253227	0.7475939622148712	0.7498015837492537	0.7469004471962118	0.7617656174052572	0.759013899324637	0.7589294510136151	0.7696153174323694	0.7625728262043372	0.7376533815137942	0.7543033140019509	0.791057255532447	0.8077289082590396	0.6786881356984286	0.6521452707055111	0.7138482455563613	0.6922294134169096	0.69465290582186	0.7138618030956154	0.68000306948993	0.6571103728005333	0.7391702169858984	0.7343858377680589	0.7264934400534004	0.664538602434253	0.6580025385667261	0.8911132495691434	0.8672660097643852	0.8739020097204568	0.892533454691403	0.6979274309227224	0.8577828825912011	0.7923844841223346	0.8510383123182851	0.8358164373962136	0.8596132499554726	0.8058133213176727	0.8001842525701647	0.7942324010223737	0.8768519492665676	0.8149626428482605	0.7174540701593918	0.6601484056653867	0.8931802376019032	0.984811567913016	0.9594943192433647	0.9615040524084758	0.9067691322012484	0.7699585751664634	1.0	0.9415286909691368	0.9381577498823755	0.9373902043669758	0.9249514957787756	0.9289371958416054	0.7226818229302774	0.6970243701038419	0.6974039317487924	0.7247424859667113	0.7034634524849526	0.7685297873536572	0.7197930670627031	0.7772892312739393	0.6742130832000739	0.7344353451544671	0.7230995402943293	0.722115062866184	0.7399948835926056
je43kuria	0.7838460042454135	0.9110112694826835	0.8481426476911894	0.8509275142756358	0.8573814725556372	0.8557147933548497	0.8601833317025892	0.8862539833865918	0.8974909125428684	0.8521432649631967	0.8352741429174046	0.8718674467875277	0.7935029947558858	0.9022107907227386	0.8464581789841733	0.7670500544199107	0.7800712137994975	0.7789493215413683	0.8474395754776216	0.9103090995919366	0.9069364720934121	0.8505878299669523	0.9103735273698276	0.9183693422288385	0.9292128800952834	0.8973377760224405	0.880391751813993	0.8661581647386882	0.8802755106805897	0.8802257976903265	0.9007878743425083	0.7460398609201635	0.8487678638228643	0.8544049884605727	0.8876890119293496	0.8410810186720125	0.8874576652247486	0.8329919232035555	0.6844078082254809	0.7940576305753622	0.7785295767905004	0.8241454224958699	0.8316463224429965	0.8180860894314435	0.7372750212957232	0.8397512486307129	0.8341229310053306	0.8535894773348965	0.82553192323333	0.8168445693421176	0.8120977501660666	0.8037875531682629	0.8157310075750138	0.8330611191677852	0.816165398809364	0.795596742534162	0.8129994561046061	0.8407993077335842	0.8907820340367129	0.7947785070671171	0.777872643921776	0.8246663650088312	0.8149746230456854	0.8035020595173936	0.7952748387324261	0.7985401387716222	0.7482578419677273	0.8635754372032152	0.8578452169717453	0.8605316274286495	0.7979772145294537	0.7975268563562701	0.912147209054109	0.907213427525601	0.8927229286787587	0.9111297208640171	0.7535144054805335	0.8859782435369039	0.8741483468615245	0.8872518087888326	0.8752355704678695	0.9054634835289267	0.8476891795277366	0.8716346304108209	0.8563803161982229	0.9394256055227062	0.8522074620336167	0.8289195212529192	0.7970733683944206	0.882137242605933	0.9541886052273253	0.9258764127515007	0.9348994963218047	0.9307008007523011	0.8786242150148873	0.9415286909691368	1.0	0.9679502586161132	0.9728300784552799	0.9392483634156986	0.9154238624064397	0.782644324685118	0.7806671081734301	0.7915838511291137	0.8065070471400603	0.788652574566478	0.8082708450111777	0.750033269808928	0.8059539233133083	0.7885384044692331	0.8022387543925211	0.8027777948773442	0.8094856129114514	0.805289422814421
je43kuriamago	0.7914307494460826	0.8847234728480217	0.8222981883026556	0.8287330482993918	0.8358740982386609	0.8311874638198635	0.8337898210678253	0.8572204138802426	0.8754140800726915	0.865951167079481	0.8435584116655603	0.8502692787674615	0.7548082560415739	0.9333998199155737	0.8561925231634671	0.7662923814741364	0.8205822637380109	0.8164621398140101	0.8267391109330398	0.9009829510539447	0.8907118490173956	0.8451206559104308	0.9142492117875158	0.9227051370728657	0.9286820966543115	0.8978218802006783	0.8622025715384029	0.8470430044857299	0.8615202457378728	0.886530038186808	0.8774433356654449	0.7332846392001205	0.852884175211468	0.8682025845150515	0.8764463448441103	0.8649961423992096	0.9066176452159411	0.8312542273441225	0.7050855763842644	0.812391938045024	0.7576456759135235	0.8281522086924441	0.8196329951375944	0.8190426833353516	0.737936669397081	0.8405294159211538	0.8368463330920828	0.862731871519246	0.8461426995277557	0.8442496965410432	0.8413517671320547	0.825782965600503	0.8482901777482523	0.8583078003586468	0.8438277312833518	0.8136835184763139	0.83857770089677	0.8544515225734569	0.8913683838997242	0.7939981671017471	0.7775983161569747	0.8212107915345719	0.817061992972852	0.8043185392803893	0.8092512725059426	0.8105042677766638	0.7521449085062861	0.8660351058433788	0.8647099652733492	0.8676786699223188	0.8025414707519979	0.8000036422945218	0.9287160612802313	0.9257145369587079	0.9051827424539373	0.9334591398017339	0.782182231784271	0.9092064538584989	0.8830979261486344	0.9157829593933283	0.895659113772906	0.9222074032082851	0.8769318505789615	0.8843496131821086	0.8896270856911672	0.9574208136750885	0.8411934638659281	0.8487729993345394	0.7897231581710598	0.8923959053335665	0.9412363773931375	0.9508006349484509	0.957140219073265	0.9467368294096634	0.8781584920958306	0.9381577498823755	0.9679502586161132	1.0	0.9895331601696653	0.9512228564022842	0.9512419552802183	0.8034820080611124	0.796116764955375	0.8216460070956708	0.8391115157429795	0.813356403167612	0.8365782936722924	0.7617138465376881	0.8412354118249904	0.7790195333483426	0.8198694109298532	0.8194825195032396	0.8289467012250029	0.8225948539113612
je43kuriatari	0.8003899024823278	0.8937568674690336	0.8382056772378621	0.8461887061924788	0.8529299654997654	0.8484327589810241	0.850470217824474	0.8752827954896752	0.8802626380913093	0.8717684379744475	0.848340410082437	0.8692812431678867	0.7628118576886325	0.9331254955390725	0.8607798273318773	0.8002992595233263	0.8382841345781512	0.8346708512198584	0.851027296586837	0.9077450381974813	0.8882263440639654	0.857095474565393	0.9178080305237202	0.9280814831085648	0.9334593422409734	0.9030930689272385	0.8670339774980349	0.8572331338009246	0.8684061014388103	0.8953033280715524	0.8852674798460154	0.7587565447570498	0.8649207194116143	0.869730571375256	0.890505994756648	0.871853070618157	0.9125157851472987	0.8457815507632606	0.7124714934883875	0.8105130796468487	0.7914774076183784	0.8321361189164428	0.8236097175064734	0.8238474709317007	0.752062748429495	0.8449784888506198	0.8416909309444555	0.8681581738673927	0.8547780413383314	0.8489107350168197	0.8534044608362749	0.8351844523306159	0.852481345881031	0.8624594831092476	0.8537629759745247	0.8209052323368397	0.8435296665340954	0.8627348544368302	0.8943938828671609	0.8017233703975479	0.7834652884511626	0.8264283283099569	0.815524658290505	0.8100463686898722	0.8105817182611272	0.807922714937894	0.757683991280904	0.8600992780049904	0.8630029792944879	0.8648635565897671	0.8079702077789285	0.8090076705638007	0.9283593584835286	0.928877037126348	0.9073546921111181	0.9335916563401717	0.7884628417691737	0.9106468159825863	0.884888640695656	0.9160367297063625	0.894655232588417	0.9179793421125273	0.8756758105986965	0.886587188325108	0.8920231918890682	0.9579146588446763	0.8559422012114307	0.8375177976557127	0.786209486683279	0.8900507025533424	0.9512476073479987	0.9584858244423526	0.9575428798536827	0.9511311798200373	0.8782282467342885	0.9373902043669758	0.9728300784552799	0.9895331601696653	1.0	0.9428536762008263	0.952076100786995	0.8121630331156202	0.8011917216228641	0.8184361598494215	0.8388593620846532	0.8162744818459103	0.8414245357363834	0.7775671347218827	0.8467109284829619	0.7850832018495014	0.8324466692738616	0.8278681532317946	0.8350128529959461	0.8301924623541027
je44zanaki	0.831090111344881	0.8960012855928845	0.8770448430924761	0.8712948838692008	0.8718046153776742	0.8684757405280058	0.8775931834978858	0.8830707354183503	0.8833391464014336	0.9119225580844809	0.8948151441197814	0.8781189128920885	0.8235613886437693	0.9521304226140745	0.9041332851689667	0.7799190922679368	0.8139309093311952	0.8208691185835769	0.8739322083378207	0.9022669303473294	0.8928653328499669	0.8677912580987368	0.8953917134861404	0.9457277651851415	0.9383468594880106	0.9258227079918904	0.9001420555088322	0.8698773012519015	0.8899794140935471	0.9000298280812354	0.9177562880517036	0.7525577389212288	0.8763564828622102	0.8989355378910293	0.9099666668735645	0.8908746093851633	0.9022591465620378	0.8424086461598614	0.6981703428499243	0.8124728206559921	0.753769837644725	0.8342104845589304	0.8316116379648207	0.8335740681396283	0.7436734351963618	0.8954470203339476	0.9019819326968989	0.8995800167979084	0.8743789511967157	0.8791985240348626	0.8611165959114906	0.8706473647854693	0.8780435428147166	0.8693206692864681	0.8652515008543412	0.8710668225023833	0.8637878613630148	0.8592960415681213	0.8979677261047558	0.8354270358570378	0.7934743471343917	0.8359743034658773	0.838954834525246	0.8246146130213192	0.8192327950920929	0.8396904842844136	0.7908474059517984	0.9114588780608824	0.9036619660523171	0.8928647855674285	0.8554033315828004	0.8296622504760965	0.969603550278124	0.9594586493932555	0.9583501035511756	0.9668168629484037	0.8488728719042224	0.9445837325989508	0.9007183856134273	0.9307487953893384	0.9171348702892731	0.9328043811218071	0.8983029126466175	0.877357615984955	0.8636036572319621	0.9646204224438537	0.8547941855734706	0.8470099935691121	0.8107389394586234	0.9138779620331896	0.9384578511385789	0.9543649714233453	0.9491269770336436	0.9822350439742018	0.9078691172853247	0.9249514957787756	0.9392483634156986	0.9512228564022842	0.9428536762008263	1.0	0.9580357665620179	0.8354306905052571	0.8300110060002956	0.8305500849706494	0.8412332435622153	0.8384845186191194	0.8478831748061714	0.784049260365847	0.8470399946163154	0.7962494944330475	0.8272211549031865	0.8268698306777826	0.8372455744611431	0.8376622723075118
je45nata	0.8692191993420895	0.9138384883467721	0.8897921518807035	0.8944028859671372	0.8947174604298737	0.8894681469802748	0.8939456150876857	0.8980230495779881	0.8330694259539208	0.8648867015267283	0.8507159742966536	0.9057545676964668	0.749035315677899	0.9261986946031681	0.8589116093000094	0.8403625289282965	0.8842484969623244	0.8762833237304812	0.8824119122869588	0.871127852938613	0.8575884485066173	0.8481586358514258	0.8783795604884198	0.9072172256464104	0.9082719048717661	0.8815167995212724	0.8605511373599622	0.8372469985777554	0.8461875666569452	0.8942150479034752	0.8729949023241982	0.7932581587877284	0.8523157990585196	0.882459364509115	0.8965135942770633	0.8684729061111967	0.888625785882423	0.8216810463201439	0.7055262323154009	0.772537680608593	0.7613789857714025	0.7963325916562616	0.7667332493410485	0.7798683072289727	0.7402107679063711	0.8499234060410146	0.8525413430013016	0.8634984019630212	0.8567953793709792	0.8537921831832322	0.8632006511209015	0.8531040150660664	0.8720375377363745	0.8630789492337091	0.8714238699456208	0.8394684380589695	0.8580011055126894	0.8500208999026623	0.8641797418162062	0.7985113804751947	0.7459869781455564	0.7976870324289128	0.7828770195028049	0.7862863798595364	0.8274611288209757	0.7837232992968258	0.7641054604089366	0.8341504457790702	0.8344480120302189	0.8317083901868112	0.7810210768052531	0.771945615933172	0.9512466568712067	0.9495069694090814	0.9312585221525	0.9516684403127113	0.8247940646803976	0.9299644862235528	0.8666863415106012	0.9201149350704533	0.9017811493516356	0.9084796082171661	0.8811679791637488	0.8603461583791905	0.8699447086530722	0.94197480655703	0.8466435280444583	0.8328896957824528	0.7754737097098943	0.91899187212348	0.949645624483676	0.974872499317515	0.9843683178716633	0.9540257616011735	0.8541441292771467	0.9289371958416054	0.9154238624064397	0.9512419552802183	0.952076100786995	0.9580357665620179	1.0	0.8269791661204992	0.8063900980586272	0.8238661517331246	0.8422622474986055	0.8110919032135083	0.844625241523002	0.7931472194234953	0.871221357007175	0.7651121355477986	0.820456028727491	0.8127726224396894	0.8238086789510266	0.8183406441763491
n11manda	0.8776291913765871	0.7960871711201644	0.7634467932959523	0.7680438853062771	0.7753598984968478	0.769902224400543	0.7657119889175635	0.7909169613121075	0.8881516759771514	0.8785783776517974	0.8781359994483016	0.7688099990702735	0.8259600557929232	0.8748190207259662	0.8721329959338259	0.8061008142531135	0.7945818019212069	0.8011844273859027	0.8447691231213063	0.9048107743256296	0.9035785050114074	0.9192350233112873	0.9099277009743741	0.9128781074024044	0.9146469888899582	0.9204829367642617	0.9257976279212294	0.9059833377233125	0.920722007394591	0.9298124704411964	0.9007342333186391	0.8587349398466311	0.9414837188069056	0.9446982285266377	0.8963096184542932	0.9468753656653245	0.9391391965557696	0.9693482576018414	0.8715841162939573	0.9491193270441697	0.904903654036607	0.9507557236311189	0.9365457237885588	0.9341330836164703	0.9158530076242685	0.9097324605439221	0.9144880535535904	0.9415924865263318	0.9380842855165553	0.9260773632933266	0.9644003920318847	0.9643722078243019	0.9710603854304684	0.9642997387404759	0.9691461859576933	0.9805524440937161	0.9731494184361176	0.9535612385640895	0.955041825687944	0.9654006810881982	0.960584937645294	0.9684754218131827	0.948219609995047	0.9692319703005099	0.9788408464210335	0.9553656228973287	0.9743903318712627	0.8610179511242169	0.8868571639755171	0.9088940482727799	0.8802651962609311	0.9300244012458176	0.8921148491424205	0.9224044927876339	0.8888538387450111	0.8878327446150652	0.9626117199975447	0.9474728038259106	0.9576248452260625	0.9354925823868361	0.9480674548254563	0.9294351539541029	0.9583980499037876	0.9577603323281259	0.9502943129513578	0.8877220501138947	0.9106014984372917	0.943836557442556	0.938598545170058	0.8929242485463407	0.7650887288873482	0.7782575189427428	0.8027392475803858	0.8227364372397415	0.938833533341144	0.7226818229302774	0.782644324685118	0.8034820080611124	0.8121630331156202	0.8354306905052571	0.8269791661204992	1.0	0.9893201533835755	0.9790508085018672	0.9818393432670892	0.9825097846996372	0.9823410374791218	0.9597529345916301	0.974372980336763	0.9630574966412574	0.9802395958450667	0.9775730248787509	0.984331545665263	0.9856112968644847
