ID	Concept	Doculect	Value	Tokens
12487	faeces	JGYKoshin3	tə̀ⁿbʲɪ̃́ / ø	t ə ¹ ⁿb j ɪ̃ ⁵
12488	faeces	TELKoshin4	ⁿbʲɪ́ɲ / tə̀ⁿbʲɪ́ɲ	ⁿb j ɪ ⁵ ɲ
12489	faeces	KCSKung3	kə̀ɣʲə̂: / ʊ̀ɣʲə̂ː	k ə ¹ ɣ j əː ⁵¹
12490	faeces	NJSKung4	kə́ɣʲə̂ / ʊ́ɣʲə̂	k ə ⁵ ɣ j ə ⁵¹
12491	faeces	ZKGKung1	úɣyə́à / ḿɣyə́à	u ¹ ɣ j ə ⁵ a ¹
12492	faeces	BNMKung2	kə̀ɣyə̂ː / ʊ̀ɣyə̂ː	k ə ¹ ɣ j əː ⁵¹
12493	faeces	NMNMundabli3	ḿmbîn / ḿmbînbɪ́	m ⁵ m b i ⁵¹ n
12494	faeces	CENMundabli2	mbi᷇ːn / mbîːn	m b iː ¹³ n
12495	faeces	LFNMundabli1	mbîn / mbînbə́	m b i ⁵¹ n
12496	faeces	NINMundabli4	mbɪ᷇ːn / mbɪ᷇ːnbɛ́n	m b ɪː ⁵³ n
12497	faeces	NGTMunken3	ɪ́bə́n / kíbə̂nsə́~kíbə́lə̀sə́	ɪ ⁵ b ə ⁵ n
12498	faeces	NUNMunken4	kíbán~ábə́n / kɪ́bə́n	k i ⁵ b a ⁵ n
12499	faeces	NEAMunken1	ø / kɪ́bə́n	k ɪ ⁵ b ə ⁵ n
12500	faeces	TNTMunken2	kìbə́n /  kìbə́nkî	k i ¹ b ə ⁵ n
12501	faeces	MCANgun3	kə̀bɛ́n~àbɛ́n / kə̀mbò~ɪ̀bɛ́n	k ə ¹ b ɛ ⁵ n
12502	faeces	KBMNgun4	kə̀bɛ́n~kə̀bə̀n / bíbə́n	k ə ¹ b ɛ ⁵ n
12503	faeces	WCANgun1	kə̀bə́n ~ fìébə́n / bìbə́n ~ bǐbə́n	k ə ¹ b ə ⁵ n
12504	faeces	AOMNgun2	kə̀bɛ́n ~kə́bə́n / bìbɛ́n	k ə ¹ b ɛ ⁵ n
12505	faeces	APBMumfu1	ḿbyɛ᷇l / mbyɛ̂lbə́	m ⁵ b j ɛ ⁵³ l
12506	faeces	DNMMumfu2	m̀byə̂l~mbə̀lə̀ / mbyə̂lə̀bɛ́n~mbə̀lə̀	m ¹ b j ə ⁵¹ l
12507	faeces	BKBMashi2	bímbye᷇ː / ø	b i ⁵ m b j eː ⁵³
12508	faeces	KFKMashi1	bímbye᷇ː / ø	b i ⁵ m b j eː ⁵³
12509	faeces	ABSMissong1	kíbán / bíbán	k i ⁵ b a ⁵ n
12510	faeces	AGAMissong2	bìmbán / bìmbánmbī	b i ³ m b a ⁵ n
12512	rainbow	NVBAbar7	ɪ̀tsɪ̀ntsə̀m~ɪ̀tsɨ̀m / ɪ̀tsɪ́ntsə́mōkì	ɪ ¹ ts ɪ ¹ n ts ə ³ m
12513	rainbow	ECLAbar8	ɪ̀tsʊ́ŋ / kɪ̀tsʊ̀ŋò	ɪ ¹ ts ʊ ⁵ ŋ
12514	rainbow	NMAAbar1	ìtsə̀m / kɪ̀tsə̀mò	i ¹ ts ə ³ m
12515	rainbow	NACAbar2	ìtsə̂m / mə̀ntsə́mō ~kɪ̀tsə́mō	i ¹ ts ə ⁵¹ m
12516	rainbow	NEMAjumbu9	kə̀ⁿgʲâŋ / bə̀ⁿgʲâŋ	k ə ¹ n g j a ⁵¹ ŋ
12517	rainbow	KMNAjumbu2	kə̀ŋgyáŋ / bə̀ŋgyáŋ	k ə ¹ ŋ g j a ⁵ ŋ
12518	rainbow	KDCAjumbu10	kə̀ⁿgʲâŋ / bə̀ⁿgʲâŋ	k ə ¹ n g j a ⁵¹ ŋ
12519	rainbow	NNBBuu3	kə̀ntɪ́ntàhánə̄ / bə̀ntɪ́ntàhánə̄	k ə ¹ n t ɪ ⁵ n t a ¹ h a ⁵ n ə ³
12520	rainbow	MNJBuu4	wɪ́ŋ / kə́wɪ́ŋtə́	w ɪ ⁵ ŋ
12521	rainbow	KCYBuu2	kə̀ntɪ́ntàŋsə́nə́ / bə̀ntɪ́ntàŋsə́nə́	k ə ¹ n t ɪ ⁵ n t a ¹ ŋ s ə ⁵ n ə ⁵
12522	rainbow	KHKFang12	tsə̀mnə́ⁿbɘ̀ɣ / tsə̂mnə́ⁿbɘ̀ːɣ	ts ə ³ m n ə ⁵ ⁿb ɘ ¹ ɣ
12523	rainbow	DPNFang13	tsə̀mnə́ⁿbɨ̂ɣ / tsə̀mnə́ⁿbɨ̂ɣ~tsə̀m /tsə̀m	ts ə ³ m n ə ⁵ ⁿb ɨ ⁵¹ ɣ
12524	rainbow	KDVFang1	kə̀bàŋkə́bwə́lə́	k ə ¹ b a ¹ ŋ k ə ⁵ b w ə ⁵ l ə ⁵
12525	rainbow	KJSFang2	kə̀bàŋkə́bwə́lə́	k ə ¹ b a ¹ ŋ k ə ⁵ b w ə ⁵ l ə ⁵
12526	rainbow	JGYKoshin3	ɲʷàmʒʷàŋkə́ / ɲʷâmʒʷâŋkə́	ɲʷ a ³ m ʒʷ a ¹ ŋ k ə ⁵
12527	rainbow	TELKoshin4	ɲʷàmʒʷàːŋkə́ / ɲʷāmʒʷāŋkə́	ɲʷ a ³ m ʒʷ aː ¹ ŋ k ə ⁵
12528	rainbow	MRYKoshin2	ɲʷɒ̀mndʒwɑ̃̀kˣɨ́ /  gbɛ́yíkə̄kʷɛ́	ɲʷ ɒ ³ m n dʒ w ɑ̃ ¹ kx ɨ ⁵
12529	rainbow	KCSKung3	kʊ̀ŋgə́ʲ / sə̀kʊ̀ŋgə́ʲ	k ʊ ¹ ŋ g ə ⁵ j
12530	rainbow	NJSKung4	kʊ̀ŋgə́ʲ / sə̀kʊ̀ŋgə́ʲ	k ʊ ¹ ŋ g ə ⁵ j
12531	rainbow	NMNMundabli3	ḿndzʲâŋ / m̀ndzʲàŋ	m ⁵ n d z j a ⁵¹ ŋ
12532	rainbow	CENMundabli2	ndzə́àŋ / ndzə́àŋ	n d z ə ⁵ a ¹ ŋ
12533	rainbow	LFNMundabli1	n̄zāŋ / nzāŋbó	n ³ z a ³ ŋ
12534	rainbow	NINMundabli4	n̄ndzāŋ / n̄ndzáŋkō	n ³ n d z a ³ ŋ
12535	rainbow	NGTMunken3	ɪ̀fàmɪ̀ndʒɛ̂ / kífámɪ́ndʒɛ̂	ɪ ¹ f a ³ m ɪ ¹ n dʒ ɛ ⁵¹
12536	rainbow	NUNMunken4	ɪ̀fàmə̀ndʒé ~ àfàmə̀ndʒé/ kìfàmɛ̀ndʒé~bìfàmɛ̀ndʒé	ɪ ¹ f a ³ m ə ¹ n dʒ e ⁵
12537	rainbow	NEAMunken1	ɪ̀ʒyə̀ː / ø	ɪ ¹ ʒ j əː ¹
12538	rainbow	TNTMunken2	ɪ̀dʒɛ̀~ ɪ̀dʒìdʒɛ̀ /  kìdʒìdʒɛ̀rə̀ ~ kìdʒìdʒɛ̀lɛ̀	ɪ ¹ dʒ ɛ ¹
12539	rainbow	MCANgun3	ɪ́dʒɛ́~ɪ́dʒʲɛ́ / kə́dʒɛ́lə̄~ádʒʲɛ́lə̄	ɪ ⁵ dʒ ɛ ⁵
12540	rainbow	KBMNgun4	ɪ̀tsɪ́mə́ / kə́tsɪ́mə́	ɪ ¹ ts ɪ ⁵ m ə ⁵
12541	rainbow	WCANgun1	ɪ̀tʃîːmə́ / kə̀tʃîːmə́	ɪ ¹ tʃ iː ⁵¹ m ə ⁵
12542	rainbow	AOMNgun2	ɪ̀dʒyɛ̀ / kə́dʒyɛ̂	ɪ ¹ dʒ j ɛ ¹
12543	rainbow	APBMumfu1	ndʒa᷇ːŋ  / ndʒāːŋmə́~ndzàŋbə́	n dʒ aː ⁵³ ŋ
12544	rainbow	ABSMissong1	ʊ̀tʃʊ́m / bàntʃʊ́m	ʊ ¹ tʃ ʊ ⁵ m
12545	rainbow	AGAMissong2	ʊ́tʃʊ̂m / ʊ́tʃʊ̄mʊ́wú	ʊ ⁵ tʃ ʊ ¹⁵ m
12588	war	NVBAbar7	ìwôm / ìwómókî	i ¹ w o ⁵¹ m
12589	war	ECLAbar8	ìwòm / kìwòmò	i ¹ w o ³ m
12590	war	NMAAbar1	ìwôm / kìwòmò	i ¹ w o ⁵¹ m
12591	war	NACAbar2	ìwôm / kìwómō	i ¹ w o ⁵¹ m
12592	war	NEMAjumbu9	gʷɪ̀ɲ / kə́gʷɪ́ɲnə́	gʷ ɪ ¹ ɲ
12593	war	NVIAjumbu1	gwɪ̀n / kə́gwɪ̂ːlə̀	g w ɪ ¹ n
12594	war	KMNAjumbu2	gwèɲ~gwɪ̂ɲ / kə́gwɪ̂ɲ~kə́gwɪ́lə̀	g w e ¹ ɲ
12595	war	KDCAjumbu10	gʷɪ̀ɲ / kə́gʷɪ̂ːlə̄	gʷ ɪ ¹ ɲ
12596	war	NNBBuu3	dzʊ́m / ø ~ kə́dzʊ̂mtə́	d z ʊ ⁵ m
12597	war	MNJBuu4	dzóm / kə́dzómtə́	d z o ⁵ m
12598	war	KEMBuu1	dzʊ́m / kə́dzʊ́mtə́	d z ʊ ⁵ m
12599	war	KCYBuu2	dzʊ́m / kə́dzʊ́mtə́	d z ʊ ⁵ m
12600	war	KHKFang12	dzʊ̀m / bə̀dzʊ̀m	d z ʊ ³ m
12601	war	DPNFang13	dzʊ̀m / dzúm	d z ʊ ³ m
12602	war	JGYKoshin3	zʊ̀m / zʊ̂m	z ʊ ³ m
12603	war	TELKoshin4	zʊ̀m / zʊ̂m	z ʊ ³ m
12604	war	MRYKoshin2	dʒʊ̀m /  dʒâŋ	dʒ ʊ ³ m
12605	war	KCSKung3	tsàm / sə̀tsâm	ts a ³ m
12606	war	NJSKung4	tsàm / sə̀tsa᷇ːm	ts a ³ m
12607	war	ZKGKung1	tsàm / sə́tsa᷇ːm	ts a ³ m
12608	war	BNMKung2	tsàm / sə́tsa᷇ːm ~  sə́tsáːm	ts a ³ m
12609	war	NMNMundabli3	dzɔ̄m ~ dzɔ̌ːm / dzɔ̄m	d z ɔ ³ m
12610	war	CENMundabli2	dzɒ̄ɦm / dzɒ̄ɦm	d z ɒ ³ ɦ m
12611	war	LFNMundabli1	dzwɔ́m / dzwɔ̄myɛ́n	d z w ɔ ⁵ m
12612	war	NINMundabli4	dzɔ̄m / dzɔ̄myó	d z ɔ ³ m
12613	war	NGTMunken3	ɪ̀wʊ̀m / kíwʊ́mə̄	ɪ ¹ w ʊ ³ m
12614	war	NUNMunken4	ɪ̀wʊ̂m / kíwʊ́mə̄	ɪ ¹ w ʊ ¹⁵ m
12615	war	NEAMunken1	ìwʊ̂m / kɪ̀wʊ̀mə̀	i ¹ w ʊ ¹⁵ m
12616	war	TNTMunken2	ɪ̀wʊ̀m / kɪ̀wʊ̀mə̀	ɪ ¹ w ʊ ³ m
12617	war	MCANgun3	ìwɔ́m / kə̀wɔ́mə̄	i ¹ w ɔ ⁵ m
12618	war	KBMNgun4	ìwóm / áwóm~kə̀wómə́	i ¹ w o ⁵ m
12619	war	WCANgun1	ɪ̀wɔ́m / kə̀wɔ́m	ɪ ¹ w ɔ ⁵ m
12620	war	AOMNgun2	ɪ̀wóm / kə̀wómò ~kə̀wómə̀	ɪ ¹ w o ⁵ m
12621	war	APBMumfu1	dzɔ̄ːm / dzɔ̄myə̄	d z ɔː ³ m
12622	war	DNMMumfu2	zɔ́m / ø	z ɔ ⁵ m
12623	war	BKBMashi2	dzə̄m / dzə́m	d z ə ³ m
12624	war	KFKMashi1	dzə̄m / dzə́m	d z ə ³ m
12625	war	ABSMissong1	ìzóm / kízómnə̂	i ¹ z o ⁵ m
12626	war	AGAMissong2	ìzóm / ɪ̀zómyí	i ¹ z o ⁵ m
12808	name	NVBAbar7	ɪ́yâː / àya~ɪ̀yàːyɛ́	ɪ ⁵ j aː ⁵¹
12809	name	ECLAbar8	ìjà / kìyà~ǹjʲā~ǹjʲà	i ¹ j a ¹
12810	name	NMAAbar1	ɪ̀yà / mwɪ̀nyà	ɪ ¹ j a ¹
12811	name	NACAbar2	ɪ̀yà / mə̀nyà	ɪ ¹ j a ¹
12812	name	NEMAjumbu9	m̩̀ⁿdzɪ́ɲ / ḿ̩ⁿdzɪ́ɲmə̄	m ¹ ⁿd z ɪ ⁵ ɲ
12813	name	NVIAjumbu1	ə̀mdzɪ᷇ːn / ə̀mə̀ndzɪ́n ~	ə ³ m d z ɪː ⁵³ n
12814	name	KMNAjumbu2	fə́dzɪ́ɲ / m̀dzɪ́ɲ	f ə ⁵ d z ɪ ⁵ ɲ
12815	name	KDCAjumbu10	m̩̀ⁿdzɪ́ɲ / m̩̀ⁿdzɪ́ɲ~m̩̀ⁿdzɪ́ɲnə̀~mə̀ⁿdzɪ́ɲ	m ¹ ⁿd z ɪ ⁵ ɲ
12816	name	NNBBuu3	yí / kə́yîːtə́ ~ kə́yîːtə́nə́	j i ⁵
12817	name	MNJBuu4	yí / kə̀yíːtə́	j i ⁵
12818	name	KEMBuu1	yí / kə̀yìːtə̂	j i ⁵
12819	name	KCYBuu2	yí / kə́yítə̄	j i ⁵
12820	name	KHKFang12	wə́lə́ / tə̀jə́lə̄	w ə ⁵ l ə ⁵
12821	name	DPNFang13	wə́lə̄ / tə̀jə́lə̄	w ə ⁵ l ə ³
12822	name	KDVFang1	wə́lə̄ / tə̀yə́lə̄	w ə ⁵ l ə ³
12823	name	KJSFang2	wə́lə̄ / tə̀wə́lə̄	w ə ⁵ l ə ³
12824	name	JGYKoshin3	wə̄ / dʒə̄	w ə ³
12825	name	TELKoshin4	wə̄ / dʒə́	w ə ³
12826	name	MRYKoshin2	wə̄ /  dʒə̄	w ə ³
12827	name	KCSKung3	ɪ́zə́s / ə̀zə́s	ɪ ⁵ z ə ⁵ s
12828	name	NJSKung4	ɪ́zə́s / ə̀zə́s	ɪ ⁵ z ə ⁵ s
12829	name	ZKGKung1	ɪ̀zə́s / sə̀zə́s	ɪ ¹ z ə ⁵ s
12830	name	BNMKung2	ìzə́s / sə̀zə́s	i ¹ z ə ⁵ s
12831	name	NMNMundabli3	mán / mán	m a ⁵ n
12832	name	CENMundabli2	mán / mán mō	m a ⁵ n
12833	name	LFNMundabli1	mān / mânbǒ	m a ³ n
12834	name	NINMundabli4	mān / mánmɛ́n ~mán	m a ³ n
12835	name	NGTMunken3	ɪ́yám / áyámàsə́	ɪ ⁵ j a ⁵ m
12836	name	NUNMunken4	ɪ́yám / ɪ́yámə́~àyàmə̀	ɪ ⁵ j a ⁵ m
12837	name	NEAMunken1	ɪ́yám / áyám	ɪ ⁵ j a ⁵ m
12838	name	TNTMunken2	ìyám / àyám	i ¹ j a ⁵ m
12839	name	MCANgun3	ɪ̀jà / bìjà~àjà	ɪ ¹ j a ¹
12840	name	KBMNgun4	ɪ̀jà / àjà	ɪ ¹ j a ¹
12841	name	WCANgun1	ɪ́yâː / kə̀yɑ̀rə̀ ~ íyá / áyá	ɪ ⁵ j aː ⁵¹
12842	name	AOMNgun2	ɪ̀yìà / àyìà	ɪ ¹ j i ¹ a ¹
12843	name	APBMumfu1	mán / mán~mánbə̌	m a ⁵ n
12844	name	DNMMumfu2	mám / mámɛ́n	m a ⁵ m
12845	name	BKBMashi2	yē / yéŋ	j e ³
12846	name	KFKMashi1	yìé / yɛ́ŋ ~ yə́ŋ	j i ¹ e ⁵
12847	name	ABSMissong1	ìyʲɛ̀ / áyʲɛ̂	i ¹ j j ɛ ¹
12848	name	AGAMissong2	ɪ́yíɛ̀ / áyíɛ́wū	ɪ ⁵ j i ⁵ ɛ ¹
12912	story	NVBAbar7	kə̀ⁿdʲɔ̂ŋ~àⁿdʲɔ́ŋ / bìⁿdʲɔ̂ŋ~ìⁿdʲɔ̂ŋ	k ə ¹ ⁿd j ɔ ⁵¹ ŋ
12913	story	ECLAbar8	kə̀ⁿdʲɔ̂ŋ / bìⁿdʲɔ̂ŋ	k ə ¹ ⁿd j ɔ ⁵¹ ŋ
12914	story	NMAAbar1	kéndyɔ̂ŋ / bìndyɔ̂ŋ	k e ⁵ n d j ɔ ⁵¹ ŋ
12915	story	NACAbar2	kə̀ndyɔ̂ŋ / bìndyɔ̂ŋ	k ə ¹ n d j ɔ ⁵¹ ŋ
12916	story	NEMAjumbu9	fə̀máⁿgálē / m̩̀máⁿgálē	f ə ³ m a ⁵ n g a ⁵ l e ³
12917	story	NVIAjumbu1	máŋgásē~sɪ̀ŋgásé / ə̀bə̀máŋgásē~	m a ⁵ ŋ g a ⁵ s e ³
12918	story	KMNAjumbu2	fə̀máŋgásə̄ / m̀máŋgásə̄	f ə ³ m a ⁵ ŋ g a ⁵ s ə ³
12919	story	KDCAjumbu10	ŋʷɪ̂ɲfə́mŋ̩́kə́lə́ / ŋʷɪ̂ɲfə́mŋ̩́kə́lə́	ŋʷ ɪ ⁵¹ ɲ f ə ⁵ m ŋ ⁵ k ə ⁵ l ə ⁵
12920	story	NNBBuu3	ŋ̀kêː / bə̀ŋkêː	ŋ ¹ k eː ⁵¹
12921	story	MNJBuu4	ŋke᷇ː / bə̀ŋke᷇ː	ŋ k eː ⁵³
12922	story	KEMBuu1	ŋkêː / bə̀ŋkêː	ŋ k eː ⁵¹
12923	story	KCYBuu2	ŋkêː / bə̀ŋkêː	ŋ k eː ⁵¹
12924	story	KHKFang12	kə̀tə̌ːm / bə̀tə̌ːm	k ə ¹ t əː ¹⁵ m
12925	story	DPNFang13	kə̀tə̌ːm / bə̀tə̌ːm	k ə ¹ t əː ¹⁵ m
12926	story	KDVFang1	kə̀tə̌m / bə̀tə̌m	k ə ¹ t ə ¹⁵ m
12927	story	KJSFang2	kə̀tə̌m / bə̀tə̌m	k ə ¹ t ə ¹⁵ m
12928	story	JGYKoshin3	kə̄tɥʊ́m / bə̄tɥʊ́m	k ə ³ t ɥ ʊ ⁵ m
12929	story	TELKoshin4	kə̄tʃʊ̀m / bə́tʃʊ᷇ːm	k ə ³ tʃ ʊ ³ m
12930	story	KCSKung3	fə́ʒîʒʲə̀ / m̀ʒîʒʲə̀	f ə ⁵ ʒ i ⁵¹ ʒ j ə ¹
12931	story	NJSKung4	fə́ʒîʒʲə̀ / ə́ʒîʒʲə̀	f ə ⁵ ʒ i ⁵¹ ʒ j ə ¹
12932	story	ZKGKung1	fə́ʒyə̂ʒyə̀ / ḿʒyə̂ʒyə̀~mə́nʒyə̂ʒyə̀	f ə ⁵ ʒ j ə ⁵¹ ʒ j ə ¹
12933	story	BNMKung2	fə́ʒyə̂ʒyə̀ː / ḿʒyə̂ʒyə̀ː	f ə ⁵ ʒ j ə ⁵¹ ʒ j əː ¹
12934	story	NMNMundabli3	kpɨ́n / kpɨ́n	kp ɨ ⁵ n
12935	story	CENMundabli2	kpɪ́n / kpɪ́n	kp ɪ ⁵ n
12936	story	LFNMundabli1	kpə̄n / kpə̄nbɛ́n	kp ə ³ n
12937	story	NINMundabli4	kpɪ́n / kpɪ́nbó	kp ɪ ⁵ n
12938	story	NGTMunken3	ágʲə́m / bígʲə́m	a ⁵ g j ə ⁵ m
12939	story	NUNMunken4	àŋgʲɔ̂ŋ / bìŋgʲɔ̂ŋ	a ¹ ŋ g j ɔ ⁵¹ ŋ
12940	story	NEAMunken1	àŋgyɔ̂ŋ / bìŋgyɔ̂ŋ	a ¹ ŋ g j ɔ ⁵¹ ŋ
12941	story	TNTMunken2	àŋgyɔ̂ŋ / bìŋgyɔ̂ŋ	a ¹ ŋ g j ɔ ⁵¹ ŋ
12942	story	MCANgun3	kə̀ⁿdʲɔ́ŋ~àⁿdʲɔ́ŋ / bìⁿdʲɔ́ŋ~ɪ̀ⁿdʲɔ́ŋ	k ə ¹ ⁿd j ɔ ⁵ ŋ
12943	story	KBMNgun4	kə̀ⁿdʲɔ̂ŋ / bìⁿdʲɔ̂ŋ~bɛ̀ⁿdʲɔ̌ŋ	k ə ¹ ⁿd j ɔ ⁵¹ ŋ
12944	story	WCANgun1	ɪ̀lɛ́n / bìndyɔ̂ŋ ~kə̀ndyɔ̂ŋ / bìndyɔ̂ŋ	ɪ ¹ l ɛ ⁵ n
12945	story	AOMNgun2	kə̀ndyɔ̂ŋ / bìndyɔ̂ŋ	k ə ¹ n d j ɔ ⁵¹ ŋ
12946	story	APBMumfu1	kpʊ́n / kpʊ̄nbə́	kp ʊ ⁵ n
12947	story	DNMMumfu2	kpón / ø	kp o ⁵ n
12948	story	BKBMashi2	ǹtèːfí / bʊ̀ntèːfí	n ¹ t eː ¹ f i ⁵
12949	story	KFKMashi1	àtʃɔ̌ːm / bìtʃɔ̌ːm	a ¹ tʃ ɔː ¹⁵ m
12950	story	ABSMissong1	ìkpùnə́ / kìkpùnə́	i ¹ kp u ¹ n ə ⁵
12951	story	AGAMissong2	ìkpʊ́nə́ / kɪ̀kpʊ́nə́kɪ̄	i ¹ kp ʊ ⁵ n ə ⁵
13237	case (court) (n)	NVBAbar7	ʊ̀sákó / ánsákómʷɪ̂	ʊ ¹ s a ⁵ k o ⁵
13238	case (court) (n)	ECLAbar8	ʊ̀sákkó / kìsákkó~ʊ̀sákkó	ʊ ¹ s a ⁵ k k o ⁵
13239	case (court) (n)	NEMAjumbu9	ⁿsáʔ / àⁿsáʔ	n s a ⁵ ʔ
13240	case (court) (n)	NVIAjumbu1	ǹsáʔ / ànsáʔ	n ¹ s a ⁵ ʔ
13241	case (court) (n)	KMNAjumbu2	sáʔ / ànsáʔ	s a ⁵ ʔ
13242	case (court) (n)	KDCAjumbu10	ⁿsáʔ / àⁿsáʔ	n s a ⁵ ʔ
13243	case (court) (n)	NNBBuu3	sákə́ / kə̀sákə́nə̄	s a ⁵ k ə ⁵
13244	case (court) (n)	MNJBuu4	sákə́ / kə̀sákə́nə́	s a ⁵ k ə ⁵
13245	case (court) (n)	KEMBuu1	sākə́ / kə̀sákə́nə́	s a ³ k ə ⁵
13246	case (court) (n)	KCYBuu2	sákə́ / kə́sákə̀nə́	s a ⁵ k ə ⁵
13247	case (court) (n)	KHKFang12	ta᷇ːŋ / mə́ntɛ̀ːŋô	t aː ⁵³ ŋ
13248	case (court) (n)	DPNFang13	táŋ / tə̀táŋkə̄~tə̀tɛ̄ŋkə̄	t a ⁵ ŋ
13249	case (court) (n)	KDVFang1	ta᷇ŋ / tə̄tɛ́ŋkə̄	t a ⁵³ ŋ
13250	case (court) (n)	KJSFang2	ta᷇ŋ / tə̄tɛ́ŋkə̄	t a ⁵³ ŋ
13251	case (court) (n)	JGYKoshin3	sʲá / tə̀sʲá	s j a ⁵
13252	case (court) (n)	TELKoshin4	sʲá / tə̀sʲá	s j a ⁵
13253	case (court) (n)	MRYKoshin2	syá /  tómʷɪ̂	s j a ⁵
13254	case (court) (n)	KCSKung3	sāʔ / sə̄sāʔ	s a ³ ʔ
13255	case (court) (n)	NJSKung4	sāʔ / sə́sáʔ	s a ³ ʔ
13256	case (court) (n)	ZKGKung1	lʊ́ʔʊ́báō / lúʔsə́bâːsə́	l ʊ ⁵ ʔ ʊ ⁵ b a ⁵ o ³
13257	case (court) (n)	NMNMundabli3	sá / sá	s a ⁵
13258	case (court) (n)	CENMundabli2	sāɦ / sáɦ	s a ³ ɦ
13259	case (court) (n)	LFNMundabli1	sā / sāːko	s a ³
13260	case (court) (n)	NINMundabli4	sɑ́ʰ / sɑ́ʰkó ~sɑ́ʰə̄	s ɑ ⁵ h
13261	case (court) (n)	NGTMunken3	ʊ̀só / kísólə́	ʊ ¹ s o ⁵
13262	case (court) (n)	NUNMunken4	ámɥʊ́ / bìmɥʊ́	a ⁵ m ɥ ʊ ⁵
13263	case (court) (n)	NEAMunken1	úsɔ́ / bə̀ʊ́sɔ̂ː ~ kɪ́sɔ́lə́	u ¹ s ɔ ⁵
13264	case (court) (n)	TNTMunken2	ʊ̀sɔ́ / kìsɔ́lə́	ʊ ¹ s ɔ ⁵
13265	case (court) (n)	MCANgun3	ʊ̀só / bìʊ̀só ~ àsó	ʊ ¹ s o ⁵
13266	case (court) (n)	KBMNgun4	ʊ̀sɔ́~ʊ̀só / mʊ́nsɔ́ː~kə̀sólə́	ʊ ¹ s ɔ ⁵
13267	case (court) (n)	WCANgun1	ʊ́sɔ́ / kə́sɔ́rə́ ~kə̀sɔ́kə́	ʊ ⁵ s ɔ ⁵
13268	case (court) (n)	AOMNgun2	ʊ̀sɔ ~ʊsùɔ / àsʊ́á ~àsʊ̀ɔ̀ ~kə́sɔ́ː	ʊ ¹ s ɔ ³
13269	case (court) (n)	APBMumfu1	sáʔ / sáʔáwə́	s a ⁵ ʔ
13270	case (court) (n)	DNMMumfu2	sáʔá~sáʔ / sáʔákə́	s a ⁵ ʔ a ⁵
13271	case (court) (n)	BKBMashi2	nsàk / bʊ̀nsàk	n s a ¹ k
13272	case (court) (n)	KFKMashi1	nsâk / bʊ̀nsák	n s a ⁵¹ k
13273	case (court) (n)	ABSMissong1	kìláŋ / bìláŋ	k i ¹ l a ⁵ ŋ
13274	case (court) (n)	AGAMissong2	ʊ́sɔ́ː ~kɪ́sɔ́ːlə́ / ʊ̀sɔ́wū	ʊ ⁵ s ɔː ⁵
13351	work (n)	NVBAbar7	ɪ̀fə̀ló / ɪ́fə́lə́kî	ɪ ¹ f ə ¹ l o ⁵
13352	work (n)	ECLAbar8	ɪ̀fə̀lló / kīfə́llō	ɪ ¹ f ə ¹ l l o ⁵
13353	work (n)	NEMAjumbu9	kə̀fʷâʔ / bə̀fʷâʔ	k ə ¹ fʷ a ⁵¹ ʔ
13354	work (n)	NVIAjumbu1	kə̀fwâʔ / bə̀fwâʔ	k ə ¹ f w a ⁵¹ ʔ
13355	work (n)	KMNAjumbu2	fwàʔ / bə̀fwâʔ~kə̀fwâʔ / bə̀fwâʔ	f w a ¹ ʔ
13356	work (n)	KDCAjumbu10	kə̀fʷâʔ / bə́fʷâʔ	k ə ¹ fʷ a ⁵¹ ʔ
13357	work (n)	NNBBuu3	nɪ̌ːm / kə̄nɪ́ːmtə̄	n ɪː ¹⁵ m
13358	work (n)	MNJBuu4	něm~nɪ̌m / kə̀némtə́~kə̀nɪ́mtə́	n e ¹⁵ m
13359	work (n)	KEMBuu1	nɪ̌ːm / kə́nɪ́mtə́	n ɪː ¹⁵ m
13360	work (n)	KCYBuu2	kə́fwa᷇ː / bə́fwa᷇ː	k ə ⁵ f w aː ⁵³
13361	work (n)	KHKFang12	lɪ̀m /tə̀lɪ́m	l ɪ ³ m
13362	work (n)	DPNFang13	lìm /tə̀límkpə́	l i ³ m
13363	work (n)	JGYKoshin3	nə̀m / nə̂m	n ə ³ m
13364	work (n)	TELKoshin4	nə̀m / nə̂m	n ə ³ m
13365	work (n)	KCSKung3	ìfʷâʔ / sə̀fʷâʔ	i ¹ fʷ a ⁵¹ ʔ
13366	work (n)	NJSKung4	kə̀fʷâʔ / sə̀fʷâʔ	k ə ¹ fʷ a ⁵¹ ʔ
13367	work (n)	NMNMundabli3	nàm / nâm	n a ³ m
13368	work (n)	CENMundabli2	nàːm / nâːm	n aː ¹ m
13369	work (n)	LFNMundabli1	nàːm / nɑ̀myə́	n aː ¹ m
13370	work (n)	NINMundabli4	māːm / māːmyə́	m aː ³ m
13371	work (n)	NGTMunken3	ɪ̀ʃə̀lə́ / kíʃə́lə̄	ɪ ¹ ʃ ə ¹ l ə ⁵
13372	work (n)	NUNMunken4	ɪ̀ʃə̀lə́ / kíʃə́lə̄	ɪ ¹ ʃ ə ¹ l ə ⁵
13373	work (n)	NEAMunken1	ɪ̀ʃə̀lə́ / kɪ̀ʃə́lə̄ ~	ɪ ¹ ʃ ə ¹ l ə ⁵
