	air_1	animal_22	axe_55	bag_67	basket_105	bird_217	bitter leaf_219	book_303	breast_354	bridge_390	broom_409	camwood_428	cat_511	caterpillar_522	chief_582	child_599	corn_669	cow, cattle_683	crab_698	cricket_705	cup_739	cutlass_780	dance_820	deity, god, God_853	devil_871	dog_904	dust_989	ear_1008	eye_1056	faeces_1084	farm_1136	father_1148	fence_1202	fire_1215	fireside_1245	forest_1309	fowl_1356	fowl_1361	friend_1408	goat_1466	gong_1480	grass_1484	grave_1542	gun_1549	hailstone_1573	hair_1623	hand_1639	head_1659	headpad_1667	heart_1684	horse_1805	house_1806	intestine_1825	jaw_1866	ladder_1911	ladder_1904	leaf_1912	medicine_1943	monkey_1966	mother_2027	mouth_2049	name_2122	nose_2143	nose_2144	owl_2219	palm nut_2254	person_2427	pineapple_2453	place_2491	plantain_2539	potato_2605	raffia bamboo_2619	raffia bamboo_2637	rain_2658	road_2704	rope_2787	sand_2834	sand_2837	seed_2851	sheep_2902	sieve_2946	smoke_3013	soap_3080	song_3176	stomach_3276	stone_3317	stone_3315	toilet_3519	tongue_3585	tooth_3597	tree_3640	umbrella_3645	war_3690	war_3691	work (n)_3785	xylophone_3799	yam_3836
hailstone_1573	0.11904761904761904	0.43333333333333335	0.3958333333333333	0.16279069767441862	0.041666666666666664	0.3125	0.23809523809523808	0.3023255813953488	0.42857142857142855	0.17073170731707318	0.023809523809523808	0.024390243902439025	0.20930232558139536	0.16666666666666666	0.2558139534883721	0.34615384615384615	0.023255813953488372	0.2608695652173913	0.29411764705882354	0.023809523809523808	0.10256410256410256	0.07692307692307693	0.4411764705882353	0.25	0.18604651162790697	0.023809523809523808	0.11904761904761904	0.2916666666666667	0.023809523809523808	0.18181818181818182	0.5555555555555556	0.40540540540540543	0.5666666666666667	0.022222222222222223	0.30303030303030304	0.34146341463414637	0.023809523809523808	0.8	0.75	0.023255813953488372	0.4117647058823529	0.16279069767441862	0.3958333333333333	0.024390243902439025	0.0	0.20930232558139536	0.11363636363636363	0.023255813953488372	0.22727272727272727	0.32653061224489793	0.17777777777777778	0.023255813953488372	0.125	0.34375	0.08695652173913043	0.5357142857142857	0.022727272727272728	0.19148936170212766	0.41935483870967744	0.3673469387755102	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.6428571428571429	0.10526315789473684	0.022727272727272728	0.024390243902439025	0.0975609756097561	0.09090909090909091	0.5555555555555556	0.11904761904761904	0.024390243902439025	0.5555555555555556	0.023255813953488372	0.6923076923076923	0.53125	0.04878048780487805	0.6296296296296297	0.4411764705882353	0.3	0.35714285714285715	0.3953488372093023	0.22448979591836735	0.2826086956521739	0.25	0.022222222222222223	0.6538461538461539	0.024390243902439025	0.4489795918367347	0.08333333333333333	0.1951219512195122	0.32558139534883723	0.023255813953488372	0.5666666666666667	0.4827586206896552	0.16666666666666666	0.11627906976744186
hair_1623	0.8333333333333334	0.13333333333333333	0.6666666666666666	0.48717948717948717	0.5263157894736842	0.5434782608695652	0.6666666666666666	0.5609756097560976	0.625	0.47368421052631576	0.7	0.5625	0.7142857142857143	0.6285714285714286	0.47619047619047616	0.625	0.7333333333333333	0.6097560975609756	0.3333333333333333	0.7	0.6451612903225806	0.47058823529411764	0.2391304347826087	0.7058823529411765	0.7878787878787878	0.7	0.8333333333333334	0.7073170731707317	0.7	0.8181818181818182	0.13636363636363635	0.5	0.1702127659574468	0.5882352941176471	0.34210526315789475	0.5365853658536586	0.7	0.17777777777777778	0.16326530612244897	0.7333333333333333	0.3333333333333333	0.7575757575757576	0.6304347826086957	0.47058823529411764	0.20930232558139536	0.0	0.6764705882352942	0.7333333333333333	0.5897435897435898	0.5208333333333334	0.6052631578947368	0.7333333333333333	0.7666666666666667	0.275	0.7058823529411765	0.13333333333333333	0.7096774193548387	0.6	0.13043478260869565	0.5957446808510638	0.7333333333333333	0.7333333333333333	0.7333333333333333	0.17391304347826086	0.6666666666666666	0.6060606060606061	0.6666666666666666	0.7666666666666667	0.6470588235294118	0.13636363636363635	0.4473684210526316	0.6666666666666666	0.19047619047619047	0.7333333333333333	0.15555555555555556	0.09615384615384616	0.59375	0.13043478260869565	0.35714285714285715	0.42857142857142855	0.625	0.7	0.6585365853658537	0.7631578947368421	0.6578947368421053	0.6875	0.1590909090909091	0.5625	0.6122448979591837	0.6216216216216216	0.5405405405405406	0.5853658536585366	0.7333333333333333	0.14583333333333334	0.24390243902439024	0.3888888888888889	0.8666666666666667
hand_1639	0.6774193548387096	0.06666666666666667	0.5	0.71875	0.5714285714285714	0.5111111111111111	0.6285714285714286	0.4878048780487805	0.5625	0.5142857142857142	0.7777777777777778	0.6206896551724138	0.7272727272727273	0.6363636363636364	0.5526315789473685	0.47058823529411764	0.8148148148148148	0.575	0.2564102564102564	0.7777777777777778	0.6	0.6785714285714286	0.2	0.5714285714285714	0.696969696969697	0.7777777777777778	0.6774193548387096	0.675	0.7777777777777778	0.7272727272727273	0.044444444444444446	0.35714285714285715	0.08333333333333333	0.6451612903225806	0.2631578947368421	0.4634146341463415	0.7777777777777778	0.1111111111111111	0.10204081632653061	0.8148148148148148	0.2926829268292683	0.71875	0.5319148936170213	0.5161290322580645	0.11363636363636363	0.6764705882352942	0.0	0.8148148148148148	0.5945945945945946	0.48936170212765956	0.5263157894736842	0.8148148148148148	0.6129032258064516	0.14285714285714285	0.71875	0.02127659574468085	0.7857142857142857	0.525	0.06521739130434782	0.5319148936170213	0.8148148148148148	0.8148148148148148	0.8148148148148148	0.04081632653061224	0.5666666666666667	0.6666666666666666	0.7407407407407407	0.6666666666666666	0.8928571428571429	0.044444444444444446	0.625	0.7407407407407407	0.044444444444444446	0.8148148148148148	0.11363636363636363	0.10204081632653061	0.7142857142857143	0.08888888888888889	0.2857142857142857	0.3902439024390244	0.4090909090909091	0.5116279069767442	0.7105263157894737	0.5238095238095238	0.6216216216216216	0.7586206896551724	0.06666666666666667	0.6206896551724138	0.5510204081632653	0.7272727272727273	0.7419354838709677	0.55	0.8148148148148148	0.061224489795918366	0.2	0.6206896551724138	0.7096774193548387
head_1659	0.8076923076923077	0.0	0.4888888888888889	0.5625	0.6666666666666666	0.4	0.625	0.4	0.4583333333333333	0.45454545454545453	0.9545454545454546	0.75	0.6774193548387096	0.5806451612903226	0.4594594594594595	0.4583333333333333	1.0	0.6111111111111112	0.1891891891891892	0.9545454545454546	0.72	0.6153846153846154	0.11363636363636363	0.5625	0.7	0.9545454545454546	0.8076923076923077	0.55	0.9545454545454546	0.7333333333333333	0.0	0.3333333333333333	0.021739130434782608	0.7692307692307693	0.19444444444444445	0.375	0.9545454545454546	0.0	0.0	1.0	0.17073170731707318	0.7241379310344828	0.4888888888888889	0.6153846153846154	0.023255813953488372	0.7333333333333333	0.8148148148148148	0.0	0.5428571428571428	0.4444444444444444	0.5142857142857142	1.0	0.7307692307692307	0.10256410256410256	0.7857142857142857	0.0	0.9565217391304348	0.5135135135135135	0.0	0.45652173913043476	1.0	1.0	1.0	0.0	0.68	0.8	0.9090909090909091	0.8	0.8461538461538461	0.0	0.5666666666666667	0.9090909090909091	0.0	1.0	0.0	0.0	0.7916666666666666	0.0	0.225	0.3684210526315789	0.46153846153846156	0.5	0.5789473684210527	0.5945945945945946	0.4864864864864865	0.9166666666666666	0.0	0.75	0.4489795918367347	0.7333333333333333	0.5806451612903226	0.425	1.0	0.0	0.13157894736842105	0.4482758620689655	0.8461538461538461
headpad_1667	0.6764705882352942	0.2619047619047619	0.5098039215686274	0.5384615384615384	0.5	0.5208333333333334	0.5897435897435898	0.4666666666666667	0.6	0.48717948717948717	0.5142857142857142	0.5757575757575758	0.8235294117647058	0.7352941176470589	0.45454545454545453	0.5384615384615384	0.5428571428571428	0.5454545454545454	0.42105263157894735	0.5142857142857142	0.39473684210526316	0.4857142857142857	0.3111111111111111	0.42857142857142855	0.6052631578947368	0.5142857142857142	0.6285714285714286	0.6744186046511628	0.5588235294117647	0.5897435897435898	0.15555555555555556	0.4090909090909091	0.26666666666666666	0.5555555555555556	0.4722222222222222	0.5116279069767442	0.5142857142857142	0.25	0.22916666666666666	0.5428571428571428	0.38095238095238093	0.5789473684210527	0.6382978723404256	0.4444444444444444	0.22727272727272727	0.5897435897435898	0.5945945945945946	0.5428571428571428	0.0	0.5957446808510638	0.5	0.5428571428571428	0.6176470588235294	0.15217391304347827	0.5384615384615384	0.15217391304347827	0.5277777777777778	0.6097560975609756	0.2857142857142857	0.5714285714285714	0.5428571428571428	0.5428571428571428	0.5428571428571428	0.14285714285714285	0.4857142857142857	0.5277777777777778	0.4857142857142857	0.6176470588235294	0.6571428571428571	0.15555555555555556	0.46153846153846156	0.5294117647058824	0.13043478260869565	0.5428571428571428	0.22727272727272727	0.20408163265306123	0.5142857142857142	0.2558139534883721	0.475	0.37777777777777777	0.5227272727272727	0.5555555555555556	0.7073170731707317	0.5	0.6666666666666666	0.5555555555555556	0.2926829268292683	0.5757575757575758	0.5882352941176471	0.5121951219512195	0.5128205128205128	0.5581395348837209	0.5428571428571428	0.29545454545454547	0.39473684210526316	0.4444444444444444	0.6571428571428571
heart_1684	0.44680851063829785	0.3617021276595745	0.6923076923076923	0.4791666666666667	0.5106382978723404	0.5849056603773585	0.5208333333333334	0.5098039215686274	0.75	0.5	0.4222222222222222	0.4	0.5531914893617021	0.48936170212765956	0.5306122448979592	0.7169811320754716	0.4444444444444444	0.717391304347826	0.41304347826086957	0.4222222222222222	0.4222222222222222	0.46511627906976744	0.42857142857142855	0.39215686274509803	0.4117647058823529	0.4222222222222222	0.44680851063829785	0.6274509803921569	0.4222222222222222	0.43137254901960786	0.26	0.4897959183673469	0.44680851063829785	0.45652173913043476	0.4222222222222222	0.46153846153846156	0.4222222222222222	0.3469387755102041	0.4	0.4444444444444444	0.38	0.42	0.8333333333333334	0.4	0.32653061224489793	0.5208333333333334	0.48936170212765956	0.4444444444444444	0.5957446808510638	0.0	0.4230769230769231	0.4444444444444444	0.40425531914893614	0.28	0.5106382978723404	0.30612244897959184	0.43478260869565216	0.4528301886792453	0.3829787234042553	0.76	0.4444444444444444	0.4444444444444444	0.4444444444444444	0.3137254901960784	0.4	0.5	0.4	0.43478260869565216	0.5333333333333333	0.26	0.4782608695652174	0.4	0.2857142857142857	0.4444444444444444	0.32653061224489793	0.4	0.3617021276595745	0.3541666666666667	0.48936170212765956	0.4897959183673469	0.6595744680851063	0.5882352941176471	0.5576923076923077	0.6666666666666666	0.5510204081632653	0.4888888888888889	0.391304347826087	0.4	0.7692307692307693	0.46	0.4	0.5294117647058824	0.4444444444444444	0.4782608695652174	0.45454545454545453	0.3404255319148936	0.46808510638297873
horse_1805	0.6	0.20930232558139536	0.5833333333333334	0.5128205128205128	0.5526315789473685	0.7560975609756098	0.5641025641025641	0.5116279069767442	0.5490196078431373	0.3902439024390244	0.4857142857142857	0.5	0.525	0.48717948717948717	0.5	0.6458333333333334	0.5142857142857142	0.425531914893617	0.23255813953488372	0.4857142857142857	0.5294117647058824	0.3076923076923077	0.3181818181818182	0.7352941176470589	0.7142857142857143	0.4857142857142857	0.6	0.6511627906976745	0.4857142857142857	0.7428571428571429	0.24390243902439024	0.38636363636363635	0.21739130434782608	0.5277777777777778	0.2682926829268293	0.5238095238095238	0.5294117647058824	0.17391304347826086	0.20833333333333334	0.5142857142857142	0.29545454545454547	0.6857142857142857	0.46153846153846156	0.5	0.17777777777777778	0.6052631578947368	0.5263157894736842	0.5142857142857142	0.5	0.4230769230769231	0.0	0.5142857142857142	0.5428571428571428	0.40540540540540543	0.5945945945945946	0.20930232558139536	0.5428571428571428	0.7105263157894737	0.20454545454545456	0.5833333333333334	0.5142857142857142	0.5142857142857142	0.5142857142857142	0.25	0.5454545454545454	0.5	0.5454545454545454	0.5428571428571428	0.46153846153846156	0.24390243902439024	0.5135135135135135	0.45714285714285713	0.24390243902439024	0.5142857142857142	0.23255813953488372	0.20833333333333334	0.5294117647058824	0.17777777777777778	0.28888888888888886	0.525	0.43478260869565216	0.5333333333333333	0.725	0.5454545454545454	0.5609756097560976	0.5277777777777778	0.13043478260869565	0.5	0.5384615384615384	0.6944444444444444	0.6571428571428571	0.6097560975609756	0.5142857142857142	0.19148936170212766	0.08333333333333333	0.34210526315789475	0.6285714285714286
house_1806	0.8076923076923077	0.0	0.4888888888888889	0.5625	0.6666666666666666	0.4	0.625	0.4	0.4583333333333333	0.45454545454545453	0.9545454545454546	0.75	0.6774193548387096	0.5806451612903226	0.4594594594594595	0.4583333333333333	1.0	0.6111111111111112	0.1891891891891892	0.9545454545454546	0.72	0.6153846153846154	0.11363636363636363	0.5625	0.7	0.9545454545454546	0.8076923076923077	0.55	0.9545454545454546	0.7333333333333333	0.0	0.3333333333333333	0.021739130434782608	0.7692307692307693	0.19444444444444445	0.375	0.9545454545454546	0.0	0.0	1.0	0.17073170731707318	0.7241379310344828	0.4888888888888889	0.6153846153846154	0.023255813953488372	0.7333333333333333	0.8148148148148148	1.0	0.5428571428571428	0.4444444444444444	0.5142857142857142	0.0	0.7307692307692307	0.10256410256410256	0.7857142857142857	0.0	0.9565217391304348	0.5135135135135135	0.0	0.45652173913043476	1.0	1.0	1.0	0.0	0.68	0.8	0.9090909090909091	0.8	0.8461538461538461	0.0	0.5666666666666667	0.9090909090909091	0.0	1.0	0.0	0.0	0.7916666666666666	0.0	0.225	0.3684210526315789	0.46153846153846156	0.5	0.5789473684210527	0.5945945945945946	0.4864864864864865	0.9166666666666666	0.0	0.75	0.4489795918367347	0.7333333333333333	0.5806451612903226	0.425	1.0	0.0	0.13157894736842105	0.4482758620689655	0.8461538461538461
intestine_1825	0.92	0.1	0.5111111111111111	0.4166666666666667	0.5	0.4222222222222222	0.7096774193548387	0.46153846153846156	0.4791666666666667	0.48484848484848486	0.76	0.6538461538461539	0.7666666666666667	0.6666666666666666	0.375	0.4791666666666667	0.7307692307692307	0.475	0.2857142857142857	0.6923076923076923	0.5172413793103449	0.43333333333333335	0.16279069767441862	0.5454545454545454	0.7931034482758621	0.6923076923076923	0.92	0.575	0.6923076923076923	0.7666666666666667	0.10256410256410256	0.39473684210526316	0.11627906976744186	0.6785714285714286	0.3333333333333333	0.5135135135135135	0.6923076923076923	0.09523809523809523	0.08695652173913043	0.7307692307692307	0.2894736842105263	0.7586206896551724	0.5111111111111111	0.5357142857142857	0.125	0.7666666666666667	0.6129032258064516	0.7307692307692307	0.6176470588235294	0.40425531914893614	0.5428571428571428	0.7307692307692307	0.0	0.2222222222222222	0.59375	0.1	0.7037037037037037	0.5833333333333334	0.0975609756097561	0.4782608695652174	0.7307692307692307	0.7307692307692307	0.7307692307692307	0.09302325581395349	0.6538461538461539	0.5862068965517241	0.6538461538461539	0.84	0.6333333333333333	0.10256410256410256	0.4117647058823529	0.6538461538461539	0.10256410256410256	0.7307692307692307	0.0975609756097561	0.02040816326530612	0.5714285714285714	0.0975609756097561	0.3157894736842105	0.325	0.5675675675675675	0.525	0.6052631578947368	0.6216216216216216	0.5555555555555556	0.6785714285714286	0.1	0.6538461538461539	0.46938775510204084	0.5588235294117647	0.47058823529411764	0.45	0.7307692307692307	0.09090909090909091	0.2222222222222222	0.3870967741935484	0.8846153846153846
jaw_1866	0.21052631578947367	0.4482758620689655	0.40425531914893614	0.225	0.225	0.5121951219512195	0.24390243902439024	0.4864864864864865	0.38	0.3055555555555556	0.10526315789473684	0.10810810810810811	0.18604651162790697	0.2	0.2619047619047619	0.40816326530612246	0.10256410256410256	0.14	0.30303030303030304	0.10526315789473684	0.2	0.10810810810810811	0.2631578947368421	0.4	0.3157894736842105	0.10526315789473684	0.21052631578947367	0.35555555555555557	0.07692307692307693	0.3076923076923077	0.41379310344827586	0.275	0.35294117647058826	0.15384615384615385	0.2727272727272727	0.4594594594594595	0.10526315789473684	0.3333333333333333	0.45454545454545453	0.10256410256410256	0.42424242424242425	0.2894736842105263	0.29411764705882354	0.17142857142857143	0.34375	0.275	0.14285714285714285	0.10256410256410256	0.15217391304347827	0.28	0.40540540540540543	0.10256410256410256	0.2222222222222222	0.0	0.16666666666666666	0.5	0.1	0.375	0.34375	0.3469387755102041	0.10256410256410256	0.10256410256410256	0.10256410256410256	0.5	0.20588235294117646	0.15789473684210525	0.10810810810810811	0.1891891891891892	0.09302325581395349	0.41379310344827586	0.1794871794871795	0.07894736842105263	0.5185185185185185	0.10256410256410256	0.34375	0.37142857142857144	0.10526315789473684	0.30303030303030304	0.2972972972972973	0.24390243902439024	0.3023255813953488	0.2826086956521739	0.3111111111111111	0.3488372093023256	0.3170731707317073	0.125	0.23529411764705882	0.10810810810810811	0.37254901960784315	0.24390243902439024	0.23076923076923078	0.4	0.10256410256410256	0.3142857142857143	0.13513513513513514	0.17142857142857143	0.20512820512820512
ladder_1911	0.65625	0.06521739130434782	0.5531914893617021	0.6470588235294118	0.6470588235294118	0.46808510638297873	0.5675675675675675	0.4090909090909091	0.52	0.38461538461538464	0.75	0.7142857142857143	0.5675675675675675	0.4864864864864865	0.5	0.5833333333333334	0.7857142857142857	0.6410256410256411	0.21951219512195122	0.75	0.5806451612903226	0.5	0.25	0.5555555555555556	0.6764705882352942	0.75	0.65625	0.5813953488372093	0.75	0.7058823529411765	0.09090909090909091	0.4146341463414634	0.10416666666666667	0.7333333333333333	0.225	0.4523809523809524	0.75	0.0851063829787234	0.0784313725490196	0.7857142857142857	0.2	0.696969696969697	0.4897959183673469	0.6	0.08695652173913043	0.7058823529411765	0.71875	0.7857142857142857	0.5384615384615384	0.5106382978723404	0.5945945945945946	0.7857142857142857	0.59375	0.16666666666666666	0.0	0.0	0.7586206896551724	0.5897435897435898	0.06382978723404255	0.5208333333333334	0.7857142857142857	0.7857142857142857	0.7857142857142857	0.08333333333333333	0.5483870967741935	0.7586206896551724	0.7142857142857143	0.6451612903225806	0.6875	0.09090909090909091	0.4722222222222222	0.7142857142857143	0.09090909090909091	0.7857142857142857	0.08695652173913043	0.12244897959183673	0.6896551724137931	0.06382978723404255	0.2222222222222222	0.5263157894736842	0.46511627906976744	0.5714285714285714	0.65	0.5853658536585366	0.525	0.7931034482758621	0.06521739130434782	0.7142857142857143	0.5098039215686274	0.8125	0.5714285714285714	0.5	0.7857142857142857	0.08163265306122448	0.13953488372093023	0.4117647058823529	0.6875
ladder_1904	0.09523809523809523	0.5	0.40425531914893614	0.0425531914893617	0.13953488372093023	0.3191489361702128	0.1590909090909091	0.27906976744186046	0.35294117647058826	0.175	0.0	0.0	0.10869565217391304	0.11627906976744186	0.17777777777777778	0.40816326530612246	0.0	0.2127659574468085	0.2647058823529412	0.0	0.07692307692307693	0.0	0.4117647058823529	0.1951219512195122	0.13636363636363635	0.0	0.09523809523809523	0.22	0.0	0.13333333333333333	0.64	0.3076923076923077	0.5333333333333333	0.046511627906976744	0.23529411764705882	0.2558139534883721	0.0	0.5172413793103449	0.6551724137931034	0.0	0.38235294117647056	0.11363636363636363	0.3469387755102041	0.05128205128205128	0.5357142857142857	0.13333333333333333	0.02127659574468085	0.0	0.15217391304347827	0.30612244897959184	0.20930232558139536	0.0	0.1	0.5	0.0	0.0	0.023255813953488372	0.25	0.5357142857142857	0.32	0.0	0.0	0.0	0.8	0.07894736842105263	0.023255813953488372	0.0	0.07317073170731707	0.0	0.64	0.09523809523809523	0.0	0.64	0.0	0.4827586206896552	0.5483870967741935	0.024390243902439025	0.5357142857142857	0.37142857142857144	0.24390243902439024	0.36585365853658536	0.3111111111111111	0.1568627450980392	0.28888888888888886	0.17391304347826086	0.022727272727272728	0.5	0.0	0.37254901960784315	0.0851063829787234	0.06666666666666667	0.21739130434782608	0.0	0.5862068965517241	0.3548387096774194	0.05128205128205128	0.09302325581395349
leaf_1912	0.7777777777777778	0.023255813953488372	0.4782608695652174	0.5454545454545454	0.7	0.4222222222222222	0.6060606060606061	0.3902439024390244	0.4489795918367347	0.4411764705882353	0.9130434782608695	0.72	0.65625	0.5625	0.4473684210526316	0.4791666666666667	0.9565217391304348	0.6388888888888888	0.21621621621621623	0.9130434782608695	0.6923076923076923	0.5925925925925926	0.13636363636363635	0.5454545454545454	0.6774193548387096	0.9130434782608695	0.7777777777777778	0.575	0.9130434782608695	0.7096774193548387	0.0	0.325	0.043478260869565216	0.8076923076923077	0.1891891891891892	0.4	0.9130434782608695	0.0	0.0	0.9565217391304348	0.16666666666666666	0.7	0.4782608695652174	0.6538461538461539	0.022727272727272728	0.7096774193548387	0.7857142857142857	0.9565217391304348	0.5277777777777778	0.43478260869565216	0.5428571428571428	0.9565217391304348	0.7037037037037037	0.1	0.7586206896551724	0.023255813953488372	0.0	0.5405405405405406	0.022727272727272728	0.4782608695652174	0.9565217391304348	0.9565217391304348	0.9565217391304348	0.021739130434782608	0.6538461538461539	0.7692307692307693	0.8695652173913043	0.7692307692307693	0.8148148148148148	0.0	0.5483870967741935	0.8695652173913043	0.0	0.9565217391304348	0.0	0.02040816326530612	0.76	0.0	0.21951219512195122	0.39473684210526316	0.45	0.4878048780487805	0.6052631578947368	0.5789473684210527	0.47368421052631576	0.88	0.023255813953488372	0.72	0.44	0.7666666666666667	0.5625	0.45	0.9565217391304348	0.02127659574468085	0.1282051282051282	0.43333333333333335	0.8148148148148148
medicine_1943	0.6388888888888888	0.25	0.6122448979591837	0.5121951219512195	0.6756756756756757	0.6666666666666666	0.5609756097560976	0.5111111111111111	0.5769230769230769	0.42857142857142855	0.4864864864864865	0.5428571428571428	0.5609756097560976	0.4878048780487805	0.43478260869565216	0.7083333333333334	0.5135135135135135	0.42857142857142855	0.3333333333333333	0.4864864864864865	0.375	0.3170731707317073	0.32608695652173914	0.55	0.75	0.4864864864864865	0.5945945945945946	0.6818181818181818	0.5277777777777778	0.7297297297297297	0.2558139534883721	0.3617021276595745	0.22916666666666666	0.6111111111111112	0.34146341463414637	0.5952380952380952	0.4864864864864865	0.16326530612244897	0.22	0.5135135135135135	0.42857142857142855	0.7222222222222222	0.49056603773584906	0.5	0.19148936170212766	0.6	0.525	0.5135135135135135	0.6097560975609756	0.4528301886792453	0.7105263157894737	0.5135135135135135	0.5833333333333334	0.375	0.5897435897435898	0.25	0.5405405405405406	0.0	0.24444444444444444	0.58	0.5135135135135135	0.5135135135135135	0.5135135135135135	0.2608695652173913	0.4594594594594595	0.5405405405405406	0.4594594594594595	0.5833333333333334	0.4634146341463415	0.2558139534883721	0.40476190476190477	0.5	0.22727272727272727	0.5135135135135135	0.19148936170212766	0.24489795918367346	0.5714285714285714	0.19148936170212766	0.32608695652173914	0.4883720930232558	0.4375	0.5652173913043478	0.7560975609756098	0.5777777777777777	0.5952380952380952	0.5675675675675675	0.12244897959183673	0.5428571428571428	0.5660377358490566	0.7297297297297297	0.4878048780487805	0.5681818181818182	0.5135135135135135	0.18	0.1702127659574468	0.38461538461538464	0.6216216216216216
monkey_1966	0.09302325581395349	0.6538461538461539	0.2641509433962264	0.13636363636363635	0.19047619047619047	0.3695652173913043	0.18181818181818182	0.3023255813953488	0.32075471698113206	0.2631578947368421	0.0	0.05	0.20930232558139536	0.225	0.2558139534883721	0.34615384615384615	0.0	0.1836734693877551	0.41935483870967744	0.0	0.023809523809523808	0.10526315789473684	0.4	0.08695652173913043	0.0851063829787234	0.0	0.09302325581395349	0.2653061224489796	0.0	0.08333333333333333	0.4482758620689655	0.2682926829268293	0.6785714285714286	0.09523809523809523	0.43333333333333335	0.27906976744186046	0.0	0.45161290322580644	0.5806451612903226	0.0	0.4117647058823529	0.06382978723404255	0.3673469387755102	0.10526315789473684	0.41935483870967744	0.13043478260869565	0.06521739130434782	0.0	0.2857142857142857	0.3829787234042553	0.20454545454545456	0.0	0.0975609756097561	0.34375	0.06382978723404255	0.5357142857142857	0.022727272727272728	0.24444444444444444	0.0	0.3673469387755102	0.0	0.0	0.0	0.4838709677419355	0.07692307692307693	0.07142857142857142	0.0	0.07142857142857142	0.09090909090909091	0.4482758620689655	0.20512820512820512	0.0	0.4	0.0	0.4666666666666667	0.6333333333333333	0.0	0.6296296296296297	0.4	0.23809523809523808	0.26666666666666666	0.2	0.25	0.2553191489361702	0.27906976744186046	0.045454545454545456	0.5925925925925926	0.05	0.33962264150943394	0.08333333333333333	0.11363636363636363	0.26666666666666666	0.0	0.7407407407407407	0.3870967741935484	0.10526315789473684	0.09090909090909091
mother_2027	0.5217391304347826	0.375	0.6981132075471698	0.5208333333333334	0.5208333333333334	0.72	0.5957446808510638	0.58	0.7547169811320755	0.4791666666666667	0.43478260869565216	0.41304347826086957	0.5957446808510638	0.5319148936170213	0.5098039215686274	0.7547169811320755	0.45652173913043476	0.6530612244897959	0.4888888888888889	0.43478260869565216	0.43478260869565216	0.41304347826086957	0.4117647058823529	0.5208333333333334	0.5416666666666666	0.43478260869565216	0.5217391304347826	0.8085106382978723	0.43478260869565216	0.5625	0.25	0.47058823529411764	0.48936170212765956	0.5	0.4666666666666667	0.6595744680851063	0.43478260869565216	0.36	0.38461538461538464	0.45652173913043476	0.4791666666666667	0.5208333333333334	0.7647058823529411	0.41304347826086957	0.3673469387755102	0.5957446808510638	0.5319148936170213	0.45652173913043476	0.5714285714285714	0.76	0.5833333333333334	0.45652173913043476	0.4782608695652174	0.3469387755102041	0.5208333333333334	0.32	0.4782608695652174	0.58	0.3673469387755102	0.0	0.45652173913043476	0.45652173913043476	0.45652173913043476	0.3269230769230769	0.41304347826086957	0.4782608695652174	0.41304347826086957	0.4782608695652174	0.5434782608695652	0.25	0.4583333333333333	0.41304347826086957	0.3	0.45652173913043476	0.3673469387755102	0.38461538461538464	0.40425531914893614	0.3137254901960784	0.46938775510204084	0.5	0.6666666666666666	0.6274509803921569	0.7291666666666666	0.7083333333333334	0.6595744680851063	0.5	0.375	0.41304347826086957	0.7735849056603774	0.5625	0.5	0.6666666666666666	0.45652173913043476	0.4583333333333333	0.3469387755102041	0.3829787234042553	0.5434782608695652
mouth_2049	0.8076923076923077	0.0	0.4888888888888889	0.5625	0.6666666666666666	0.4	0.625	0.4	0.4583333333333333	0.45454545454545453	0.9545454545454546	0.75	0.6774193548387096	0.5806451612903226	0.4594594594594595	0.4583333333333333	1.0	0.6111111111111112	0.1891891891891892	0.9545454545454546	0.72	0.6153846153846154	0.11363636363636363	0.5625	0.7	0.9545454545454546	0.8076923076923077	0.55	0.9545454545454546	0.7333333333333333	0.0	0.3333333333333333	0.021739130434782608	0.7692307692307693	0.19444444444444445	0.375	0.9545454545454546	0.0	0.0	1.0	0.17073170731707318	0.7241379310344828	0.4888888888888889	0.6153846153846154	0.023255813953488372	0.7333333333333333	0.8148148148148148	1.0	0.5428571428571428	0.4444444444444444	0.5142857142857142	1.0	0.7307692307692307	0.10256410256410256	0.7857142857142857	0.0	0.9565217391304348	0.5135135135135135	0.0	0.45652173913043476	0.0	1.0	1.0	0.0	0.68	0.8	0.9090909090909091	0.8	0.8461538461538461	0.0	0.5666666666666667	0.9090909090909091	0.0	1.0	0.0	0.0	0.7916666666666666	0.0	0.225	0.3684210526315789	0.46153846153846156	0.5	0.5789473684210527	0.5945945945945946	0.4864864864864865	0.9166666666666666	0.0	0.75	0.4489795918367347	0.7333333333333333	0.5806451612903226	0.425	1.0	0.0	0.13157894736842105	0.4482758620689655	0.8461538461538461
