ID	Concept	Doculect	Value	Tokens
15714	bridge	NCMMashi5	wɪ́da᷇ː / ʊ́dâːnʊ́	w ɪ.⁵/ɪ d aː.⁵³/aː
15715	broom	BAAMashi4	bʷā / bʷāŋní	bʷ a.³/a
15716	broom	NCMMashi5	bʷá / bʷáŋ	bʷ a.⁵/a
15717	camwood	BAAMashi4	ákʷō~ákʷó~ákúó / bíkūō	a.⁵/a kʷ o.³/o
15718	camwood	NCMMashi5	ákʊ́ / bìkʊ᷇ː	a.⁵/a k ʊ.⁵/ʊ
15719	cap	BAAMashi4	àntsʊ̀ɣò / bìntsʊ̀ɣó	a.¹/a n ts ʊ.¹/ʊ ɣ o.¹/o
15720	cap	NCMMashi5	àntsɔ̀gɔ́ ~ àntsɔ̀ɣɔ́ / bìntsɔ̀gɔ́ ~ bìntsɔ̀ɣɔ́	a.¹/a n ts ɔ.¹/ɔ g ɔ.⁵/ɔ
15721	case (court) (n)	BAAMashi4	ǹsɑ́k / ǹsɑ̀kwə́	n.¹/n s ɑ.⁵/ɑ k
15722	case (court) (n)	NCMMashi5	ǹsāk / bʊ̀nsák	n.¹/n s a.³/a k
15723	cat	BAAMashi4	fìbʊ̌ːt / mʊ̀mbʊ̌mʊ́m	f i.¹/i b ʊː.¹⁵/ʊː t
15724	cat	NCMMashi5	fìbʊ̌ːd / m̩̀bʊ̌ːd	f i.¹/i b ʊː.¹⁵/ʊː d
15725	caterpillar	BAAMashi4	ádʒúlə̄ / bídʒúlə̄	a.⁵/a dʒ u.¹/u l ə.³/ə
15726	caterpillar	NCMMashi5	àdʒʊ̂rə̌ / bìdʒʊ̂rə̌	a.¹/a dʒ ʊ.¹⁵/ʊ r ə.¹⁵/ə
15727	chair	BAAMashi4	átâɣlə̄ / bítâɣlə̄	a.⁵/a t a.⁵¹/a ɣ l ə.³/ə
15728	chair	NCMMashi5	átáklə̄ / bítáklə̄	a.⁵/a t a.⁵/a k l ə.³/ə
15729	chief	BAAMashi4	ŋkʊ̌ːŋ / bʊ̀ŋkʊ̌ːŋ (bó)	ŋ k ʊː.¹⁵/ʊː ŋ
15730	chief	NCMMashi5	ŋkʊ̌ŋ / bʊ̀ŋkʊ̌ŋ	ŋ k ʊ.¹⁵/ʊ ŋ
15731	child	BAAMashi4	ŋʊ́ə́ / bín	ŋ ʊ.⁵/ʊ ə.⁵/ə
15732	child	NCMMashi5	ŋʷə́ / bín	ŋʷ ə.⁵/ə
15733	cloth	BAAMashi4	ásɪ̂ː / bísɪ̂ːbʲə̌	a.⁵/a s ɪː.⁵¹/ɪː
15734	cloth	NCMMashi5	ásê / bísê	a.⁵/a s e.⁵¹/e
15737	compound	BAAMashi4	àbə̀ntǐː / àbə̀ndìkə́	a.¹/a b ə.¹/ə n t iː.¹⁵/iː
15738	compound	NCMMashi5	àbə̀ntǐː / bìbə̀ntǐː	a.¹/a b ə.¹/ə n t iː.¹⁵/iː
15739	corn	BAAMashi4	dzə́ŋ / dzə́ŋnú	d z ə.⁵/ə ŋ
15740	corn	NCMMashi5	dzɪ́ / dzə́ŋ	d z ɪ.⁵/ɪ
15741	cow, cattle	BAAMashi4	nə̀ / bʊ̀nə̀bǒː	n ə.¹/ə
15742	cow, cattle	NCMMashi5	mbʊ̀ŋ ~ nə̀ / bʊ̀mbʊ̀ŋ ~ bʊ́nə̂	m b ʊ.¹/ʊ ŋ
15743	crab	BAAMashi4	ákáːm / bíkáːm	a.⁵/a k aː.⁵/aː m
15744	crab	NCMMashi5	ákám / bíkám	a.⁵/a k a.⁵/a m
15745	cricket	BAAMashi4	ndzèː / ndzêːjə̌	n d z eː.¹/eː
15746	cricket	NCMMashi5	ǹndzə̀ / ǹndzə̂	n.¹/n n d z ə.¹/ə
15747	cup	BAAMashi4	kɔ̂b / bùkɔ̂b	k ɔ.⁵¹/ɔ b
15748	cup	NCMMashi5	kɔ̂b / bʊ̀kɔ̂b	k ɔ.⁵¹/ɔ b
15749	cutlass	BAAMashi4	àdə̌ː / bìdə̌ː	a.¹/a d əː.¹⁵/əː
15750	cutlass	NCMMashi5	àdə̌ː / bìdə̌ː	a.¹/a d əː.¹⁵/əː
15751	day	BAAMashi4	ánāŋ / bìnàŋ (bìfʷə́ɣ)	a.⁵/a n a.³/a ŋ
15752	day	NCMMashi5	ánáŋ / bínáŋ	a.⁵/a n a.⁵/a ŋ
15753	devil	BAAMashi4	tsèː / bʊ̀tsèː	ts eː.¹/eː
15754	devil	NCMMashi5	tse᷇ː / bʊ̀tse᷇ː	ts eː.⁵³/eː
15757	dog	BAAMashi4	bʷěː / bʷéjə́	bʷ eː.¹⁵/eː
15758	dog	NCMMashi5	bʷěː / bʷé	bʷ eː.¹⁵/eː
15759	drum	BAAMashi4	ŋgʷòː / bʊ̀ŋgʷò	ŋ gʷ oː.¹/oː
15760	drum	NCMMashi5	ŋgʊ̀ / bʊ̀ŋgʊ̀	ŋ g ʊ.¹/ʊ
15761	dry season	BAAMashi4	dzə̀mfǒː / dzə̀m	d z ə.³/ə m f oː.¹⁵/oː
15762	dry season	NCMMashi5	dzə̀mfʊ̌ː / dzə̀mfʊ̌ː	d z ə.³/ə m f ʊː.¹⁵/ʊː
15763	dust	BAAMashi4	bídʒə̂ɣlə̄ / bídʒə̂ɣlə̀bʲə́	b i.⁵/i dʒ ə.⁵¹/ə ɣ l ə.³/ə
15764	dust	NCMMashi5	àdʒə̂klə́ / bìdʒə̂klə́	a.¹/a dʒ ə.⁵¹/ə k l ə.⁵/ə
15765	ear	BAAMashi4	àtú / bìtú	a.¹/a t u.¹/u
15766	ear	NCMMashi5	àtú / bìtú	a.¹/a t u.¹/u
15767	egg	BAAMashi4	gí / gə́ŋnʊ́	g i.⁵/i
15768	egg	NCMMashi5	gí / gə́ŋ	g i.⁵/i
15769	elephant stalk	BAAMashi4	ǹʃʊ̀ò / bùnʃùò	n.¹/n ʃ ʊ.¹/ʊ o.¹/o
15770	elephant stalk	NCMMashi5	ǹʃʊ̀ə̀ / bʊ̀nʃùə̀	n.¹/n ʃ ʊ.¹/ʊ ə.¹/ə
15771	eye	BAAMashi4	jə́t / jə́tno᷇ː	j ə.⁵/ə t
15772	eye	NCMMashi5	jə̄t / jə̄t	j ə.³/ə t
15773	faeces	BAAMashi4	bímbʲe᷇ː / bímbʲe᷇ː	b i.⁵/i m b j eː.⁵³/eː
15774	faeces	NCMMashi5	bìmbʲe᷇ː / bìmbʲe᷇ː	b i.³/i m b j eː.⁵³/eː
15775	farm	BAAMashi4	kē / kēnú	k e.³/e
15776	farm	NCMMashi5	kē / kɪ́ŋ	k e.³/e
15777	father	BAAMashi4	bùbə̌ː / búbûbə̌ː	b u.¹/u b əː.¹⁵/əː
15778	father	NCMMashi5	bàbə́ / bʊ̀bàbə̌ː	b a.¹/a b ə.⁵/ə
15779	feather	BAAMashi4	áŋʷə̂ntə̄ː / bíŋʷə̂ntə̄ː	a.⁵/a ŋʷ ə.⁵¹/ə n t əː.³/əː
15780	feather	NCMMashi5	áŋʷə̂ntə̌ː / bìŋʷə̂ntə̌ː	a.⁵/a ŋʷ ə.⁵¹/ə n t əː.¹⁵/əː
15781	fence	BAAMashi4	mbǎːŋ / bʊ̀mbǎːŋbó	m b aː.¹⁵/aː ŋ
15782	fence	NCMMashi5	mbǎːŋ / bʊ̀mbǎːŋ	m b aː.¹⁵/aː ŋ
15783	fire	BAAMashi4	bɔ́d ~ bɔ́t / bɔ́dnū	b ɔ.⁵/ɔ d
15784	fire	NCMMashi5	bɔ́d / bɔ́d	b ɔ.⁵/ɔ d
15785	fireside	BAAMashi4	àtàŋə̃́ / bìtàŋə̃́	a.¹/a t a.¹/a ŋ ə̃.⁵/ə̃
15786	fireside	NCMMashi5	àtàŋnə́ / bìtàŋnə́	a.¹/a t a.¹/a ŋ n ə.⁵/ə
15787	fish	BAAMashi4	bɥò / bɥôjə̄	b ɥ o.¹/o
15788	fish	NCMMashi5	fìmkpàtú / m̩̀mkpàtú~mʊ̀mkpàtú	f i.³/i m kp a.¹/a t u.¹/u
15791	forest	BAAMashi4	àkə́bə̄ / bìkə́bə̄	a.¹/a k ə.⁵/ə b ə.³/ə
15792	forest	NCMMashi5	àkə́bə́ / bìkə́bə́	a.¹/a k ə.⁵/ə b ə.⁵/ə
15793	fowl	BAAMashi4	ʃʲē / ʃʲíjə̄~ʃʲə̄	ʃʲ e.³/e
15794	fowl	NCMMashi5	ʃʲē / ʃʲé	ʃʲ e.³/e
15795	friend	BAAMashi4	ǹsʊ̄ / ǹsʊ́	n.¹/n s ʊ.³/ʊ
15796	friend	NCMMashi5	ǹsʊ̄ / ǹsʊ́	n.¹/n s ʊ.³/ʊ
15799	garden egg	BAAMashi4	ŋgɣə̄ / ŋgɣə̀jə́	ŋ g ɣ ə.³/ə
15800	garden egg	NCMMashi5	ŋgɣə̄ / ŋgɣə́	ŋ g ɣ ə.³/ə
15801	gizzard (fowl)	BAAMashi4	ʃʲə̀ː / ʃʲə̀ː	ʃʲ əː.¹/əː
15802	gizzard (fowl)	NCMMashi5	ʃʲə̄ / ʃʲə́	ʃʲ ə.³/ə
15803	goat	BAAMashi4	bǐː / bìːjə́	b iː.¹⁵/iː
15804	goat	NCMMashi5	bǐː / bí	b iː.¹⁵/iː
15805	deity, god, God	BAAMashi4	gbə̀m / gbə̂mjə́	gb ə.³/ə m
15806	deity, god, God	NCMMashi5	gbə̀m / m̀gbə̀mmʲə̌~ḿgbə̂mmʲə̌	gb ə.³/ə m
15807	gong	BAAMashi4	fìŋgə̀m / mùŋgə̀mmǔː	f i.¹/i ŋ g ə.³/ə m
15808	gong	NCMMashi5	fìŋgə̀m / m̩̀ŋgə̀m	f i.¹/i ŋ g ə.³/ə m
15809	grass	BAAMashi4	fʷɪ̂ːn / fʷɪ̂ːnwə̌	fʷ ɪː.⁵¹/ɪː n
15810	grass	NCMMashi5	fʷêːn / fʷêːn	fʷ eː.⁵¹/eː n
15811	grasshopper	BAAMashi4	àkpə̀kpə́ / bìkpə̀kpə́	a.¹/a kp ə.¹/ə kp ə.⁵/ə
15812	grasshopper	NCMMashi5	àkpə̀kpə́ / bìkpə̀kpə́	a.¹/a kp ə.¹/ə kp ə.⁵/ə
15813	grave	BAAMashi4	dzàm / dzâmjə́[1]	d z a.³/a m
15814	grave	NCMMashi5	dzàm / dzâm	d z a.³/a m
15815	gun	BAAMashi4	bɔ́d(tə̀mnə̀wə́) / bɔ́dnú	b ɔ.⁵/ɔ d
15816	gun	NCMMashi5	bɔ́d~bɔ́ŋ / bɔ́d ~ bɔ́ŋ	b ɔ.⁵/ɔ d
15817	hailstone	BAAMashi4	bə́b / bə̀bnʊ́	b ə.⁵/ə b
15818	hailstone	NCMMashi5	bə̄b / bə̄bnʊ́	b ə.³/ə b
15819	hair	BAAMashi4	dzǔː / dzú	d z uː.¹⁵/uː
15820	hair	NCMMashi5	dzʊ̌ː / dzʊ́ː	d z ʊː.¹⁵/ʊː
15821	hand	BAAMashi4	ŋkə́blɪ́ / ŋkə́blɪ́	ŋ k ə.⁵/ə b l ɪ.⁵/ɪ
15822	hand	NCMMashi5	ábáːn / bíbáːn	a.⁵/a b aː.⁵/aː n
15823	head	BAAMashi4	fú / bífú	f u.¹/u
15824	head	NCMMashi5	fʊ́ / fʊ́ŋ	f ʊ.⁵/ʊ
15825	headpad	BAAMashi4	tsǎːn / tsàːnjə́ ~ tsāːn	ts aː.¹⁵/aː n
15826	headpad	NCMMashi5	tsǎːn / tsáːn	ts aː.¹⁵/aː n
15827	heart	BAAMashi4	ʃə̄m / ʃə́m	ʃ ə.³/ə m
15828	heart	NCMMashi5	ʃə̄m / ʃə́m	ʃ ə.³/ə m
15829	hill	BAAMashi4	dzǔː / dzǔːjə̄	d z uː.¹⁵/uː
15830	hill	NCMMashi5	dzʊ̌ː / dzʊ́	d z ʊː.¹⁵/ʊː
15831	hoe	BAAMashi4	dzə̀k / dzə̂k	d z ə.¹/ə k
15832	hoe	NCMMashi5	dzə̀k / dzə̂k	d z ə.¹/ə k
15833	horn (head)	BAAMashi4	túː / tūːwə́ ~ tūːnʊ́	t uː.⁵/uː
15834	horn (head)	NCMMashi5	tʊ̌ːŋ ~ tú / tʊ́ːŋ	t ʊː.¹⁵/ʊː ŋ
15835	horse	BAAMashi4	àkʷə̌ːm / bìkʷə̌ːm	a.¹/a kʷ əː.¹⁵/əː m
15836	horse	NCMMashi5	àkʷə̌m / bìkʷə̌ːm	a.¹/a kʷ ə.¹⁵/ə m
15837	house	BAAMashi4	tsōː / tsóː	ts oː.³/oː
15838	house	NCMMashi5	tsōː / tsó	ts oː.³/oː
15839	intestine	BAAMashi4	fína᷇ːm / mʊ́na᷇ːm	f i.⁵/i n aː.⁵³/aː m
15840	intestine	NCMMashi5	fínâːm / ḿnâːm ~ mʊ̀nâm	f i.⁵/i n aː.⁵¹/aː m
15841	jaw	BAAMashi4	kɔ́l / kɔ́lnú ~ kɔ́l	k ɔ.⁵/ɔ l
15842	jaw	NCMMashi5	kɔ̄ːt / kɔ́t	k ɔː.³/ɔː t
15843	knife	BAAMashi4	kʷāp / kʷāp ~ bʷāfə́ɣə́	kʷ a.³/a p
15844	knife	NCMMashi5	kɔ̀b~kɔ̄b / bʊ̀kɔ̂b~bʊ́kɔ́b	k ɔ.¹/ɔ b
15845	ladder	BAAMashi4	tʃáklɪ́ / tʃáklɪ́jə́	tʃ a.⁵/a k l ɪ.⁵/ɪ
15846	ladder	NCMMashi5	tʃàklɪ̄ / tʃáklɪ́	tʃ a.¹/a k l ɪ.³/ɪ
15847	leaf	BAAMashi4	ɲī / ɲí	ɲ i.³/i
15848	leaf	NCMMashi5	ɲǐː / dzɔ́ptí	ɲ iː.¹⁵/iː
15853	medicine	BAAMashi4	ǹtsə̀p /ǹtsə̂pjə̌	n.¹/n ts ə.¹/ə p
15854	medicine	NCMMashi5	ǹtsə̂b /ǹtsə̂b	n.¹/n ts ə.⁵¹/ə b
15855	monkey	BAAMashi4	tsə̌ːm / tsə̀mjə́	ts əː.¹⁵/əː m
15856	monkey	NCMMashi5	tsə̌ːm / tsə́ːm	ts əː.¹⁵/əː m
15857	moon	BAAMashi4	fújí / fújínú	f u.¹/u j i.⁵/i
15858	moon	NCMMashi5	fújí ~ fwī / fwɪ́ ~ fə̄ŋ	f u.¹/u j i.⁵/i
15859	mother	BAAMashi4	nîː / bùnîː	n iː.⁵¹/iː
15860	mother	NCMMashi5	nî / bʊ̀nî	n i.⁵¹/i
15861	mouth	BAAMashi4	ádzé / bídzé	a.⁵/a d z e.⁵/e
15862	mouth	NCMMashi5	ádzé / bídzé	a.⁵/a d z e.⁵/e
15863	mushroom	BAAMashi4	dzʷáblɪ́ / dzʷáblɪ́	dzʷ a.⁵/a b l ɪ.⁵/ɪ
15864	mushroom	NCMMashi5	dzɔ̀ːbə̀lɪ́ / dzɔ́blɪ́	d z ɔː.¹/ɔː b ə.¹/ə l ɪ.⁵/ɪ
15865	name	BAAMashi4	jʲé / jʲénū	j j e.⁵/e
15866	name	NCMMashi5	jét / jɪ́ŋ	j e.⁵/e t
15867	nose	BAAMashi4	dʒú / dʒúno᷇ː	dʒ u.¹/u
15868	nose	NCMMashi5	dʒú / dʒʊ́ŋ	dʒ u.¹/u
15869	oil	BAAMashi4	mêː / mêː	m eː.⁵¹/eː
15870	oil	NCMMashi5	ḿmɛ̂ / mʊ́mmɛ̂	m.⁵/m m ɛ.⁵¹/ɛ
15871	owl	BAAMashi4	āwʊ̄ŋ / bīwʊ̄ŋbʲə̄	a.³/a w ʊ.³/ʊ ŋ
15872	owl	NCMMashi5	àwʊ᷇ːŋ / bìwʊ᷇ːŋ	a.¹/a w ʊː.¹/ʊː ŋ
15875	palm nut	BAAMashi4	dzə̀(íbʲáŋ) / dzə̂(íbʲáŋ)	d z ə.¹/ə
15876	palm nut	NCMMashi5	bʲǎːŋ / bʲáŋ	b j aː.¹⁵/aː ŋ
15877	palm tree	BAAMashi4	bʲāk / bʲák	b j a.³/a k
15878	palm tree	NCMMashi5	bʲāk / bʲák	b j a.³/a k
15879	pap	BAAMashi4	bʷáɣlə̄ / bʷáɣlə́wə̄	bʷ a.⁵/a ɣ l ə.³/ə
15880	pap	NCMMashi5	mbʷǎklə́ / bʊ̀mbʷǎklə́	m bʷ a.¹⁵/a k l ə.⁵/ə
15881	pepper	BAAMashi4	mʊ̀nsʊ́nʊ̄ / mʊ̀nsʊ́nʊ̄	m ʊ.¹/ʊ n s ʊ.⁵/ʊ n ʊ.³/ʊ
15882	pepper	NCMMashi5	ǹsʊ̄n~fìnsʊ̀n / ǹsʊ̄n~mʊ̀nsʊ̀n	n.¹/n s ʊ.³/ʊ n
15883	person	BAAMashi4	mʷɪ̀ / búnīː	mʷ ɪ.¹/ɪ
15884	person	NCMMashi5	mɥɪ̂ / bʊ́nī	m ɥ ɪ.⁵¹/ɪ
15885	pig	BAAMashi4	àfʲə̌p / bìfʲə̌pbʲə́	a.¹/a fʲ ə.¹⁵/ə p
15886	pig	NCMMashi5	àfʲə̌p / bìfʲə̌p	a.¹/a fʲ ə.¹⁵/ə p
15887	pineapple	BAAMashi4	ábáŋ / bíbáŋ	a.⁵/a b a.⁵/a ŋ
15888	pineapple	NCMMashi5	àbáŋ / bìbáŋ	a.¹/a b a.⁵/a ŋ
15889	place	BAAMashi4	ʃìʃí / ʃìʃī	ʃ i.¹/i ʃ i.⁵/i
15890	place	NCMMashi5	ʃìʃǐː / ʃîʃǐː	ʃ i.¹/i ʃ iː.¹⁵/iː
15891	plantain	BAAMashi4	nàmtə̌ː / námtə́	n a.³/a m t əː.¹⁵/əː
15892	plantain	NCMMashi5	nàmtə̌ː / námtə́	n a.³/a m t əː.¹⁵/əː
15893	pot	BAAMashi4	ǹtsʊ̌ːŋ / ǹtsʊ̌ːŋbó	n.¹/n ts ʊː.¹⁵/ʊː ŋ
15894	pot	NCMMashi5	ǹtsʊ̌ŋ / bʊ̀ntsʊ̌ːŋ	n.¹/n ts ʊ.¹⁵/ʊ ŋ
15895	potato	BAAMashi4	mùndʒâŋ / mùndʒâŋmǔ	m u.¹/u n dʒ a.⁵¹/a ŋ
15896	potato	NCMMashi5	fìndʒâŋ / m̀dʒâŋ	f i.¹/i n dʒ a.⁵¹/a ŋ
15897	rain	BAAMashi4	dzàŋ / dzàŋjə̌ː	d z a.¹/a ŋ
15898	rain	NCMMashi5	dzàŋ / dzàŋ ~ dzâŋ	d z a.¹/a ŋ
15899	rainbow	BAAMashi4	àmgbə́ː / bìmgbə́ː	a.³/a m gb əː.⁵/əː
15900	rainbow	NCMMashi5	àŋmgbə̌ː / bìŋmgbə̌ː	a.¹/a ŋm gb əː.¹⁵/əː
15903	road	BAAMashi4	dzɪ̄ / dzɪ́jə́	d z ɪ.³/ɪ
15904	road	NCMMashi5	dzē / dzé	d z e.³/e
15905	root	BAAMashi4	mgbáŋ / mbáŋnʊ́	m gb a.⁵/a ŋ
15906	root	NCMMashi5	mgbáŋ / ŋgáŋ	m gb a.⁵/a ŋ
15907	rope	BAAMashi4	gbí / gbə́ŋnú ~ gə́ŋnú	gb i.⁵/i
15908	rope	NCMMashi5	gbɪ́ / gə́ŋ	gb ɪ.⁵/ɪ
15909	salt	BAAMashi4	áfə́mō / áfə́mō	a.⁵/a f ə.⁵/ə m o.³/o
15910	salt	NCMMashi5	áfʊ́mə̌ː / áfʊ́mə̌ː	a.⁵/a f ʊ.⁵/ʊ m əː.¹⁵/əː
15911	sand	BAAMashi4	ʃʊ́ó / ʃʊ́ówə́	ʃ ʊ.⁵/ʊ o.⁵/o
15912	sand	NCMMashi5	ʃʷɘ́ / ʃʷáŋ	ʃʷ ɘ.⁵/ɘ
15913	seed	BAAMashi4	ʃə̄m / ʃə̀mjə́	ʃ ə.³/ə m
15914	seed	NCMMashi5	ʃām / ʃám	ʃ a.³/a m
15915	sheep	BAAMashi4	ʃɔ̄ŋ / ʃɔ́ŋjə́	ʃ ɔ.³/ɔ ŋ
15916	sheep	NCMMashi5	ʃɔ̄ŋ / ʃɔ́ŋ	ʃ ɔ.³/ɔ ŋ
15917	sieve	BAAMashi4	àntsàklə̀ / bìntsàklə̀	a.¹/a n ts a.¹/a k l ə.¹/ə
15918	sieve	NCMMashi5	àntsàklə̀ / bìntsàklə̀	a.¹/a n ts a.¹/a k l ə.¹/ə
15919	sky	BAAMashi4	ákʷû / ákʷûːkə́	a.⁵/a kʷ u.⁵¹/u
15920	sky	NCMMashi5	ábʊ́glə́ / bíbʊ́ŋlə́	a.⁵/a b ʊ.⁵/ʊ g l ə.⁵/ə
15921	smoke	BAAMashi4	mʊ́ɲə̂ŋ / mʊ́ɲə̂ŋmú	m ʊ.⁵/ʊ ɲ ə.⁵¹/ə ŋ
15922	smoke	NCMMashi5	ḿɲə̂ŋ~fíɲə̂ŋ / ḿɲə̂ŋ ~ mʊ̀ɲə̄ŋ	m.⁵/m ɲ ə.⁵¹/ə ŋ
15923	snake	BAAMashi4	dzǔː / dzúŋ	d z uː.¹⁵/uː
15924	snake	NCMMashi5	dzʊ̌ː / dzʊ́	d z ʊː.¹⁵/ʊː
15925	soap	BAAMashi4	àsûː / bìsûː	a.¹/a s uː.⁵¹/uː
15926	soap	NCMMashi5	àsû / bìsû	a.¹/a s u.⁵¹/u
15927	soldier ant	BAAMashi4	fút / fūtʲə́	f u.¹/u t
15928	soldier ant	NCMMashi5	sə́jètʷə́ / sáŋjètnʊ́	s ə.⁵/ə j e.¹/e tʷ ə.⁵/ə
15929	song	BAAMashi4	dīm / dím	d i.³/i m
15930	song	NCMMashi5	dzɪ̌ːm / dzɪ́m	d z ɪː.¹⁵/ɪː m
15931	spider	BAAMashi4	mbʊ̀mbʊ̌ː / bʊ̀mbʊ̀mbʊ̌ː	m b ʊ.³/ʊ m b ʊː.¹⁵/ʊː
15932	spider	NCMMashi5	mbʊ̀mbʊ̌ː / mbʊ̀mbʊ̌ː	m b ʊ.³/ʊ m b ʊː.¹⁵/ʊː
15933	star	BAAMashi4	fìndzʊ́n / mʊ̀ndzʊ́ŋ	f i.¹/i n d z ʊ.⁵/ʊ n
15934	star	NCMMashi5	fìndzʊ́n / mʊ̀ndzʊ́ŋ	f i.¹/i n d z ʊ.⁵/ʊ n
15935	stomach	BAAMashi4	àtʊ́ː / bìtʊ́ː	a.¹/a t ʊː.⁵/ʊː
15936	stomach	NCMMashi5	àtó~àtót / bìtót	a.¹/a t o.⁵/o
15937	stone	BAAMashi4	tʲə̄ / tāknú	tʲ ə.³/ə
15938	stone	NCMMashi5	tə́ / ták	t ə.⁵/ə
15939	storm (wind)	BAAMashi4	áfə́m / àfə́mkə́	a.⁵/a f ə.⁵/ə m
15940	storm (wind)	NCMMashi5	àfə́m / àfə́m ~ bìfə́m	a.¹/a f ə.⁵/ə m
15941	story	BAAMashi4	àtʃʷǒːm / bìtʃʷǒːm	a.¹/a tʃʷ oː.¹⁵/oː m
15942	story	NCMMashi5	àtʃɔ̌ːm / bìtʃɔ̌ːm	a.¹/a tʃ ɔː.¹⁵/ɔː m
15943	sun	BAAMashi4	dʒʊ́ó / dʒʊ́ónú	dʒ ʊ.⁵/ʊ o.⁵/o
15944	sun	NCMMashi5	dzɪ́m ~ dzɪ̀m / dzɪ́m ~ dzɪ̀m	d z ɪ.⁵/ɪ m
15945	termite	BAAMashi4	nī / níjə́	n i.³/i
15946	termite	NCMMashi5	ɲǐː / ɲí	ɲ iː.¹⁵/iː
15951	toilet	BAAMashi4	tʃūā / tʃúáŋní ~ tʃúá	tʃ u.³/u a.³/a
15952	toilet	NCMMashi5	tʃʷāt / tʃʷáŋ	tʃʷ a.³/a t
15953	tongue	BAAMashi4	lí / lí	l i.⁵/i
15954	tongue	NCMMashi5	lī / lɪ́ŋ ~ láŋ ~ lə̄ŋ	l i.³/i
15955	tooth	BAAMashi4	ágílə̄ / gə́glɪ́	a.⁵/a g i.⁵/i l ə.³/ə
15956	tooth	NCMMashi5	ágírə̄ / bìgírə̄	a.⁵/a g i.⁵/i r ə.³/ə
15957	trap	BAAMashi4	ámfʷə́ɣ / bìmfʷə̀ɣbʲə́	a.⁵/a m fʷ ə.⁵/ə ɣ
15958	trap	NCMMashi5	àmfɘ́ɣ ~ àmfɘ́ɣə̄  / bìmfɘ́ɣ ~ bìmfɘ́ɣə̄	a.³/a m f ɘ.⁵/ɘ ɣ
15959	tree	BAAMashi4	átí / bítí	a.⁵/a t i.⁵/i
15960	tree	NCMMashi5	átí / bítí	a.⁵/a t i.⁵/i
15961	umbrella	BAAMashi4	ámbʷɘ́ / bìmbʷɘ́ː	a.⁵/a m bʷ ɘ.⁵/ɘ
15962	umbrella	NCMMashi5	àmbɘ́ / bìmbɘ́	a.³/a m b ɘ.⁵/ɘ
15963	war	BAAMashi4	dzə̄m / dzə́m	d z ə.³/ə m
15964	war	NCMMashi5	dzə̄m / dzə́m	d z ə.³/ə m
15965	water	BAAMashi4	ŋgwó / ŋgwó	ŋ g w o.⁵/o
15966	water	NCMMashi5	ŋgʊ́ / ŋgʊ́	ŋ g ʊ.⁵/ʊ
15971	wingless termite	BAAMashi4	ʃə̄k / ʃə̄kjə́	ʃ ə.³/ə k
15972	wingless termite	NCMMashi5	ʃə̌ːk / ʃə́k	ʃ əː.¹⁵/əː k
15973	work (n)	BAAMashi4	nə̀m / bʊ̀nə̀m	n ə.³/ə m
15974	work (n)	NCMMashi5	nə̀m / bʊ̀nə̀m	n ə.³/ə m
15975	xylophone	BAAMashi4	fìmkpɔ̀ŋə́ / mùmkpɔ́ŋɔ́mú	f i.³/i m kp ɔ.¹/ɔ ŋ ə.⁵/ə
15976	xylophone	NCMMashi5	fìŋkpɔ́ŋɔ́ / mʊ̀ŋkpɔ́ŋɔ́	f i.¹/i ŋ kp ɔ.⁵/ɔ ŋ ɔ.⁵/ɔ
15977	yam	BAAMashi4	àŋkáːn / bìŋkáːn	a.¹/a ŋ k aː.⁵/aː n
15978	yam	NCMMashi5	àndɔ́ŋ /  bìndɔ́ŋ	a.¹/a n d ɔ.⁵/ɔ ŋ
15981	zinc	BAAMashi4	dzɪ̂ŋ / bʊ̀dzɪ̂ŋbó	d z ɪ.⁵¹/ɪ ŋ
15982	zinc	NCMMashi5	zɪ̂ŋ / bʊ̀zɪ̂ŋ	z ɪ.⁵¹/ɪ ŋ
16075	air	NFKBiya7	ʊ́gbáhá ~ ʊ́gbásə́ / ø	ʊ.⁵/ʊ gb a.⁵/a h a.⁵/a
16076	air	FBCBiya8	ʊ́gbáhá~ʊ́gbásə́ / ʊ́gbáhá~kə́gbáhá ~kə́gbáːsə́	ʊ.⁵/ʊ gb a.⁵/a h a.⁵/a
16077	air	ENBBiya1	ʊ́gbáhá  ~ìdzʊ / ɪ́gbáhá́~ ádzʊ́	ʊ.⁵/ʊ gb a.⁵/a h a.⁵/a
16082	animal	NFKBiya7	ɪ̀fì / ɪ̀fí	ɪ.¹/ɪ f i.¹/i
16083	animal	FBCBiya8	ɪ̀fìː / ɪ̀fí	ɪ.¹/ɪ f iː.¹/iː
16084	animal	ENBBiya1	mbáhà ~ mbásə̀ / bə̀mbáhà	m b a.⁵/a h a.¹/a
16085	animal	ICNBiya2	ɪ̀fì mwa / bìfì ɪ̀mwá	ɪ.¹/ɪ f i.¹/i m w a.³/a
16109	axe	NFKBiya7	ìtám / kə̀tám	i.¹/i t a.⁵/a m
16110	axe	FBCBiya8	ɪ̀tám / kə̀támə́	ɪ.¹/ɪ t a.⁵/a m
16111	axe	ENBBiya1	ɪ́tám / kɪ̀tám	ɪ.⁵/ɪ t a.⁵/a m
16112	axe	ICNBiya2	ɪ́tám / bítám	ɪ.⁵/ɪ t a.⁵/a m
