ID	Concept	Doculect	Value	Tokens
15835	horn (head)	NMSMissong4	ɪ̀kpàhà / àkpàhà ~ kɪ̀kpàhànsə̀	ɪ.¹/ɪ kp a.¹/a h a.¹/a
15836	horn (head)	NDNMissong5	ɪ̀kpàhà / kìkpáhānsə́~kìkpàhànsə̀~àkpàhà	ɪ.¹/ɪ kp a.¹/a h a.¹/a
15837	horse	NMSMissong4	kɪ̀kʷʊ́m / bìkʷʊ́m	k ɪ.¹/ɪ kʷ ʊ.⁵/ʊ m
15838	horse	NDNMissong5	kìkʊ́m / bìkʊ́m	k i.¹/i k ʊ.⁵/ʊ m
15839	house	NMSMissong4	ókpê ~ ʊ́kpê / ɪ́kpê~ɪ́kpɪ̂	o.⁵/o kp e.⁵¹/e
15840	house	NDNMissong5	ʊ́kpê / íkpê~kíkpélə̄	ʊ.⁵/ʊ kp e.⁵¹/e
15841	intestine	NMSMissong4	kíjə́lə̄ / bìjə́lə̄	k i.⁵/i j ə.⁵/ə l ə.³/ə
15842	intestine	NDNMissong5	kíjə́lə̄ / bíjə́lə̄	k i.⁵/i j ə.⁵/ə l ə.³/ə
15843	jaw	NMSMissong4	kíjáhā / ájáhā	k i.⁵/i j a.⁵/a h a.³/a
15844	jaw	NDNMissong5	kíjáhā / bíjáhā	k i.⁵/i j a.⁵/a h a.³/a
15845	knife	NMSMissong4	ʊ́ʃʲîː / ánʃa᷇ːm	ʊ.⁵/ʊ ʃʲ iː.⁵¹/iː
15846	knife	NDNMissong5	ʊ́ʃîː / kíʃílə̄ ~ ànʃâːm	ʊ.⁵/ʊ ʃ iː.⁵¹/iː
15847	ladder	NMSMissong4	ʊ̀kʷónə́ / ɪ̀kʷónə́	ʊ.¹/ʊ kʷ o.⁵/o n ə.⁵/ə
15848	ladder	NDNMissong5	ʊ̀kʊ́nə́ / ɪ̀kʊ́ːnə́	ʊ.¹/ʊ k ʊ.⁵/ʊ n ə.⁵/ə
15849	leaf	NMSMissong4	ɪ́dʒán / ádʒán	ɪ.⁵/ɪ dʒ a.⁵/a n
15850	leaf	NDNMissong5	ɪ́dʒán / ádʒán	ɪ.⁵/ɪ dʒ a.⁵/a n
15855	medicine	NMSMissong4	bʊ̀tò / àntǒː	b ʊ.¹/ʊ t o.¹/o
15856	medicine	NDNMissong5	bʊ́tôː~bʊ̀tò / àntǒː	b ʊ.⁵/ʊ t oː.⁵¹/oː
15857	monkey	NMSMissong4	ɪ̀tsa᷇ːm / ɪ́tsa᷇ːm ~ kɪ́tsámə̄	ɪ.¹/ɪ ts aː.⁵³/aː m
15858	monkey	NDNMissong5	ɪ̀tsâm~ɪ̀kín / kíkɪ́nnə̂ ~ ɪ́tsâm	ɪ.¹/ɪ ts a.⁵¹/a m
15859	moon	NMSMissong4	ʊ́wɛ᷇ː / ɪ́wɛ᷇ː	ʊ.⁵/ʊ w ɛː.⁵³/ɛː
15860	moon	NDNMissong5	ʊ̀wɛ̀ː / ʊ̀wɛ̀ː ~ ɪ̀wɛ̀	ʊ.¹/ʊ w ɛː.¹/ɛː
15861	mother	NMSMissong4	ní / bàní	n i.⁵/i
15862	mother	NDNMissong5	nɪ́ / bàɲí	n ɪ.⁵/ɪ
15863	mouth	NMSMissong4	ʊ̀fàn / áfân	ʊ.¹/ʊ f a.¹/a n
15864	mouth	NDNMissong5	ʊ̀fàn / àfàn	ʊ.¹/ʊ f a.¹/a n
15865	mushroom	NMSMissong4	kìtámɪ́ja᷇ːŋ / bìtámɪ́ja᷇ːŋ	k i.¹/i t a.⁵/a m ɪ.⁵/ɪ j aː.⁵³/aː ŋ
15866	mushroom	NDNMissong5	kìtámɪ́jâŋ / bìtámɪ́jâŋ	k i.¹/i t a.⁵/a m ɪ.⁵/ɪ j a.⁵¹/a ŋ
15867	name	NMSMissong4	ɪ́jʲɛ̂ː / ájʲɛ᷇ː	ɪ.⁵/ɪ j j ɛː.⁵¹/ɛː
15868	name	NDNMissong5	ɪ́jʲɛ᷇ː / ájʲɛ᷇ː	ɪ.⁵/ɪ j j ɛː.⁵³/ɛː
15869	nose	NMSMissong4	ɪ̀ɲʊ́ / àɲʊ́	ɪ.¹/ɪ ɲ ʊ.⁵/ʊ
15870	nose	NDNMissong5	ɪ̀ɲú / àɲú	ɪ.¹/ɪ ɲ u.¹/u
15871	oil	NMSMissong4	àŋkǒː / àŋkǒː	a.¹/a ŋ k oː.¹⁵/oː
15872	oil	NDNMissong5	àŋkǒː / àŋkǒː	a.¹/a ŋ k oː.¹⁵/oː
15873	owl	NMSMissong4	ǹtə̀mkôː / bàǹtə̀mko᷇ː	n.¹/n t ə.³/ə m k oː.⁵¹/oː
15874	owl	NDNMissong5	fìntə̀mkʊ̂ / bàntə̀mkʊ̂	f i.¹/i n t ə.³/ə m k ʊ.¹⁵/ʊ
15877	palm nut	NMSMissong4	ɪ̀bǎː / ɪ́bá	ɪ.¹/ɪ b aː.¹⁵/aː
15878	palm nut	NDNMissong5	ɪ̀bǎː / ɪ́bá	ɪ.¹/ɪ b aː.¹⁵/aː
15879	palm tree	NMSMissong4	m̀mbʲɛ́: / bàm̀mbʲɛ́ː	m m b j ɛː.⁵/ɛː
15880	palm tree	NDNMissong5	m̀mbʲɛ́ / bàmbʲɛ́	m m b j ɛ.⁵/ɛ
15881	pap	NMSMissong4	m̀mbʷòlə́ / bàmbʷólə́  ~ ambʷólə́	m m bʷ o.¹/o l ə.⁵/ə
15882	pap	NDNMissong5	m̀bʷòlə́ / bàmbʷòlə́	m.¹/m bʷ o.¹/o l ə.⁵/ə
15883	pepper	NMSMissong4	òtʊ́tò ~ ʊ̀tʊ́tò / bàtʊ́tò	o.¹/o t ʊ.⁵/ʊ t o.¹/o
15884	pepper	NDNMissong5	ʊ̀tʊ́tò / bàtʊ́tò	ʊ.¹/ʊ t ʊ.⁵/ʊ t o.¹/o
15885	person	NMSMissong4	ònò ~ nò / bánɛ᷇ː	o.¹/o n o.¹/o
15886	person	NDNMissong5	ʊ̀nò / bánɛ᷇ː	ʊ.¹/ʊ n o.¹/o
15887	pig	NMSMissong4	kɪ̀fí / bìfí	k ɪ.¹/ɪ f i.⁵/i
15888	pig	NDNMissong5	kɪ̀fí / bìfɥí	k ɪ.¹/ɪ f i.⁵/i
15889	pineapple	NMSMissong4	kɪ́ʃáhá / bíʃáhá	k ɪ.⁵/ɪ ʃ a.⁵/a h a.⁵/a
15890	pineapple	NDNMissong5	kìʃáhá / bìʃáhá	k i.¹/i ʃ a.⁵/a h a.⁵/a
15891	place	NMSMissong4	ɪ̀dzə̀sə́ / àdzə́sə́	ɪ.¹/ɪ d z ə.¹/ə s ə.⁵/ə
15892	place	NDNMissong5	ɪ̀dzə̀sə́ ~ ɪ̀zə̀sə́ / ādzə́sə́ ~ āzə́sə́	ɪ.¹/ɪ d z ə.¹/ə s ə.⁵/ə
15893	plantain	NMSMissong4	kìwʊ́m / bìwʊ́m	k i.¹/i w ʊ.⁵/ʊ m
15894	plantain	NDNMissong5	kìwʊ́m / bìwʊ́m	k i.¹/i w ʊ.⁵/ʊ m
15895	pot	NMSMissong4	ʊ́tsʊ̂ŋ ~ ʊ̀tsʊ̀ŋ / ɪ́tsʊ᷇ːŋ ~ ɪ̀tsʊ̀ŋ	ʊ.⁵/ʊ ts ʊ.¹⁵/ʊ ŋ
15896	pot	NDNMissong5	ʊ̀tsʊ̀ŋ / kɪ̀tsʊ̀ŋnə̀	ʊ.¹/ʊ ts ʊ.¹/ʊ ŋ
15897	potato	NMSMissong4	ʊ̀làŋâ / bàlàŋâ	ʊ.¹/ʊ l a.¹/a ŋ a.⁵¹/a
15898	potato	NDNMissong5	ʊ̀làŋâ / bàlàŋâ	ʊ.¹/ʊ l a.¹/a ŋ a.⁵¹/a
15899	rain	NMSMissong4	ɪ́bʷûː / ɪ́bʷûː	ɪ.⁵/ɪ bʷ uː.⁵¹/uː
15900	rain	NDNMissong5	ɪ̀bʷû / kìbʷùlə̀	ɪ.¹/ɪ bʷ u.⁵¹/u
15901	rainbow	NMSMissong4	ʊ̀tʃʊ́m / kítʃʊ́mnə̀~bàtʃʊ̀m	ʊ.¹/ʊ tʃ ʊ.⁵/ʊ m
15902	rainbow	NDNMissong5	ʊ̀kʊ́m / bàkʊ̀m	ʊ.¹/ʊ k ʊ.⁵/ʊ m
15905	road	NMSMissong4	ɪ̀zɪ̂ː / kízɛ́lō ~ kìzìlə̀ ~ kìzìlə̀	ɪ.¹/ɪ z ɪː.⁵¹/ɪː
15906	road	NDNMissong5	ɪ̀zɪ̂ː / kɪ̀zɪ̀lə̀	ɪ.¹/ɪ z ɪː.⁵¹/ɪː
15907	root	NMSMissong4	ɪ̀tə́ŋ / kìtə́ŋnə́ ~ àtə́ŋə́ ~ àtə́ŋ	ɪ.¹/ɪ t ə.⁵/ə ŋ
15908	root	NDNMissong5	ìtə́ŋ / àtə́ŋ	i.¹/i t ə.⁵/ə ŋ
15909	rope	NMSMissong4	ʊ́gbɛ̂ː / ɪ́gbɛ̂ː	ʊ.⁵/ʊ gb ɛː.⁵¹/ɛː
15910	rope	NDNMissong5	ʊ́gbɛ̂ː / kìgbɛ́lə̄	ʊ.⁵/ʊ gb ɛː.⁵¹/ɛː
15911	salt	NMSMissong4	m̀mbə́nə́ / m̀mbə́nə́	m m b ə.⁵/ə n ə.⁵/ə
15912	salt	NDNMissong5	m̀mbə́nə́ / m̀mbə́nə́	m m b ə.⁵/ə n ə.⁵/ə
15913	sand	NMSMissong4	bʊ́ʃám / ànʃǎm	b ʊ.⁵/ʊ ʃ a.⁵/a m
15914	sand	NDNMissong5	bʊ̀ʃǎːn / bʊ̀ʃǎːn	b ʊ.¹/ʊ ʃ aː.¹⁵/aː n
15915	seed	NMSMissong4	ɪ̀ʃám / àʃám	ɪ.¹/ɪ ʃ a.⁵/a m
15916	seed	NDNMissong5	ɪ̀ʃám / kìʃàmnə̀~àʃàm	ɪ.¹/ɪ ʃ a.⁵/a m
15917	sheep	NMSMissong4	ǹdzɛ̀ː / bàndzɛ̀ː	n.¹/n d z ɛː.¹/ɛː
15918	sheep	NDNMissong5	ndzɛ̀ / bàndzɛ̀	n d z ɛ.¹/ɛ
15919	sieve	NMSMissong4	tʃə̀kə̀lə̀ / bàtʃə̀kə̀lə̀	tʃ ə.¹/ə k ə.¹/ə l ə.¹/ə
15920	sieve	NDNMissong5	tʃə̀kə̀lə̀ / bàtʃə̀kə̀lə̀	tʃ ə.¹/ə k ə.¹/ə l ə.¹/ə
15921	sky	NMSMissong4	ʊ̀bʊ̀lə̀ / ʊ̀bʊ̀lə̀	ʊ.¹/ʊ b ʊ.¹/ʊ l ə.¹/ə
15922	sky	NDNMissong5	ʊ̀bʊ̀lə̀ / ʊ̀bʊ̀lə̀~ɪ̀bʊ̀lə̀	ʊ.¹/ʊ b ʊ.¹/ʊ l ə.¹/ə
15923	smoke	NMSMissong4	áɲám / áɲám	a.⁵/a ɲ a.⁵/a m
15924	smoke	NDNMissong5	fìɲám / àɲám	f i.¹/i ɲ a.⁵/a m
15925	snake	NMSMissong4	ɪ̀dʒʊ̌ŋ / kídʒʊ́ŋnə́	ɪ.¹/ɪ dʒ ʊ.¹⁵/ʊ ŋ
15926	snake	NDNMissong5	ɪ̀dʒʊ̌ːŋ / kídʒʊ́ŋnə́	ɪ.¹/ɪ dʒ ʊː.¹⁵/ʊː ŋ
15927	soap	NMSMissong4	kítʊ́ā / bítʊ́ā	k i.⁵/i t ʊ.⁵/ʊ a.³/a
15928	soap	NDNMissong5	kɪ̄tʊ́ā / bītʊ́ā	k ɪ.³/ɪ t ʊ.⁵/ʊ a.³/a
15929	soldier ant	NMSMissong4	ɪ̀zə̌ː ~ ɪ̀dzə̌ː / ɪ̀zə́ ~ ɪ̀dzə́	ɪ.¹/ɪ z əː.¹⁵/əː
15930	soldier ant	NDNMissong5	ɪ̀zə̌ː ~ ɪ̀dzə̌ː / ɪ́zə́ ~ ídzə́	ɪ.¹/ɪ z əː.¹⁵/əː
15931	song	NMSMissong4	ɪ̀jám / àjám	ɪ.¹/ɪ j a.⁵/a m
15932	song	NDNMissong5	ɪ̀jám / àjám	ɪ.¹/ɪ j a.⁵/a m
15933	spider	NMSMissong4	ʊ́dálə̄ / kídáːlə̄ ~ ɪ́dáːlə̀	ʊ.⁵/ʊ d a.⁵/a l ə.³/ə
15934	spider	NDNMissong5	ʊ́dálːə̄ / ídáːlə̄	ʊ.⁵/ʊ d a.⁵/a l ə.³/ə
15935	star	NMSMissong4	mʊ̀mʷàhá~mʊ̀mʷàhà / bàmʊ̀mʷàhá	m ʊ.³/ʊ mʷ a.¹/a h a.⁵/a
15936	star	NDNMissong5	ʊ̀mʷàhá / bàmʊ̀mʷàhá	ʊ.³/ʊ mʷ a.¹/a h a.⁵/a
15937	stomach	NMSMissong4	kə̀tɔ̀m / bàtɔ̀m	k ə.¹/ə t ɔ.³/ɔ m
15938	stomach	NDNMissong5	ʊ̀tɔ̀m / kɪ́tɔ́mnə̄	ʊ.¹/ʊ t ɔ.³/ɔ m
15939	stone	NMSMissong4	ɪ̀tʃì / àtʃì	ɪ.¹/ɪ tʃ i.¹/i
15940	stone	NDNMissong5	ɪ́tʃîː / átʃîː	ɪ.⁵/ɪ tʃ iː.⁵¹/iː
15941	storm (wind)	NMSMissong4	kífʊ́hʊ̄ / kífʊ́hʊ̄	k i.⁵/i f ʊ.⁵/ʊ h ʊ.³/ʊ
15942	storm (wind)	NDNMissong5	kɪ̀fʊ́hə̄ / bìfʊ́hə̄	k ɪ.¹/ɪ f ʊ.⁵/ʊ h ə.³/ə
15943	story	NMSMissong4	ɪ̀kpʊ̀nə́ / kɪ̀kpʊ́nə́	ɪ.¹/ɪ kp ʊ.¹/ʊ n ə.⁵/ə
15944	story	NDNMissong5	ɪ̀kpə̄nə́ / kìkpə̄nə́	ɪ.¹/ɪ kp ə.³/ə n ə.⁵/ə
15945	sun	NMSMissong4	ʊ́wáhā / kɪ́wáhánsə̂ ~ ʊ̀wàhà	ʊ.⁵/ʊ w a.⁵/a h a.³/a
15946	sun	NDNMissong5	ʊ̀wàhà / ʊ̀wàhà	ʊ.¹/ʊ w a.¹/a h a.¹/a
15947	termite	NMSMissong4	kíndɛ̌ɛ̄ / bìndɛ̌ɛ̄	k i.⁵/i n d ɛ.¹⁵/ɛ ɛ.³/ɛ
15948	termite	NDNMissong5	fìnʃɔ́hàfɪ̂ / mʊ̀nʃɔ́hàfɪ̂	f i.¹/i n ʃ ɔ.⁵/ɔ h a.¹/a f ɪ.⁵¹/ɪ
15953	toilet	NMSMissong4	ɪ̀kpàlə́ / kɪ̀kpàlə̀	ɪ.¹/ɪ kp a.¹/a l ə.⁵/ə
15954	toilet	NDNMissong5	ɪ̀kpálə́ / kìkpàlə̀	ɪ.¹/ɪ kp a.⁵/a l ə.⁵/ə
15955	tongue	NMSMissong4	ɪ̀lám / àlám	ɪ.¹/ɪ l a.⁵/a m
15956	tongue	NDNMissong5	ɪ̀lám / àlám	ɪ.¹/ɪ l a.⁵/a m
15957	tooth	NMSMissong4	ɪ́zán~ɪ̀zán / ázán ~ àzán	ɪ.⁵/ɪ z a.⁵/a n
15958	tooth	NDNMissong5	ɪ̀zán / àzán	ɪ.¹/ɪ z a.⁵/a n
15959	trap	NMSMissong4	ǹtîmnə̀ / bàntîmnə̀	n.¹/n t i.⁵¹/i m n ə.¹/ə
15960	trap	NDNMissong5	íwɪ̂ŋ / kīwɪ̀ŋnə̀	i.⁵/i w ɪ.⁵¹/ɪ ŋ
15961	tree	NMSMissong4	ʊ́kʷâ / ɪ́kʷâ	ʊ.⁵/ʊ kʷ a.⁵¹/a
15962	tree	NDNMissong5	ʊ̀kʷà / ɪ̀kʷà	ʊ.¹/ʊ kʷ a.¹/a
15963	umbrella	NMSMissong4	kìmbɛ́ː / bìmbɛ́ː	k i.³/i m b ɛː.⁵/ɛː
15964	umbrella	NDNMissong5	mbánʊ̀bàŋnə́ / bínábìbàŋnə́	m b a.⁵/a n ʊ.¹/ʊ b a.¹/a ŋ n ə.⁵/ə
15965	war	NMSMissong4	ɪ̀dzɔ́m ~ ɪ̀zɔ́m / kɪ́zɔ́mnə̂~kɪ́dzɔ́mnə̂	ɪ.¹/ɪ d z ɔ.⁵/ɔ m
15966	war	NDNMissong5	ɪ̀zɔ́m / kìzɔ̀mnə̀	ɪ.¹/ɪ z ɔ.⁵/ɔ m
15967	water	NMSMissong4	àɲɲʲěː / àɲɲʲěː	a.¹/a ɲ ɲʲ eː.¹⁵/eː
15968	water	NDNMissong5	àɲʲɛ̌ː / àɲʲɛ̌ː	a.¹/a ɲʲ ɛː.¹⁵/ɛː
15971	week	NMSMissong4	ʊ̀kpǒː / ɪ̄kpǒː	ʊ.¹/ʊ kp oː.¹⁵/oː
15972	week	NDNMissong5	ʊ̀kpǒː / ɪ̀kpǒː	ʊ.¹/ʊ kp oː.¹⁵/oː
15973	wingless termite	NMSMissong4	ɪ̀zʊ́ŋə̀~ɪ̀dzʊ̌ŋ / kɪ̀zʊ́ŋnə́~ɪ̀zʊ́ŋ~ɪ́zʊ́ŋ	ɪ.¹/ɪ z ʊ.⁵/ʊ ŋ ə.¹/ə
15974	wingless termite	NDNMissong5	ɪ̀zʊ̌ːŋ / kɪ́zʊ́ŋnə́	ɪ.¹/ɪ z ʊː.¹⁵/ʊː ŋ
15975	work (n)	NMSMissong4	ɪ̀nɔ̌ːm / kìnɔ́mnə́	ɪ.¹/ɪ n ɔː.¹⁵/ɔː m
15976	work (n)	NDNMissong5	ɪ̀nɔ̌ːm / kìnɔ́mnə́	ɪ.¹/ɪ n ɔː.¹⁵/ɔː m
15977	xylophone	NMSMissong4	ŋ̀wǎːŋ~fìŋwǎːŋ / bàŋ̀wǎːŋ ~ mʊ̀ŋwǎːŋ	ŋ.¹/ŋ w aː.¹⁵/aː ŋ
15978	xylophone	NDNMissong5	fìŋwǎːŋ / mʊ̀ŋwǎːŋ	f i.¹/i ŋ w aː.¹⁵/aː ŋ
15979	yam	NMSMissong4	kíjo᷇ː / bíjo᷇ː	k i.⁵/i j oː.⁵³/oː
15980	yam	NDNMissong5	kíjo᷇ː / bíjo᷇ː	k i.⁵/i j oː.⁵³/oː
15981	year	NMSMissong4	ɪ̀ɲɔ̀m / áɲɔ᷇ːm	ɪ.¹/ɪ ɲ ɔ.³/ɔ m
15982	year	NDNMissong5	ɪ̀ɲɔ̀m / áɲɔ̂m ~ kìɲɔ̀mnə̀	ɪ.¹/ɪ ɲ ɔ.³/ɔ m
15983	zinc	NMSMissong4	ɪ̀jʊ̀ə́n / kìjʊ́ə́nnə́	ɪ.¹/ɪ j ʊ.¹/ʊ ə.⁵/ə n
15984	zinc	NDNMissong5	ɪ̀ɥə̌ːn / kìɥə́nnə́	ɪ.¹/ɪ ɥ əː.¹⁵/əː n
16007	dance	NMSMissong4	mʊ́ŋ / mʊ̂ŋɲə̀ɲáŋ / mʊ́ŋ / mʊ̂ŋ	m ʊ.⁵/ʊ ŋ
16008	dance	NDNMissong5	mʊ́ŋ / mʊ̂ŋɲə̀ɲáŋ / mʊ̂ŋ / mʊ̂ŋ	m ʊ.⁵/ʊ ŋ
16021	fly (bird)	NMSMissong4	fá / fɔ̂ːɲə̀ɲáŋ / fà / fâ	f a.⁵/a
16022	fly (bird)	NDNMissong5	fá / fɔ̂ːɲàŋ / fâ / fâ	f a.⁵/a
16135	air	BAAMashi4	fìmfí / fìmfíjə̄	f i.³/i m f i.⁵/i
16136	air	NCMMashi5	dzʊ́ŋtí / dzʊ́ŋtí	d z ʊ.⁵/ʊ ŋ t i.⁵/i
16137	animal	BAAMashi4	ɲàm / ɲa᷇ːm	ɲ a.³/a m
16138	animal	NCMMashi5	ɲàm / ɲâm	ɲ a.³/a m
16139	axe	BAAMashi4	fʷó / fʷó	fʷ o.⁵/o
16140	axe	NCMMashi5	fō / fɔ́ŋ ~ fōŋ	f o.³/o
16141	bag	BAAMashi4	àbʷə̀ / bìbʷə̀	a.¹/a bʷ ə.¹/ə
16142	bag	NCMMashi5	àbɘ̀ː / bìbɘ̀ː	a.¹/a b ɘː.¹/ɘː
16143	raffia bamboo	BAAMashi4	náŋ / nāŋnʊ́	n a.⁵/a ŋ
16144	raffia bamboo	NCMMashi5	ɲʲó / ɲóŋ	ɲʲ o.⁵/o
16145	banana	BAAMashi4	fìntsʊ̂k / mʊ̀ntsʊ̂k	f i.¹/i n ts ʊ.¹⁵/ʊ k
16146	banana	NCMMashi5	fìntsʊ̂k / m̩̀tsʊ̂k	f i.¹/i n ts ʊ.¹⁵/ʊ k
16147	basket	BAAMashi4	ntǎːk / bùntǎːk	n t aː.¹⁵/aː k
16148	basket	NCMMashi5	ǹtǎːk / bʊ̀ntǎːk	n.¹/n t aː.¹⁵/aː k
16149	bat	BAAMashi4	áne᷇ːmə̄ ~ ánɪ᷇ːmə̄ / bínɪ᷇ːmə̄~bíne᷇ːmə̄	a.⁵/a n eː.⁵³/eː m ə.³/ə
16150	bat	NCMMashi5	fìmgbòfʊ̀ / m̩̀gbòfʊ̀	f i.³/i m gb o.¹/o f ʊ.¹/ʊ
16151	bed	BAAMashi4	ánáŋ / bínáŋ	a.⁵/a n a.⁵/a ŋ
16152	bed	NCMMashi5	ánáŋ / bínáŋ	a.⁵/a n a.⁵/a ŋ
16153	belly	BAAMashi4	ʊ́láp / ʊ́lápwə̄	ʊ.⁵/ʊ l a.⁵/a p
16154	belly	NCMMashi5	ʊ́lâp / ḿ̩nâːm	ʊ.⁵/ʊ l a.⁵¹/a p
16155	bird	BAAMashi4	áɲə́nə́ / bíɲə́nə́	a.⁵/a ɲ ə.⁵/ə n ə.⁵/ə
16156	bird	NCMMashi5	àɲə́nə́ / bìnɲə́nə́ ~ mʊ̀ɲə́nə́	a.¹/a ɲ ə.⁵/ə n ə.⁵/ə
16157	bitter leaf	BAAMashi4	ʊ́tʃúː / ʊ̀tʃùːwə́	ʊ.⁵/ʊ tʃ uː.⁵/uː
16158	bitter leaf	NCMMashi5	wɪ̄tʃū / wɪ̄tʃū	w ɪ.³/ɪ tʃ u.³/u
16159	blood	BAAMashi4	mʊ̀ŋgʊ́m / mʊ̀ŋgʊ́mmú	m ʊ.¹/ʊ ŋ g ʊ.⁵/ʊ m
16160	blood	NCMMashi5	mʊ̀ŋgʊ́m / mʊ̀ŋgʊ́m	m ʊ.¹/ʊ ŋ g ʊ.⁵/ʊ m
16161	book	BAAMashi4	àŋwàktì / bìŋwàktì	a.¹/a ŋ w a.¹/a k t i.¹/i
16162	book	NCMMashi5	àŋwàktì / bìŋwàktì	a.¹/a ŋ w a.¹/a k t i.¹/i
16163	breast	BAAMashi4	mbe᷇ːn / mbe᷇ːn	m b eː.⁵³/eː n
16164	breast	NCMMashi5	mbe᷇ːn / mbe᷇ːn	m b eː.⁵³/eː n
16165	bridge	BAAMashi4	ʊ́da᷇ː / ʊ́dâːwə́~ʊ́dâːnʊ́	ʊ.⁵/ʊ d aː.⁵³/aː
16166	bridge	NCMMashi5	wɪ́da᷇ː / ʊ́dâːnʊ́	w ɪ.⁵/ɪ d aː.⁵³/aː
16167	broom	BAAMashi4	bʷā / bʷāŋní	bʷ a.³/a
16168	broom	NCMMashi5	bʷá / bʷáŋ	bʷ a.⁵/a
16169	camwood	BAAMashi4	ákʷō~ákʷó~ákúó / bíkūō	a.⁵/a kʷ o.³/o
16170	camwood	NCMMashi5	ákʊ́ / bìkʊ᷇ː	a.⁵/a k ʊ.⁵/ʊ
16171	cap	BAAMashi4	àntsʊ̀ɣò / bìntsʊ̀ɣó	a.¹/a n ts ʊ.¹/ʊ ɣ o.¹/o
16172	cap	NCMMashi5	àntsɔ̀gɔ́ ~ àntsɔ̀ɣɔ́ / bìntsɔ̀gɔ́ ~ bìntsɔ̀ɣɔ́	a.¹/a n ts ɔ.¹/ɔ g ɔ.⁵/ɔ
16173	case (court) (n)	BAAMashi4	ǹsɑ́k / ǹsɑ̀kwə́	n.¹/n s ɑ.⁵/ɑ k
16174	case (court) (n)	NCMMashi5	ǹsāk / bʊ̀nsák	n.¹/n s a.³/a k
16175	cat	BAAMashi4	fìbʊ̌ːt / mʊ̀mbʊ̌mʊ́m	f i.¹/i b ʊː.¹⁵/ʊː t
16176	cat	NCMMashi5	fìbʊ̌ːd / m̩̀bʊ̌ːd	f i.¹/i b ʊː.¹⁵/ʊː d
16177	caterpillar	BAAMashi4	ádʒúlə̄ / bídʒúlə̄	a.⁵/a dʒ u.¹/u l ə.³/ə
16178	caterpillar	NCMMashi5	àdʒʊ̂rə̌ / bìdʒʊ̂rə̌	a.¹/a dʒ ʊ.¹⁵/ʊ r ə.¹⁵/ə
16179	chair	BAAMashi4	átâɣlə̄ / bítâɣlə̄	a.⁵/a t a.⁵¹/a ɣ l ə.³/ə
16180	chair	NCMMashi5	átáklə̄ / bítáklə̄	a.⁵/a t a.⁵/a k l ə.³/ə
16181	chief	BAAMashi4	ŋkʊ̌ːŋ / bʊ̀ŋkʊ̌ːŋ (bó)	ŋ k ʊː.¹⁵/ʊː ŋ
16182	chief	NCMMashi5	ŋkʊ̌ŋ / bʊ̀ŋkʊ̌ŋ	ŋ k ʊ.¹⁵/ʊ ŋ
16183	child	BAAMashi4	ŋʊ́ə́ / bín	ŋ ʊ.⁵/ʊ ə.⁵/ə
16184	child	NCMMashi5	ŋʷə́ / bín	ŋʷ ə.⁵/ə
16185	cloth	BAAMashi4	ásɪ̂ː / bísɪ̂ːbʲə̌	a.⁵/a s ɪː.⁵¹/ɪː
16186	cloth	NCMMashi5	ásê / bísê	a.⁵/a s e.⁵¹/e
16189	compound	BAAMashi4	àbə̀ntǐː / àbə̀ndìkə́	a.¹/a b ə.¹/ə n t iː.¹⁵/iː
16190	compound	NCMMashi5	àbə̀ntǐː / bìbə̀ntǐː	a.¹/a b ə.¹/ə n t iː.¹⁵/iː
16191	corn	BAAMashi4	dzə́ŋ / dzə́ŋnú	d z ə.⁵/ə ŋ
16192	corn	NCMMashi5	dzɪ́ / dzə́ŋ	d z ɪ.⁵/ɪ
16193	cow, cattle	BAAMashi4	nə̀ / bʊ̀nə̀bǒː	n ə.¹/ə
16194	cow, cattle	NCMMashi5	mbʊ̀ŋ ~ nə̀ / bʊ̀mbʊ̀ŋ ~ bʊ́nə̂	m b ʊ.¹/ʊ ŋ
16195	crab	BAAMashi4	ákáːm / bíkáːm	a.⁵/a k aː.⁵/aː m
16196	crab	NCMMashi5	ákám / bíkám	a.⁵/a k a.⁵/a m
16197	cricket	BAAMashi4	ndzèː / ndzêːjə̌	n d z eː.¹/eː
16198	cricket	NCMMashi5	ǹndzə̀ / ǹndzə̂	n.¹/n n d z ə.¹/ə
16199	cup	BAAMashi4	kɔ̂b / bùkɔ̂b	k ɔ.⁵¹/ɔ b
16200	cup	NCMMashi5	kɔ̂b / bʊ̀kɔ̂b	k ɔ.⁵¹/ɔ b
16201	cutlass	BAAMashi4	àdə̌ː / bìdə̌ː	a.¹/a d əː.¹⁵/əː
16202	cutlass	NCMMashi5	àdə̌ː / bìdə̌ː	a.¹/a d əː.¹⁵/əː
16203	day	BAAMashi4	ánāŋ / bìnàŋ (bìfʷə́ɣ)	a.⁵/a n a.³/a ŋ
16204	day	NCMMashi5	ánáŋ / bínáŋ	a.⁵/a n a.⁵/a ŋ
16205	devil	BAAMashi4	tsèː / bʊ̀tsèː	ts eː.¹/eː
16206	devil	NCMMashi5	tse᷇ː / bʊ̀tse᷇ː	ts eː.⁵³/eː
16209	dog	BAAMashi4	bʷěː / bʷéjə́	bʷ eː.¹⁵/eː
16210	dog	NCMMashi5	bʷěː / bʷé	bʷ eː.¹⁵/eː
