ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
9049	animal	NVBAbar7	ɪ̀ʃì / ɪ́ʃîː	ɪ.¹/ɪ ʃ i.¹/i	7 3 7	XBZ	ISI	48	48.I.V 48.S.C 48.I.V	1.5 1.75 0.8	ɪ.¹/ɪʃi.¹/i	0	42	ɪ.¹/ɪ ʃ - - i.¹/i
9050	animal	ECLAbar8	ɪ̀ʃì / kɪ̄ʃí~ɪ̄ʃí	ɪ.¹/ɪ ʃ i.¹/i	7 3 7	XBZ	ISI	11	11.I.V 11.S.C 11.I.V	1.5 1.75 0.8	ɪ.¹/ɪʃi.¹/i	0	42	ɪ.¹/ɪ ʃ - - i.¹/i
9051	animal	NMAAbar1	ìʃì / íʃí	i.¹/i ʃ i.¹/i	7 3 7	XBZ	ISI	42	42.I.V 42.S.C 42.I.V	1.5 1.75 0.8	i.¹/iʃi.¹/i	0	42	i.¹/i ʃ - - i.¹/i
9052	animal	NACAbar2	ìʃì / íʃí	i.¹/i ʃ i.¹/i	7 3 7	XBZ	ISI	31	31.I.V 31.S.C 31.I.V	1.5 1.75 0.8	i.¹/iʃi.¹/i	0	42	i.¹/i ʃ - - i.¹/i
9053	animal	NEMAjumbu9	fúò / kə̀fúólə̀~fúó	f u.¹/u o.¹/o	3 7 7	AXZ	BYU	36	36.B.C 36.Y.V 36.U.V	2.0 1.5 0.8	fu.¹/uo.¹/o	0	37	- f u.¹/u - - o.¹/o
9054	animal	NVIAjumbu1	fɥò / kə̀fɥòlə̀	f ɥ o.¹/o	3 6 7	ACX	BJU	49	49.B.C 49.J.C 49.U.V	2.0 1.5 1.5	fɥo.¹/o	0	52	f ɥ o.¹/o
9055	animal	KMNAjumbu2	fɥò / kə́fɥôːlə̀	f ɥ o.¹/o	3 6 7	ACX	BJU	25	25.B.C 25.J.C 25.U.V	2.0 1.5 1.5	fɥo.¹/o	0	52	f ɥ o.¹/o
9056	animal	KDCAjumbu10	fɥò / kə́fɥóːlə̀	f ɥ o.¹/o	3 6 7	ACX	BJU	19	19.B.C 19.J.C 19.U.V	2.0 1.5 1.5	fɥo.¹/o	0	52	f ɥ o.¹/o
9057	animal	NNBBuu3	ɲàm / kə́ɲâmtə́	ɲ a.³/a m	4 7 4	AXN	NAM	45	45.N.C 45.A.V 45.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9058	animal	MNJBuu4	ɲàm / kə́ɲámtə́	ɲ a.³/a m	4 7 4	AXN	NAM	29	29.N.C 29.A.V 29.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9059	animal	KEMBuu1	ɲàm / ə́ɲâm~kə́yàːmtə̀??	ɲ a.³/a m	4 7 4	AXN	NAM	21	21.N.C 21.A.V 21.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9060	animal	KCYBuu2	ɲàm / ɲâːm	ɲ a.³/a m	4 7 4	AXN	NAM	18	18.N.C 18.A.V 18.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9061	animal	KHKFang12	ɲàm / ɲám	ɲ a.³/a m	4 7 4	AXN	NAM	23	23.N.C 23.A.V 23.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9062	animal	DPNFang13	ɲàm / ɲám	ɲ a.³/a m	4 7 4	AXN	NAM	10	10.N.C 10.A.V 10.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9063	animal	KDVFang1	ɲàm / ɲám	ɲ a.³/a m	4 7 4	AXN	NAM	20	20.N.C 20.A.V 20.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9064	animal	KJSFang2	ɲàm / ɲám	ɲ a.³/a m	4 7 4	AXN	NAM	24	24.N.C 24.A.V 24.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9065	animal	JGYKoshin3	ɲʷàm / ɲʷâm	ɲʷ a.³/a m	4 7 4	AXN	NAM	15	15.N.C 15.A.V 15.M.c	2.0 1.5 0.8	ɲʷa.³/am	0	38	ɲʷ - a.³/a m
9066	animal	TELKoshin4	ɲʷàm / ɲʷâm	ɲʷ a.³/a m	4 7 4	AXN	NAM	50	50.N.C 50.A.V 50.M.c	2.0 1.5 0.8	ɲʷa.³/am	0	38	ɲʷ - a.³/a m
9067	animal	MRYKoshin2	ɲɑ̀m /  nzə́ŋə̀	ɲ ɑ.³/ɑ m	4 7 4	AXN	NAM	30	30.N.C 30.A.V 30.M.c	2.0 1.5 0.8	ɲɑ.³/ɑm	0	38	ɲ - ɑ.³/ɑ m
9068	animal	KCSKung3	ɲàm / sə̀ɲâm	ɲ a.³/a m	4 7 4	AXN	NAM	17	17.N.C 17.A.V 17.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9069	animal	NJSKung4	ɲàm / sə̀ɲa᷇ːm	ɲ a.³/a m	4 7 4	AXN	NAM	41	41.N.C 41.A.V 41.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9070	animal	ZKGKung1	ɲàm / sə̀ɲa᷇ːm	ɲ a.³/a m	4 7 4	AXN	NAM	53	53.N.C 53.A.V 53.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9071	animal	BNMKung2	ɲàm / sə̀ɲa᷇ːm	ɲ a.³/a m	4 7 4	AXN	NAM	7	7.N.C 7.A.V 7.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9072	animal	NMNMundabli3	sò / ɲʲâm	s o.¹/o	3 7	AX	SU	43	43.S.C 43.U.V	2.0 1.5	so.¹/o	0	42	- s o.¹/o - -
9073	animal	CENMundabli2	sòɦ / ɲâm	s o.¹/o ɦ	3 7 3	AXN	SUH	8	8.S.C 8.U.V 8.H.c	2.0 1.5 0.8	so.¹/oɦ	0	42	- s o.¹/o ɦ -
9074	animal	LFNMundabli1	ɲâːm ~ sòː / ɲàmyə́ ~ɲām	ɲ aː.⁵¹/aː m	4 7 4	AXN	NAM	26	26.N.C 26.A.V 26.M.c	2.0 1.5 0.8	ɲaː.⁵¹/aːm	0	38	ɲ - aː.⁵¹/aː m
9075	animal	NINMundabli4	sɔ̄ / ɲàmyə́	s ɔ.³/ɔ	3 7	AX	SU	39	39.S.C 39.U.V	2.0 1.5	sɔ.³/ɔ	0	42	- s ɔ.³/ɔ - -
9076	animal	NGTMunken3	ɪ̀ʃìː / kíʃílə́	ɪ.¹/ɪ ʃ iː.¹/iː	7 3 7	XBZ	ISI	38	38.I.V 38.S.C 38.I.V	1.5 1.75 0.8	ɪ.¹/ɪʃiː.¹/iː	0	42	ɪ.¹/ɪ ʃ - - iː.¹/iː
9077	animal	NUNMunken4	ɪ̀ʃì / kɪ́ʃílə̄~ɪ̀ʃí	ɪ.¹/ɪ ʃ i.¹/i	7 3 7	XBZ	ISI	47	47.I.V 47.S.C 47.I.V	1.5 1.75 0.8	ɪ.¹/ɪʃi.¹/i	0	42	ɪ.¹/ɪ ʃ - - i.¹/i
9078	animal	NEAMunken1	ɪ̀ʃì / ɪ́ʃɪ́	ɪ.¹/ɪ ʃ i.¹/i	7 3 7	XBZ	ISI	35	35.I.V 35.S.C 35.I.V	1.5 1.75 0.8	ɪ.¹/ɪʃi.¹/i	0	42	ɪ.¹/ɪ ʃ - - i.¹/i
9079	animal	TNTMunken2	ìʃì ~ ɪ̀ʃì / ìʃí  ~ ɪ́ʃɪ́	i.¹/i ʃ i.¹/i	7 3 7	XBZ	ISI	51	51.I.V 51.S.C 51.I.V	1.5 1.75 0.8	i.¹/iʃi.¹/i	0	42	i.¹/i ʃ - - i.¹/i
9080	animal	MCANgun3	ɪ̀fìː / kə̀fí~àfíːlə̀	ɪ.¹/ɪ f iː.¹/iː	7 3 7	XBZ	IBI	27	27.I.V 27.B.C 27.I.V	1.5 1.75 0.8	ɪ.¹/ɪfiː.¹/iː	0	37	ɪ.¹/ɪ f - - - iː.¹/iː
9081	animal	KBMNgun4	ɪ̀fì / ɪ̀fí	ɪ.¹/ɪ f i.¹/i	7 3 7	XBZ	IBI	16	16.I.V 16.B.C 16.I.V	1.5 1.75 0.8	ɪ.¹/ɪfi.¹/i	0	37	ɪ.¹/ɪ f - - - i.¹/i
9082	animal	WCANgun1	ìfìː / ɪ́fí	i.¹/i f iː.¹/iː	7 3 7	XBZ	IBI	52	52.I.V 52.B.C 52.I.V	1.5 1.75 0.8	i.¹/ifiː.¹/iː	0	37	i.¹/i f - - - iː.¹/iː
9083	animal	AOMNgun2	ɪ̀fì / ɪ̀fí	ɪ.¹/ɪ f i.¹/i	7 3 7	XBZ	IBI	3	3.I.V 3.B.C 3.I.V	1.5 1.75 0.8	ɪ.¹/ɪfi.¹/i	0	37	ɪ.¹/ɪ f - - - i.¹/i
9084	animal	APBMumfu1	ɲâm / ɲâmyə̌	ɲ a.⁵¹/a m	4 7 4	AXN	NAM	4	4.N.C 4.A.V 4.M.c	2.0 1.5 0.8	ɲa.⁵¹/am	0	38	ɲ - a.⁵¹/a m
9085	animal	BKBMashi2	ɲàm / ɲâm	ɲ a.³/a m	4 7 4	AXN	NAM	6	6.N.C 6.A.V 6.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
9086	animal	KFKMashi1	ɲyàm / ɲyâm	ɲ j a.³/a m	4 6 7 4	ACXN	NJAM	22	22.N.C 22.J.C 22.A.V 22.M.c	2.0 1.5 1.5 0.8	ɲja.³/am	0	38	ɲ j a.³/a m
9087	animal	ABSMissong1	ɪ̀ʃà / ɪ́ʃâː	ɪ.¹/ɪ ʃ a.¹/a	7 3 7	XBZ	ISA	1	1.I.V 1.S.C 1.A.V	1.5 1.75 0.8	ɪ.¹/ɪʃa.¹/a	0	42	ɪ.¹/ɪ ʃ - - a.¹/a
9088	animal	AGAMissong2	ɪ́ʃáyī / ø~ɪ̄ʃà/ɪ̀ʃâyí	ɪ.⁵/ɪ ʃ a.⁵/a j i.³/i	7 3 7 6 7	XBYBZ	ISAJI	2	2.I.V 2.S.C 2.A.V 2.J.C 2.I.V	1.5 1.75 1.3 1.75 0.8	ɪ.⁵/ɪʃa.⁵/aji.³/i	0	42	ɪ.⁵/ɪ ʃ a.⁵/a j i.³/i
14783	animal	NCCMumfu4	ʃɔ̀ / ʃɔ̀	ʃ ɔ.¹/ɔ	3 7	AX	SU	32	32.S.C 32.U.V	2.0 1.5	ʃɔ.¹/ɔ	0	42	- ʃ ɔ.¹/ɔ - -
14784	animal	MEAMumfu3	ʃò / ʃo᷇ː	ʃ o.¹/o	3 7	AX	SU	28	28.S.C 28.U.V	2.0 1.5	ʃo.¹/o	0	42	- ʃ o.¹/o - -
15235	animal	NMSMissong4	ɪ̀ʃà / ɪ̀ʃâ	ɪ.¹/ɪ ʃ a.¹/a	7 3 7	XBZ	ISA	44	44.I.V 44.S.C 44.A.V	1.5 1.75 0.8	ɪ.¹/ɪʃa.¹/a	0	42	ɪ.¹/ɪ ʃ - - a.¹/a
15236	animal	NDNMissong5	ɪ̀ʃà / ɪ̀ʃâ	ɪ.¹/ɪ ʃ a.¹/a	7 3 7	XBZ	ISA	34	34.I.V 34.S.C 34.A.V	1.5 1.75 0.8	ɪ.¹/ɪʃa.¹/a	0	42	ɪ.¹/ɪ ʃ - - a.¹/a
15685	animal	BAAMashi4	ɲàm / ɲa᷇ːm	ɲ a.³/a m	4 7 4	AXN	NAM	5	5.N.C 5.A.V 5.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
15686	animal	NCMMashi5	ɲàm / ɲâm	ɲ a.³/a m	4 7 4	AXN	NAM	33	33.N.C 33.A.V 33.M.c	2.0 1.5 0.8	ɲa.³/am	0	38	ɲ - a.³/a m
16082	animal	NFKBiya7	ɪ̀fì / ɪ̀fí	ɪ.¹/ɪ f i.¹/i	7 3 7	XBZ	IBI	37	37.I.V 37.B.C 37.I.V	1.5 1.75 0.8	ɪ.¹/ɪfi.¹/i	0	37	ɪ.¹/ɪ f - - - i.¹/i
16083	animal	FBCBiya8	ɪ̀fìː / ɪ̀fí	ɪ.¹/ɪ f iː.¹/iː	7 3 7	XBZ	IBI	13	13.I.V 13.B.C 13.I.V	1.5 1.75 0.8	ɪ.¹/ɪfiː.¹/iː	0	37	ɪ.¹/ɪ f - - - iː.¹/iː
16084	animal	ENBBiya1	mbáhà ~ mbásə̀ / bə̀mbáhà	m b a.⁵/a h a.¹/a	4 1 7 3 7	ACYBZ	MPAHA	12	12.M.C 12.P.C 12.A.V 12.H.C 12.A.V	2.0 1.5 1.3 1.75 0.8	mba.⁵/aha.¹/a	0	45	m b a.⁵/a h a.¹/a
16085	animal	ICNBiya2	ɪ̀fì mwa / bìfì ɪ̀mwá	ɪ.¹/ɪ f i.¹/i m w a.³/a	7 3 7 4 6 7	XBYBCZ	IBIMWA	14	14.I.V 14.B.C 14.I.V 14.M.C 14.W.C 14.A.V	1.5 1.75 1.3 1.75 1.5 0.8	ɪ.¹/ɪfi.¹/imwa.³/a	0	37	ɪ.¹/ɪ f i.¹/i m w a.³/a
17888	animal	NSFBiya5	ɪ̀fì / ɪ̀fí	ɪ.¹/ɪ f i.¹/i	7 3 7	XBZ	IBI	46	46.I.V 46.B.C 46.I.V	1.5 1.75 0.8	ɪ.¹/ɪfi.¹/i	0	37	ɪ.¹/ɪ f - - - i.¹/i
17889	animal	NJNBiya6	ɪ̀fìː / ɪ̀fí~ɪ̀fî	ɪ.¹/ɪ f iː.¹/iː	7 3 7	XBZ	IBI	40	40.I.V 40.B.C 40.I.V	1.5 1.75 0.8	ɪ.¹/ɪfiː.¹/iː	0	37	ɪ.¹/ɪ f - - - iː.¹/iː
1516	arm	NVBAbar7	ǹtʲâ~ǹtʲâjɛ̂ / ǹtʲâbʷɪ̂	n.¹/n tʲ a.⁵¹/a	4 1 7	ACZ	NTA	48	48.N.C 48.T.C 48.A.V	2.0 1.5 0.8	n.¹/ntʲa.⁵¹/a	0	72	n.¹/n tʲ - - - a.⁵¹/a
1517	arm	ECLAbar8	ɪ̀tsàːn / kɪ̀tsànnò	ɪ.¹/ɪ ts aː.¹/aː n	7 2 7 4	XBYN	ICAN	11	11.I.V 11.C.C 11.A.V 11.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪtsaː.¹/aːn	0	57	ɪ.¹/ɪ ts aː.¹/aː n
1518	arm	NMAAbar1	ǹtyàyɛ̀ / bwɨ̀ntyâː ~ mə̀ntyáː	n.¹/n t j a.¹/a j ɛ.¹/ɛ	4 1 6 7 6 7	ACCYBZ	NTJAJE	42	42.N.C 42.T.C 42.J.C 42.A.V 42.J.C 42.E.V	2.0 1.5 1.5 1.3 1.75 0.8	n.¹/ntja.¹/ajɛ.¹/ɛ	0	72	n.¹/n t j a.¹/a j ɛ.¹/ɛ
1519	arm	NACAbar2	ǹtyâː / bə̀ntyâː	n.¹/n t j aː.⁵¹/aː	4 1 6 7	ACCZ	NTJA	31	31.N.C 31.T.C 31.J.C 31.A.V	2.0 1.5 1.5 0.8	n.¹/ntjaː.⁵¹/aː	0	72	n.¹/n t j - - aː.⁵¹/aː
1520	arm	NVIAjumbu1	tsɪ̀n/bə̀tsɪ̀n~tsɪ̀ː/átsɪ̂n~àtsɪ̀ɲ~kə́tsɪ́ːlə̄	ts ɪ.¹/ɪ n	2 7 4	AXN	CIN	49	49.C.C 49.I.V 49.N.c	2.0 1.5 0.8	tsɪ.¹/ɪn	0	57	- ts ɪ.¹/ɪ n
1521	arm	KMNAjumbu2	tsɪ̀ɲ / kə̄tsɪ̂ːlə̀~ kə́tsêːlə̀~àtsɪ̀ɲ	ts ɪ.¹/ɪ ɲ	2 7 4	AXN	CIN	25	25.C.C 25.I.V 25.N.c	2.0 1.5 0.8	tsɪ.¹/ɪɲ	0	57	- ts ɪ.¹/ɪ ɲ
1522	arm	KEMBuu1	tsɪ̀n / kə̀tsɪ̀ntə̀	ts ɪ.¹/ɪ n	2 7 4	AXN	CIN	21	21.C.C 21.I.V 21.N.c	2.0 1.5 0.8	tsɪ.¹/ɪn	0	57	- ts ɪ.¹/ɪ n
1523	arm	KCYBuu2	tsɪ̃̀n~tsèːn / tsɪ̂n	ts ɪ̃.¹/ɪ̃ n	2 7 4	AXN	CIN	18	18.C.C 18.I.V 18.N.c	2.0 1.5 0.8	tsɪ̃.¹/ɪ̃n	0	57	- ts ɪ̃.¹/ɪ̃ n
1524	arm	KDVFang1	tsɪ̀n / tsɪ́n	ts ɪ.¹/ɪ n	2 7 4	AXN	CIN	20	20.C.C 20.I.V 20.N.c	2.0 1.5 0.8	tsɪ.¹/ɪn	0	57	- ts ɪ.¹/ɪ n
1525	arm	KJSFang2	tsɪ̀n / tsɪ́n	ts ɪ.¹/ɪ n	2 7 4	AXN	CIN	24	24.C.C 24.I.V 24.N.c	2.0 1.5 0.8	tsɪ.¹/ɪn	0	57	- ts ɪ.¹/ɪ n
1526	arm	MRYKoshin2	tsɪ̀ɲ /  ɲʲə́ː	ts ɪ.¹/ɪ ɲ	2 7 4	AXN	CIN	30	30.C.C 30.I.V 30.N.c	2.0 1.5 0.8	tsɪ.¹/ɪɲ	0	57	- ts ɪ.¹/ɪ ɲ
1527	arm	ZKGKung1	kpéʲ / sə̀kpéʲ	kp e.⁵/e j	1 7 6	AXN	KEJ	53	53.K.C 53.E.V 53.J.c	2.0 1.5 0.8	kpe.⁵/ej	0	81	kp e.⁵/e j
1528	arm	BNMKung2	kə́kpéɪ́ / úkpéɪ́	k ə.⁵/ə kp e.⁵/e ɪ.⁵/ɪ	1 7 1 7 7	AXBYZ	KEKEI	7	7.K.C 7.E.V 7.K.C 7.E.V 7.I.V	2.0 1.5 1.75 1.3 0.8	kə.⁵/əkpe.⁵/eɪ.⁵/ɪ	0	53	k ə.⁵/ə kp e.⁵/e ɪ.⁵/ɪ
1529	arm	LFNMundabli1	tsǎːn / tsāːnyə́	ts aː.¹⁵/aː n	2 7 4	AXN	CAN	26	26.C.C 26.A.V 26.N.c	2.0 1.5 0.8	tsaː.¹⁵/aːn	0	57	- ts aː.¹⁵/aː n
1530	arm	NINMundabli4	tsǎːn / tsāːnyɛ́n ~tsāːn	ts aː.¹⁵/aː n	2 7 4	AXN	CAN	39	39.C.C 39.A.V 39.N.c	2.0 1.5 0.8	tsaː.¹⁵/aːn	0	57	- ts aː.¹⁵/aː n
1531	arm	NEAMunken1	ɪ̀tʃàn / àtʃán~kɪ́tʃánə̄	ɪ.¹/ɪ tʃ a.¹/a n	7 1 7 4	XBYN	ITAN	35	35.I.V 35.T.C 35.A.V 35.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪtʃa.¹/an	0	57	ɪ.¹/ɪ tʃ a.¹/a n
1532	arm	TNTMunken2	ŋkyàbə̀~ŋkyábə̀ / átʃán~ bə̀ŋkyàbə̀	ŋ k j a.¹/a b ə.¹/ə	4 1 6 7 1 7	ACCYBZ	NKJAPE	51	51.N.C 51.K.C 51.J.C 51.A.V 51.P.C 51.E.V	2.0 1.5 1.5 1.3 1.75 0.8	ŋkja.¹/abə.¹/ə	0	79	ŋ k j a.¹/a b ə.¹/ə
1533	arm	WCANgun1	ǹtya᷇ː / bə̀ntya᷇ː	n.¹/n t j aː.⁵³/aː	4 1 6 7	ACCZ	NTJA	52	52.N.C 52.T.C 52.J.C 52.A.V	2.0 1.5 1.5 0.8	n.¹/ntjaː.⁵³/aː	0	72	n.¹/n t j - - aː.⁵³/aː
1534	arm	AOMNgun2	ōkán~ʊ̀kán / ākán	o.³/o k a.⁵/a n	7 1 7 4	XBYN	UKAN	3	3.U.V 3.K.C 3.A.V 3.N.c	1.5 1.75 1.3 0.8	o.³/oka.⁵/an	0	57	o.³/o k a.⁵/a n
1535	arm	APBMumfu1	tsǎːn / tsǎːnyə̌	ts aː.¹⁵/aː n	2 7 4	AXN	CAN	4	4.C.C 4.A.V 4.N.c	2.0 1.5 0.8	tsaː.¹⁵/aːn	0	57	- ts aː.¹⁵/aː n
1536	arm	DNMMumfu2	tsān / tsânyɛ̌n	ts a.³/a n	2 7 4	AXN	CAN	9	9.C.C 9.A.V 9.N.c	2.0 1.5 0.8	tsa.³/an	0	57	- ts a.³/a n
1537	arm	BKBMashi2	ábán / bíbán	a.⁵/a b a.⁵/a n	7 1 7 4	XBYN	APAN	6	6.A.V 6.P.C 6.A.V 6.N.c	1.5 1.75 1.3 0.8	a.⁵/aba.⁵/an	0	57	a.⁵/a b a.⁵/a n
1538	arm	KFKMashi1	ábán / bíbán	a.⁵/a b a.⁵/a n	7 1 7 4	XBYN	APAN	22	22.A.V 22.P.C 22.A.V 22.N.c	1.5 1.75 1.3 0.8	a.⁵/aba.⁵/an	0	57	a.⁵/a b a.⁵/a n
1539	arm	ABSMissong1	ítsúā / átsúā	i.⁵/i ts u.¹/u a.³/a	7 2 7 7	XBYZ	ICYA	1	1.I.V 1.C.C 1.Y.V 1.A.V	1.5 1.75 1.3 0.8	i.⁵/itsu.¹/ua.³/a	0	53	- i.⁵/i ts u.¹/u a.³/a
1540	arm	AGAMissong2	ʊ́kə̂n / ākə̂nwū	ʊ.⁵/ʊ k ə.⁵¹/ə n	7 1 7 4	XBYN	YKEN	2	2.Y.V 2.K.C 2.E.V 2.N.c	1.5 1.75 1.3 0.8	ʊ.⁵/ʊkə.⁵¹/ən	0	57	ʊ.⁵/ʊ k ə.⁵¹/ə n
16096	arm	NFKBiya7	ɪ̀tʃàn / àtʃán	ɪ.¹/ɪ tʃ a.¹/a n	7 1 7 4	XBYN	ITAN	37	37.I.V 37.T.C 37.A.V 37.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪtʃa.¹/an	0	57	ɪ.¹/ɪ tʃ a.¹/a n
16097	arm	FBCBiya8	ɪ̀tʃàn / àtʃáːn	ɪ.¹/ɪ tʃ a.¹/a n	7 1 7 4	XBYN	ITAN	13	13.I.V 13.T.C 13.A.V 13.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪtʃa.¹/an	0	57	ɪ.¹/ɪ tʃ a.¹/a n
16098	arm	ENBBiya1	ɪ̀tʃàn / átʃán	ɪ.¹/ɪ tʃ a.¹/a n	7 1 7 4	XBYN	ITAN	12	12.I.V 12.T.C 12.A.V 12.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪtʃa.¹/an	0	57	ɪ.¹/ɪ tʃ a.¹/a n
16099	arm	ICNBiya2	ɪ̀tʃàn / bʊ̀tʃán	ɪ.¹/ɪ tʃ a.¹/a n	7 1 7 4	XBYN	ITAN	14	14.I.V 14.T.C 14.A.V 14.N.c	1.5 1.75 1.3 0.8	ɪ.¹/ɪtʃa.¹/an	0	57	ɪ.¹/ɪ tʃ a.¹/a n
3903	ash (wood)	NMAAbar1	m̄bʊ̀kʊ̀	m.³/m b ʊ.¹/ʊ k ʊ.¹/ʊ	4 1 7 1 7	ACYBZ	MPYKY	42	42.M.C 42.P.C 42.Y.V 42.K.C 42.Y.V	2.0 1.5 1.3 1.75 0.8	m.³/mbʊ.¹/ʊkʊ.¹/ʊ	0	100	- - m.³/m b ʊ.¹/ʊ k ʊ.¹/ʊ
3904	ash (wood)	NACAbar2	ʃìmbʊ̀ɣʊ́ / m̀mbʊ̀ɣʊ́	ʃ i.³/i m b ʊ.¹/ʊ ɣ ʊ.⁵/ʊ	3 7 4 1 7 3 7	AXMBYBZ	SIMPYGY	31	31.S.C 31.I.V 31.M.c 31.P.C 31.Y.V 31.G.C 31.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʃi.³/imbʊ.¹/ʊɣʊ.⁵/ʊ	0	100	ʃ i.³/i m b ʊ.¹/ʊ ɣ ʊ.⁵/ʊ
3905	ash (wood)	NVIAjumbu1	ʃyə́ / kə́ʃyə́lə́~ àʃyé	ʃ j ə.⁵/ə	3 6 7	ACX	SJE	49	49.S.C 49.J.C 49.E.V	2.0 1.5 1.5	ʃjə.⁵/ə	0	97	ʃ j ə.⁵/ə
3906	ash (wood)	KMNAjumbu2	ʃyə̌ː / kə́ʃyə́ːlə́	ʃ j əː.¹⁵/əː	3 6 7	ACX	SJE	25	25.S.C 25.J.C 25.E.V	2.0 1.5 1.5	ʃjəː.¹⁵/əː	0	97	ʃ j əː.¹⁵/əː
3907	ash (wood)	KEMBuu1	dʒə́ŋ / kə̀dʒə́ŋtə́~dʒə́ŋ / ø	dʒ ə.⁵/ə ŋ	1 7 4	AXN	TEN	21	21.T.C 21.E.V 21.N.c	2.0 1.5 0.8	dʒə.⁵/əŋ	0	92	dʒ ə.⁵/ə ŋ
3908	ash (wood)	KCYBuu2	dʒə́ŋ / ə̀dʒə́ŋ	dʒ ə.⁵/ə ŋ	1 7 4	AXN	TEN	18	18.T.C 18.E.V 18.N.c	2.0 1.5 0.8	dʒə.⁵/əŋ	0	92	dʒ ə.⁵/ə ŋ
3909	ash (wood)	KDVFang1	gbú / tə̀gbú	gb u.¹/u	1 7	AX	KY	20	20.K.C 20.Y.V	2.0 1.5	gbu.¹/u	0	87	- gb - u.¹/u
3910	ash (wood)	KJSFang2	gbú / tə̄gbú	gb u.¹/u	1 7	AX	KY	24	24.K.C 24.Y.V	2.0 1.5	gbu.¹/u	0	87	- gb - u.¹/u
3911	ash (wood)	MRYKoshin2	bʷʊ̃́ /  tòdùnə́	bʷ ʊ̃.⁵/ʊ̃	1 7	AX	PY	30	30.P.C 30.Y.V	2.0 1.5	bʷʊ̃.⁵/ʊ̃	0	84	- bʷ ʊ̃.⁵/ʊ̃ -
3912	ash (wood)	ZKGKung1	úkʷu᷇ː~kʷu᷇ː / sə́kʷu᷇ː	u.¹/u kʷ uː.⁵³/uː	7 1 7	XBZ	YKY	53	53.Y.V 53.K.C 53.Y.V	1.5 1.75 0.8	u.¹/ukʷuː.⁵³/uː	0	87	u.¹/u kʷ - uː.⁵³/uː
3913	ash (wood)	BNMKung2	ʊ́kwu᷇ː / ø	ʊ.⁵/ʊ k w uː.⁵³/uː	7 1 6 7	XBCZ	YKWY	7	7.Y.V 7.K.C 7.W.C 7.Y.V	1.5 1.75 1.5 0.8	ʊ.⁵/ʊkwuː.⁵³/uː	0	87	ʊ.⁵/ʊ k w uː.⁵³/uː
3914	ash (wood)	LFNMundabli1	bʊ́ŋ / bʊ́ŋwō	b ʊ.⁵/ʊ ŋ	1 7 4	AXN	PYN	26	26.P.C 26.Y.V 26.N.c	2.0 1.5 0.8	bʊ.⁵/ʊŋ	0	84	- b ʊ.⁵/ʊ ŋ
3915	ash (wood)	NINMundabli4	bʊ́ŋ / bʊ́ŋwó ~bʊ́ŋō	b ʊ.⁵/ʊ ŋ	1 7 4	AXN	PYN	39	39.P.C 39.Y.V 39.N.c	2.0 1.5 0.8	bʊ.⁵/ʊŋ	0	84	- b ʊ.⁵/ʊ ŋ
3916	ash (wood)	NEAMunken1	ʃìmbʊ̀hó~/ mʊ̀mbwʊ́hə́ ~	ʃ i.³/i m b ʊ.¹/ʊ h o.⁵/o	3 7 4 1 7 3 7	AXMBYBZ	SIMPYHU	35	35.S.C 35.I.V 35.M.c 35.P.C 35.Y.V 35.H.C 35.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʃi.³/imbʊ.¹/ʊho.⁵/o	0	100	ʃ i.³/i m b ʊ.¹/ʊ h o.⁵/o
