ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
NNBBuu3-1123_road-1,,NNBBuu3,1123_road,dʒɪ́ / kə́dʒɪ̂ːtə́,dʒɪ́,dʒ ɪ.⁵/ɪ,,,,,^ dʒ ɪ́ $,default
MNJBuu4-1123_road-1,,MNJBuu4,1123_road,dʒɪ́ / kə́dzɪ᷇ːtə̄~kə́zɪ᷇ːtə̄,dʒɪ́,dʒ ɪ.⁵/ɪ,,,,,^ dʒ ɪ́ $,default
KEMBuu1-1123_road-1,,KEMBuu1,1123_road,dʒɪ́ / kə́dʒɪ̂ːtə́,dʒɪ́,dʒ ɪ.⁵/ɪ,,,,,^ dʒ ɪ́ $,default
KCYBuu2-1123_road-1,,KCYBuu2,1123_road,dʒɪ́ / kə́dʒɪ᷇ːtə̄,dʒɪ́,dʒ ɪ.⁵/ɪ,,,,,^ dʒ ɪ́ $,default
KHKFang12-1123_road-1,,KHKFang12,1123_road,dzī / dzí,dzī,d z i.³/i,,,,,^ d z ī $,default
DPNFang13-1123_road-1,,DPNFang13,1123_road,dzī / dzí,dzī,d z i.³/i,,,,,^ d z ī $,default
JGYKoshin3-1123_road-1,,JGYKoshin3,1123_road,dzɛ̀ɲ / dzɛ̂ɲ,dzɛ̀ɲ,d z ɛ.¹/ɛ ɲ,,,,,^ d z ɛ̀ ɲ $,default
TELKoshin4-1123_road-1,,TELKoshin4,1123_road,zɛ̀ɲ / zɛ̂ɲ,zɛ̀ɲ,z ɛ.¹/ɛ ɲ,,,,,^ z ɛ̀ ɲ $,default
KCSKung3-1123_road-1,,KCSKung3,1123_road,ʊ̀nóm / sə̀nóm,ʊ̀nóm,ʊ.¹/ʊ n o.⁵/o m,,,,,^ ʊ̀ n ó m $,default
NJSKung4-1123_road-1,,NJSKung4,1123_road,ʊ̀nóm / sə̀nóm,ʊ̀nóm,ʊ.¹/ʊ n o.⁵/o m,,,,,^ ʊ̀ n ó m $,default
NMNMundabli3-1123_road-1,,NMNMundabli3,1123_road,dʒí ~ dʒī / dʒí ~ dʒī,dʒí,dʒ i.⁵/i,,,,,^ dʒ í $,default
CENMundabli2-1123_road-1,,CENMundabli2,1123_road,dʒí / dʒîː,dʒí,dʒ i.⁵/i,,,,,^ dʒ í $,default
LFNMundabli1-1123_road-1,,LFNMundabli1,1123_road,dʒī / dʒìːkə́,dʒī,dʒ i.³/i,,,,,^ dʒ ī $,default
NINMundabli4-1123_road-1,,NINMundabli4,1123_road,dʒī / dʒīyə́,dʒī,dʒ i.³/i,,,,,^ dʒ ī $,default
NGTMunken3-1123_road-1,,NGTMunken3,1123_road,ɪ̀tsə́nə́ / kítsə́nə́,ɪ̀tsə́nə́,ɪ.¹/ɪ ts ə.⁵/ə n ə.⁵/ə,,,,,^ ɪ̀ ts ə́ n ə́ $,default
NUNMunken4-1123_road-1,,NUNMunken4,1123_road,ɪ̀tsə́nə́ / kìtsə́nə́,ɪ̀tsə́nə́,ɪ.¹/ɪ ts ə.⁵/ə n ə.⁵/ə,,,,,^ ɪ̀ ts ə́ n ə́ $,default
NEAMunken1-1123_road-1,,NEAMunken1,1123_road,ɪ́tsə́nə~ɪ́tsə́nə́ / kɪ́tsə́nə́,ɪ́tsə́nə,ɪ.⁵/ɪ ts ə.⁵/ə n ə.³/ə,,,,,^ ɪ́ ts ə́ n ə $,default
TNTMunken2-1123_road-1,,TNTMunken2,1123_road,ɪ̀tsə́nnə́ / kìtsə́nnə́,ɪ̀tsə́nnə́,ɪ.¹/ɪ ts ə.⁵/ə n n ə.⁵/ə,,,,,^ ɪ̀ ts ə́ n n ə́ $,default
MCANgun3-1123_road-1,,MCANgun3,1123_road,ɪ̀tsə́n~ɪ̀tsɛ́n / kə̀tsə́n~kə̀tsɛ́n~àtsɛ́n,ɪ̀tsə́n,ɪ.¹/ɪ ts ə.⁵/ə n,,,,,^ ɪ̀ ts ə́ n $,default
KBMNgun4-1123_road-1,,KBMNgun4,1123_road,ɪ̀tsɛ́n / kə̀tsə̀nə̀,ɪ̀tsɛ́n,ɪ.¹/ɪ ts ɛ.⁵/ɛ n,,,,,^ ɪ̀ ts ɛ́ n $,default
WCANgun1-1123_road-1,,WCANgun1,1123_road,ɪ́tsaə́n / kə́tsə́nə́,ɪ́tsaə́n,ɪ.⁵/ɪ ts a.³/a ə.⁵/ə n,,,,,^ ɪ́ ts a ə́ n $,default
AOMNgun2-1123_road-1,,AOMNgun2,1123_road,ɪ́tsɛ́n / kə̀tsɛ̀nnə́,ɪ́tsɛ́n,ɪ.⁵/ɪ ts ɛ.⁵/ɛ n,,,,,^ ɪ́ ts ɛ́ n $,default
APBMumfu1-1123_road-1,,APBMumfu1,1123_road,dʒí~dʒī / dʒī~dzɛ̂ːyə́,dʒí,dʒ i.⁵/i,,,,,^ dʒ í $,default
DNMMumfu2-1123_road-1,,DNMMumfu2,1123_road,dʒīyɛ̄n~dʒī / dʒìyɛ́n~dʒíyə́,dʒīyɛ̄n,dʒ i.³/i j ɛ.³/ɛ n,,,,,^ dʒ ī y ɛ̄ n $,default
BKBMashi2-1123_road-1,,BKBMashi2,1123_road,dzē / dzé,dzē,d z e.³/e,,,,,^ d z ē $,default
KFKMashi1-1123_road-1,,KFKMashi1,1123_road,dzē / dzé,dzē,d z e.³/e,,,,,^ d z ē $,default
ABSMissong1-1123_road-1,,ABSMissong1,1123_road,zʊ́zʊ̂ː / ʊ́zʊ́zʊ̂ː,zʊ́zʊ̂ː,z ʊ.⁵/ʊ z ʊː.⁵¹/ʊː,,,,,^ z ʊ́ z ʊ̂ː $,default
AGAMissong2-1123_road-1,,AGAMissong2,1123_road,ɪ̀zɪ́ / kɪ́zɪ́lə́kí,ɪ̀zɪ́,ɪ.¹/ɪ z ɪ.⁵/ɪ,,,,,^ ɪ̀ z ɪ́ $,default
NVBAbar7-381_day-1,,NVBAbar7,381_day,bʊ́tû~ʊ̀tù / ʊ́tûbʊ̂,bʊ́tû,b ʊ.⁵/ʊ t u.⁵¹/u,,,,,^ b ʊ́ t û $,default
ECLAbar8-381_day-1,,ECLAbar8,381_day,bʊ̀tù / kɪ̀tù ~ ʊ̀tù,bʊ̀tù,b ʊ.¹/ʊ t u.¹/u,,,,,^ b ʊ̀ t ù $,default
NMAAbar1-381_day-1,,NMAAbar1,381_day,bútʷû / mwə̃̀ntû,bútʷû,b u.¹/u tʷ u.⁵¹/u,,,,,^ b ú tʷ û $,default
NACAbar2-381_day-1,,NACAbar2,381_day,bʊ̀tʊ̀ / mə̀ntʊ̀,bʊ̀tʊ̀,b ʊ.¹/ʊ t ʊ.¹/ʊ,,,,,^ b ʊ̀ t ʊ̀ $,default
NEMAjumbu9-381_day-1,,NEMAjumbu9,381_day,dʒɥɪ᷇ːɲ / kə̀dʒɥɪ᷇ːɲnə́,dʒɥɪ᷇ːɲ,dʒ ɥ ɪː.⁵³/ɪː ɲ,,,,,^ dʒ ɥ ɪ᷇ː ɲ $,default
NVIAjumbu1-381_day-1,,NVIAjumbu1,381_day,dʒwɪ᷇ːn / kə̀dʒwɪ᷇ːnlə̄,dʒwɪ᷇ːn,dʒ w ɪː.⁵³/ɪː n,,,,,^ dʒ w ɪ᷇ː n $,default
KMNAjumbu2-381_day-1,,KMNAjumbu2,381_day,dʒwɪ́ɲ / kə̀dʒwɪ᷇ɲlə̄,dʒwɪ́ɲ,dʒ w ɪ.⁵/ɪ ɲ,,,,,^ dʒ w ɪ́ ɲ $,default
KDCAjumbu10-381_day-1,,KDCAjumbu10,381_day,dʒʷɪ́ɲ / kə́dʒʷɪ́ɲnə̄,dʒʷɪ́ɲ,dʒʷ ɪ.⁵/ɪ ɲ,,,,,^ dʒʷ ɪ́ ɲ $,default
ENBBiya1-381_day-1,,ENBBiya1,381_day,m̀fʷɪ́~bʷɪ́tû~bʊ́tù / àfʷə́~kə́tû,m̀fʷɪ́,m.¹/m fʷ ɪ.⁵/ɪ,,,,,^ m̀ fʷ ɪ́ $,default
ICNBiya2-381_day-1,,ICNBiya2,381_day,m̀fʷɪ́~bútú~bʷə́tú / áfʷɪ́~àfʷɪ́,m̀fʷɪ́,m.¹/m fʷ ɪ.⁵/ɪ,,,,,^ m̀ fʷ ɪ́ $,default
NNBBuu3-381_day-1,,NNBBuu3,381_day,bɪ́n / kə̀bɪ̂ntə́ ~,bɪ́n,b ɪ.⁵/ɪ n,,,,,^ b ɪ́ n $,default
MNJBuu4-381_day-1,,MNJBuu4,381_day,kə́tə́ / bə́tə́,kə́tə́,k ə.⁵/ə t ə.⁵/ə,,,,,^ k ə́ t ə́ $,default
KEMBuu1-381_day-1,,KEMBuu1,381_day,bɪ́n / kə́bɪ́ntə́~bə́tə́,bɪ́n,b ɪ.⁵/ɪ n,,,,,^ b ɪ́ n $,default
KCYBuu2-381_day-1,,KCYBuu2,381_day,bɪ́n / kə́bɪ́ntə̄,bɪ́n,b ɪ.⁵/ɪ n,,,,,^ b ɪ́ n $,default
KHKFang12-381_day-1,,KHKFang12,381_day,bʷə̂ / bʷə̂bə̀tʊ́kə́,bʷə̂,bʷ ə.⁵¹/ə,,,,,^ bʷ ə̂ $,default
DPNFang13-381_day-1,,DPNFang13,381_day,kálə̄ / kā,kálə̄,k a.⁵/a l ə.³/ə,,,,,^ k á l ə̄ $,default
KDVFang1-381_day-1,,KDVFang1,381_day,kàlə̀ / kǎ,kàlə̀,k a.¹/a l ə.¹/ə,,,,,^ k à l ə̀ $,default
KJSFang2-381_day-1,,KJSFang2,381_day,kálə̀ / ká,kálə̀,k a.⁵/a l ə.¹/ə,,,,,^ k á l ə̀ $,default
JGYKoshin3-381_day-1,,JGYKoshin3,381_day,kpɔ̂ŋ ~ kpɔ̃̂ː / kɔ́ŋɔ̀ ~ kɔ̃̂ː,kpɔ̂ŋ,kp ɔ.⁵¹/ɔ ŋ,,,,,^ kp ɔ̂ ŋ $,default
TELKoshin4-381_day-1,,TELKoshin4,381_day,kpõ̂ / kõ̂,kpõ̂,kp õ.⁵¹/õ,,,,,^ kp õ̂ $,default
MRYKoshin2-381_day-1,,MRYKoshin2,381_day,kpɔ̃̂ /  kɔ̃̂,kpɔ̃̂,kp ɔ̃.⁵¹/ɔ̃,,,,,^ kp ɔ̃̂ $,default
KCSKung3-381_day-1,,KCSKung3,381_day,fə̀tʊ́ʔ / m̀tʊ́ʔ,fə̀tʊ́ʔ,f ə.¹/ə t ʊ.⁵/ʊ ʔ,,,,,^ f ə̀ t ʊ́ ʔ $,default
NJSKung4-381_day-1,,NJSKung4,381_day,fə̀tʊ́ʔ~ʊ́túʔ / m̀tʊ́ʔ,fə̀tʊ́ʔ,f ə.¹/ə t ʊ.⁵/ʊ ʔ,,,,,^ f ə̀ t ʊ́ ʔ $,default
NMNMundabli3-381_day-1,,NMNMundabli3,381_day,tō / tō,tō,t o.³/o,,,,,^ t ō $,default
CENMundabli2-381_day-1,,CENMundabli2,381_day,tōʊ̄~tō / tóʊ́~tó,tōʊ̄,t o.³/o ʊ.³/ʊ,,,,,^ t ō ʊ̄ $,default
LFNMundabli1-381_day-1,,LFNMundabli1,381_day,tōː ~tō / sí ~tō,tōː,t oː.³/oː,,,,,^ t ōː $,default
NINMundabli4-381_day-1,,NINMundabli4,381_day,bɛ̀n / bɛ̀nbó,bɛ̀n,b ɛ.¹/ɛ n,,,,,^ b ɛ̀ n $,default
NGTMunken3-381_day-1,,NGTMunken3,381_day,bùtù / bútúlə̄,bùtù,b u.¹/u t u.¹/u,,,,,^ b ù t ù $,default
NUNMunken4-381_day-1,,NUNMunken4,381_day,bútû / bùtùbù,bútû,b u.¹/u t u.⁵¹/u,,,,,^ b ú t û $,default
NEAMunken1-381_day-1,,NEAMunken1,381_day,bùtù~bútwû / ø,bùtù,b u.¹/u t u.¹/u,,,,,^ b ù t ù $,default
TNTMunken2-381_day-1,,TNTMunken2,381_day,bútû / áfwó ~,bútû,b u.¹/u t u.⁵¹/u,,,,,^ b ú t û $,default
MCANgun3-381_day-1,,MCANgun3,381_day,bʊ̀tù~ùtù / bìtù~bùtú,bʊ̀tù,b ʊ.¹/ʊ t u.¹/u,,,,,^ b ʊ̀ t ù $,default
KBMNgun4-381_day-1,,KBMNgun4,381_day,ⁿfʷɪ́ / àfʷɛ́~àfʷé,ⁿfʷɪ́,n fʷ ɪ.⁵/ɪ,,,,,^ ⁿ fʷ ɪ́ $,default
WCANgun1-381_day-1,,WCANgun1,381_day,bùtù / bùtùlʊ̀,bùtù,b u.¹/u t u.¹/u,,,,,^ b ù t ù $,default
AOMNgun2-381_day-1,,AOMNgun2,381_day,bʊ́ttsûː / kə́ttsûː,bʊ́ttsûː,b ʊ.⁵/ʊ t ts uː.⁵¹/uː,,,,,^ b ʊ́ t ts ûː $,default
APBMumfu1-381_day-1,,APBMumfu1,381_day,tɔ̄ː / tɔ̄ːbə́,tɔ̄ː,t ɔː.³/ɔː,,,,,^ t ɔ̄ː $,default
DNMMumfu2-381_day-1,,DNMMumfu2,381_day,tɔ́~tɔ̄ː / ø,tɔ́,t ɔ.⁵/ɔ,,,,,^ t ɔ́ $,default
BKBMashi2-381_day-1,,BKBMashi2,381_day,ánáŋ / bínáŋ,ánáŋ,a.⁵/a n a.⁵/a ŋ,,,,,^ á n á ŋ $,default
KFKMashi1-381_day-1,,KFKMashi1,381_day,ánáŋ / bínáŋ,ánáŋ,a.⁵/a n a.⁵/a ŋ,,,,,^ á n á ŋ $,default
ABSMissong1-381_day-1,,ABSMissong1,381_day,bʊ́tà / ø,bʊ́tà,b ʊ.⁵/ʊ t a.¹/a,,,,,^ b ʊ́ t à $,default
AGAMissong2-381_day-1,,AGAMissong2,381_day,bʊ́tâː / bʊ́táːbʊ́,bʊ́tâː,b ʊ.⁵/ʊ t aː.⁵¹/aː,,,,,^ b ʊ́ t âː $,default
NVBAbar7-477_faeces-1,,NVBAbar7,477_faeces,ɪ̀bán~kìbán / ɪ́bán~ɪ̀bánkî,ɪ̀bán,ɪ.¹/ɪ b a.⁵/a n,,,,,^ ɪ̀ b á n $,default
ECLAbar8-477_faeces-1,,ECLAbar8,477_faeces,kìbán~ábán / bìbán~ɪ́bán,kìbán,k i.¹/i b a.⁵/a n,,,,,^ k ì b á n $,default
NMAAbar1-477_faeces-1,,NMAAbar1,477_faeces,ɪ́bán / kɪ́bán,ɪ́bán,ɪ.⁵/ɪ b a.⁵/a n,,,,,^ ɪ́ b á n $,default
NACAbar2-477_faeces-1,,NACAbar2,477_faeces,kɪ́bán / ø,kɪ́bán,k ɪ.⁵/ɪ b a.⁵/a n,,,,,^ k ɪ́ b á n $,default
NEMAjumbu9-477_faeces-1,,NEMAjumbu9,477_faeces,kə̀bɪ́ɲ / bə̀bɪ́ɲ,kə̀bɪ́ɲ,k ə.¹/ə b ɪ.⁵/ɪ ɲ,,,,,^ k ə̀ b ɪ́ ɲ $,default
NVIAjumbu1-477_faeces-1,,NVIAjumbu1,477_faeces,kə̀bɪ́ːn / bə̀bɪ́ːn,kə̀bɪ́ːn,k ə.¹/ə b ɪː.⁵/ɪː n,,,,,^ k ə̀ b ɪ́ː n $,default
KMNAjumbu2-477_faeces-1,,KMNAjumbu2,477_faeces,kə̀béɲ / bə̀béɲ,kə̀béɲ,k ə.¹/ə b e.⁵/e ɲ,,,,,^ k ə̀ b é ɲ $,default
KDCAjumbu10-477_faeces-1,,KDCAjumbu10,477_faeces,kə̀bɪ́ɲ / bə̀bɪ́ɲnə́,kə̀bɪ́ɲ,k ə.¹/ə b ɪ.⁵/ɪ ɲ,,,,,^ k ə̀ b ɪ́ ɲ $,default
ENBBiya1-477_faeces-1,,ENBBiya1,477_faeces,kə̀bə́n / bìbə́n,kə̀bə́n,k ə.¹/ə b ə.⁵/ə n,,,,,^ k ə̀ b ə́ n $,default
ICNBiya2-477_faeces-1,,ICNBiya2,477_faeces,kə̀bə́n / bìbə́n,kə̀bə́n,k ə.¹/ə b ə.⁵/ə n,,,,,^ k ə̀ b ə́ n $,default
NNBBuu3-477_faeces-1,,NNBBuu3,477_faeces,kə̀bín / bə̀bín,kə̀bín,k ə.¹/ə b i.⁵/i n,,,,,^ k ə̀ b í n $,default
MNJBuu4-477_faeces-1,,MNJBuu4,477_faeces,kə̀bín / bə̀bín,kə̀bín,k ə.¹/ə b i.⁵/i n,,,,,^ k ə̀ b í n $,default
KEMBuu1-477_faeces-1,,KEMBuu1,477_faeces,bə̀bín / ø,bə̀bín,b ə.¹/ə b i.⁵/i n,,,,,^ b ə̀ b í n $,default
KCYBuu2-477_faeces-1,,KCYBuu2,477_faeces,kə́bín~bín / bə́bín ~ bə́bín / ø,kə́bín,k ə.⁵/ə b i.⁵/i n,,,,,^ k ə́ b í n $,default
KHKFang12-477_faeces-1,,KHKFang12,477_faeces,tə̀tǐː ~ tʲə̌ / bə̀tǐː ~ tə̀tʲə̌,tə̀tǐː,t ə.¹/ə t iː.¹⁵/iː,,,,,^ t ə̀ t ǐː $,default
DPNFang13-477_faeces-1,,DPNFang13,477_faeces,tə̀tʲə̌ː / tə̀tʲə̌ː,tə̀tʲə̌ː,t ə.¹/ə tʲ əː.¹⁵/əː,,,,,^ t ə̀ tʲ ə̌ː $,default
KDVFang1-477_faeces-1,,KDVFang1,477_faeces,tə̀tǐː,tə̀tǐː,t ə.¹/ə t iː.¹⁵/iː,,,,,^ t ə̀ t ǐː $,default
KJSFang2-477_faeces-1,,KJSFang2,477_faeces,tə̀tǐː,tə̀tǐː,t ə.¹/ə t iː.¹⁵/iː,,,,,^ t ə̀ t ǐː $,default
JGYKoshin3-477_faeces-1,,JGYKoshin3,477_faeces,tə̀ⁿbʲɪ̃́ / ø,tə̀ⁿbʲɪ̃́,t ə.¹/ə ⁿb j ɪ̃.⁵/ɪ̃,,,,,^ t ə̀ ⁿb ʲ ɪ̃́ $,default
TELKoshin4-477_faeces-1,,TELKoshin4,477_faeces,ⁿbʲɪ́ɲ / tə̀ⁿbʲɪ́ɲ,ⁿbʲɪ́ɲ,ⁿb j ɪ.⁵/ɪ ɲ,,,,,^ ⁿb ʲ ɪ́ ɲ $,default
KCSKung3-477_faeces-1,,KCSKung3,477_faeces,kə̀ɣʲə̂: / ʊ̀ɣʲə̂ː,kə̀ɣʲə̂:,k ə.¹/ə ɣ j əː.⁵¹/əː,,,,,^ k ə̀ ɣ ʲ ə̂: $,default
NJSKung4-477_faeces-1,,NJSKung4,477_faeces,kə́ɣʲə̂ / ʊ́ɣʲə̂,kə́ɣʲə̂,k ə.⁵/ə ɣ j ə.⁵¹/ə,,,,,^ k ə́ ɣ ʲ ə̂ $,default
ZKGKung1-477_faeces-1,,ZKGKung1,477_faeces,úɣyə́à / ḿɣyə́à,úɣyə́à,u.¹/u ɣ j ə.⁵/ə a.¹/a,,,,,^ ú ɣ y ə́ à $,default
BNMKung2-477_faeces-1,,BNMKung2,477_faeces,kə̀ɣyə̂ː / ʊ̀ɣyə̂ː,kə̀ɣyə̂ː,k ə.¹/ə ɣ j əː.⁵¹/əː,,,,,^ k ə̀ ɣ y ə̂ː $,default
NMNMundabli3-477_faeces-1,,NMNMundabli3,477_faeces,ḿmbîn / ḿmbînbɪ́,ḿmbîn,m.⁵/m m b i.⁵¹/i n,,,,,^ ḿ m b î n $,default
CENMundabli2-477_faeces-1,,CENMundabli2,477_faeces,mbi᷇ːn / mbîːn,mbi᷇ːn,m b iː.¹³/iː n,,,,,^ m b i᷇ː n $,default
LFNMundabli1-477_faeces-1,,LFNMundabli1,477_faeces,mbîn / mbînbə́,mbîn,m b i.⁵¹/i n,,,,,^ m b î n $,default
NINMundabli4-477_faeces-1,,NINMundabli4,477_faeces,mbɪ᷇ːn / mbɪ᷇ːnbɛ́n,mbɪ᷇ːn,m b ɪː.⁵³/ɪː n,,,,,^ m b ɪ᷇ː n $,default
NGTMunken3-477_faeces-1,,NGTMunken3,477_faeces,ɪ́bə́n / kíbə̂nsə́~kíbə́lə̀sə́,ɪ́bə́n,ɪ.⁵/ɪ b ə.⁵/ə n,,,,,^ ɪ́ b ə́ n $,default
NUNMunken4-477_faeces-1,,NUNMunken4,477_faeces,kíbán~ábə́n / kɪ́bə́n,kíbán,k i.⁵/i b a.⁵/a n,,,,,^ k í b á n $,default
NEAMunken1-477_faeces-1,,NEAMunken1,477_faeces,ø / kɪ́bə́n,kɪ́bə́n,k ɪ.⁵/ɪ b ə.⁵/ə n,,,,,^ k ɪ́ b ə́ n $,default
TNTMunken2-477_faeces-1,,TNTMunken2,477_faeces,kìbə́n /  kìbə́nkî,kìbə́n,k i.¹/i b ə.⁵/ə n,,,,,^ k ì b ə́ n $,default
MCANgun3-477_faeces-1,,MCANgun3,477_faeces,kə̀bɛ́n~àbɛ́n / kə̀mbò~ɪ̀bɛ́n,kə̀bɛ́n,k ə.¹/ə b ɛ.⁵/ɛ n,,,,,^ k ə̀ b ɛ́ n $,default
KBMNgun4-477_faeces-1,,KBMNgun4,477_faeces,kə̀bɛ́n~kə̀bə̀n / bíbə́n,kə̀bɛ́n,k ə.¹/ə b ɛ.⁵/ɛ n,,,,,^ k ə̀ b ɛ́ n $,default
WCANgun1-477_faeces-1,,WCANgun1,477_faeces,kə̀bə́n ~ fìébə́n / bìbə́n ~ bǐbə́n,kə̀bə́n,k ə.¹/ə b ə.⁵/ə n,,,,,^ k ə̀ b ə́ n $,default
AOMNgun2-477_faeces-1,,AOMNgun2,477_faeces,kə̀bɛ́n ~kə́bə́n / bìbɛ́n,kə̀bɛ́n,k ə.¹/ə b ɛ.⁵/ɛ n,,,,,^ k ə̀ b ɛ́ n $,default
APBMumfu1-477_faeces-1,,APBMumfu1,477_faeces,ḿbyɛ᷇l / mbyɛ̂lbə́,ḿbyɛ᷇l,m.⁵/m b j ɛ.⁵³/ɛ l,,,,,^ ḿ b y ɛ᷇ l $,default
DNMMumfu2-477_faeces-1,,DNMMumfu2,477_faeces,m̀byə̂l~mbə̀lə̀ / mbyə̂lə̀bɛ́n~mbə̀lə̀,m̀byə̂l,m.¹/m b j ə.⁵¹/ə l,,,,,^ m̀ b y ə̂ l $,default
BKBMashi2-477_faeces-1,,BKBMashi2,477_faeces,bímbye᷇ː / ø,bímbye᷇ː,b i.⁵/i m b j eː.⁵³/eː,,,,,^ b í m b y e᷇ː $,default
KFKMashi1-477_faeces-1,,KFKMashi1,477_faeces,bímbye᷇ː / ø,bímbye᷇ː,b i.⁵/i m b j eː.⁵³/eː,,,,,^ b í m b y e᷇ː $,default
ABSMissong1-477_faeces-1,,ABSMissong1,477_faeces,kíbán / bíbán,kíbán,k i.⁵/i b a.⁵/a n,,,,,^ k í b á n $,default
AGAMissong2-477_faeces-1,,AGAMissong2,477_faeces,bìmbán / bìmbánmbī,bimbán,b i.³/i m b a.⁵/a n,,,,,^ b i m b á n $,default
NVBAbar7-1080_rainbow-1,,NVBAbar7,1080_rainbow,ɪ̀tsɪ̀ntsə̀m~ɪ̀tsɨ̀m / ɪ̀tsɪ́ntsə́mōkì,ɪ̀tsɪ̀ntsəm,ɪ.¹/ɪ ts ɪ.¹/ɪ n ts ə.³/ə m,,,,,^ ɪ̀ ts ɪ̀ n ts ə m $,default
ECLAbar8-1080_rainbow-1,,ECLAbar8,1080_rainbow,ɪ̀tsʊ́ŋ / kɪ̀tsʊ̀ŋò,ɪ̀tsʊ́ŋ,ɪ.¹/ɪ ts ʊ.⁵/ʊ ŋ,,,,,^ ɪ̀ ts ʊ́ ŋ $,default
NMAAbar1-1080_rainbow-1,,NMAAbar1,1080_rainbow,ìtsə̀m / kɪ̀tsə̀mò,ìtsəm,i.¹/i ts ə.³/ə m,,,,,^ ì ts ə m $,default
NACAbar2-1080_rainbow-1,,NACAbar2,1080_rainbow,ìtsə̂m / mə̀ntsə́mō ~kɪ̀tsə́mō,ìtsə̂m,i.¹/i ts ə.⁵¹/ə m,,,,,^ ì ts ə̂ m $,default
NEMAjumbu9-1080_rainbow-1,,NEMAjumbu9,1080_rainbow,kə̀ⁿgʲâŋ / bə̀ⁿgʲâŋ,kə̀ⁿgʲâŋ,k ə.¹/ə n g j a.⁵¹/a ŋ,,,,,^ k ə̀ ⁿ g ʲ â ŋ $,default
KMNAjumbu2-1080_rainbow-1,,KMNAjumbu2,1080_rainbow,kə̀ŋgyáŋ / bə̀ŋgyáŋ,kə̀ŋgyáŋ,k ə.¹/ə ŋ g j a.⁵/a ŋ,,,,,^ k ə̀ ŋ g y á ŋ $,default
KDCAjumbu10-1080_rainbow-1,,KDCAjumbu10,1080_rainbow,kə̀ⁿgʲâŋ / bə̀ⁿgʲâŋ,kə̀ⁿgʲâŋ,k ə.¹/ə n g j a.⁵¹/a ŋ,,,,,^ k ə̀ ⁿ g ʲ â ŋ $,default
ENBBiya1-1080_rainbow-1,,ENBBiya1,1080_rainbow,ìdʒʲɛ̄ / ìdʒʲɛ́~kə̀dʒʲɛ́,ìdʒʲɛ̄,i.¹/i dʒ j ɛ.³/ɛ,,,,,^ ì dʒ ʲ ɛ̄ $,default
ICNBiya2-1080_rainbow-1,,ICNBiya2,1080_rainbow,kə̀ŋgə́m / bìŋgə́m,kə̀ŋgə́m,k ə.¹/ə ŋ g ə.⁵/ə m,,,,,^ k ə̀ ŋ g ə́ m $,default
NNBBuu3-1080_rainbow-1,,NNBBuu3,1080_rainbow,kə̀ntɪ́ntàhánə̄ / bə̀ntɪ́ntàhánə̄,kə̀ntɪ́ntàhánə̄,k ə.¹/ə n t ɪ.⁵/ɪ n t a.¹/a h a.⁵/a n ə.³/ə,,,,,^ k ə̀ n t ɪ́ n t à h á n ə̄ $,default
MNJBuu4-1080_rainbow-1,,MNJBuu4,1080_rainbow,wɪ́ŋ / kə́wɪ́ŋtə́,wɪ́ŋ,w ɪ.⁵/ɪ ŋ,,,,,^ w ɪ́ ŋ $,default
KCYBuu2-1080_rainbow-1,,KCYBuu2,1080_rainbow,kə̀ntɪ́ntàŋsə́nə́ / bə̀ntɪ́ntàŋsə́nə́,kə̀ntɪ́ntàŋsə́nə́,k ə.¹/ə n t ɪ.⁵/ɪ n t a.¹/a ŋ s ə.⁵/ə n ə.⁵/ə,,,,,^ k ə̀ n t ɪ́ n t à ŋ s ə́ n ə́ $,default
KHKFang12-1080_rainbow-1,,KHKFang12,1080_rainbow,tsə̀mnə́ⁿbɘ̀ɣ / tsə̂mnə́ⁿbɘ̀ːɣ,tsəmnə́ⁿbɘ̀ɣ,ts ə.³/ə m n ə.⁵/ə ⁿb ɘ.¹/ɘ ɣ,,,,,^ ts ə m n ə́ ⁿb ɘ̀ ɣ $,default
DPNFang13-1080_rainbow-1,,DPNFang13,1080_rainbow,tsə̀mnə́ⁿbɨ̂ɣ / tsə̀mnə́ⁿbɨ̂ɣ~tsə̀m /tsə̀m,tsəmnə́ⁿbɨ̂ɣ,ts ə.³/ə m n ə.⁵/ə ⁿb ɨ.⁵¹/ɨ ɣ,,,,,^ ts ə m n ə́ ⁿb ɨ̂ ɣ $,default
KDVFang1-1080_rainbow-1,,KDVFang1,1080_rainbow,kə̀bàŋkə́bwə́lə́,kə̀bàŋkə́bwə́lə́,k ə.¹/ə b a.¹/a ŋ k ə.⁵/ə b w ə.⁵/ə l ə.⁵/ə,,,,,^ k ə̀ b à ŋ k ə́ b w ə́ l ə́ $,default
KJSFang2-1080_rainbow-1,,KJSFang2,1080_rainbow,kə̀bàŋkə́bwə́lə́,kə̀bàŋkə́bwə́lə́,k ə.¹/ə b a.¹/a ŋ k ə.⁵/ə b w ə.⁵/ə l ə.⁵/ə,,,,,^ k ə̀ b à ŋ k ə́ b w ə́ l ə́ $,default
